ClassID	ClassName	Comeback	Continuable	Direct	Instance	Layer	MapImage	MapName	MaxAlliance	MaxPlayer	MaxSlotCount	MinPlayer	MissionInfo	MissionResult	MissionRoom	Name	Resurrection	Script	ShowLevel	Tip	ToWin	UniqueRoom
11351	mission_hellvally	FALSE	NO	FALSE	mission_instance	0	mission_hellvally.jpg	mission_hellvally	1	30	30	1	miboss	mr30	mwr1a30	<$>47577</>	TRUE	mission_hellvally	FALSE	<$>48110</>	<$>48109</>	NO
11361	mission_jaq_boss_b	FALSE	NO	FALSE	mission_instance	0	mission_jaq_boss.jpg	mission_jaq_boss_b	1	30	30	1	mi1a10	mr10	mwr1a30	<$>8318</>	TRUE	mission_jaq_boss_b	FALSE	<$>98200</>	<$>48111</>	NO
11371	mission_fld_reb	FALSE	NO	TRUE	mission_instance	0	mission_fld_reb.jpg	mission_fld_reb	1	1	10	1	mi1a10	mr10	mwr1a10	<$>47338</>	TRUE	mission_fld_reb	FALSE	<$>98201</>	<$>48113</>	NO
11381	mission_fld_alq	FALSE	NO	TRUE	mission_instance	0	mission_fld_alq.jpg	mission_fld_alq	1	1	10	1	mi1a10	mr10	mwr1a10	<$>47348</>	TRUE	mission_fld_alq	FALSE	<$>48116</>	<$>98202</>	NO
11401	mission_fld_coim	FALSE	NO	TRUE	mission_instance	0	mission_fld_coim.jpg	mission_fld_coim	1	1	10	1	mi1a10	mr10	mwr1a10	<$>47350</>	TRUE	mission_fld_coim	FALSE	<$>98203</>	<$>48117</>	NO
11461	mission_lovidic	FALSE	NO	TRUE	mission_instance	0	mission_lovidic.jpg	mission_lovidic	1	1	10	1	mi1a10	mr10	mwr1a10	<$>13005</>	TRUE	mission_lovidic	FALSE	<$>48120</>	<$>48119</>	NO
11471	mission_ramiro_trap	FALSE	NO	TRUE	mission_instance	0	mission_ramiro_trap.jpg	mission_ramiro_trap	1	1	10	1	mi1a10	mr10	mwr1a10	<$>47584</>	TRUE	mission_ramiro_trap	FALSE	<$>48122</>	<$>48121</>	NO
11481	mission_taylor	FALSE	NO	TRUE	mission_instance	0	mission_taylor.jpg	mission_taylor	1	1	10	1	mi1a10	mr10	mwr1a10	<$>92960</>	TRUE	mission_taylor	FALSE	<$>48124</>	<$>48123</>	NO
11482	mission_andre_rematch	FALSE	NO	TRUE	mission_instance	0	mission_taylor.jpg	mission_andre_rematch	1	1	10	1	mi1a10	mr10	mwr1a10	<$>47585</>	TRUE	mission_andre_rematch	FALSE	<$>48125</>	<$>48123</>	NO
11491	mission_cow01	FALSE	NO	TRUE	mission_instance	0	mission_cow01.jpg	mission_cow01	1	1	10	1	mi1a10	mr10	mwr1a10	<$>14112</>	TRUE	mission_cow01	FALSE	<$>98204</>	<$>48126</>	NO
11501	mission_ttr_treasure_a	FALSE	NO	TRUE	mission_instance	0	mission_ttr_treasure.jpg	mission_ttr_treasure_a	1	1	10	1	mi1a10	mr10	mwr1a10	<$>47587</>	TRUE	mission_ttr_treasure_a	FALSE	<$>98205</>	<$>48128</>	NO
11511	mission_alq_treasure_a	FALSE	NO	TRUE	mission_instance	0	mission_alq_treasure.jpg	mission_alq_treasure_a	1	1	10	1	mi1a10	mr10	mwr1a10	<$>47588</>	TRUE	mission_alq_treasure_a	FALSE	<$>98205</>	<$>48128</>	NO
11512	mission_jaq_treasure	FALSE	NO	TRUE	mission_instance	0	mission_jaq_treasure.jpg	mission_jaq_treasure	1	1	10	1	mi1a10	mr10	mwr1a10	<$>48130</>	TRUE	mission_jaq_treasure	FALSE	<$>98205</>	<$>48128</>	NO
11516	mission_tor_dr1	FALSE	NO	TRUE	mission_instance	0	mission_tor_dr1.jpg	mission_tor_dr1	1	1	10	1	mi1a10	mr10	mwr1a10	<$>14313</>	TRUE	mission_tor_dr1	FALSE	<$>48132</>	<$>48131</>	NO
11517	mission_tor_dr2	FALSE	NO	TRUE	mission_instance	0	mission_tor_dr2.jpg	mission_tor_dr2	1	1	10	1	None	mr10	mwr1a10	<$>47590</>	TRUE	mission_tor_dr2	FALSE	<$>48134</>	<$>48133</>	NO
11518	mission_tor_dr3	FALSE	NO	TRUE	mission_instance	0	mission_tor_dr2.jpg	mission_tor_dr3	1	1	10	1	None	mr10	mwr1a10	<$>47591</>	TRUE	mission_tor_dr3	FALSE	<$>48134</>	<$>48133</>	NO
11519	mission_dun_tor01	FALSE	NO	TRUE	mission_instance	0	mission_dun_tor01.jpg	mission_dun_tor01	1	1	10	1	mi1a10	mr10	mwr1a10	<$>47592</>	TRUE	mission_dun_tor01	FALSE	<$>48132</>	<$>48135</>	NO
11520	mission_dun_tor02	FALSE	NO	TRUE	mission_instance	0	mission_dun_tor01.jpg	mission_dun_tor02	1	1	10	1	mi1a10	mr10	mwr1a10	<$>47593</>	TRUE	mission_dun_tor02	FALSE	<$>48132</>	<$>48136</>	NO
11531	mission_tor_boss_b	TRUE	NO	FALSE	mission_instance	0	mission_tor_boss_b.jpg	mission_tor_boss_b	1	30	30	1	miboss	mr30	mwr1a30	<$>47437</>	TRUE	mission_tor_boss_b	FALSE	dummy	dummy	NO
11543	mission_combat	FALSE	NO	TRUE	mission_instance	0	mission_combat.jpg	mission_combat	1	1	10	1	mi1a10	mr10	mwr1a10	<$>47594</>	TRUE	mission_combat	FALSE	<$>48138</>	<$>98206</>	NO
11544	mission_battle_hundred	FALSE	NO	TRUE	mission_instance	0	mission_combat.jpg	mission_battle_hundred	1	1	10	1	mi1a10	mr10	mwr1a10	<$>47596</>	TRUE	mission_battle_hundred	FALSE	<$>48140</>	<$>98207</>	NO
11545	mission_five_follower	FALSE	NO	TRUE	mission_instance	0	mission_combat.jpg	mission_five_follower	1	1	10	1	mi1a10	mr10	mwr1a10	<$>47597</>	TRUE	mission_five_follower	FALSE	<$>48142</>	<$>98208</>	NO
11546	mission_gracielo	FALSE	NO	TRUE	mission_instance	0	mission_gracielo.jpg	mission_gracielo	1	1	10	1	mi1a10	mr10	mwr1a10	<$>13022</>	TRUE	mission_gracielo	FALSE	<$>48144</>	<$>48143</>	NO
11547	mission_terrible_fight	FALSE	NO	TRUE	mission_instance	0	mission_madness.jpg	mission_terrible_fight	1	1	10	1	mi1a10	mr10	mwr1a10	<$>47599</>	TRUE	mission_terrible_fight	FALSE	<$>48146</>	<$>48145</>	NO
11548	mission_madness	FALSE	NO	TRUE	mission_instance	0	mission_madness.jpg	mission_madness	1	1	10	1	mi1a10	mr10	mwr1a10	<$>47600</>	TRUE	mission_madness	FALSE	<$>48146</>	<$>48145</>	NO
11549	mission_bad_apology	FALSE	NO	TRUE	mission_instance	0	mission_bad_apology.jpg	mission_bad_apology	1	1	10	1	mi1a10	mr10	mwr1a10	<$>13024</>	TRUE	mission_bad_apology	FALSE	<$>48148</>	<$>48147</>	NO
11550	mission_lascasas	FALSE	NO	TRUE	mission_instance	0	mission_lascasas.jpg	mission_lascasas	1	1	10	1	mi1a10	mr10	mwr1a10	<$>47601</>	TRUE	mission_lascasas	FALSE	<$>48150</>	<$>48149</>	NO
11551	mission_epolite_tomb	FALSE	NO	TRUE	mission_instance	0	mission_epolite_tomb.jpg	mission_epolite_tomb	1	1	10	1	None	mr10	mwr1a10	<$>47602</>	TRUE	mission_epolite_tomb	FALSE	<$>48152</>	<$>48151</>	NO
11552	mission_master	FALSE	NO	TRUE	mission_instance	0	mission_btl_ptv01.jpg	mission_master	1	1	10	1	mi1a10	mr10	mwr1a10	<$>47603</>	TRUE	mission_master	FALSE	<$>48154</>	<$>48153</>	NO
11553	mission_firstday	FALSE	NO	TRUE	mission_instance	0	mission_btl_ptv01.jpg	mission_firstday	1	1	10	1	mi1a10	mr10	mwr1a10	<$>47604</>	TRUE	mission_firstday	FALSE	<$>48156</>	<$>48155</>	NO
11554	mission_wolf_human	FALSE	NO	TRUE	mission_instance	0	mission_btl_ptv01.jpg	mission_wolf_human	1	1	10	1	mi1a10	mr10	mwr1a10	<$>47605</>	TRUE	mission_wolf_human	FALSE	<$>48156</>	<$>48157</>	NO
11555	mission_stone	FALSE	NO	TRUE	mission_instance	0	mission_btl_ptv01.jpg	mission_stone	1	1	10	1	None	mr10	mwr1a10	<$>47606</>	TRUE	mission_stone	FALSE	<$>48159</>	<$>48158</>	NO
11556	mission_scavenger	FALSE	NO	TRUE	mission_instance	0	mission_btl_ptv01.jpg	mission_scavenger	1	1	10	1	mi1a10	mr10	mwr1a10	<$>47607</>	TRUE	mission_scavenger	FALSE	<$>48161</>	<$>48160</>	NO
11557	mission_be_wind	FALSE	NO	TRUE	mission_instance	0	mission_btl_ptv01.jpg	mission_be_wind	1	1	10	1	None	mr10	mwr1a10	<$>47608</>	TRUE	mission_be_wind	FALSE	<$>48163</>	<$>48162</>	NO
11558	mission_tornado_reen	FALSE	NO	TRUE	mission_instance	0	mission_tornado_reen.jpg	mission_tornado_reen	1	1	10	1	mi1a10	mr10	mwr1a10	<$>47609</>	TRUE	mission_tornado_reen	FALSE	<$>48165</>	<$>48164</>	NO
11559	mission_naturalman	FALSE	NO	TRUE	mission_instance	0	mission_naturalman.jpg	mission_naturalman	1	1	10	1	mi1a10	mr10	mwr1a10	<$>47610</>	TRUE	mission_naturalman	FALSE	<$>48167</>	<$>48166</>	NO
11560	mission_storm_bull	FALSE	NO	TRUE	mission_instance	0	mission_storm_bull.jpg	mission_storm_bull	1	1	10	1	mi1a10	mr10	mwr1a10	<$>47611</>	TRUE	mission_storm_bull	FALSE	<$>98209</>	<$>48168</>	NO
11561	mission_find_keep	FALSE	NO	TRUE	mission_instance	0	mission_find_keep.jpg	mission_find_keep	1	1	10	1	mi1a10	mr10	mwr1a10	<$>47612</>	TRUE	mission_find_keep	FALSE	<$>48171</>	<$>48170</>	NO
11562	mission_tracer1	FALSE	NO	TRUE	mission_instance	0	mission_tracer1.jpg	mission_tracer1	1	1	10	1	mi1a10	mr10	mwr1a10	<$>47613</>	TRUE	mission_tracer1	FALSE	<$>48173</>	<$>48172</>	NO
11563	mission_wounded	FALSE	NO	TRUE	mission_instance	0	mission_wounded.jpg	mission_wounded	1	1	10	1	mi1a10	mr10	mwr1a10	<$>12439</>	TRUE	mission_wounded	FALSE	<$>48175</>	<$>48174</>	NO
11564	mission_tracer2	FALSE	NO	TRUE	mission_instance	0	mission_tracer2.jpg	mission_tracer2	1	1	10	1	mi1a10	mr10	mwr1a10	<$>47614</>	TRUE	mission_tracer2	FALSE	<$>48176</>	<$>48172</>	NO
11565	mission_evil_gun	FALSE	NO	TRUE	mission_instance	0	mission_evil_gun.jpg	mission_evil_gun	1	1	10	1	mi1a10	mr10	mwr1a10	<$>12437</>	TRUE	mission_evil_gun	FALSE	<$>48178</>	<$>48177</>	NO
11566	mission_mors_sola	FALSE	NO	TRUE	mission_instance	0	mission_mors_sola.jpg	mission_mors_sola	1	1	10	1	mi1a10	mr10	mwr1a10	<$>47615</>	TRUE	mission_mors_sola	FALSE	<$>98210</>	<$>48172</>	NO
11567	mission_saint	FALSE	NO	TRUE	mission_instance	0	mission_sanit.jpg	mission_saint	1	1	10	1	None	mr10	mwr1a10	<$>47369</>	TRUE	mission_saint	FALSE	<$>48181</>	<$>48180</>	NO
11568	mission_attackedbase	FALSE	NO	TRUE	mission_instance	0	mission_attackedbase.jpg	mission_attackedbase	1	1	10	1	mi1a10	mr10	mwr1a10	<$>47617</>	TRUE	mission_attackedbase	FALSE	<$>48183</>	<$>48182</>	NO
11569	mission_tyrannosaurus	FALSE	NO	TRUE	mission_instance	0	mission_tyrannosaurus.jpg	mission_tyrannosaurus	1	1	10	1	mi1a10	mr10	mwr1a10	<$>47618</>	TRUE	mission_tyrannosaurus	FALSE	<$>48185</>	<$>98211</>	NO
11570	mission_rescue	FALSE	NO	TRUE	mission_instance	0	mission_rescue.jpg	mission_rescue	1	1	10	1	mi1a10	mr10	mwr1a10	<$>47619</>	TRUE	mission_rescue	FALSE	<$>48187</>	<$>48186</>	NO
11571	mission_confrontation	FALSE	NO	TRUE	mission_instance	0	mission_confrontation.jpg	mission_confrontation	1	1	10	1	None	mr10	mwr1a10	<$>14520</>	TRUE	mission_confrontation	FALSE	<$>48189</>	<$>48188</>	NO
11572	mission_skeletonwaltz	FALSE	NO	TRUE	mission_instance	0	mission_skeletonwaltz.jpg	mission_skeletonwaltz	1	1	10	1	mi1a10	mr10	mwr1a10	<$>29489</>	TRUE	mission_skeletonwaltz	FALSE	<$>48187</>	<$>48190</>	NO
11573	mission_brontosaurus	FALSE	NO	TRUE	mission_instance	0	mission_brontosaurus.jpg	mission_brontosaurus	1	1	10	1	mi1a10	mr10	mwr1a10	<$>47620</>	TRUE	mission_brontosaurus	FALSE	<$>48192</>	<$>48191</>	NO
11574	mission_montoro	FALSE	NO	TRUE	mission_instance	0	mission_montoro.jpg	mission_montoro	1	1	10	1	mi1a10	mr10	mwr1a10	<$>29492</>	TRUE	mission_montoro	FALSE	<$>98213</>	<$>98212</>	NO
11575	mission_romina	FALSE	NO	TRUE	mission_instance	0	mission_romina.jpg	mission_romina	1	1	10	1	mi1a10	mr10	mwr1a10	<$>47621</>	TRUE	mission_romina	FALSE	<$>48196</>	<$>48195</>	NO
11576	mission_grandma	FALSE	NO	TRUE	mission_instance	0	mission_grandma.jpg	mission_grandma	1	1	10	1	mi1a10	mr10	mwr1a10	<$>47622</>	TRUE	mission_grandma	FALSE	<$>48198</>	<$>48197</>	NO
11577	mission_awaytofarm	FALSE	NO	TRUE	mission_instance	0	mission_awaytofarm.jpg	mission_awaytofarm	1	1	10	1	mi1a10	mr10	mwr1a10	<$>47623</>	TRUE	mission_awaytofarm	FALSE	<$>48200</>	<$>48199</>	NO
11578	mission_seeding	FALSE	NO	TRUE	mission_instance	0	mission_seeding.jpg	mission_seeding	1	1	10	1	mi1a10	mr10	mwr1a10	<$>14414</>	TRUE	mission_seeding	FALSE	<$>48202</>	<$>48201</>	NO
11579	mission_fertilize	FALSE	NO	TRUE	mission_instance	0	mission_fertilize.jpg	mission_fertilize	1	1	10	1	mi1a10	mr10	mwr1a10	<$>47624</>	TRUE	mission_fertilize	FALSE	<$>48204</>	<$>48203</>	NO
11580	mission_crisisfarm	FALSE	NO	TRUE	mission_instance	0	mission_crisisfarm.jpg	mission_crisisfarm	1	1	10	1	mi1a10	mr10	mwr1a10	<$>47625</>	TRUE	mission_crisisfarm	FALSE	<$>48206</>	<$>48205</>	NO
11581	mission_cherlyn	FALSE	NO	TRUE	mission_instance	0	mission_cherlyn.jpg	mission_cherlyn	1	1	10	1	mi1a10	mr10	mwr1a10	<$>13166</>	TRUE	mission_cherlyn	FALSE	<$>48208</>	<$>48207</>	NO
11582	mission_escudo	FALSE	NO	TRUE	mission_instance	0	mission_escudo.jpg	mission_escudo	1	1	10	1	mi1a10	mr10	mwr1a10	<$>13003</>	TRUE	mission_escudo	FALSE	<$>48210</>	<$>48209</>	NO
11583	mission_happiness	FALSE	NO	TRUE	mission_instance	0	mission_happiness.jpg	mission_happiness	1	1	10	1	mi1a10	mr10	mwr1a10	<$>47626</>	TRUE	mission_happiness	FALSE	<$>48212</>	<$>48211</>	NO
11584	mission_death	FALSE	NO	TRUE	mission_instance	0	mission_death.jpg	mission_death	1	1	10	1	mi1a10	mr10	mwr1a10	<$>47627</>	TRUE	mission_death	FALSE	<$>48214</>	<$>48213</>	NO
11585	mission_outlived	FALSE	NO	TRUE	mission_instance	0	mission_outlived.jpg	mission_outlived	1	1	10	1	mi1a10	mr10	mwr1a10	<$>47628</>	TRUE	mission_outlived	FALSE	<$>48216</>	<$>48215</>	NO
11586	mission_buff	FALSE	NO	TRUE	mission_instance	0	mission_buff.jpg	mission_buff	1	1	10	1	None	mr10	mwr1a10	<$>47629</>	TRUE	mission_buff	FALSE	<$>48218</>	<$>48217</>	NO
11587	mission_robber	FALSE	NO	TRUE	mission_instance	0	mission_robber.jpg	mission_robber	1	1	10	1	mi1a10	mr10	mwr1a10	<$>47630</>	TRUE	mission_robber	FALSE	<$>48220</>	<$>48219</>	NO
11588	mission_necro	FALSE	NO	TRUE	mission_instance	0	mission_necro.jpg	mission_necro	1	30	30	1	miboss	mr30	mwr1a30	<$>47632</>	TRUE	mission_necro	FALSE	<$>48222</>	<$>48221</>	NO
11589	mission_legwork	FALSE	NO	TRUE	mission_instance	0	mission_legwork.jpg	mission_legwork	1	1	10	1	None	mr10	mwr1a10	<$>47634</>	TRUE	mission_legwork	FALSE	<$>48223</>	<$>48223</>	NO
11590	mission_evilchain	FALSE	NO	TRUE	mission_instance	0	mission_evilchain.jpg	mission_evilchain	1	1	10	1	mi1a10	mr10	mwr1a10	<$>39226</>	TRUE	mission_evilchain	FALSE	<$>48224</>	<$>48224</>	NO
11591	mission_fivetwins	FALSE	NO	TRUE	mission_instance	0	mission_fivetwins.jpg	mission_fivetwins	1	1	10	1	mi1a10	mr10	mwr1a10	<$>47635</>	TRUE	mission_fivetwins	FALSE	<$>48225</>	<$>48225</>	NO
11592	mission_sunflower	FALSE	NO	TRUE	mission_instance	0	mission_sunflower.jpg	mission_sunflower	1	1	10	1	mi1a10	mr10	mwr1a10	<$>47636</>	TRUE	mission_sunflower	FALSE	<$>48128</>	<$>48226</>	NO
11593	mission_thefortress	FALSE	NO	FALSE	mission_instance	0	mission_thefortress.jpg	mission_thefortress	1	30	30	1	miboss	mr30	mwr1a30	<$>47637</>	TRUE	mission_thefortress	FALSE	<$>48228</>	<$>48227</>	NO
11594	mission_thefortress_d	FALSE	NO	FALSE	mission_instance	0	mission_thefortress_d.jpg	mission_thefortress_d	1	12	12	1	mi1a10	mr10	mwr1a12	<$>29386</>	TRUE	mission_thefortress_d	FALSE	<$>48230</>	<$>48229</>	NO
11595	mission_thefortress_o	FALSE	NO	FALSE	mission_instance	0	mission_thefortress_o.jpg	mission_thefortress_o	1	12	12	1	mi1a10	mr10	mwr1a12	<$>29384</>	TRUE	mission_thefortress_o	FALSE	<$>48232</>	<$>48231</>	NO
11596	mission_bera	FALSE	NO	TRUE	mission_instance	0	mission_bera.jpg	mission_bera	1	1	10	1	mi1a10	mr10	mwr1a10	<$>47641</>	TRUE	mission_bera	FALSE	<$>48128</>	<$>48233</>	NO
11597	mission_auchsoldier	FALSE	NO	TRUE	mission_instance	0	mission_tracer1.jpg	mission_auchsoldier	1	1	10	1	mi1a10	mr10	mwr1a10	<$>47642</>	TRUE	mission_auchsoldier	FALSE	<$>48235</>	<$>48234</>	NO
11598	mission_auch_mboma	FALSE	NO	TRUE	mission_instance	0	mission_tracer1.jpg	mission_auch_mboma	1	1	10	1	mi1a10	mr10	mwr1a10	<$>13312</>	TRUE	mission_auch_mboma	FALSE	<$>48236</>	<$>48234</>	NO
11599	mission_angie_stranger	FALSE	NO	TRUE	mission_instance	0	btl_reb01.jpg	mission_angie_stranger	1	1	10	1	mi1a10	mr10	mwr1a102	<$>47643</>	TRUE	mission_angie_stranger	FALSE	<$>48128</>	<$>48237</>	NO
11600	mission_doghunt	FALSE	NO	TRUE	mission_instance	0	mission_doghunt.jpg	mission_doghunt	1	1	10	1	mi1a10	mr10	mwr1a10	<$>48238</>	TRUE	mission_doghunt	FALSE	Dummy	Dummy	NO
11601	mission_hoodlum	FALSE	NO	TRUE	mission_instance	0	mission_hoodlum.jpg	mission_hoodlum	1	1	10	1	mi1a10	mr10	mwr1a10	<$>13206</>	TRUE	mission_hoodlum	FALSE	<$>48240</>	<$>48239</>	NO
