ClassID	ClassName	ClassType	Direction	Hide	IconType	MapName	Name	PosX	PosY	PosZ	Script	ShopName
28	wait_andre_coim	COIM_WOMAN3	250	FALSE	None	None	<$>64884</>	-8070	-6338	-462	NPC_REB_SEEANDRED	None
29	itemshop_mom	REB_BANK	218	FALSE	None	None	<$>64885</>	4465	-3264	257	TR_BOOK_11	None
30	itemshop_son	COM_BOYa2	36	FALSE	None	None	<$>64878</>	4305	-3419	257	NPC_ALL_SYSTEM_LITTLE_BOY	None
31	market2_boy	COM_BOYa2	134	FALSE	None	None	<$>64878</>	-2127	4434	-246	NPC_ALL_SYSTEM_LITTLE_BOY	None
32	market2_girl	COM_GIRLa2	67	FALSE	None	None	<$>52057</>	14	1264	19	NPC_ALL_SYSTEM_LITTLE_GIRL	None
33	see_dual_wom_02	REB_GIRLa2	181	FALSE	None	None	<$>64886</>	-889	8869	-474	NPC_ALL_SEEPVP	None
34	see_dual_wom_01	COIM_WOMAN3	112	FALSE	None	None	<$>64884</>	-1354	8406	-501	NPC_ALL_SEEPVP	None
35	see_dual_girl	COM_GIRLa1	310	FALSE	None	None	<$>64887</>	-1883	8398	-499	NPC_ALL_SEEPVP	None
36	see_dual_boy	COM_BOYa2	10	FALSE	None	None	<$>64888</>	-2118	8761	-474	NPC_ALL_SEEPVP	None
37	NPC_GIG_GAME	Gig_letizia	176	FALSE	minimap_npc.bmp	<$>90599</>	<$>90599</>	575	10105	-504	NPC_GIG_GAME	None
49	C1_CASTLE_SOLM	REB_SOLM	302	FALSE	minimap_npc.bmp	<$>64889</>	<$>64889</>	-6080	19015	463	C1_CASTLE_SOLM	None
62	M_PVP_ANY_TUTO	HiddenTrigger_Tuto	281	FALSE	None	None	None	-1392	8893	-480	M_PVP_ANY_TUTO	None
63	mission_dual	REB_SOLF_TEMP	281	FALSE	minimap_mission.bmp	None	<$>64437</>	-1392	8893	-480	M_PVP_ANY	<$>64437</>
64	chr_yeganeh	COM_YEGANEH	305	FALSE	minimap_npc.bmp	<$>84</>	<$>84</>	-553	-4425	-248	C1_REB_YEGANEH	None
66	chr_service	REB_SERM	238	FALSE	minimap_npc.bmp	<$>10800</>	<$>10800</>	-4964	-6808	-219	C1_REB_DOMINGO	None
67	chr_eusebio	COM_OLDMANa	21	FALSE	minimap_npc.bmp	<$>51602</>	<$>51602</>	-1462	-5343	-203	C1_REB_EUSEBIO	None
69	chr_andre	REB_TAYLOR	358	FALSE	minimap_npc.bmp	<$>82</>	<$>82</>	-8454	-6543	-388	C1_REB_ANDRE	<$>82</>
70	chr_brunie	REB_HOUSE	51	FALSE	minimap_npc.bmp	<$>81</>	<$>81</>	1895	5023	-206	C1_REB_BRUNIE	None
71	chr_panfilo	REB_COOK	14	FALSE	minimap_npc.bmp	<$>11192</>	<$>11192</>	-5189	-14095	-254	C1_REB_PANFILO	None
73	REB_BOARD	ETC_Board	303	FALSE	minimap_npc3.bmp	<$>63823</>	<$>63823</>	4065	821	246	REB_BOARD	None
74	REB_YEGANEH_GIRL	COM_GIRLa2	121	FALSE	None	None	<$>64890</>	-1215	-6642	-256	NPC_REB_YGIRL	None
75	SHOP_REB_MAGIC	COIM_GIRLb1	344	FALSE	minimap_magic.bmp	None	<$>95284</>	-6412	1416	50	SHOP_REB_MAGIC	<$>51761</>
77	SHOP_REB_CITEM	COM_GIRLa2_1	347	FALSE	minimap_tool.bmp	None	<$>95269</>	-6296	1875	3	SHOP_REB_CITEM	<$>10799</>
78	C1_REB_SHARIF	COIM_MER	5	FALSE	minimap_gun.bmp	<$>64891</>	<$>64891</>	-6656	275	44	C1_REB_SHARIF	<$>64891</>
80	C1_REB_CLAUDE	REB_WEP	348	FALSE	minimap_weapon.bmp	<$>64892</>	<$>64892</>	-6539	870	25	C1_REB_CLAUDE	<$>64892</>
82	C1_REB_IDGE	REB_SMITH	162	FALSE	minimap_reinforce.bmp	<$>64893</>	<$>64893</>	-5450	939	34	C1_REB_IDGE	<$>64893</>
83	M_ADELINA_BENITO	TutorialTrigger_Gray_3m	0	FALSE	None	None	None	-4815	-16265	-218	M_ADELINA_BENITO	None
84	TR_REB_MARKET_COW	TutorialTrigger_Gray_3m	0	FALSE	None	None	<$>1902</>	-4824	-15196	-241	TR_REB_MARKET_COW	None
87	leonardo_reb	AUCH_LEON_SUM	30	FALSE	minimap_npc.bmp	<$>10806</>	<$>10806</>	3224	-1574	258	LEO_SERVICE	None
88	C1_REB_DETECTIVE	REB_SOLM	158	FALSE	minimap_npc.bmp	<$>17408</>	<$>17408</>	5939	-2218	252	C1_REB_DETECTIVE	None
89	SHOP_MARKET	REB_AUCTION_DESK	167	FALSE	minimap_market.bmp	None	<$>64453</>	-5181	1641	40	SHOP_MARKET	<$>64453</>
91	NPC_REB_AIDE	REB_SOLF_AIDE	31	FALSE	minimap_npc.bmp	<$>10810</>	<$>10810</>	5210	-683	297	NPC_REB_AIDE	None
92	EVENT_NPC	TutorialTrigger_White_3m	33	FALSE	None	None	None	3581	-2246	272	None	None
93	EVENT_NPC2	TutorialTrigger_White_3m	56	FALSE	None	None	None	3707	-2451	257	None	None
94	EVENT_ZABRA	TutorialTrigger_White_3m	56	FALSE	None	None	None	3586	-1659	256	EVENT_ZABRA	None
95	SHOP_PERIOD_COSTUME	Rico_letizia2	358	FALSE	minimap_npc.bmp	None	<$>95267</>	-7999	-5515	-460	SHOP_PERIOD_COSTUME	<$>64456</>
96	C1_REB_TERCIA	Rico_letizia2	31	FALSE	minimap_npc.bmp	<$>187964</>	<$>187964</>	4894	-241	304	C1_REB_TERCIA	None
102	SHOP_REB_SOCKET	REB_SOCKET	167	FALSE	minimap_socket.bmp	None	<$>95285</>	-5556	370	41	SHOP_REB_SOCKET	<$>10795</>
104	SHOP_REB_ENCHANT	INCHANT_NPC	167	FALSE	minimap_enchant.bmp	None	<$>94939</>	-5666	-197	55	SHOP_AUCH_ENCHANT	<$>10796</>
106	SHOP_AUCH_ENCHIP	ETC_npc_slotmachine_set2	167	FALSE	None	None	<$>142226</>	-5581	121	49	SHOP_AUCH_ENCHIP	None
108	SHOP_REB_GOLDITEM	npc_com_manc1_set	339	FALSE	minimap_jewel.bmp	None	<$>95266</>	-6055	2697	33	SHOP_AUCH_GOLDITEM	<$>51619</>
109	EVENT_RING_CHANGER	npc_com_anvil	162	FALSE	None	None	<$>142225</>	-5372	1189	7	ITEM_REFINEMENT	None
111	NPC_LUMIN_CHANGER	npc_forge_nofireY	168	FALSE	None	None	<$>10797</>	-5499	637	27	NPC_LUMIN_CHANGER	None
123	NPC_FACE_CHANGE	REB_SOLM	301	FALSE	minimap_npc.bmp	None	<$>64462</>	5043	1464	251	NPC_FACE_CHANGE	<$>64462</>
124	EVENT_PARTYPOINT	REB_SOLM	33	FALSE	minimap_npc.bmp	<$>64461</>	<$>64461</>	3587	-2307	269	EVENT_PARTYPOINT	None
127	REB_PET_NPC	GIG_PET_NPC	211	FALSE	minimap_npc.bmp	None	<$>95286</>	7916	189	417	NPC_GIG_PET_MAN	<$>50382</>
128	SHOP_PROMOTION	npc_master	236	FALSE	minimap_npc.bmp	None	<$>95261</>	7427	777	417	SHOP_PROMOTION	<$>64423</>
137	REB_PARTTIME_JOB	REB_SOLF	133	FALSE	minimap_npc.bmp	<$>105334</>	<$>105334</>	6517	-1830	255	REB_PARTTIME_JOB	None
139	PIONEER_PROMOTION_A	NPC_Viviana_desk	301	FALSE	minimap_market.bmp	<$>167425</>	<$>167425</>	3242	312	250	PIONEER_VILLAGE_NEW	<$>167425</>
144	TR_ELISA_EVENT1	TutorialTrigger_Black_3m	1	FALSE	None	None	None	-70	10804	-492	TR_ELISA_EVENT1	None
145	EVENT_COOK_CHANGER	npc_porridge_ex	141	FALSE	None	None	<$>70326</>	-5440	-13568	-232	EVENT_COOK_CHANGER	None
146	TR_BST_ADVERTISE1	TutorialTrigger_Black_3m	1	FALSE	None	None	None	-4371	18364	21	TR_BST_ADVERTISE	None
147	TR_BST_ADVERTISE2	TutorialTrigger_Black_3m	1	FALSE	None	None	None	-515	5034	-207	TR_BST_ADVERTISE	None
148	TR_BST_ADVERTISE3	TutorialTrigger_Black_3m	1	FALSE	None	None	None	-6868	-8557	-460	TR_BST_ADVERTISE	None
149	tr_reb_jack01	TutorialTrigger_Black_3m	1	FALSE	None	None	<$>88302</>	4218	602	245	TR_JACK_SUB	None
150	TR_MSG_BULON02	TutorialTrigger_Black_3m	0	FALSE	None	None	None	-4882	-15758	-247	TR_MSG_BULON02	None
153	tr_alejandro_sub01	TutorialTrigger_Black_3m	0	FALSE	None	None	None	-6381	-6808	-514	TR_ALEJANDRO_SUB01	None
154	tr_alejandro_sub02	TutorialTrigger_Black_3m	0	FALSE	None	None	None	-3896	5157	-251	TR_ALEJANDRO_SUB02	None
601	2019EVENT_NPC_FREYA	npc_Freya	216	FALSE	minimap_npc.bmp	<$>226153</>	<$>226153</>	6141	769	256	2019EVENT_NPC_FREYA	None
802	C1_REB_TUTONPC	REB_SOLM	297	FALSE	minimap_npc.bmp	<$>214471</>	<$>214471</>	4704	1226	266	C1_REB_TUTONPC	None
809	EVENT_2013_GRANMA2	npc_grandies2_2013e	217	FALSE	minimap_npc.bmp	<$>112407</>	<$>112407</>	4067	-1120	299	EVENT_2013_GRANMA2	<$>112407</>
810	C1_REB_TOKEN_SHOP	Rico_letizia2	289	FALSE	minimap_npc.bmp	<$>214467</>	<$>214467</>	3435	420	251	PRIVATE_TOKEN_SHOP	<$>214467</>
811	C1_REB_EXP_TOKEN_SHOP	Rico_letizia	289	FALSE	minimap_npc.bmp	<$>214468</>	<$>214468</>	3588	528	245	EXP_TOKEN_SHOP	<$>214468</>
999	NPC_EQUIP_QUEST2	REB_SOLM_AIDE	126	FALSE	None	<$>195737</>	<$>195737</>	4114	-490	298	NPC_EQUIP_QUEST3	None
