ADDDam_BM	ADDMHP_BM	ALv_BM	AR_BM	ASPD	ASPD_BM	ATK_BM	Action	Arm	AtkLayer	AtkLayer_BM	AtkMedium	AtkMetal	AtkSoft	AtkType	BLK_BM	BLOCK	BlkType	Buff	BuffATK	BuffATKKFrq	BuffATKLv	BuffFreq	BuffMidOffset	BuffTopOffset	CON	MON_ALv	MON_AR	MON_ASPD	MON_AtkLayer	MON_BLK	MON_CRT	MON_DAM	MON_DEF	MON_DLv	MON_DR	MON_DefIP	MON_DefLayer	MON_FireIP	MON_HR	MON_IMP	MON_IceIP	MON_KDRank	MON_LgtIP	MON_MHP	MON_MKP	MON_MSPD	MON_PR	MON_PsyIP	MON_RFIRE	MON_RICE	MON_RLGHT	MON_RPSY	MON_RSTAT	MON_Reflection	MonDam	PCDam	CRTATK	CRTDEF	CRT_BM	ClassID	ClassName	ClassType	Count	DBSave	DEFHYB_BM	DEFMAG_BM	DEFMEL_BM	DEFPER_BM	DEFSHO_BM	DEF_BM	DLv_BM	DOT_BM	DR_BM	DamageInfoType	DamageOffset	DefIP_BM	DefLayer	DefLayer_BM	DefType	Drop1ID	Drop1Name	Drop1Per	Drop1Quant	Drop2ID	Drop2Name	Drop2Per	Drop2Quant	Drop3ID	Drop3Name	Drop3Per	Drop3Quant	Drop4ID	Drop4Name	Drop4Per	Drop4Quant	Drop5ID	Drop5Name	Drop5Per	Drop5Quant	Drop6ID	Drop6Name	Drop6Per	Drop6Quant	DropAccFreq	DropCrystalCount	DropCrystalFreq	DropEliteEqpFreq	DropEtcFreq	DropInstFreq	DropNormEqpFreq	DropOldEqpFreq	DropRecipeFreq	EXP	ElemType	EngName	FamilyName	FireIP_BM	Grade	HITDam_BM	HP	HR_BM	HeightOffset1	HeightOffset2	HideInfo	HitOffset	HitProof	Hittable	IMP_BM	IceIP_BM	IsRaidMonster	IsTypeBoss	KDRank	KDownPower	KDownVAngle	KP	KbProof	LODDist	LgtIP_BM	LifeTime	Lv	MAGDam_BM	MELDam_BM	MHPFix	MHP_BM	MKP_BM	MSPD	MSPDFix	MSPD_BM	MSP_BM	MagicDefiance	MartialDefiance	MaterialSet	MaxR	MeleeDefiance	MinR	MinionCondition	MinionCount	MinionID	MinionID2	MinionID3	MinionID4	MinionID5	MobRank	MonBuffATKKFrq	MonClassKey	MonDam_BM	MonValue1	MonValue2	MonValue3	MonValue4	MonValue5	MonValue6	Name	PCDam_BM	PR_BM	PsyIP_BM	RFIRE	RFIRE_BM	RHP	RHP_BM	RICE	RICE_BM	RLGHT	RLGHT_BM	RPSY	RPSY_BM	RSPD	RSP_BM	RSTAT	RSTAT_BM	RaceType	Ratio	Reflection	Reflection_BM	Res	Rotate	SHTDam_BM	SPDBM	STR	Scale	SelectFilter	ShadowScale	Shape	ShootDefiance	ShowName	Size	SizeType	SkillArg1	SkillArg2	SkillArg3	SkillArg4	SkillCondition1	SkillCondition2	SkillCondition3	SkillCondition4	SkillFreq1	SkillFreq2	SkillFreq3	SkillFreq4	SkillID1	SkillID2	SkillID3	SkillID4	SplDam	SplLimit	SplRange	SplType	StartID	State_BM	Tactics	TotAbl	ViewInvi	Visible	WSPD	Wpn	WpnType
0	0	0	-1	6800	0	0	0	19	2	0	0	0	0	Single	0	0	None	None	none	0	0	0	400	750	7691.4	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	90063	Mission_queenzeater_c_raid	MELEE	0	100	0	0	0	0	0	0	0	0	-1	None	480	0	2	0	SOFT	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	1.2	NEUTRAL	Queenz-eater	None	0	1	0	0	0	0	0	0	400	YES	YES	0	0	TRUE	TRUE	25	112	45	0	YES	1400	0	0	110	0	0	0	0	0	0	0	0	0	100	100	None	500	100	0	None	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	<$>50498</>	0	0	0	45	0	0	0	45	0	45	0	45	0	0	0	100	0	Creature	1	0	0	9	NO	0	0	138.5	1	MonAndPC	1	Mission_queenzeater_c_raid	100	YES	XL	MEDIUM	0	0	0	0	PerNormalAttack	None	None	None	100	0	0	0	40125	0	0	0	0.75	1	1000	None	0	0	MON_RAFF3	4441.7	TRUE	YES	0	200	CTYPE
0	0	0	0	1920	0	0	0	8	2	0	0	0	0	Splash	0	40	Block	None	none	0	0	0	288	450	4059	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	90071	Monster_DragonHeadedR_raid	MELEE	0	100	0	0	0	0	0	0	0	0	0	None	346	0	1	0	HARD	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	447.299	NEUTRAL	DRAGON-HEADED	None	0	1	0	0	0	0	0	0	288	YES	YES	0	0	FALSE	TRUE	25	112	45	0	YES	2500	0	0	100	0	0	0	0	0	346	0	0	0	100	100	None	225	100	45	None	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	<$>50499</>	0	0	0	90	0	0	0	90	0	90	0	90	0	996	0	90	0	Golem	1	0	0	14	YES	0	151	73.4	1.8	PC	1	Monster_DragonHeadedR_raid	100	YES	M	LARGE	500	0	0	0	CloseTarget	None	None	None	10	0	0	0	40011	0	0	0	0.75	20	200	Circle	0	0	MON_MISSION_03	4142.4	TRUE	YES	315	48	CTYPE
0	0	0	0	1920	0	0	0	40	2	0	0	0	0	Splash	0	40	Block	None	none	0	0	0	288	450	4059	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	90072	Monster_DragonHeaded_raid	MELEE	0	100	0	0	0	0	0	0	0	0	0	None	346	0	1	0	HARD	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	447.299	NEUTRAL	DRAGON-HEADED	None	0	1	0	0	0	0	0	0	288	YES	YES	0	0	FALSE	TRUE	25	112	45	0	YES	2500	0	0	100	0	0	0	0	0	346	0	0	0	100	100	None	225	100	45	None	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	<$>50500</>	0	0	0	-90	0	0	0	-90	0	-90	0	0	0	996	0	90	0	Golem	1	0	0	-2	YES	0	151	73.4	1.8	PC	1	Monster_DragonHeaded_raid	100	YES	M	LARGE	500	0	0	0	CloseTarget	None	None	None	10	0	0	0	40011	0	0	0	0.75	20	200	Circle	0	0	MON_MISSION_03	4174.4	TRUE	YES	315	48	CTYPE
0	0	0	0	2440	0	0	0	20	2	0	0	0	0	Splash	0	0	None	Burning	none	0	0	10	210	263	3653.1	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	90081	Monster_FranMothtein_raid	SHOOT	0	100	0	0	0	0	0	0	0	0	0	None	252	0	1	0	MEDIUM	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	483.501	NEUTRAL	DR. FRAN MOTHTEIN	None	0	1	0	0	0	0	0	0	210	YES	YES	0	0	FALSE	TRUE	25	100	45	0	YES	5000	0	0	100	0	0	0	0	0	229	0	0	0	100	100	None	1500	100	0	None	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	<$>49708</>	0	0	0	50	0	14742	0	50	0	50	0	50	0	541	0	90	0	Human	1	0	0	10	YES	0	112	69.9	1.5	PC	1.3	Monster_FranMothtein_raid	100	YES	M	LARGE	99	500	3	1	HP	CloseTarget	PerNormalAttack	AwayTarget	2	2	15	2	40121	40036	40046	40122	0.75	12	400	Circle	0	0	MON_FLD_FM	3745	TRUE	YES	208	61	CTYPE
0	0	0	0	2440	0	0	0	19	2	0	0	0	0	Splash	0	0	None	None	none	0	0	0	225	285	2029.5	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	90082	Monster_EigleschivarlierAttacker1_raid	MELEE	0	100	0	0	0	0	0	0	0	0	0	None	270	0	1	0	HARD	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	126.324	NEUTRAL	Eigleschvarlier	None	0	1	0	0	0	0	0	0	225	YES	YES	0	0	FALSE	TRUE	25	112	45	0	YES	2100	0	0	100	0	0	0	0	0	229	0	0	0	100	100	None	225	100	2	None	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	<$>50501</>	0	0	0	40	0	4550	0	40	0	40	0	70	0	746	0	90	0	Golem	1	0	0	9	YES	0	181	55.9	2	PC	1	Monster_EigleschivarlierAttacker1_raid	100	YES	S	MEDIUM	2	0	0	0	PerNormalAttack	None	None	None	20	0	0	0	40025	0	0	0	0.75	8	300	Circle	0	0	MON_MISSION_03	2106.4	TRUE	YES	208	61	CTYPE
0	0	0	0	1920	0	0	0	19	2	0	0	0	0	Splash	0	50	Block	None	none	0	0	0	225	285	2029.5	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	90083	Monster_EigleschivarlierDefender_raid	MELEE	0	100	0	0	0	0	0	0	0	0	0	None	270	0	1	0	HARD	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	126.324	NEUTRAL	Eigleschvarlier	None	0	1	0	0	0	0	0	0	225	YES	YES	0	0	FALSE	TRUE	25	112	45	0	YES	2100	0	0	100	0	0	0	0	0	200	0	0	0	100	100	None	188	100	0	None	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	<$>50502</>	0	0	0	-30	0	4550	0	-30	0	-30	0	70	0	746	0	90	0	Golem	1	0	0	4	YES	0	217	55.9	3	PC	1	Monster_EigleschivarlierDefender_raid	100	YES	S	MEDIUM	0	0	0	0	None	None	None	None	0	0	0	0	0	0	0	0	0.75	8	300	Circle	0	0	MON_MISSION_03	2106.4	TRUE	YES	182	48	CTYPE
0	0	0	7	2280	-20	0	0	28	2	0	0	0	0	Splash	0	0	None	None	Stun	10	10	0	714	945	6000000	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	90084	Monster_Vladimir_raid	MELEE	0	100	0	0	0	0	0	0	0	0	4	ALL	857	180	1	0	HARD	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	5	0	0	6	0	0	1	3	0	1	NEUTRAL	Gerelo	None	180	1	0	0	0	0	0	0	714	YES	YES	130	180	FALSE	TRUE	25	112	45	0	YES	2500	180	0	150	0	0	0	0	0	371	0	0	0	50	100	None	700	90	1	None	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	<$>220888</>	0	0	180	100	0	0	0	100	0	100	0	100	0	691	0	99	0	Demon	1	0	0	10	YES	0	73	163	2	MonAndPC	1.26	Monster_Vladimir_raid	125	YES	M	LARGE	70	5	0	0	HP	PerNormalAttack	None	None	3	50	0	0	61664	61663	0	0	1.25	24	900	Circle	0	0	MON_FLD_VR_HARD	6002.7	TRUE	YES	338	247	CTYPE
0	0	0	0	2640	0	0	0	22	2	0	0	0	0	Splash	0	0	None	None	none	0	0	0	298	468	2029.5	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	90085	Monster_ZaviDiGaviquest_raid	MELEE	0	100	0	0	0	0	0	0	0	0	0	None	358	0	1	0	MEDIUM	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	226.223	NEUTRAL	Gavi di Gavi	None	0	1	0	0	0	0	0	0	298	YES	YES	0	0	FALSE	TRUE	25	112	45	0	YES	1500	0	0	100	0	0	0	0	0	305	0	0	0	100	100	None	340	100	2	None	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	<$>50503</>	0	0	0	0	0	4550	0	0	0	0	0	0	0	1298	0	90	0	Undead	1	0	0	5	YES	0	257	55.9	1.7	PC	1.53	Monster_ZaviDiGaviquest_raid	100	YES	L	LARGE	500	0	0	0	CloseTarget	None	None	None	5	0	0	0	40011	0	0	0	0.75	10	400	Circle	0	0	MON_FLD_SBKEY	2109.4	TRUE	YES	277	66	CTYPE
0	0	0	0	2440	0	0	0	22	2	0	0	0	0	Splash	0	0	None	Shock	none	0	0	1	450	825	13397.7	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	90086	Monster_griffon_raid	MELEE	0	100	0	0	0	0	0	0	0	0	0	ALL	540	0	1	0	MEDIUM	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	1753.292	NEUTRAL	Griffon	None	0	1	0	0	0	0	0	0	450	YES	YES	0	0	FALSE	TRUE	25	112	45	0	YES	2500	0	0	130	0	0	0	0	0	381	0	0	0	100	100	None	1350	100	0	None	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	<$>10005</>	0	0	0	30	0	74536	0	60	0	60	0	60	0	428	0	99	0	Creature	1	0	0	10	YES	0	16	123.1	1.5	MonAndPC	1	Monster_griffon_raid	100	YES	XL	LARGE	5	1200	99	0	PerNormalAttack	CloseTarget	HP	None	10	3	3	0	40130	40129	40131	0	0.75	30	1000	Circle	0	0	MON_FLD_GRIFFON	13544.8	TRUE	YES	347	61	CTYPE
0	0	0	-3	3160	0	0	0	20	2	0	0	0	0	Splash	0	0	None	Poison	none	0	0	5	800	1760	50625	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	90087	Monster_ChrysalisteamRaid	MELEE	0	100	0	0	0	0	0	0	0	0	-2	ALL	960	30	1	0	SOFT	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	430.443	NEUTRAL	THE CHRYSALIS	None	0	1	0	0	0	0	0	0	800	YES	YES	0	0	FALSE	TRUE	25	125	45	0	YES	5000	0	0	100	0	0	0	0	0	0	0	0	0	100	100	None	3000	100	0	None	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	<$>49995</>	0	0	0	90	0	50000	0	90	0	90	0	90	0	0	0	90	0	Demon	1	0	0	8	YES	0	0	100	4	MonAndPC	1	Monster_ChrysalisteamRaid	100	YES	XL	LARGE	0	0	0	0	None	None	None	None	0	0	0	0	0	0	0	0	0.75	99	1600	Circle	0	0	MON_RAID_BOSS80	3331.6	TRUE	YES	0	100	CTYPE
0	0	0	0	2440	0	0	0	22	2	0	0	0	0	Splash	0	0	None	Freeze	none	0	0	1	390	715	6701.1	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	90088	Monster_griffon1_raid	MELEE	0	100	0	0	0	0	0	0	0	0	0	None	468	0	1	0	MEDIUM	0	None	0	0	0	None	0	0	0	None	0	1	0	None	0	0	0	None	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	880.671	NEUTRAL	Griffon	None	0	1	0	0	0	0	0	0	390	YES	YES	0	0	FALSE	TRUE	25	112	45	0	YES	2500	0	0	125	0	0	0	0	0	252	0	0	0	100	100	None	1235	100	0	None	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	<$>10005</>	0	0	0	30	0	27528	0	60	0	60	0	60	0	300	0	99	0	Creature	1	0	0	10	YES	0	21	86.5	1.3	MonAndPC	1	Monster_griffon1_raid	100	YES	XL	LARGE	15	2000	99	0	PerNormalAttack	CloseTarget	HP	None	60	3	3	0	40129	40130	40131	0	0.75	30	1000	Circle	0	0	MON_FLD_GRIFFON	6811.6	TRUE	YES	229	61	CTYPE
0	0	0	20	2440	0	0	0	12	2	0	0	0	0	Splash	0	0	None	Shock	none	0	0	1	450	825	10397.7	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	90089	Monster_griffon2_raid	MELEE	0	100	0	0	0	0	0	0	0	0	0	None	540	0	1	0	MEDIUM	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	3	0	0	3	1	1	1	2	0	753.292	NEUTRAL	Fury Griffon	None	0	1	0	0	0	0	0	0	450	YES	YES	0	0	FALSE	TRUE	25	112	45	0	YES	2500	0	0	110	0	0	0	0	0	381	0	0	0	100	100	None	1350	100	0	None	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	<$>166368</>	0	0	0	30	0	74536	0	60	0	60	0	60	0	428	0	99	0	Creature	1	0	0	10	YES	0	16	100.1	1	MonAndPC	1	Monster_griffon_raid	100	YES	XL	LARGE	5	1200	99	0	PerNormalAttack	CloseTarget	HP	None	10	3	3	0	40130	40129	40131	0	0.75	30	1000	Circle	0	0	MON_FLD_GRIFFON	10511.8	TRUE	YES	347	70	CTYPE
