AR	ASPD	ATK	AddATK	AddSkl1ID	AddSkl1Lv	AddSkl2ID	AddSkl2Lv	AddSkl3ID	AddSkl3Lv	AddSkl4ID	AddSkl4Lv	AddSkl5ID	AddSkl5Lv	AtkSound	BLK	BaseATK	BaseDEF	BeastBane	BlkSound	BlowSound	BrLv	Buff	BuffDesc	BuffFreq	BuffName	CRT	Category1	Category1Name	Category2	Category2Name	ClassID	ClassName	ClassType	DBLHand	DEF	DeadDrop	DefEA	DefIP	DefaultEqpSlot	DemonBane	Desc	DinoBane	DropAngle	DropOffset	DropRareFreq	DropReinforceType	DropRule	DropSocketType	DropSound	Dummy_A_LH	Dummy_A_RH	Dummy_B	Dummy_F	Dummy_N_LH	Dummy_N_RH	EQUP	EffectLength	EmitterName	EnchantLv	EnchantType	EngName	EqpType	EquipSound	ExtentionSocketGroup	FesoPrice	FesoSellPrice	FesoVenderable	FileName	FireATK	FireIP	GolemBane	GroupName	HPDrain	HR	HumanBane	IMP	IceATK	IceIP	ImgName	IncAGI	IncCHA	IncCON	IncDEX	IncINT	IncSTR	InfoView	IsConfirmUseItem	ItemClass	ItemIndicator	ItemLv	ItemName	ItemType	KDRank	LODDist	LghtATK	LgtIP	LogoutSave	MHP	MKP	MSP	MSPD	MaterialSet	MaxExtentionSocket	MaxR	MaxSocketCount	MaxStack	MinR	Option1ID	Option1MaxValue	Option1MinValue	Option2ID	Option2MaxValue	Option2MinValue	Option3ID	Option3MaxValue	Option3MinValue	OptionGroup	PR	Pair	ParticleCount	ParticleName	Price	PromotionLv	PsyATK	PsyIP	RFIRE	RHP	RICE	RLGHT	RPSY	RSP	RSTAT	Rank	RedFIRE	RedICE	RedLGHT	RedMAG	RedMEL	RedPSY	RedSHT	RendBlind	RendBurning	RendFear	RendFreeze	RendPoison	RendShock	RendStun	ReqToolTip	SaleEA	SaleID	Scale	ScpType	SellPrice	ShldDR	SocketRef	Spec	Suffix	TargetHitEffect	Tradable	UndeadBane	UniqueBone	Unstack	UseGender	UseGravity	UseInverse	UseLv	Venderable	WLv	WeaponTail	Weight	arg1	arg2
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>27429</>	Etc_CharCard	<$>35919</>	22302	Card_Bryan_Event	Card	NO	0	FALSE	1	0	None	0	<$>135717</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	None	Bryan	None	None	None	2000000	0	FALSE	it_e_charactercard	0	0	0	Etc	0	0	0	0	0	0	it_e_CharCard_Ev	0	0	0	0	0	0	FALSE	FALSE	<$>35919</>	SYS_item_column_blue	0	<$>135722</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	90	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>135718</>	1	22302	2	None	0	0	None	<$>86629</>	_NO	None	FALSE	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>27429</>	Etc_CharCard	<$>35919</>	22303	Card_BryanRare_Event	Card	NO	0	FALSE	1	0	None	0	<$>135720</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	None	Divine Hammer Bryan	None	None	None	2000000	0	FALSE	it_e_charactercard	0	0	0	Etc	0	0	0	0	0	0	it_e_RareCharCard_Ev	0	0	0	0	0	0	FALSE	FALSE	<$>35919</>	SYS_item_column_blue	0	<$>135723</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	90	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>135721</>	1	22303	2	None	0	0	None	<$>86629</>	_NO	None	FALSE	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>27429</>	Etc_CharCard	<$>35919</>	22304	Card_Bane_Event	Card	NO	0	FALSE	1	0	None	0	<$>137023</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	None	Bane	None	None	None	2000000	0	FALSE	it_e_charactercard	0	0	0	Etc	0	0	0	0	0	0	it_e_RareCharCard_Ev	0	0	0	0	0	0	FALSE	FALSE	<$>35919</>	SYS_item_column_blue	0	<$>137025</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	90	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>137024</>	1	22304	2	None	0	0	None	<$>71707</>	_NO	None	FALSE	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>27429</>	Etc_CharCard	<$>35919</>	22305	Card_Leona_Event	Card	NO	0	FALSE	1	0	None	0	<$>142593</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	None	Leona	None	None	None	2000000	0	FALSE	it_e_charactercard	0	0	0	Etc	0	0	0	0	0	0	it_e_CharCard_Ev	0	0	0	0	0	0	FALSE	FALSE	<$>35919</>	SYS_item_column_blue	0	<$>142598</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	90	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>142594</>	1	22305	2	None	0	0	None	<$>86629</>	_NO	None	FALSE	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>27429</>	Etc_CharCard	<$>35919</>	22306	Card_Lynn_Event	Card	NO	0	FALSE	1	0	None	0	<$>137342</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	None	Lynn	None	None	None	2000000	0	FALSE	it_e_charactercard	0	0	0	Etc	0	0	0	0	0	0	it_e_CharCard_Ev	0	0	0	0	0	0	FALSE	FALSE	<$>35919</>	SYS_item_column_blue	0	<$>137347</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	90	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>137343</>	1	22306	2	None	0	0	None	<$>86629</>	_NO	None	FALSE	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>27429</>	Etc_CharCard	<$>35919</>	22307	Card_LynnRare_Event	Card	NO	0	FALSE	1	0	None	0	<$>137345</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	None	Silver Flare Lynn	None	None	None	2000000	0	FALSE	it_e_charactercard	0	0	0	Etc	0	0	0	0	0	0	it_e_RareCharCard_Ev	0	0	0	0	0	0	FALSE	FALSE	<$>35919</>	SYS_item_column_blue	0	<$>137348</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	90	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>137346</>	1	22307	2	None	0	0	None	<$>86629</>	_NO	None	FALSE	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>27429</>	Etc_CharCard	<$>35919</>	22308	Card_Evil_Event	Card	NO	0	FALSE	1	0	None	0	<$>142470</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	None	Evil	None	None	None	2000000	0	FALSE	it_e_charactercard	0	0	0	Etc	0	0	0	0	0	0	it_e_CharCard_Ev	0	0	0	0	0	0	FALSE	FALSE	<$>35919</>	SYS_item_column_blue	0	<$>142475</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	90	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>142471</>	1	22308	2	None	0	0	None	<$>71707</>	_NO	None	FALSE	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>27429</>	Etc_CharCard	<$>35919</>	22309	Card_Kevin_Event	Card	NO	0	FALSE	1	0	None	0	<$>142473</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	None	Kevin	None	None	None	2000000	0	FALSE	it_e_charactercard	0	0	0	Etc	0	0	0	0	0	0	it_e_RareCharCard_Ev	0	0	0	0	0	0	FALSE	FALSE	<$>35919</>	SYS_item_column_blue	0	<$>142476</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	90	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>142474</>	1	22309	2	None	0	0	None	<$>71707</>	_NO	None	FALSE	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>27429</>	Etc_CharCard	<$>35919</>	22310	Card_LeonaRare_Event	Card	NO	0	FALSE	1	0	None	0	<$>150462</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	None	Codename L	None	None	None	2000000	0	FALSE	it_e_charactercard	0	0	0	Etc	0	0	0	0	0	0	it_e_RareCharCard_Ev	0	0	0	0	0	0	FALSE	FALSE	<$>35919</>	SYS_item_column_blue	0	<$>142599</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	90	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>150463</>	1	22310	2	None	0	0	None	<$>86629</>	_NO	None	FALSE	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>27429</>	Etc_CharCard	<$>35919</>	22311	Card_Sariel_Event	Card	NO	0	FALSE	1	0	None	0	<$>142792</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	None	Sariel	None	None	None	2000000	0	FALSE	it_e_charactercard	0	0	0	Etc	0	0	0	0	0	0	it_e_CharCard_Ev	0	0	0	0	0	0	FALSE	FALSE	<$>35919</>	SYS_item_column_blue	0	<$>142797</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	90	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>142793</>	1	22311	2	None	0	0	None	<$>71707</>	_NO	None	FALSE	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>27429</>	Etc_CharCard	<$>35919</>	22312	Card_Sariel2_Event	Card	NO	0	FALSE	1	0	None	0	<$>142795</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	None	Reaper Sariel	None	None	None	2000000	0	FALSE	it_e_charactercard	0	0	0	Etc	0	0	0	0	0	0	it_e_RareCharCard_Ev	0	0	0	0	0	0	FALSE	FALSE	<$>35919</>	SYS_item_column_blue	0	<$>142798</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	90	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>142796</>	1	22312	2	None	0	0	None	<$>71707</>	_NO	None	FALSE	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>27429</>	Etc_CharCard	<$>35919</>	22313	Card_Judith_Event	Card	NO	0	FALSE	1	0	None	0	<$>152249</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	None	Judith	None	None	None	2000000	0	FALSE	it_e_charactercard	0	0	0	Etc	0	0	0	0	0	0	it_e_CharCard_Ev	0	0	0	0	0	0	FALSE	FALSE	<$>35919</>	SYS_item_column_blue	0	<$>152254</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	90	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>155215</>	1	22313	2	None	0	0	None	<$>86629</>	_NO	None	FALSE	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>27429</>	Etc_CharCard	<$>35919</>	22314	Card_Judith2_Event	Card	NO	0	FALSE	1	0	None	0	<$>152252</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	None	Empyreum Judith	None	None	None	2000000	0	FALSE	it_e_charactercard	0	0	0	Etc	0	0	0	0	0	0	it_e_RareCharCard_Ev	0	0	0	0	0	0	FALSE	FALSE	<$>35919</>	SYS_item_column_blue	0	<$>152255</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	90	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>155216</>	1	22314	2	None	0	0	None	<$>86629</>	_NO	None	FALSE	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>27429</>	Etc_CharCard	<$>35919</>	22315	Card_Risky_Ev	Card	NO	0	FALSE	1	0	None	0	<$>152499</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	None	Risky	None	None	None	2000000	0	FALSE	it_e_charactercard	0	0	0	Etc	0	0	0	0	0	0	it_e_RareCharCard_Ev	0	0	0	0	0	0	FALSE	FALSE	<$>35919</>	SYS_item_column_blue	0	<$>152501</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	90	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>152500</>	1	22315	2	None	0	0	None	<$>86629</>	_NO	None	FALSE	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>27429</>	Etc_CharCard	<$>35919</>	22316	Card_Amy_Ev	Card	NO	0	FALSE	1	0	None	0	<$>164067</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	None	Amy Shawzen	None	None	None	2000000	0	FALSE	it_e_charactercard	0	0	0	Etc	0	0	0	0	0	0	it_e_CharCard_Ev	0	0	0	0	0	0	FALSE	FALSE	<$>35919</>	SYS_item_column_blue	0	<$>152701</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	90	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>152697</>	1	22316	2	None	0	0	None	<$>86629</>	_NO	None	FALSE	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>27429</>	Etc_CharCard	<$>35919</>	22317	Card_AmyRare_Ev	Card	NO	0	FALSE	1	0	None	0	<$>152699</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	None	Cadet Amy	None	None	None	2000000	0	FALSE	it_e_charactercard	0	0	0	Etc	0	0	0	0	0	0	it_e_RareCharCard_Ev	0	0	0	0	0	0	FALSE	FALSE	<$>35919</>	SYS_item_column_blue	0	<$>152702</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	90	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>152700</>	1	22317	2	None	0	0	None	<$>86629</>	_NO	None	FALSE	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>27429</>	Etc_CharCard	<$>35919</>	22318	Card_Kevin_Event_ICE	Card	NO	0	FALSE	1	0	None	0	<$>142473</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	None	Kevin	None	None	None	2000000	0	FALSE	it_e_charactercard	0	0	0	Etc	0	0	0	0	0	0	it_e_RareCharCard_Ev	0	0	0	0	0	0	FALSE	FALSE	<$>35919</>	SYS_item_column_blue	0	<$>225616</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	90	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>142474</>	1	22318	2	None	0	0	None	<$>71707</>	_NO	None	FALSE	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>27429</>	Etc_CharCard	<$>35919</>	22319	Card_Yuliana_Event	Card	NO	0	FALSE	1	0	None	0	<$>152973</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	None	Yuliana	None	None	None	2000000	0	FALSE	it_e_charactercard	0	0	0	Etc	0	0	0	0	0	0	it_e_RareCharCard_Ev	0	0	0	0	0	0	FALSE	FALSE	<$>35919</>	SYS_item_column_blue	0	<$>152975</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	90	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>152974</>	1	22319	2	None	0	0	None	<$>86629</>	_NO	None	FALSE	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>27429</>	Etc_CharCard	<$>35919</>	22320	Card_Dietrich_Event	Card	NO	0	FALSE	1	0	None	0	<$>156105</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	None	Dietrich	None	None	None	2000000	0	FALSE	it_e_charactercard	0	0	0	Etc	0	0	0	0	0	0	it_e_CharCard_Ev	0	0	0	0	0	0	FALSE	FALSE	<$>35919</>	SYS_item_column_blue	0	<$>156110</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	90	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>156106</>	1	22320	2	None	0	0	None	<$>86629</>	_NO	None	FALSE	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>27429</>	Etc_CharCard	<$>35919</>	22321	Card_DietrichRare_Event	Card	NO	0	FALSE	1	0	None	0	<$>156108</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	None	Consol Dietrich	None	None	None	2000000	0	FALSE	it_e_charactercard	0	0	0	Etc	0	0	0	0	0	0	it_e_RareCharCard_Ev	0	0	0	0	0	0	FALSE	FALSE	<$>35919</>	SYS_item_column_blue	0	<$>156111</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	90	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>156109</>	1	22321	2	None	0	0	None	<$>86629</>	_NO	None	FALSE	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>27429</>	Etc_CharCard	<$>35919</>	22322	Card_Vanessa_Event	Card	NO	0	FALSE	1	0	None	0	<$>156262</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	None	Vanessa	None	None	None	2000000	0	FALSE	it_e_charactercard	0	0	0	Etc	0	0	0	0	0	0	it_e_RareCharCard_Ev	0	0	0	0	0	0	FALSE	FALSE	<$>35919</>	SYS_item_column_blue	0	<$>156264</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	90	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>156263</>	1	22322	2	None	0	0	None	<$>86629</>	_NO	None	FALSE	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>27429</>	Etc_CharCard	<$>35919</>	22323	Card_Hektor_Event	Card	NO	0	FALSE	1	0	None	0	<$>164069</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	None	Hektor	None	None	None	2000000	0	FALSE	it_e_charactercard	0	0	0	Etc	0	0	0	0	0	0	it_e_CharCard_Ev	0	0	0	0	0	0	FALSE	FALSE	<$>35919</>	SYS_item_column_blue	0	<$>164075</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	90	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>164070</>	1	22323	2	None	0	0	None	<$>71707</>	_NO	None	FALSE	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>27429</>	Etc_CharCard	<$>35919</>	22324	Card_Niva_Event	Card	NO	0	FALSE	1	0	None	0	<$>164072</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	None	Nina	None	None	None	2000000	0	FALSE	it_e_charactercard	0	0	0	Etc	0	0	0	0	0	0	it_e_RareCharCard_Ev	0	0	0	0	0	0	FALSE	FALSE	<$>35919</>	SYS_item_column_blue	0	<$>164076</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	90	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>164073</>	1	22324	2	None	0	0	None	<$>86629</>	_NO	None	FALSE	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>27429</>	Etc_CharCard	<$>35919</>	22325	Card_Jaina_Event	Card	NO	0	FALSE	1	0	None	0	<$>156341</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	None	Jaina	None	None	None	2000000	0	FALSE	it_e_charactercard	0	0	0	Etc	0	0	0	0	0	0	it_e_RareCharCard_Ev	0	0	0	0	0	0	FALSE	FALSE	<$>35919</>	SYS_item_column_blue	0	<$>156343</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	90	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>156342</>	1	22325	2	None	0	0	None	<$>86629</>	_NO	None	FALSE	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>27429</>	Etc_CharCard	<$>35919</>	22326	Card_NavyKano_Event	Card	NO	0	FALSE	1	0	None	0	<$>156496</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	1	None	Blood Navy Kano	None	None	None	2000000	0	FALSE	it_e_charactercard	0	0	0	Etc	0	0	0	0	0	0	it_e_RareCharCard_Ev	0	0	0	0	0	0	FALSE	FALSE	<$>35919</>	SYS_item_column_blue	0	<$>156501</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	90	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>156497</>	1	22326	2	None	0	0	None	<$>86629</>	_NO	None	FALSE	0	None	FALSE	Both	TRUE	TRUE	1	TRUE	0	None	0	0	0
