ClassID	ClassName	ClassType	Direction	Hide	IconType	MapName	MapWarp	Name	PosX	PosY	PosZ	Script	ShopName
17	dun_casile01_mapicon	TutorialTrigger_Black_3m	0	FALSE	minimap_warpIn.bmp	<$>195343</>	None	<$>195343</>	10308	-153	84	WARP_ILE_IN	None
100	ile_board_new	ETC_Board	305	FALSE	minimap_npc3.bmp	None	None	<$>63823</>	-2757	-1297	5	ILE_BOARD	None
101	C1_ILE_LEONA	npc_leona	90	FALSE	minimap_npc.bmp	<$>142635</>	None	<$>142635</>	1138	-13360	123	C1_ILE_LEONA	None
102	C1_ILE_LYNN	illier_lynn	90	FALSE	minimap_npc.bmp	<$>166233</>	None	<$>166233</>	1015	-13359	123	C1_ILE_LYNN	None
103	C1_ILE_DIERTRICH	illier_dietrich	56	FALSE	minimap_npc.bmp	<$>166105</>	None	<$>166105</>	-6194	-1153	150	C1_ILE_DIERTRICH	None
104	C1_ILE_SHAWZEN	Illier_shawzen	53	FALSE	minimap_npc.bmp	<$>166375</>	None	<$>166375</>	-6410	-926	156	C1_ILE_SHAWZEN	None
105	ile_board_manager	TutorialTrigger_Black_3m	0	FALSE	None	None	None	None	-2224	-1081	-2	ILE_BOARD_MANAGER	None
200	tr_npc_Ile_setting	Trigger_Black_None	180	FALSE	None	None	None	None	-2094	-1770	-32	ILE_BASIC_NPC_SETTING	None
500	C1_ILE_PAULA	npc_bristia_woman4	277	FALSE	minimap_npc.bmp	<$>195344</>	None	<$>195344</>	8771	3748	327	C1_ILE_PAULA	None
501	C1_ILE_NILS	npc_bristia_woman4	311	FALSE	minimap_npc.bmp	<$>195345</>	None	<$>195345</>	8187	3351	301	C1_ILE_NILS	None
502	C1_ILE_PISPA	npc_repair2	25	FALSE	minimap_npc.bmp	<$>195346</>	None	<$>195346</>	-4085	-6318	9	C1_ILE_PISPA	None
503	C1_ILE_VIOLET	illier_violet	270	FALSE	minimap_npc.bmp	<$>194233</>	None	<$>194233</>	6410	176	-17	C1_ILE_VIOLET	None
504	C1_ILE_VALERON	illier_valeron	270	FALSE	minimap_npc.bmp	<$>167336</>	None	<$>167336</>	6509	181	-16	C1_ILE_VALERON	None
505	C1_ILE_JHERINA	npc_bargirl2	10	FALSE	minimap_npc.bmp	<$>195347</>	None	<$>195347</>	-1094	-12647	9	C1_ILE_JHERINA	None
506	C1_ILE_SOARA	npc_bristia_woman1	0	FALSE	None	<$>195348</>	None	<$>195348</>	-1343	-11991	9	C1_ILE_SOARA	None
507	C1_ILE_JUNE	REB_MANa	180	FALSE	minimap_npc.bmp	<$>195349</>	None	<$>195349</>	1483	-12451	105	C1_ILE_JUNE	None
508	C1_ILE_LUNI	REB_MANa	180	FALSE	minimap_npc.bmp	<$>195350</>	None	<$>195350</>	1241	-10723	42	C1_ILE_LUNI	None
509	C1_ILE_SONI	npc_brisien2	180	FALSE	minimap_npc.bmp	<$>195351</>	None	<$>195351</>	896	-9875	13	C1_ILE_SONI	None
510	C1_ILE_MASHI	COM_OLDMANa	180	FALSE	minimap_npc.bmp	<$>195352</>	None	<$>195352</>	4489	-4835	13	C1_ILE_MASHI	None
511	C1_ILE_ROUGEMASTER	npc_magiagremio03_desk	90	FALSE	minimap_market.bmp	<$>195353</>	None	<$>195353</>	-7613	4696	456	C1_ILE_ROGUEMASTER	<$>195353</>
512	C1_ILE_LINDEL	npc_brisien2	82	FALSE	minimap_npc.bmp	<$>195354</>	None	<$>195354</>	-4581	4464	674	C1_ILE_LINDEL	None
600	C1_ILE_MSOL	illier_magicsol_A	352	FALSE	minimap_npc.bmp	None	None	<$>195355</>	-8010	-3647	706	C1_ILE_CHERYL	None
601	C1_ILE_SOL1	illier_soldier1_n	259	FALSE	minimap_npc.bmp	None	None	<$>195356</>	-4874	-8178	-2	C1_ILE_FELOS	None
602	C1_ILE_SOL2	illier_soldier1	82	FALSE	minimap_npc.bmp	None	None	<$>195357</>	-4975	-8730	-2	C1_ILE_CAMHELL	None
603	C1_ILE_SOL3	illier_soldier1_n	256	FALSE	minimap_npc.bmp	None	None	<$>195358</>	-4742	-3518	34	C1_ILE_DEHAS	None
604	C1_ILE_SOL4	illier_soldier1	77	FALSE	minimap_npc.bmp	None	None	<$>195359</>	-4841	-4004	34	C1_ILE_OBOS	None
605	C1_ILE_SOL5	illier_soldier1_n	167	FALSE	minimap_npc.bmp	None	None	<$>195360</>	-5838	-3211	-35	C1_ILE_MALAR	None
606	C1_ILE_SOL6	illier_soldier1	167	FALSE	minimap_npc.bmp	None	None	<$>195361</>	-5963	-3940	-35	C1_ILE_KARISTO	None
607	C1_ILE_SOL7	illier_soldier1_n	224	FALSE	minimap_npc.bmp	None	None	<$>195362</>	-3449	-1469	-9	C1_ILE_ROAR	None
608	C1_ILE_SOL8	illier_soldier1	47	FALSE	minimap_npc.bmp	None	None	<$>195363</>	-3955	-1991	7	C1_ILE_KARON	None
609	C1_ILE_SOL9	illier_soldier1_n	270	FALSE	minimap_npc.bmp	None	None	<$>195364</>	-10539	5945	221	C1_ILE_PASCAL	None
610	C1_ILE_SOL10	illier_soldier1	270	FALSE	minimap_npc.bmp	None	None	<$>195365</>	-11023	5950	219	C1_ILE_HECTO	None
611	C1_ILE_SOL11	illier_soldier1_n	270	FALSE	minimap_npc.bmp	None	None	<$>195366</>	-10537	6830	226	C1_ILE_FRIEDIRCH	None
612	C1_ILE_SOL12	illier_soldier1	270	FALSE	minimap_npc.bmp	None	None	<$>195367</>	-11030	6835	226	C1_ILE_KARL	None
613	C1_ILE_SOL13	illier_soldier1_n	180	FALSE	minimap_npc.bmp	None	None	<$>195368</>	-2580	5840	672	C1_ILE_ZENIS	None
614	C1_ILE_SOL14	illier_soldier1	180	FALSE	minimap_npc.bmp	None	None	<$>195369</>	-2585	5015	677	C1_ILE_POLKA	None
615	C1_ILE_SOL15	illier_soldier1_n	352	FALSE	minimap_npc.bmp	None	None	<$>195370</>	-707	5823	660	C1_ILE_MANO	None
616	C1_ILE_SOL16	illier_soldier1	352	FALSE	minimap_npc.bmp	None	None	<$>195371</>	-704	5047	660	C1_ILE_MARS	None
617	C1_ILE_SOL17	illier_soldier1_n	180	FALSE	minimap_npc.bmp	None	None	<$>195372</>	699	5045	660	C1_ILE_JOEL	None
618	C1_ILE_SOL18	illier_soldier1	180	FALSE	minimap_npc.bmp	None	None	<$>195373</>	698	5809	649	C1_ILE_CHRISTOPHE	None
619	C1_ILE_SOL19	illier_soldier1_n	180	FALSE	minimap_npc.bmp	None	None	<$>195374</>	696	18233	914	C1_ILE_AZEN	None
620	C1_ILE_SOL20	illier_soldier1	352	FALSE	minimap_npc.bmp	None	None	<$>195375</>	-763	18241	914	C1_ILE_ZERON	None
621	C1_ILE_SOL21	illier_soldier1_n	270	FALSE	minimap_npc.bmp	None	None	<$>195376</>	506	18487	914	C1_ILE_ZAHS	None
622	C1_ILE_SOL22	illier_soldier1	270	FALSE	minimap_npc.bmp	None	None	<$>195377</>	-472	18476	914	C1_ILE_FEREKUS	None
623	C1_ILE_SOL23	illier_soldier1_n	270	FALSE	minimap_npc.bmp	None	None	<$>195378</>	21	18337	914	C1_ILE_SARAMIS	None
624	C1_ILE_SOL24	illier_soldier1	270	FALSE	minimap_npc.bmp	None	None	<$>195379</>	-892	743	8	C1_ILE_SWEN	None
625	C1_ILE_SOL25	illier_soldier1_n	270	FALSE	minimap_npc.bmp	None	None	<$>195380</>	840	719	8	C1_ILE_OLIVER	None
626	C1_ILE_SOL26	illier_soldier1	166	FALSE	minimap_npc.bmp	None	None	<$>195381</>	4151	-5753	21	C1_ILE_VALENTIN	None
627	C1_ILE_SOL27	illier_soldier1_n	150	FALSE	minimap_npc.bmp	None	None	<$>195382</>	3854	-6421	27	C1_ILE_TOBIAS	None
628	C1_ILE_SOL28	illier_soldier1	180	FALSE	minimap_npc.bmp	None	None	<$>195383</>	561	-14460	-5	C1_ILE_YANN	None
629	C1_ILE_SOL29	illier_soldier1_n	360	FALSE	minimap_npc.bmp	None	None	<$>195384</>	-586	-14445	-5	C1_ILE_FREDERIC	None
630	C1_ILE_SOL30	illier_soldier1	180	FALSE	minimap_npc.bmp	None	None	<$>195385</>	10375	42	84	C1_ILE_FELINO	None
631	C1_ILE_SOL31	illier_soldier1_n	180	FALSE	minimap_npc.bmp	None	None	<$>195386</>	10367	-347	84	C1_ILE_SERGIO	None
632	C1_ILE_SOL32	illier_soldier1	0	FALSE	minimap_npc.bmp	None	None	<$>195387</>	-983	11777	887	C1_ILE_NILO	None
633	C1_ILE_SOL33	illier_soldier1_n	0	FALSE	minimap_npc.bmp	None	None	<$>195388</>	-983	12616	886	C1_ILE_ELIO	None
634	C1_ILE_SOL34	illier_soldier1	180	FALSE	minimap_npc.bmp	None	None	<$>195389</>	962	11762	887	C1_ILE_HASHU	None
635	C1_ILE_SOL35	illier_soldier1_n	180	FALSE	minimap_npc.bmp	None	None	<$>195390</>	962	12590	887	C1_ILE_EVAN	None
636	C1_ILE_SOL36	illier_soldier1	270	FALSE	minimap_npc.bmp	None	None	<$>195391</>	-430	-8057	-29	C1_ILE_MARSE	None
637	C1_ILE_SOL37	illier_soldier1_n	270	FALSE	minimap_npc.bmp	None	None	<$>195392</>	421	-8059	-29	C1_ILE_KALRIS	None
638	C1_ILE_SOL38	illier_soldier1	90	FALSE	minimap_npc.bmp	None	None	<$>195393</>	-430	-1545	-29	C1_ILE_ROFE	None
639	C1_ILE_SOL39	illier_soldier1_n	90	FALSE	minimap_npc.bmp	None	None	<$>195394</>	398	-1538	-29	C1_ILE_IESEL	None
640	C1_ILE_KATE	illier_magicsol_B	0	FALSE	minimap_npc.bmp	None	None	<$>198326</>	-7171	-3690	-19	C1_ILE_KATE	None
700	tr_illier2main_04	TutorialTrigger_Black_3m	0	FALSE	None	None	None	None	69	16902	914	TR_ILLIER2MAIN_04	None
701	tr_sct_kael_02	TutorialTrigger_Black_3m	0	FALSE	None	None	None	None	-21	-12973	-12	SCT_KAEL_02	None
702	Q_TR_ILE_BASIC_A	TutorialTrigger_Black_3m	0	FALSE	None	None	None	None	3759	-1310	-22	Q_TR_ILE_BASIC_A	None
