AR	ASPD	ATK	AddATK	AddSkl1ID	AddSkl1Lv	AddSkl2ID	AddSkl2Lv	AddSkl3ID	AddSkl3Lv	AddSkl4ID	AddSkl4Lv	AddSkl5ID	AddSkl5Lv	AtkSound	BLK	BaseATK	BaseDEF	BeastBane	BlkSound	BlowSound	BrLv	Buff	BuffDesc	BuffFreq	BuffName	CRT	Category1	Category1Name	Category2	Category2Name	ClassID	ClassName	ClassType	DBLHand	DEF	DeadDrop	DefEA	DefIP	DefaultEqpSlot	DemonBane	Desc	DinoBane	DropAngle	DropOffset	DropRareFreq	DropReinforceType	DropRule	DropSocketType	DropSound	Dummy_A_LH	Dummy_A_RH	Dummy_B	Dummy_F	Dummy_N_LH	Dummy_N_RH	EQUP	EffectLength	EmitterName	EnchantLv	EngName	EqpType	EquipSound	ExtentionSocketGroup	FesoPrice	FesoSellPrice	FesoVenderable	FileName	FireATK	FireIP	GolemBane	GroupName	HPDrain	HR	HumanBane	IMP	IceATK	IceIP	ImgName	IncAGI	IncCHA	IncCON	IncDEX	IncINT	IncSTR	InfoView	ItemClass	ItemIndicator	ItemLv	ItemName	ItemType	KDRank	LODDist	LghtATK	LgtIP	LogoutSave	MHP	MKP	MSP	MSPD	MaterialSet	MaxExtentionSocket	MaxR	MaxSocketCount	MaxStack	MinR	Option1ID	Option1MaxValue	Option1MinValue	Option2ID	Option2MaxValue	Option2MinValue	Option3ID	Option3MaxValue	Option3MinValue	OptionGroup	PR	Pair	ParticleCount	ParticleName	Price	PromotionLv	PsyATK	PsyIP	RFIRE	RHP	RICE	RLGHT	RPSY	RSP	RSTAT	Rank	RedFIRE	RedICE	RedLGHT	RedMAG	RedMEL	RedPSY	RedSHT	RendBlind	RendBurning	RendFear	RendFreeze	RendPoison	RendShock	RendStun	ReqToolTip	SaleEA	SaleID	Scale	ScpType	SellPrice	ShldDR	SocketRef	Spec	Suffix	TargetHitEffect	Tradable	TransferOptItem	UndeadBane	UniqueBone	Unstack	UseGender	UseGravity	UseInverse	UseLv	Venderable	WLv	WeaponTail	Weight	arg1	arg2
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Transfer	<$>129683</>	Transfer_Sabre	<$>132731</>	900011	Transfer_WillOfAcubens	Sabre	NO	0	FALSE	1	0	None	0	<$>132730</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	104	Enchant Scroll - Will of Acubens	None	None	None	2147483647	0	FALSE	it_e_scrollmap	0	0	0	TransferWeapon	0	0	0	0	0	0	it_e_transferoptscroll33	0	0	0	0	0	0	TRUE	<$>129683</>	SYS_item_column_yellow	0	<$>132729</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	MELEE	0	NO	1	None	900000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>132699</>	1	900011	1	None	1	0	None	<$>132700</>	_NO	None	TRUE	13306 125606	0	None	TRUE	Both	TRUE	TRUE	1	TRUE	33	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Transfer	<$>129683</>	Transfer_Polearm	<$>132734</>	900012	Transfer_LeadershipOfHamal	Polearm	NO	0	FALSE	1	0	None	0	<$>132733</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	104	Enchant Scroll - Leadership of Hamal	None	None	None	2147483647	0	FALSE	it_e_scrollmap	0	0	0	TransferWeapon	0	0	0	0	0	0	it_e_transferoptscroll33	0	0	0	0	0	0	TRUE	<$>129683</>	SYS_item_column_yellow	0	<$>132732</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	MELEE	0	NO	1	None	900000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>132699</>	1	900012	1	None	1	0	None	<$>132700</>	_NO	None	TRUE	13307 125607	0	None	TRUE	Both	TRUE	TRUE	1	TRUE	33	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Transfer	<$>129683</>	Transfer_Javelin	<$>132737</>	900013	Transfer_InsightOfAntares	Javelin	NO	0	FALSE	1	0	None	0	<$>132736</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	104	Enchant Scroll - Insight of Antares	None	None	None	2147483647	0	FALSE	it_e_scrollmap	0	0	0	TransferWeapon	0	0	0	0	0	0	it_e_transferoptscroll33	0	0	0	0	0	0	TRUE	<$>129683</>	SYS_item_column_yellow	0	<$>132735</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	MELEE	0	NO	1	None	900000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>132699</>	1	900013	1	None	1	0	None	<$>132700</>	_NO	None	TRUE	13308 125608	0	None	TRUE	Both	TRUE	TRUE	1	TRUE	33	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Transfer	<$>129683</>	Transfer_Pistol	<$>132740</>	900014	Transfer_IntuitionOfAlRischa	Pistol	NO	0	FALSE	1	0	None	0	<$>132739</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	104	Enchant Scroll - Intuition of Al Rischa	None	None	None	2147483647	0	FALSE	it_e_scrollmap	0	0	0	TransferWeapon	0	0	0	0	0	0	it_e_transferoptscroll33	0	0	0	0	0	0	TRUE	<$>129683</>	SYS_item_column_yellow	0	<$>132738</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	SHOOT	0	NO	1	None	900000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>132699</>	1	900014	1	None	1	0	None	<$>132700</>	_NO	None	TRUE	13309 125609	0	None	TRUE	Both	TRUE	TRUE	1	TRUE	33	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Transfer	<$>129683</>	Transfer_Shield	<$>132743</>	900015	Transfer_RiposteOfArachne	Shield	NO	0	FALSE	1	0	None	0	<$>132742</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	104	Enchant Scroll - Riposte of Arachne	None	None	None	2147483647	0	FALSE	it_e_scrollmap	0	0	0	TransferWeapon	0	0	0	0	0	0	it_e_transferoptscroll33	0	0	0	0	0	0	TRUE	<$>129683</>	SYS_item_column_yellow	0	<$>132741</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	SHIELD	0	NO	1	None	900000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>132699</>	1	900015	1	None	1	0	None	<$>132700</>	_NO	None	TRUE	13310 125610	0	None	TRUE	Both	TRUE	TRUE	1	TRUE	33	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Transfer	<$>129683</>	Transfer_Cannon	<$>132746</>	900016	Transfer_ReliefOfDeneb	Cannon	NO	0	FALSE	1	0	None	0	<$>132745</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	104	Enchant Scroll - Relief of Deneb	None	None	None	2147483647	0	FALSE	it_e_scrollmap	0	0	0	TransferWeapon	0	0	0	0	0	0	it_e_transferoptscroll33	0	0	0	0	0	0	TRUE	<$>129683</>	SYS_item_column_yellow	0	<$>132744</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	SHOOT	0	NO	1	None	900000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>132699</>	1	900016	1	None	1	0	None	<$>132700</>	_NO	None	TRUE	13311 125611	0	None	TRUE	Both	TRUE	TRUE	1	TRUE	33	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Transfer	<$>129683</>	Transfer_Staff	<$>132749</>	900017	Transfer_JudgmentOfBynw	Staff	NO	0	FALSE	1	0	None	0	<$>132748</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	104	Enchant Scroll - Judgment of Bynw	None	None	None	2147483647	0	FALSE	it_e_scrollmap	0	0	0	TransferWeapon	0	0	0	0	0	0	it_e_transferoptscroll33	0	0	0	0	0	0	TRUE	<$>129683</>	SYS_item_column_yellow	0	<$>132747</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	PSY	0	NO	1	None	900000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>132699</>	1	900017	1	None	1	0	None	<$>132700</>	_NO	None	TRUE	13312 125612	0	None	TRUE	Both	TRUE	TRUE	1	TRUE	33	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Transfer	<$>129683</>	Transfer_MainG	<$>132752</>	900018	Transfer_DelusionOfkaras	MainG	NO	0	FALSE	1	0	None	0	<$>132751</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	104	Enchant Scroll - Delusion of Karas	None	None	None	2147483647	0	FALSE	it_e_scrollmap	0	0	0	TransferWeapon	0	0	0	0	0	0	it_e_transferoptscroll33	0	0	0	0	0	0	TRUE	<$>129683</>	SYS_item_column_yellow	0	<$>132750</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	MELEE	0	NO	1	None	900000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>132699</>	1	900018	1	None	1	0	None	<$>132700</>	_NO	None	TRUE	13313 125613	0	None	TRUE	Both	TRUE	TRUE	1	TRUE	33	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Transfer	<$>129683</>	Transfer_Crossbow	<$>132755</>	900019	Transfer_AccuracyOfPegasus	CrossBow	NO	0	FALSE	1	0	None	0	<$>132754</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	104	Enchant Scroll - Accuracy of Pegasus	None	None	None	2147483647	0	FALSE	it_e_scrollmap	0	0	0	TransferWeapon	0	0	0	0	0	0	it_e_transferoptscroll33	0	0	0	0	0	0	TRUE	<$>129683</>	SYS_item_column_yellow	0	<$>132753</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	SHOOT	0	NO	1	None	900000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>132699</>	1	900019	1	None	1	0	None	<$>132700</>	_NO	None	TRUE	13314 125614	0	None	TRUE	Both	TRUE	TRUE	1	TRUE	33	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Transfer	<$>129683</>	Transfer_Shotgun	<$>132758</>	900020	Transfer_BlunderLykaon	Shotgun	NO	0	FALSE	1	0	None	0	<$>132757</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	104	Enchant Scroll - Blunder of Lykaon	None	None	None	2147483647	0	FALSE	it_e_scrollmap	0	0	0	TransferWeapon	0	0	0	0	0	0	it_e_transferoptscroll33	0	0	0	0	0	0	TRUE	<$>129683</>	SYS_item_column_yellow	0	<$>132756</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	SHOOT	0	NO	1	None	900000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>132699</>	1	900020	1	None	1	0	None	<$>132700</>	_NO	None	TRUE	13315 125615	0	None	TRUE	Both	TRUE	TRUE	1	TRUE	33	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Transfer	<$>129683</>	Transfer_Blunt	<$>132761</>	900021	Transfer_HowlCallisto	Blunt	NO	0	FALSE	1	0	None	0	<$>132760</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	104	Enchant Scroll - Howl of Callisto	None	None	None	2147483647	0	FALSE	it_e_scrollmap	0	0	0	TransferWeapon	0	0	0	0	0	0	it_e_transferoptscroll33	0	0	0	0	0	0	TRUE	<$>129683</>	SYS_item_column_yellow	0	<$>132759</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	MELEE	0	NO	1	None	900000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>132699</>	1	900021	1	None	1	0	None	<$>132700</>	_NO	None	TRUE	13316 125616	0	None	TRUE	Both	TRUE	TRUE	1	TRUE	33	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Transfer	<$>129683</>	Transfer_Knuckle	<$>132764</>	900022	Transfer_ThewitsGemini	Knuckle	NO	0	FALSE	1	0	None	0	<$>132763</>	0	0	0	0	None	Etc	None	drop_etcitem.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	104	Enchant Scroll - Wits of Gemini	None	None	None	2147483647	0	FALSE	it_e_scrollmap	0	0	0	TransferWeapon	0	0	0	0	0	0	it_e_transferoptscroll33	0	0	0	0	0	0	TRUE	<$>129683</>	SYS_item_column_yellow	0	<$>132762</>	None	0	500	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	MELEE	0	NO	1	None	900000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>132699</>	1	900022	1	None	1	0	None	<$>132700</>	_NO	None	TRUE	13317 125617	0	None	TRUE	Both	TRUE	TRUE	1	TRUE	33	None	0	0	0
