ADDDam_BM	ADDMHP_BM	ALv_BM	AR_BM	ASPD	ASPD_BM	ATK_BM	Action	Arm	AtkLayer	AtkLayer_BM	AtkMedium	AtkMetal	AtkSoft	AtkType	BLK_BM	BLOCK	BlkType	Buff	BuffATK	BuffATKKFrq	BuffATKLv	BuffFreq	BuffMidOffset	BuffTopOffset	CON	MON_ALv	MON_AR	MON_ASPD	MON_AtkLayer	MON_BLK	MON_CRT	MON_DAM	MON_DEF	MON_DLv	MON_DR	MON_DefIP	MON_DefLayer	MON_FireIP	MON_HR	MON_IMP	MON_IceIP	MON_KDRank	MON_LgtIP	MON_MHP	MON_MKP	MON_MSPD	MON_PR	MON_PsyIP	MON_RFIRE	MON_RICE	MON_RLGHT	MON_RPSY	MON_RSTAT	MON_Reflection	MonDam	PCDam	CRTATK	CRTDEF	CRT_BM	ClassID	ClassName	ClassType	Count	DBSave	DEFHYB_BM	DEFMAG_BM	DEFMEL_BM	DEFPER_BM	DEFSHO_BM	DEF_BM	DLv_BM	DOT_BM	DR_BM	DamageInfoType	DamageOffset	DefIP_BM	DefLayer	DefLayer_BM	DefType	Drop1ID	Drop1Name	Drop1Per	Drop1Quant	Drop2ID	Drop2Name	Drop2Per	Drop2Quant	Drop3ID	Drop3Name	Drop3Per	Drop3Quant	Drop4ID	Drop4Name	Drop4Per	Drop4Quant	Drop5ID	Drop5Name	Drop5Per	Drop5Quant	Drop6ID	Drop6Name	Drop6Per	Drop6Quant	DropAccFreq	DropCrystalCount	DropCrystalFreq	DropEliteEqpFreq	DropEtcFreq	DropInstFreq	DropNormEqpFreq	DropOldEqpFreq	DropRecipeFreq	EXP	ElemType	EngName	FamilyName	FireIP_BM	Grade	HITDam_BM	HP	HR_BM	HeightOffset1	HeightOffset2	HideInfo	HitOffset	HitProof	Hittable	IMP_BM	IceIP_BM	IsRaidMonster	IsTypeBoss	KDRank	KDownPower	KDownVAngle	KP	KbProof	LODDist	LgtIP_BM	LifeTime	Lv	MAGDam_BM	MELDam_BM	MHPFix	MHP_BM	MKP_BM	MSPD	MSPDFix	MSPD_BM	MSP_BM	MagicDefiance	MartialDefiance	MaterialSet	MaxR	MeleeDefiance	MinR	MinionCondition	MinionCount	MinionID	MinionID2	MinionID3	MinionID4	MinionID5	MobRank	MonBuffATKKFrq	MonClassKey	MonDam_BM	MonValue1	MonValue2	MonValue3	MonValue4	Name	PCDam_BM	PR_BM	PsyIP_BM	RFIRE	RFIRE_BM	RHP	RHP_BM	RICE	RICE_BM	RLGHT	RLGHT_BM	RPSY	RPSY_BM	RSPD	RSP_BM	RSTAT	RSTAT_BM	RaceType	Ratio	Reflection	Reflection_BM	Res	Rotate	SHTDam_BM	SPDBM	STR	Scale	SelectFilter	ShadowScale	Shape	ShootDefiance	ShowName	Size	SizeType	SkillArg1	SkillArg2	SkillArg3	SkillArg4	SkillCondition1	SkillCondition2	SkillCondition3	SkillCondition4	SkillFreq1	SkillFreq2	SkillFreq3	SkillFreq4	SkillID1	SkillID2	SkillID3	SkillID4	SplDam	SplLimit	SplRange	SplType	StartID	State_BM	Tactics	TotAbl	ViewInvi	Visible	WSPD	Wpn	WpnType
0	0	0	5	1063	0	0	0	50	1	0	0	0	0	Single	0	5	Block	None	none	0	0	0	50	120	7000	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	65016	Viron_Rescueofficer	MELEE	0	100	0	0	0	0	0	0	0	0	0	ALL	60	25	1	0	HARD	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	50	NEUTRAL	Cursed Rescue Officer	None	0	1	0	0	0	0	250	0	50	YES	YES	0	0	TRUE	TRUE	20	112	45	0	YES	1400	0	0	120	0	0	0	0	0	551	0	0	0	200	200	None	250	100	1	None	0	0	0	0	0	0	3	0	0	0	0	0	0	0	<$>50296</>	0	0	0	30	0	0	0	30	0	10	0	50	0	501	0	60	0	Human	1	0	0	5	YES	0	0	70	1	MonAndPC	1	Quest_Rescueofficer	80	YES	S	SMALL	15	0	0	0	PerNormalAttack	None	None	None	100	0	0	0	40098	0	0	0	0	0	0	None	0	0	MON_VIRON_HARDMELEE	7130	TRUE	YES	501	50	BTYPE
0	0	0	5	2168	0	0	0	40	1	0	0	0	0	Single	0	5	Block	None	none	0	0	0	80	109	4000	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	65017	Viron_Tiburon	MELEE	0	100	0	0	0	0	0	0	0	0	0	ALL	96	20	1	0	MEDIUM	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	50	NEUTRAL	Cursed Tiburon	None	0	1	0	0	0	0	250	0	80	YES	YES	0	0	TRUE	TRUE	15	112	45	0	YES	2000	0	0	120	0	0	0	0	0	1350	0	0	0	150	100	None	200	100	1	None	0	0	0	0	0	0	3	0	0	0	0	0	0	0	<$>50297</>	0	0	0	35	0	0	0	35	0	35	0	50	0	378	0	60	0	Human	1	0	0	5	YES	0	0	50	0.725	MonAndPC	1	Quest_Tiburon	80	YES	S	SMALL	10	0	0	0	PerNormalAttack	None	None	None	100	0	0	0	40058	0	0	0	0	0	0	None	0	0	MON_VIRON_MEDIUMMELEE	4100	FALSE	YES	378	70	ATYPE
0	0	0	5	2168	0	0	0	40	1	0	0	0	0	Single	0	5	Block	None	none	0	0	0	80	109	4000	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	65018	Viron_RamiroA	MELEE	0	100	0	0	0	0	0	0	0	0	0	ALL	96	20	1	0	MEDIUM	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	50	NEUTRAL	Cursed Ramiro	None	0	1	0	0	0	0	250	0	80	YES	YES	0	0	TRUE	TRUE	15	112	45	0	YES	2000	0	0	120	0	0	0	0	0	1350	0	0	0	150	100	None	200	100	1	None	0	0	0	0	0	0	3	0	0	0	0	0	0	0	<$>50298</>	0	0	0	35	0	0	0	35	0	35	0	50	0	378	0	60	0	Human	1	0	0	5	YES	0	0	50	0.725	MonAndPC	1	Quest_RamiroA	80	YES	S	SMALL	10	0	0	0	PerNormalAttack	None	None	None	100	0	0	0	40058	0	0	0	0	0	0	None	0	0	MON_VIRON_MEDIUMMELEE	4100	FALSE	YES	378	70	ATYPE
0	0	0	5	2550	0	0	0	30	1	0	0	0	0	Single	0	0	Block	None	none	0	0	0	120	175	5000	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	65019	Viron_Yega	MELEE	0	100	0	0	0	0	0	0	0	0	0	ALL	144	0	1	0	SOFT	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	40	NEUTRAL	Cursed Yeganeh	None	0	1	0	0	0	0	250	0	120	YES	YES	0	0	TRUE	TRUE	20	112	45	0	YES	2000	0	0	120	0	0	0	0	0	139	0	0	0	100	100	None	125	100	1	None	0	0	0	0	0	0	3	0	0	0	0	0	0	0	<$>50299</>	0	0	0	25	0	0	0	25	0	25	0	50	0	517	0	60	0	Human	1	0	0	5	YES	0	216	60	1	MonAndPC	1	Quest_Yega	100	YES	S	SMALL	500	10	0	0	AwayTarget	PerNormalAttack	None	None	33	50	0	0	40037	40038	0	0	0	0	0	None	0	0	MON_VIRON_ASSASSIN	5080	FALSE	YES	127	70	BTYPE
0	0	0	5	1573	0	0	0	30	1	0	0	0	0	Single	0	0	Block	None	none	0	0	0	120	175	5000	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	65020	Viron_Jack	MELEE	0	100	0	0	0	0	0	0	0	0	0	ALL	144	0	1	0	SOFT	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	40	NEUTRAL	Cursed Jack	None	0	1	0	0	0	0	250	0	120	YES	YES	0	0	TRUE	TRUE	20	112	45	0	YES	2000	0	0	120	0	0	0	0	0	139	0	0	0	100	100	None	125	100	1	None	0	0	0	0	0	0	3	0	0	0	0	0	0	0	<$>50300</>	0	0	0	25	0	0	0	5	0	25	0	50	0	517	0	60	0	Human	1	0	0	5	YES	0	216	50	1	MonAndPC	1	Quest_Jack	100	YES	S	SMALL	10	300	40	0	PerNormalAttack	CloseTarget	HP	None	30	25	25	0	40039	40040	40041	0	0	0	0	None	0	0	MON_VIRON_ASSASSIN	5070	FALSE	YES	127	60	BTYPE
0	0	0	5	1840	0	0	0	50	1	0	0	0	0	Single	0	10	Block	None	none	0	0	0	247	260	7000	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	65021	Viron_Nar	MAGIC	0	100	0	0	0	0	0	0	0	0	0	ALL	296	10	1	0	HARD	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	50	NEUTRAL	Cursed Nar	None	0	1	0	0	0	0	0	0	247	YES	YES	0	0	TRUE	TRUE	20	112	45	0	YES	1820	0	0	120	0	0	0	0	0	872	0	0	0	200	200	None	195	100	1	None	0	0	0	0	0	0	3	0	0	0	0	0	0	0	<$>50301</>	0	0	0	20	0	0	0	10	0	30	0	50	0	671	0	60	0	Human	1	0	0	5	YES	0	0	80	1.3	MonAndPC	1	Monster_Nar	80	YES	S	SMALL	0	0	0	0	None	None	None	None	0	0	0	0	0	0	0	0	0	0	0	None	0	0	MON_VIRON_HARDMELEE	7140	FALSE	YES	671	50	PSY
0	0	0	5	1840	0	0	0	50	1	0	0	0	0	Single	0	10	Block	None	none	0	0	0	170	180	6000	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	65022	Viron_Ania	MAGIC	0	100	0	0	0	0	0	0	0	0	0	ALL	204	10	1	0	HARD	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	50	NEUTRAL	Cursed Ania	None	0	1	0	0	0	0	0	0	170	YES	YES	0	0	TRUE	TRUE	20	112	45	0	YES	1400	0	0	120	0	0	0	0	0	169	0	0	0	200	200	None	150	100	1	None	0	0	0	0	0	0	3	0	0	0	0	0	0	0	<$>50302</>	0	0	0	30	0	0	0	20	0	20	0	50	0	498	0	60	0	Human	1	0	0	5	YES	0	198	60	1	MonAndPC	1	Monster_Ania	80	YES	S	SMALL	0	0	0	0	None	None	None	None	0	0	0	0	0	0	0	0	0	0	0	None	0	0	MON_VIRON_HARDMELEE	6120	FALSE	YES	130	50	PSY
0	0	0	5	2800	0	0	0	40	1	0	0	0	0	Single	0	10	Block	None	none	0	0	0	113	149	5000	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	65023	Viron_Mi	MELEE	0	100	0	0	0	0	0	0	0	0	0	ALL	136	10	1	0	MEDIUM	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	50	NEUTRAL	Cursed Karjalainen	None	0	1	0	0	0	0	250	0	113	YES	YES	0	0	TRUE	TRUE	15	112	45	0	YES	1260	0	0	120	0	0	0	0	0	518	0	0	0	80	100	None	150	100	1	None	0	0	0	0	0	0	3	0	0	0	0	0	0	0	<$>50303</>	0	0	0	60	0	0	0	60	0	60	0	50	0	471	0	60	0	Human	1	0	0	5	YES	0	0	60	0.9	MonAndPC	1	Monster_Mi	100	YES	S	SMALL	0	0	0	0	None	None	None	None	0	0	0	0	0	0	0	0	0	0	0	None	0	0	MON_VIRON_RAPIRE	5100	FALSE	YES	471	50	BTYPE
0	0	0	5	3067	0	0	0	50	1	0	0	0	0	Single	0	10	Block	None	none	0	0	0	130	158	5000	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	65024	Viron_selva	MELEE	0	100	0	0	0	0	0	0	0	0	0	ALL	156	10	1	0	MEDIUM	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	50	NEUTRAL	Cursed Selva	None	0	1	0	0	0	0	250	0	130	YES	YES	0	0	TRUE	TRUE	20	112	45	0	YES	1400	0	0	120	0	0	0	0	0	136	0	0	0	100	100	None	150	100	1	None	0	0	0	0	0	0	3	0	0	0	0	0	0	0	<$>50304</>	0	0	0	60	0	0	0	60	0	60	0	50	0	501	0	60	0	Human	1	0	0	5	YES	0	214	70	1	MonAndPC	1	Quest_selva	100	YES	S	SMALL	0	0	0	0	None	None	None	None	0	0	0	0	0	0	0	0	0	0	0	None	0	0	MON_VIRON_RAPIRE	5120	FALSE	YES	123	50	ATYPE
0	0	0	5	1054	0	0	0	50	1	0	0	0	0	Single	0	10	Block	None	none	0	0	0	165	180	6000	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	65025	Viron_Eduardo	MELEE	0	100	0	0	0	0	0	0	0	0	0	ALL	198	10	1	0	MEDIUM	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	50	NEUTRAL	Cursed Eduardo	None	0	1	0	0	0	0	0	0	165	YES	YES	0	0	TRUE	TRUE	20	112	45	0	YES	1400	0	0	120	0	0	0	0	0	569	0	0	0	80	100	None	150	100	1	None	0	0	0	0	0	0	3	0	0	0	0	0	0	0	<$>50305</>	0	0	0	60	0	0	0	60	0	60	0	50	0	517	0	60	0	Human	1	0	0	5	YES	0	0	70	1	MonAndPC	1	Quest_Brother01	100	YES	S	SMALL	0	0	0	0	None	None	None	None	0	0	0	0	0	0	0	0	0	0	0	None	0	0	MON_VIRON_RAPIRE	6120	FALSE	YES	517	50	BTYPE
0	0	0	5	1054	0	0	0	50	1	0	0	0	0	Single	0	10	Block	None	none	0	0	0	165	180	6000	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	65026	Viron_Kurt	MELEE	0	100	0	0	0	0	0	0	0	0	0	ALL	198	10	1	0	MEDIUM	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	50	NEUTRAL	Cursed Kurt	None	0	1	0	0	0	0	0	0	165	YES	YES	0	0	TRUE	TRUE	20	112	45	0	YES	1400	0	0	120	0	0	0	0	0	569	0	0	0	80	100	None	150	100	1	None	0	0	0	0	0	0	3	0	0	0	0	0	0	0	<$>50306</>	0	0	0	60	0	0	0	60	0	60	0	50	0	517	0	60	0	Human	1	0	0	5	YES	0	0	70	1	MonAndPC	1	Monster_Dietrich	100	YES	S	SMALL	0	0	0	0	None	None	None	None	0	0	0	0	0	0	0	0	0	0	0	None	0	0	MON_VIRON_RAPIRE	6120	FALSE	YES	517	50	BTYPE
0	0	0	5	2720	0	0	0	10	2	0	0	0	0	Single	0	0	Block	None	none	0	0	0	135	149	3200	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	65027	Viron_Hellena	MAGIC	0	100	0	0	0	0	0	0	0	0	0	ALL	162	0	1	0	SOFT	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	50	NEUTRAL	Cursed Hellena	None	0	1	0	0	0	0	0	0	135	YES	YES	0	0	TRUE	TRUE	10	112	45	0	YES	1260	0	0	120	0	0	0	0	0	114	0	0	0	120	100	None	800	100	1	None	0	0	0	0	0	0	3	0	0	0	0	0	0	0	<$>50307</>	0	0	0	75	0	0	0	75	0	75	0	50	0	447	0	70	0	Human	1	0	0	5	YES	0	285	30	0.9	MonAndPC	1	Monster_Hellena	200	YES	S	SMALL	10	50	1000	100	PerNormalAttack	HP	CloseTarget	AwayTarget	75	15	20	8	40427	40426	40428	40425	0	0	0	None	0	0	MON_VIRON_MAGIC	3250	FALSE	YES	88	70	PSY
