AR	ASPD	ASPD_Opt	ATK	AddATK	AddATK_Opt	AddSkl1ID	AddSkl1Lv	AddSkl2ID	AddSkl2Lv	AddSkl3ID	AddSkl3Lv	AddSkl4ID	AddSkl4Lv	AddSkl5ID	AddSkl5Lv	AtkSound	BLK	BLK_Opt	BaseATK	BaseDEF	BeastBane	BlkSound	BlowSound	BrLv	Buff	BuffDesc	BuffFreq	BuffName	CRT	CRT_Opt	Category1	Category1Name	Category2	Category2Name	ClassID	ClassName	ClassType	DBLHand	DEF	DblAttach	DeadDrop	DefEA	DefIP	DefIP_Opt	DefaultEqpSlot	DemonBane	Desc	DinoBane	DropAngle	DropOffset	DropRareFreq	DropReinforceType	DropRule	DropSocketType	DropSound	Dummy_A_LH	Dummy_A_RH	Dummy_B	Dummy_F	Dummy_N_LH	Dummy_N_RH	EQUP	EffectLength	EmitterName	EnchantLv	EngName	EqpType	EquipSound	ExtentionSocketGroup	FesoPrice	FesoSellPrice	FesoVenderable	FileName	FireATK	FireATK_Opt	FireIP	FireIP_Opt	GolemBane	GroupName	HPDrain	HPDrain_Opt	HR	HR_Opt	HumanBane	IMP	IMP_Opt	IceATK	IceATK_Opt	IceIP	IceIP_Opt	ImgName	IncAGI	IncCHA	IncCON	IncDEX	IncHeal	IncINT	IncLegend	IncMHP	IncMSP	IncSTR	InfoView	ItemClass	ItemIndicator	ItemLv	ItemName	ItemType	KDRank	LODDist	LghtATK	LghtATK_Opt	LghtIP_Opt	LgtIP	LogoutSave	MHP	MHP_Opt	MKP	MSAtk	MSAtk_Opt	MSP	MSPD	MSPD_Opt	MSP_Opt	MaterialSet	MaxExtentionSocket	MaxR	MaxSocketCount	MaxStack	MediumBane	MetalBane	MinR	Option1ID	Option1MaxValue	Option1MinValue	Option2ID	Option2MaxValue	Option2MinValue	Option3ID	Option3MaxValue	Option3MinValue	Option4ID	Option4MaxValue	Option4MinValue	OptionGroup	PCAtk	PCAtk_Opt	PR	PR_Opt	Pair	ParticleCount	ParticleName	Price	PromotionLv	PsyATK	PsyATK_Opt	PsyIP	PsyIP_Opt	RFIRE	RFIRE_Opt	RHP	RHP_Opt	RICE	RICE_Opt	RLGHT	RLGHT_Opt	RPSY	RPSY_Opt	RSP	RSTAT	RSTAT_Opt	Rank	RedFIRE	RedICE	RedLGHT	RedMAG	RedMEL	RedPSY	RedSHT	ReinProtectLv	RendBlind	RendBurning	RendFear	RendFreeze	RendPoison	RendShock	RendStun	ReqToolTip	SaleEA	SaleID	Scale	ScpType	SellPrice	SetItemGroup	ShldDR	SocketRef	SoftBane	Spec	Suffix	TargetHitEffect	Tradable	UndeadBane	UniqueBone	Unstack	UseAnim	UseGender	UseGravity	UseInverse	UseLv	Venderable	WLv	WeaponTail	Weight	arg1	arg2
0	0	0	175	0	0	None	0	None	0	None	0	None	0	None	0	atk_kick1.ogg	0	0	23	1	0	block_knuckle.ogg	hit_kick1.ogg	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Legguard	<$>29649</>	125909	Royal_Legguard	Leguard	NO	0	0	FALSE	1	0	0	RH	0	<$>213091</>	0	0	0	0	None	EliteEqp	None	drop_bracelet.ogg	Dummy_L_CALF	Dummy_L_CALF	N/A	N/A	Dummy_L_CALF	Dummy_L_CALF	TRUE	10	None	112	Royal Legguard	SH	None	None	2147483647	0	FALSE	it_w_royallegguard	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29649</>	SYS_item_column_red	0	<$>209459</>	ATYPE	1	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	VALERON_MELEE	0	0	0	0	NO	3	None	10000000	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	4	0	0	0	0	0	0	4	<$>141253</>	1	125909	1.5	None	110	10	0	Weapon	0	<$>141337</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	FALSE	100	TRUE	37	None	0	0	0
0	0	0	325	0	0	None	0	None	0	None	0	None	0	None	0	atk_sabre1.ogg	0	0	43	0	0	block_sabre.ogg	hit_sabre1.ogg	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Sabre	<$>29639</>	125910	Royal_Sabre	Sabre	NO	0	0	FALSE	1	0	0	RH	0	<$>213091</>	0	180	75	0	None	Weapon	None	drop_sword.ogg	Dummy_L_HAND	Dummy_R_HAND	N/A	N/A	Dummy_R_PELVIS	Dummy_L_PELVIS	TRUE	0	None	112	Royal Sabre	SH	None	None	2147483647	0	FALSE	it_w_royalsabre	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29639</>	SYS_item_column_red	0	<$>209462</>	ATYPE	0.9	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	VALERON_MELEE	0	0	0	0	NO	5	None	10000000	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	4	0	0	0	0	0	0	4	<$>141252</>	1	125910	1	None	110	10	0	Weapon	0	<$>141368</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	TRUE	100	TRUE	37	2_3	0	0	0
0	0	0	215	0	0	None	0	None	0	None	0	None	0	None	0	atk_fist1.ogg	0	0	29	0	0	block_knuckle.ogg	hit_knuckle1.ogg	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Knuckle	<$>29648</>	125912	Royal_Knuckle	Knuckle	NO	0	0	FALSE	1	0	0	RH	0	<$>213091</>	0	180	5	0	None	EliteEqp	None	drop_bracelet.ogg	Dummy_L_HAND	Dummy_R_HAND	N/A	N/A	Dummy_L_HAND	Dummy_R_HAND	TRUE	10	None	112	Royal Knuckle	SH	None	None	2147483647	0	FALSE	it_w_Royalknuckle	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29648</>	SYS_item_column_red	0	<$>209468</>	ATYPE	1	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	VALERON_MELEE	0	0	0	0	NO	1	None	10000000	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	4	0	0	0	0	0	0	4	<$>141253</>	1	125912	1.8	None	110	10	0	Weapon	0	<$>193939</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	FALSE	100	TRUE	37	None	0	0	0
0	-10	0	408	0	0	None	0	None	0	None	0	None	0	None	0	atk_polearm1.ogg	0	0	52	0	0	block_polearm.ogg	hit_polearm1.ogg	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Polearm	<$>29641</>	125913	Royal_Polearm	Polearm	YES	0	0	FALSE	1	0	0	RH	0	<$>213095</>	0	5	-50	0	None	EliteEqp	None	drop_polearm.ogg	N/A	Dummy_R_HAND	N/A	N/A	N/A	Dummy_BACK_POL	TRUE	0	None	112	Royal Polearm	SH	None	None	2147483647	0	FALSE	it_w_Royalpolearm	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29641</>	SYS_item_column_red	0	<$>209471</>	CTYPE	1.4	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	VALERON_MELEE	0	0	0	0	NO	3	None	10000000	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	<$>141252</>	1	125913	1	None	110	10	0	Weapon	0	<$>141331</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	TRUE	100	TRUE	37	2_3	0	0	0
0	0	0	295	0	0	None	0	None	0	None	0	None	0	None	0	atk_firebrc1.ogg	0	0	40	0	0	None	hit_firebrc1.ogg	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Brac1	<$>29655</>	125914	Royal_Firebrc	FireBrc	NO	0	0	FALSE	1	0	0	RH	0	<$>213092</>	0	75	3	0	None	EliteEqp	None	drop_bracelet.ogg	Dummy_L_Brace	Dummy_R_Brace	N/A	N/A	Dummy_L_Brace	Dummy_R_Brace	TRUE	0	None	112	Royal Firebrc	SH	None	None	2147483647	0	FALSE	it_w_Royalfirebracelet	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29655</>	SYS_item_column_red	0	<$>209474</>	FIRE	0	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	VALERON_FIRE	0	0	0	0	NO	1	None	10000000	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	<$>141254</>	1	125914	1.5	None	110	10	0	Weapon	0	<$>141310</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	FALSE	100	TRUE	37	None	0	0	0
0	-15	0	484	0	0	None	0	None	0	None	0	None	0	None	0	atk_thsword1.ogg	0	0	61	0	0	block_thsword.ogg	hit_thsword1.ogg	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_THSword	<$>29640</>	125915	Royal_slayer	THSword	YES	0	0	FALSE	1	0	0	RH	0	<$>213088</>	0	180	75	0	None	EliteEqp	None	drop_thsword.ogg	N/A	Dummy_R_HAND	N/A	N/A	N/A	Dummy_BACK_THS	TRUE	0	None	112	Royal Slayer	SH	None	None	2147483647	0	FALSE	it_w_royalthsword	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29640</>	SYS_item_column_red	0	<$>209477</>	CTYPE	1.4	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	VALERON_MELEE	0	0	0	0	NO	7	None	10000000	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	<$>141252</>	1	125915	1	None	110	10	0	Weapon	0	<$>141307</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	TRUE	100	TRUE	37	2_3	0	0	0
0	-5	0	210	0	0	None	0	None	0	None	0	None	0	None	0	atk_dagger1.ogg	0	0	26	0	0	block_dagger.ogg	hit_dagger1.ogg	0	None	None	0	None	5	0	Weapon	<$>43947</>	Weapon_Dagger	<$>29642</>	125768	Vernier_Dagger	Dagger	NO	0	0	FALSE	1	0	0	RH	0	<$>213163</>	0	10	40	0	None	EliteEqp	None	drop_dagger.ogg	Dummy_L_HAND	Dummy_R_HAND	N/A	N/A	Dummy_BACK_Dagger_L	Dummy_BACK_Dagger_R	TRUE	0	None	108	Vernier Dagger	SH	None	None	2147483647	0	FALSE	it_w_vernierdagger	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29642</>	SYS_item_column_red	0	<$>166085</>	ATYPE	0.9	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ARM_MELEE	0	0	0	0	NO	3	None	10000000	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	<$>141250</>	1	125768	1	None	110	0	0	Weapon	0	<$>95432</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	TRUE	100	TRUE	36	2_3	0	0	0
0	0	0	292	0	0	None	0	None	0	None	0	None	0	None	0	atk_pistol1.ogg	0	0	40	0	0	None	None	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Pistol	<$>29643</>	125754	Vernier_Pistol	Pistol	NO	0	0	FALSE	1	3	0	RH	0	<$>213164</>	0	75	3	0	None	EliteEqp	None	drop_pistol.ogg	Dummy_L_HAND_PISTOL	Dummy_R_HAND_PISTOL	N/A	N/A	Dummy_R_PELVIS	Dummy_L_PELVIS	TRUE	10	None	108	Vernier Pistol	SH	None	None	2147483647	0	FALSE	it_w_Vernierthpistol	0	0	3	0	0	Weapon	0	0	10	0	0	0	0	0	0	3	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29643</>	SYS_item_column_red	0	<$>143129</>	BTYPE	0	1000	0	0	0	3	No	0	0	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ARM_SHOOT	0	0	0	0	NO	3	None	10000000	4	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	<$>141251</>	1	125754	1	None	110	0	0	Weapon	0	<$>95433</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	TRUE	100	TRUE	36	None	0	0	0
0	-15	0	484	0	0	None	0	None	0	None	0	None	0	None	0	atk_thsword1.ogg	0	0	61	0	0	block_thsword.ogg	hit_thsword1.ogg	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_THSword	<$>29640</>	125753	Vernier_Slayer	THSword	YES	0	0	FALSE	1	0	0	RH	0	<$>213165</>	0	180	75	0	None	EliteEqp	None	drop_thsword.ogg	N/A	Dummy_R_HAND	N/A	N/A	N/A	Dummy_BACK_THS	TRUE	0	None	108	Vernier Slayer	SH	None	None	2147483647	0	FALSE	it_w_Vernierthsword	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29640</>	SYS_item_column_red	0	<$>143126</>	CTYPE	1.4	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ARM_MELEE	0	0	0	0	NO	7	None	10000000	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	<$>141252</>	1	125753	1	None	110	0	0	Weapon	0	<$>95434</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	TRUE	100	TRUE	36	2_3	0	0	0
0	0	0	215	0	0	None	0	None	0	None	0	None	0	None	0	atk_fist1.ogg	0	0	29	0	0	block_knuckle.ogg	hit_knuckle1.ogg	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Knuckle	<$>29648</>	125751	Vernier_Knuckle	Knuckle	NO	0	0	FALSE	1	0	0	RH	0	<$>213166</>	0	180	5	0	None	EliteEqp	None	drop_bracelet.ogg	Dummy_L_HAND	Dummy_R_HAND	N/A	N/A	Dummy_L_HAND	Dummy_R_HAND	TRUE	10	None	108	Vernier of Knuckle	SH	None	None	2147483647	0	FALSE	it_w_Vernierknuckle	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29648</>	SYS_item_column_red	0	<$>141396</>	ATYPE	1	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ARM_MELEE	0	0	0	0	NO	1	None	10000000	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	4	0	0	0	0	0	0	4	<$>141253</>	1	125751	1.8	None	110	0	0	Weapon	0	<$>95437</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	FALSE	100	TRUE	36	None	0	0	0
0	0	0	295	0	0	None	0	None	0	None	0	None	0	None	0	atk_firebrc1.ogg	0	0	40	0	0	None	hit_firebrc1.ogg	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Brac1	<$>29655</>	125752	Vernier_Firebrc	FireBrc	NO	0	0	FALSE	1	0	0	RH	0	<$>187157</>	0	75	3	0	None	EliteEqp	None	drop_bracelet.ogg	Dummy_L_Brace	Dummy_R_Brace	N/A	N/A	Dummy_L_Brace	Dummy_R_Brace	TRUE	0	None	108	Vernier of Firebrc	SH	None	None	2147483647	0	FALSE	it_w_Vernierbraclet_ele	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29655</>	SYS_item_column_red	0	<$>143123</>	FIRE	0	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ARM_FIRE	0	0	0	0	NO	1	None	10000000	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	<$>141254</>	1	125752	1.5	None	110	0	0	Weapon	0	<$>95440</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	FALSE	100	TRUE	36	None	0	0	0
0	0	0	295	0	0	None	0	None	0	None	0	None	0	None	0	atk_lghtbrc1.ogg	0	0	40	0	0	None	hit_lghtbrc1.ogg	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Brac3	<$>29657</>	125756	Vernier_Lgtbracelet	LghtBrc	NO	0	0	FALSE	1	0	0	RH	0	<$>187157</>	0	75	3	0	None	EliteEqp	None	drop_bracelet.ogg	Dummy_L_Brace	Dummy_R_Brace	N/A	N/A	Dummy_L_Brace	Dummy_R_Brace	TRUE	0	None	108	Vernier Lightning Bracelet	SH	None	None	2147483647	0	FALSE	it_w_vernierlgtbracelet	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29657</>	SYS_item_column_red	0	<$>166051</>	LGHT	0	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ARM_LGHT	0	0	0	0	NO	1	None	10000000	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	<$>141254</>	1	125756	1.5	None	110	0	0	Weapon	0	<$>95441</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	FALSE	100	TRUE	36	None	0	0	0
0	-5	0	290	0	0	None	0	None	0	None	0	None	0	None	0	atk_sword1.ogg	0	0	35	0	0	block_sword.ogg	hit_sword1.ogg	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Sword	<$>34664</>	125760	Vernier_Blade	Sword	NO	0	0	FALSE	1	0	0	RH	0	<$>213167</>	0	160	90	0	None	EliteEqp	None	drop_sword.ogg	Dummy_L_HAND	Dummy_R_HAND	N/A	N/A	Dummy_R_PELVIS	Dummy_L_PELVIS	TRUE	0	None	108	Vernier Blade	SH	None	None	2147483647	0	FALSE	it_w_verniersword	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>34664</>	SYS_item_column_red	0	<$>166062</>	BTYPE	1	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ARM_MELEE	0	0	0	0	NO	5	None	10000000	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	<$>141252</>	1	125760	1.8	None	110	0	0	Weapon	0	<$>95443</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	FALSE	100	TRUE	36	2_3	0	0	0
0	0	0	285	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	39	0	0	None	None	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Lute	<$>29650</>	125766	Vernier_Lute	Lute	YES	0	0	FALSE	1	0	0	RH	0	<$>187157</>	0	-30	50	0	None	Weapon	None	drop_rifle.ogg	N/A	Dummy_L_HAND_MUTE	N/A	N/A	N/A	Dummy_LUTE	TRUE	10	None	108	Vernier Lute	SH	None	None	2147483647	0	FALSE	it_w_Vernierlute	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29650</>	SYS_item_column_red	0	<$>166079</>	PSY	0	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ARM_PSY	0	0	0	0	NO	5	None	10000000	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	<$>141253</>	1	125766	1	None	110	0	0	Weapon	0	<$>95444</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	TRUE	100	TRUE	36	None	0	0	0
0	0	0	293	0	0	None	0	None	0	None	0	None	0	None	0	atk_elembrc1.ogg	0	0	40	0	0	None	hit_elembrc1.ogg	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Brac4	<$>44014</>	125755	Vernier_Elembrc	ElemBrc	NO	0	0	FALSE	1	0	0	RH	0	<$>187157</>	0	75	3	0	None	EliteEqp	None	drop_bracelet.ogg	Dummy_L_Brace	Dummy_R_Brace	N/A	N/A	Dummy_L_Brace	Dummy_R_Brace	TRUE	0	None	108	Vernier Bracelet	SH	None	None	2147483647	0	FALSE	it_w_vernierelembrc	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>44014</>	SYS_item_column_red	0	<$>141397</>	PSY	0	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ARM_PSY	0	0	0	0	NO	1	None	10000000	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	<$>141254</>	1	125755	1.5	None	110	0	0	Weapon	0	<$>95445</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	FALSE	100	TRUE	36	None	0	0	0
0	-10	0	408	0	0	None	0	None	0	None	0	None	0	None	0	atk_polearm1.ogg	0	0	52	0	0	block_polearm.ogg	hit_polearm1.ogg	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Polearm	<$>29641</>	125765	Vernier_Polearm	Polearm	YES	0	0	FALSE	1	0	0	RH	0	<$>213168</>	0	5	-50	0	None	EliteEqp	None	drop_polearm.ogg	N/A	Dummy_R_HAND	N/A	N/A	N/A	Dummy_BACK_POL	TRUE	0	None	108	Vernier Polearm	SH	None	None	2147483647	0	FALSE	it_w_Vernierpolearm	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29641</>	SYS_item_column_red	0	<$>166076</>	CTYPE	1.4	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ARM_MELEE	0	0	0	0	NO	3	None	10000000	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	<$>141252</>	1	125765	1	None	110	0	0	Weapon	0	<$>95446</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	TRUE	100	TRUE	36	2_3	0	0	0
0	0	0	295	0	0	None	0	None	0	None	0	None	0	None	0	atk_javelin1.ogg	0	0	40	0	0	block_sword.ogg	atk_javelin1.ogg	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Javelin	<$>29660</>	125769	Vernier_Javelin	Javelin	NO	0	0	FALSE	1	0	0	RH	0	<$>187157</>	0	160	40	0	None	EliteEqp	None	drop_sword.ogg	N/A	Dummy_R_HAND	N/A	N/A	N/A	Dummy_BACK_JAV	TRUE	0	None	108	Vernier Javelin	SH	None	None	2147483647	0	FALSE	it_w_vernierjavelin	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29660</>	SYS_item_column_red	0	<$>166088</>	ATYPE	0.8	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ARM_MELEE	0	0	0	0	NO	3	None	10000000	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	<$>141252</>	1	125769	1	None	110	0	0	Weapon	0	<$>95447</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	TRUE	100	TRUE	36	None	0	0	0
0	0	0	335	0	0	None	0	None	0	None	0	None	0	None	0	atk_rod1.ogg	0	0	44	0	0	None	hit_rod1.ogg	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Rod	<$>29652</>	125764	Vernier_Rod	Rod	NO	0	0	FALSE	1	0	0	RH	0	<$>187157</>	0	30	50	0	None	EliteEqp	None	drop_staff.ogg	N/A	Dummy_R_HAND	N/A	N/A	N/A	Dummy_R_HAND	TRUE	10	None	108	Vernier Rod	SH	None	None	2147483647	0	FALSE	it_w_vernierod	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29652</>	SYS_item_column_red	0	<$>166074</>	PSY	0	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ARM_PSY	0	0	0	0	NO	7	None	10000000	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	<$>141255</>	1	125764	1	None	110	0	0	Weapon	0	<$>95448</>	_ROD	None	TRUE	0	None	TRUE	NO	Both	TRUE	TRUE	100	TRUE	36	None	0	0	0
0	0	0	325	0	0	None	0	None	0	None	0	None	0	None	0	atk_rod1.ogg	0	0	44	0	0	None	hit_rod1.ogg	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Staff	<$>29653</>	125763	Vernier_Wand	Staff	NO	0	0	FALSE	1	0	0	RH	0	<$>187157</>	0	-30	50	0	None	EliteEqp	None	drop_staff.ogg	Dummy_L_HAND	Dummy_R_HAND	N/A	N/A	Dummy_L_HAND	Dummy_R_HAND	TRUE	10	None	108	Vernier Wand	SH	None	None	2147483647	0	FALSE	it_w_vernierstaff	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29653</>	SYS_item_column_red	0	<$>166071</>	PSY	0	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ARM_PSY	0	0	0	0	NO	7	None	10000000	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	<$>141255</>	1	125763	1	None	110	0	0	Weapon	0	<$>95449</>	_ROD	None	TRUE	0	None	TRUE	NO	Both	TRUE	TRUE	100	TRUE	36	None	0	0	0
