AR	ASPD	ATK	AddATK	AddSkl1ID	AddSkl1Lv	AddSkl2ID	AddSkl2Lv	AddSkl3ID	AddSkl3Lv	AddSkl4ID	AddSkl4Lv	AddSkl5ID	AddSkl5Lv	AtkSound	BLK	BaseATK	BaseDEF	BeastBane	BlkSound	BlowSound	BrLv	Buff	BuffDesc	BuffFreq	BuffName	CRT	Category1	Category1Name	Category2	Category2Name	ClassID	ClassName	ClassType	DBLHand	DEF	DeadDrop	DefEA	DefIP	DefaultEqpSlot	DemonBane	Desc	DinoBane	DropAngle	DropOffset	DropRareFreq	DropReinforceType	DropRule	DropSocketType	DropSound	Dummy_A_LH	Dummy_A_RH	Dummy_B	Dummy_F	Dummy_N_LH	Dummy_N_RH	EQUP	EffectLength	EmitterName	EngName	EqpType	EquipSound	ExtentionSocketGroup	FesoPrice	FesoSellPrice	FesoVenderable	FileName	FireATK	FireIP	GolemBane	GroupName	HPDrain	HR	HumanBane	IMP	IceATK	IceIP	ImgName	IncAGI	IncCHA	IncCON	IncDEX	IncINT	IncSTR	ItemClass	ItemIndicator	ItemLv	ItemName	ItemType	KDRank	LODDist	LghtATK	LgtIP	LogoutSave	MHP	MKP	MSP	MSPD	MaterialSet	MaxExtentionSocket	MaxR	MaxSocketCount	MaxStack	MinR	Option1ID	Option1MaxValue	Option1MinValue	Option2ID	Option2MaxValue	Option2MinValue	Option3ID	Option3MaxValue	Option3MinValue	OptionGroup	PR	Pair	ParticleCount	ParticleName	Price	PromotionLv	PsyATK	PsyIP	RFIRE	RHP	RICE	RLGHT	RPSY	RSP	RSTAT	Rank	RedFIRE	RedICE	RedLGHT	RedMAG	RedMEL	RedPSY	RedSHT	RendBlind	RendBurning	RendFear	RendFreeze	RendPoison	RendShock	RendStun	ReqToolTip	SaleEA	SaleID	Scale	ScpType	SellPrice	ShldDR	SocketRef	Spec	Suffix	TargetHitEffect	Tradable	UndeadBane	UniqueBone	Unstack	UseGender	UseGravity	UseInverse	UseLv	Venderable	WLv	WeaponTail	Weight	arg1	arg2
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Costume	<$>27297</>	Costume_Hair	<$>38249</>	17631	Tight_arrange	HatMUS	NO	0	FALSE	1	0	HEAD	0	<$>38332</>	0	10	0	0	None	NormEqp	None	drop_clothe.wav	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	Tight Arrangement	HEAD	equip_clothe.wav	None	2147483647	0	FALSE	it_m_tightarrange	0	0	0	Head	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>38249</>	SYS_item_column_red	0	<$>29206</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>38333</>	1	17631	1.6	None	1	0	None	<$>37437</>	_NO	None	TRUE	0	None	TRUE	Female	TRUE	TRUE	1	FALSE	1	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Costume	<$>27297</>	Costume_Hair	<$>38249</>	17632	Gildedshaggy_FGT	HatFGT	NO	0	FALSE	1	0	HEAD	0	<$>38334</>	0	10	0	0	None	NormEqp	None	drop_clothe.wav	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	Gilded Shaggy	HEAD	equip_clothe.wav	None	2147483647	0	FALSE	it_m_gildedshaggy	0	0	0	Head	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>38249</>	SYS_item_column_red	0	<$>29207</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>38250</>	1	17632	1.6	None	1	0	None	<$>37437</>	_NO	None	TRUE	0	None	TRUE	Male	TRUE	TRUE	1	FALSE	1	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Costume	<$>27297</>	Costume_Hair	<$>38249</>	17633	Straightperm_WIZ	HatWIZ	NO	0	FALSE	1	0	HEAD	0	<$>38335</>	0	10	0	0	None	NormEqp	None	drop_clothe.wav	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	Straight Perm	HEAD	equip_clothe.wav	None	2147483647	0	FALSE	it_m_straightperm	0	0	0	Head	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>38249</>	SYS_item_column_red	0	<$>29797</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>38336</>	1	17633	1.6	None	1	0	None	<$>37437</>	_NO	None	TRUE	0	None	TRUE	Male	TRUE	TRUE	1	FALSE	1	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Costume	<$>27297</>	Costume_Head	<$>37453</>	17634	Angel_Ring	Hat	NO	0	FALSE	1	0	HEAD	0	<$>38337</>	0	10	0	0	None	NormEqp	None	drop_clothe.wav	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	Angel Ring	HEAD	equip_clothe.wav	None	2147483647	0	FALSE	it_m_angelring	0	0	0	Head	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>37453</>	SYS_item_column_red	0	<$>29208</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>38225</>	1	17634	1.6	None	1	0	None	<$>101027</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	1	FALSE	1	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Costume	<$>27297</>	Costume_Hair	<$>38249</>	17635	Milky_bob	HatGuns	NO	0	FALSE	1	0	HEAD	0	<$>38338</>	0	10	0	0	None	NormEqp	None	drop_clothe.wav	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	Milky Bob	HEAD	equip_clothe.wav	None	2147483647	0	FALSE	it_c_fuzzerbob	0	0	0	Head	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>38249</>	SYS_item_column_red	0	<$>29209</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>38339</>	1	17635	1.6	None	1	0	None	<$>37437</>	_NO	None	TRUE	0	None	TRUE	Female	TRUE	TRUE	1	FALSE	8	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Costume	<$>27297</>	Costume_Hair	<$>38249</>	17642	NaturalWave_WIZ	HatWIZ	NO	0	FALSE	1	0	HEAD	0	<$>38350</>	0	10	0	0	None	NormEqp	None	drop_clothe.wav	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	Natural Wave	HEAD	equip_clothe.wav	None	2147483647	0	FALSE	it_m_naturalwave	0	0	0	Head	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>38249</>	SYS_item_column_red	0	<$>29213</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>38351</>	1	17642	1.6	None	1	0	None	<$>37437</>	_NO	None	TRUE	0	None	TRUE	Female	TRUE	TRUE	1	FALSE	1	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Costume	<$>27297</>	Costume_Head	<$>37453</>	17643	BlackCatHat	Hat	NO	0	FALSE	1	0	HEAD	0	<$>38353</>	0	10	0	0	None	NormEqp	None	drop_clothe.wav	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	Black Cat band	HEAD	equip_clothe.wav	None	2147483647	0	FALSE	it_m_blackcathat	0	0	0	Head	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>37453</>	SYS_item_column_red	0	<$>38352</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>38225</>	1	17643	1.6	None	1	0	None	<$>38093</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	1	TRUE	1	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Costume	<$>27297</>	Costume_Head	<$>37453</>	17644	WhiteCatHat	Hat	NO	0	FALSE	1	0	HEAD	0	<$>38353</>	0	10	0	0	None	NormEqp	None	drop_clothe.wav	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	White Cat band	HEAD	equip_clothe.wav	None	2147483647	0	FALSE	it_m_blackcathat	0	0	0	Head	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>37453</>	SYS_item_column_red	0	<$>38354</>	None	0	1000	0	0	No	0	0	0	1	it_m_whitecathat	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>38225</>	1	17644	1.6	None	1	0	None	<$>38093</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	1	TRUE	1	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Costume	<$>27297</>	Costume_Hair	<$>38249</>	17645	Scratch_SCT	HatWAR	NO	0	FALSE	1	0	HEAD	0	<$>38355</>	0	10	0	0	None	NormEqp	None	drop_clothe.wav	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	Scratch	HEAD	equip_clothe.wav	None	2147483647	0	FALSE	it_m_scratch	0	0	0	Head	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>38249</>	SYS_item_column_red	0	<$>29214</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>38356</>	1	17645	1.6	None	1	0	None	<$>37437</>	_NO	None	TRUE	0	None	TRUE	Male	TRUE	TRUE	1	FALSE	1	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Costume	<$>27297</>	Costume_Head	<$>37453</>	17646	CapyHat	Hat	NO	0	FALSE	1	0	HEAD	0	<$>38358</>	0	10	0	0	None	NormEqp	None	drop_clothe.wav	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	Capybara Hat	HEAD	equip_clothe.wav	None	2147483647	0	FALSE	it_m_capyhat	0	0	0	Head	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>37453</>	SYS_item_column_red	0	<$>38357</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>38225</>	1	17646	1.6	None	1	0	None	<$>38093</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	1	TRUE	1	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Costume	<$>27297</>	Costume_Hair	<$>38249</>	17670	WildBack_Nar	HatNar	NO	0	FALSE	1	0	HEAD	0	<$>38388</>	0	10	0	0	None	NormEqp	None	drop_clothe.wav	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	Wild Back	HEAD	equip_clothe.wav	None	2147483647	0	FALSE	it_m_wildback	0	0	0	Head	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>38249</>	SYS_item_column_red	0	<$>29237</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>38389</>	1	17670	1.6	None	1	0	None	<$>37437</>	_NO	None	TRUE	0	None	TRUE	Male	TRUE	TRUE	1	TRUE	1	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Costume	<$>27297</>	Costume_Head	<$>37453</>	17675	Santahat_Adel	HatAdel2	NO	0	FALSE	1	0	HEAD	0	<$>38395</>	0	10	0	0	None	NormEqp	None	drop_clothe.wav	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	Santa Hat for Adellina	HEAD	equip_clothe.wav	None	2147483647	0	FALSE	it_m_adelsantahat	0	0	0	Head	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>37453</>	SYS_item_column_red	0	<$>29242</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>38396</>	1	17675	1.6	None	1	0	None	<$>38093</>	_NO	None	TRUE	0	None	TRUE	Female	TRUE	TRUE	1	TRUE	1	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Costume	<$>27297</>	Costume_Head	<$>37453</>	17676	Santahat_Ber	HatGuns	NO	0	FALSE	1	0	HEAD	0	<$>38397</>	0	10	0	0	None	NormEqp	None	drop_clothe.wav	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	Santa Hat for Bernelli	HEAD	equip_clothe.wav	None	2147483647	0	FALSE	it_m_berlsantahat	0	0	0	Head	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>37453</>	SYS_item_column_red	0	<$>29243</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>38339</>	1	17676	1.6	None	1	0	None	<$>38093</>	_NO	None	TRUE	0	None	TRUE	Female	TRUE	TRUE	1	TRUE	1	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Costume	<$>27297</>	Costume_Head	<$>37453</>	17677	Santahat_Emil	HatEmilia	NO	0	FALSE	1	0	HEAD	0	<$>38398</>	0	10	0	0	None	NormEqp	None	drop_clothe.wav	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	Santa Hat for Emilia	HEAD	equip_clothe.wav	None	2147483647	0	FALSE	it_m_emilsantahat	0	0	0	Head	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>37453</>	SYS_item_column_red	0	<$>29244</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>38399</>	1	17677	1.6	None	1	0	None	<$>38093</>	_NO	None	TRUE	0	None	TRUE	Female	TRUE	TRUE	1	TRUE	1	None	0	0	0
