ClassID	Group	ItemClassName	ItemCount	Notice
500178	10006	Ring2_Punisher	1	1
500179	10006	Ring2_UnlimitedShot	1	1
500180	10006	Ring2_ShinySting	1	1
500181	10006	Ring2_Efreet	1	1
500182	10006	Ring2_Hermetisme	1	1
500183	10006	Ring2_BlitzAssault	1	1
500184	10006	Ring2_Wanted	1	1
500185	10006	Ring2_Frost	1	1
500186	10006	Ring2_Telekinesis	1	1
500187	10006	Ring2_Furious	1	1
500188	10006	Ring2_Tempest	1	1
500189	10006	Ring2_Cutlass	1	1
500190	10006	Ring2_Provoke_1	1	1
500191	10006	Ring2_Reflection_1	1	1
500192	10006	Ring2_HealingAuto_1	1	1
500193	10006	Ring2_Detection_1	1	1
500194	10006	Ring2_MeltArmor_1	1	1
500195	10006	Ring2_MeltWeapon_1	1	1
500196	10006	Ring2_FatalBlues_1	1	1
500197	10006	Ring2_Tenacity_1	1	1
500198	10006	Ring2_Sprint_1	1	1
500199	10006	Ring2_Fantastic_1	1	1
500200	10006	Ring2_BattleCook_1	1	1
500201	10006	Ring2_SiegeMode_1	1	1
500202	10006	Ring2_Rage_1	1	1
500203	10006	Ring2_Powerabsinia_1	1	1
500204	10006	Ring2_CastNet_1	1	1
500205	10006	Ring2_Grinding_1	1	1
500206	10006	Ring2_SandStorm_1	1	1
500207	10006	Ring2_Infiltration_1	1	1
500208	10006	Ring2_ChapterofEarth_1	1	1
500209	10006	Ring2_Resuscitation_1	1	1
500210	10006	Ring2_BoostMagic_1	1	1
500211	10006	Ring2_ChapterofWind_1	1	1
500212	10006	Ring2_Dreamofdoll_1	1	1
500213	10006	Ring2_Leviathanroar_1	1	1
500214	10006	Ring2_BattleSmith_1	1	1
500215	10006	Ring2_Destino_1	1	1
500216	10006	Ring2_BurningSpirits_1	1	1
500217	10006	Ring2_Summon_GrimReaper_B_1	1	1
500218	10006	Ring2_Summon_GrimReaper_W_1	1	1
500219	10006	Ring2_ShdowTrigger_1	1	1
500220	10006	Ring2_IceSpirits_1	1	1
500221	10006	Ring2_Encor_1	1	1
500222	10006	Ring2_HwoarangsSpirits_1	1	1
500223	10006	Ring2_CatsEye_1	1	1
500224	10006	Ring2_Summon_Bearworker_1	1	1
500225	10006	Ring2_Feralroar_1	1	1
500226	10006	Ring2_Beast_1	1	1
500227	10006	Ring2_SafeGuard_1	1	1
500228	10006	Ring2_HighTide_1	1	1
500229	10006	Ring2_Cure_1	1	1
500230	10006	Ring2_Trigger_1	1	1
500231	10006	Ring2_Leadership_1	1	1
500232	10006	Ring2_Alchemy_1	1	1
500233	10006	Ring2_SilentMove_1	1	1
500234	10006	Ring2_Tactics_1	1	1
500235	10007	THSelene_JPN	1	1
500236	10007	Manual_RapidaEspada	1	0
500237	10007	Manual_Equites	1	0
500238	10007	Manual_Rapiere	1	0
500239	10007	Manual_Arnis	1	0
500240	10007	Manual_HangingGuard	1	0
500241	10007	Manual_Flintlock	1	0
500242	10007	Manual_Gorgeous	1	0
500243	10007	Manual_Semilunar	1	0
500244	10007	Manual_Rapiere2	1	0
500247	10007	Manual_TestedGuard	1	0
500249	10007	Manual_ThePowerofDarkness	1	0
500250	10007	Manual_MagicofOccultism	1	0
500251	10007	Manual_OccultismAssitance	1	0
500252	10007	Manual_Madness	1	0
500254	10007	Manual_EnhancedTactics	1	0
500255	10007	Manual_DemolitionBurst	1	0
500256	10007	Manual_DemolitionBurst2	1	0
500257	10007	Manual_Prelude	1	0
500258	10007	Manual_DeathChopping	1	0
500259	10007	Manual_SuperiorBlaster	1	0
500260	10007	Manual_DuelBlaster	1	0
500261	10007	Manual_TheCrusader	1	0
500262	10007	Manual_Innocentio	1	1
500263	10007	Manual_BloodyFeast	1	0
500264	10007	Manual_TronadaCruz	1	0
500266	10007	Manual_Peltast	1	0
500267	10007	Manual_ShadowSting	1	0
500268	10007	Manual_Croisement	1	0
500269	10007	Manual_Punisher	1	1
500270	10007	Manual_UnlimitedShot	1	0
500271	10007	Manual_SoulGuard	1	0
500272	10007	Manual_ShinySting	1	0
500273	10007	Manual_Efreet	1	0
500274	10007	Manual_Hermetisme	1	0
500275	10007	Manual_BlitzAssault	1	1
500276	10007	Manual_Wanted	1	0
500277	10007	Manual_Frost	1	0
500278	10007	Manual_Telekinesis	1	0
500279	10007	Manual_Furious	1	0
500280	10007	Manual_Tempest	1	0
500281	10007	Manual_Cutlass	1	0
500282	10008	Leather_Crystal_32	1	1
500283	10008	Coat_Crystal_32	1	1
500284	10008	Robe_Crystal_32	1	1
500285	10009	Primavera_Costume	1	0
500286	10009	BlackWisteriaCostume	1	0
500287	10009	Iris ChipaoCostume	1	0
500288	10009	WhiteRoseCostume	1	0
500289	10009	IberisCostume	1	0
500290	10009	DahliaCostume	1	0
500291	10009	PrimulaCostume	1	0
500292	10009	KalmiaCostume	1	0
500293	10009	SalviaCostume	1	0
500294	10009	ColchicumCostume	1	0
500295	10009	LinariaCostume_bat	1	0
500296	10009	FreesiaCostume	1	0
500297	10009	YukataDeRosageCostume	1	0
500298	10009	EmilHiverCostume	1	0
500299	10009	LavenderCostume	1	0
500300	10009	IdgeLilyCostume	1	0
500301	10009	GraceIxiaCostume	1	0
500302	10009	SakuraCostume	1	0
500303	10009	TirNarLoahCostume	1	0
500304	10009	GauraCostume	1	0
500305	10009	GloriosaCostume	1	0
500306	10009	LaFleurEcarlateCos_War	1	0
500307	10009	CattleyaCos_Hell	1	0
500308	10009	FlammeBlanche_JPN	1	0
500309	10009	TrifoliumCos_JPN	1	0
500310	10009	GerberaCos_Aven	1	0
500311	10009	AngelicaCos_Bru	1	0
500312	10009	DelangeSouriantCostume	1	0
500313	10009	taureaupouvoir_JPN	1	0
500314	10009	scorpionmyst_JPN	1	0
500315	10009	sensation_JPN	1	0
500316	10009	sagittaire_JPN	1	0
500317	10009	cancer_JPN	1	0
500318	10009	chevre_JPN	1	0
500319	10009	lionnoble_JPN	1	0
500320	10009	verseau_JPN	1	0
500321	10009	vierge_JPN	1	0
500322	10009	reve_JPN	1	0
500323	10009	Balance_JPN	1	0
500324	10009	Belier_JPN	1	0
500325	10009	FFFlame_JPN	1	0
500326	10009	FMFlame_JPN	1	0
500327	10009	mftochao_JPN	1	0
500328	10009	mmtochaos_JPN	1	0
500329	10009	wfabyss	1	0
500330	10009	wmabyss	1	0
500331	10009	valkyrie_JPN	1	0
500332	10009	lhiverblanc_JPN	1	0
500333	10009	azeleacos_JPN	1	0
500334	10009	mearthbless	1	0
500335	10009	fearthbless	1	0
500336	10009	f_heartofimagine	1	0
500337	10009	m_heartofimagine	1	0
500338	10009	CouponLv_27	5	0
500339	10009	EXPCard_Veteran_a	5	0
500340	10009	TrainingCard_G	5	0
500341	10009	sthhma	2	0
500342	10010	EleCrystal	1	0
500343	10010	SocketProtect	1	0
500344	10011	CouponLv_26	10	0
500345	10012	Lumin_Spodumene3	2	0
500346	10012	Lumin_Apatite3	2	0
500347	10012	Lumin_Obsidian3	2	0
500348	10012	Lumin_Bloodstone3	2	0
500349	10012	DragonHeart	2	1
500350	10012	PureOtite	10	0
500351	10012	GrowthStone	1	0
500352	10013	CouponLv_25	20	0
500353	10014	BossKey_ALQ_2	3	0
500354	10014	Extended_TL	1	0
500355	10014	TeleportScroll	60	0
500356	10014	sthhma	6	0
500357	10014	Ssteroid_Liquor	1	0
500358	10014	Great_SpiderSteak	3	0
500359	10014	Great_BoarSteak	3	0
500360	10014	Great_WolfSteak	3	0
500361	10014	Great_ComodoSteak	3	0
500362	10014	Great_MeatStew	3	0
500363	10014	Great_StirfriedOcto	3	0
500364	10014	Great_FishSausage	3	0
500365	10014	Great_StirfriedCorn	3	0
500366	10014	Great_GoldenApplePie	3	0
500367	10014	Great_EggStew	3	0
500368	10014	Great_Salad	3	0
500369	10014	Great_CapyFish	3	0
500370	10014	Great_Caborum	3	0
500371	10015	WhiteHouse_2	2	0
500372	10016	Sewing_Box	5	0
500373	10016	SecretTowerMagicScroll	3	0
500374	10016	SoulCrystal	3	0
500375	10016	Pet_Food	5	0
500376	10016	ReinForce_Event	3	0
500377	10016	RingBox_A	2	0
500378	10017	gssoulzwei	1	1
500379	10017	cndetractor	1	1
500380	10017	hmsloth	1	1
500381	10017	byunlawful	1	1
500382	10017	nktempt	1	1
500383	10017	dggreed	1	1
500384	10017	CstAvenger	1	1
500385	10017	SgnCrime	1	1
500386	10017	BctLust	1	1
500387	10017	CbApostate	1	1
500388	10017	RpImitator	1	1
500389	10017	TfWrath	1	1
500390	10017	SB_Troopers	1	1
500391	10017	SWD_Insincere	1	1
500392	10017	ROD_Pride	1	1
500393	10017	RvrRevenge	1	1
500394	10017	PlmAxeoflie	1	1
500395	10017	LgdGluttony	1	1
500396	10018	AngelZweihander_JPN	1	1
500397	10018	AngelRod_JPN	1	1
500398	10018	AngelRifle_JPN	1	1
500399	10018	AngelDagger_JPN	1	1
500400	10018	AngelHalberd_JPN	1	1
500401	10018	angelbracelet_JPN	1	1
500402	10018	AngelBlade_JPN	1	1
500403	10018	AngelRevolver_JPN	1	1
500404	10018	AngelCrossBow_JPN	1	1
500405	10018	AngelStaff_JPN	1	1
500406	10018	AngelSaber_JPN	1	1
500407	10018	AngelBayonet_JPN	1	1
500408	10018	AngelJavelin_JPN	1	1
500409	10018	AngelWand_JPN	1	1
500410	10018	THSdiamant_JPN	1	1
500411	10018	CBlopale_JPN	1	1
500412	10018	LGHTtourmaline_JPN	1	1
500413	10018	EBemeraude_JPN	1	1
500414	10018	JLjade_JPN	1	1
500415	10018	DGmonnie_JPN	1	1
500416	10018	RDtalent_JPN	1	1
500417	10018	PSsublimite_JPN	1	1
500418	10018	FBflamme_JPN	1	1
500419	10018	SDamelio_JPN	1	1
500420	10018	STLeveiller_JPN	1	1
500421	10018	SBdefie_JPN	1	1
500422	10018	RFConcent_JPN	1	1
500423	10018	IBPurete_JPN	1	1
500424	10018	SwordofFool	1	1
500425	10018	RflofHierophant	1	1
500426	10018	FistofEmperor	1	1
500427	10018	rvjustice	1	1
500428	10018	rpprstss	1	1
500429	10018	ltfortune	1	1
500430	10018	brempress	1	1
500431	10018	cnchariot	1	1
500432	10018	hmjudje	1	1
500433	10018	swordofstr	1	1
500434	10018	daggoflove	1	1
500435	10018	legofhang	1	1
500436	10018	cbtemperance	1	1
500437	10018	jabtower	1	1
500438	10018	sabrdevil	1	1
500439	10018	rodofhermit	1	1
500440	10018	sgnofworld	1	1
500441	10018	scyoddeath	1	1
500442	10019	Manual_Soulbringer	1	0
500443	10019	Ring2_Soulbringer	1	0
500444	10019	BlueSerpent_FGT_JPN	1	0
500446	10019	BlueSerpent_MUS_JPN	1	0
500448	10019	BlueSerpent_WAR_JPN	1	0
500449	10020	AngelLegguard_JPN	1	1
500450	10020	AngelLute_JPN	1	1
500451	10020	AngelMace_JPN	1	1
500452	10020	AngelCannon_JPN	1	1
500453	10020	AngelShotgun_JPN	1	1
500454	10020	AngelRapier_JPN	1	1
500455	10020	AngelKnuckle_JPN	1	1
500456	10020	SGtopaze_JPN	1	1
500457	10020	PAmalachite_JPN	1	1
500458	10020	BLmystere_JPN	1	1
500459	10020	LTconsider_JPN	1	1
500460	10020	KKnature_JPN	1	1
500461	10020	LGLaugmentati_JPN	1	1
500462	10020	CNLactivite_JPN	1	1
500463	10020	RPCaractere_JPN	1	1
500464	10021	Card_PanfiloBattle	1	0
500465	10021	Card_AdelinaCaptain	1	0
500466	10021	Card_SohoFighter	1	0
500467	10021	Card_EmiliaSage	1	0
500468	10021	Card_BSIdge	1	0
500469	10021	Card_Asoka	1	0
500470	10021	Card_Valleria	1	0
500471	10021	Card_LEONELE	1	0
500472	10021	Card_Berroniff	1	0
500473	10021	Card_Ralph	1	0
500474	10021	Card_Rudin	1	0
500475	10021	Card_Ion	1	0
500476	10021	Card_Veatrice	1	0
500477	10021	Card_Grandies	1	0
500478	10021	Card_Mary	1	0
500479	10021	Card_Tora	1	0
500480	10022	DrangonRod_JPN	1	1
500481	10022	DrangonSpear_JPN	1	1
500482	10022	DragonBlade_JPN	1	1
500483	10022	DragonHammer_JPN	1	1
500484	10022	DragonicSword_JPN	1	1
500485	10022	DragonicRevolver_JPN	1	1
500486	10022	DragonicShield_JPN	1	1
500487	10022	DragonicBracelet_JPN	1	1
500488	10022	DragonicRapier_JPN	1	1
500489	10022	DragonicDagger_JPN	1	1
500490	10022	DragonicRifle_JPN	1	1
500491	10022	DragonicStaff_JPN	1	1
500492	10022	DragonicSaber_JPN	1	1
500493	10022	DragonicJavelin_JPN	1	1
500494	10022	DragonicShotgun_JPN	1	1
500495	10022	DragonicCrossbow_JPN	1	1
500496	10022	Masamune_JPN	1	1
500497	10022	SweetMace_JPN	1	1
500498	10022	FunnyPumpkin_JPN	1	1
500499	10022	GoldDragon_JPN	1	1
500500	10022	GoldBishop_JPN	1	1
500501	10022	ExecutionerSword_EliteJPN	1	1
500502	10022	EliteVenomGreed_JPN	1	1
500503	10022	Card_Grandma	1	0
500504	10022	Card_Selva	1	0
500505	10022	Card_Hingis	1	0
500506	10022	Card_Kurt	1	0
500507	10022	Card_Eduardo	1	0
500508	10022	Card_Nar	1	0
500509	10022	Card_Ania	1	0
500510	10022	Card_Hellena	1	0
500511	10022	Card_EmliaLunatic	1	0
500512	10022	Card_CatherineTorsche	1	0
500513	10022	Card_Raven	1	0
500514	10022	Card_Natalie	1	0
500515	10022	Card_Daria	1	0
500516	10022	Card_Adriana	1	0
500517	10022	Card_Cruze	1	0
500518	10022	Card_Vincent	1	0
500519	10022	Card_Racel	1	0
500520	10022	Card_ElisaOfficer	1	0
500521	10022	EXPCard_Expert_a	3	0
500522	10023	Ring2_RapidaEspada	1	0
500523	10023	Ring2_Equites	1	0
500524	10023	Ring2_Rapiere	1	0
500525	10023	Ring2_HangingGuard	1	0
500526	10023	Ring2_RapidaEspada	1	0
500527	10023	Ring2_Equites	1	0
500528	10023	Ring2_Rapiere	1	0
500529	10023	Ring2_HangingGuard	1	0
500530	10023	Ring2_Arnis	1	0
500531	10023	Ring2_Flintlock	1	0
500532	10023	Ring2_Gorgeous	1	0
500533	10023	Ring2_Semilunar	1	0
500534	10023	Ring2_Rapiere2	1	0
500535	10023	Ring2_TestedGuard	1	0
500536	10023	Ring2_ForgottenTheMagic	1	0
500537	10023	Ring2_MasterMartialArts	1	0
500538	10023	Ring2_ThePowerofDarkness	1	0
500539	10023	Ring2_MagicofOccultism	1	0
500540	10023	Ring2_OccultismAssitance	1	0
500541	10023	Ring2_Madness	1	0
500542	10023	Ring2_EnhancedTactics	1	0
500543	10023	Ring2_DemolitionBurst	1	0
500544	10023	Ring2_DemolitionBurst2	1	0
500545	10023	Ring2_Prelude	1	0
500546	10023	Ring2_MoonGuard	1	0
500547	10023	Ring2_DeathChopping	1	0
500548	10023	Ring2_SuperiorBlaster	1	0
500549	10023	Ring2_DuelBlaster	1	0
500550	10023	Ring2_OccultismAssitance2	1	0
500551	10023	Ring2_TheCrusader	1	0
500552	10023	Ring2_Innocentio	1	0
500553	10023	Ring2_BloodyFeast	1	0
500554	10023	Ring2_TronadaCruz	1	0
500555	10023	Ring2_Peltast	1	0
500556	10023	Ring2_ShadowSting	1	0
500557	10023	Ring2_Croisement	1	0
500558	10023	Ring2_Punisher	1	0
500559	10023	Ring2_UnlimitedShot	1	0
500560	10023	Ring2_Sharpshooter	1	0
500561	10023	Ring2_ShinySting	1	0
500562	10023	Ring2_Efreet	1	0
500563	10023	Ring2_Hermetisme	1	0
500564	10023	Ring2_BlitzAssault	1	0
500565	10023	Ring2_Wanted	1	0
500566	10023	Ring2_Frost	1	0
500567	10023	Ring2_Telekinesis	1	0
500568	10023	Ring2_Furious	1	0
500569	10023	Ring2_Provoke_1	1	0
500570	10023	Ring2_Reflection_1	1	0
500571	10023	Ring2_HealingAuto_1	1	0
500572	10023	Ring2_Concentrate_1	1	0
500573	10023	Ring2_ManaActivation_1	1	0
500574	10023	Ring2_Detection_1	1	0
500575	10023	Ring2_MeltArmor_1	1	0
500576	10023	Ring2_MeltWeapon_1	1	0
500577	10023	Ring2_FatalBlues_1	1	0
500578	10023	Ring2_Tenacity_1	1	0
500579	10023	Ring2_Sprint_1	1	0
500580	10023	Ring2_Fantastic_1	1	0
500581	10023	Ring2_BattleCook_1	1	0
500582	10023	Ring2_SiegeMode_1	1	0
500583	10023	Ring2_Rage_1	1	0
500584	10023	Ring2_Powerabsinia_1	1	0
500585	10023	Ring2_CastNet_1	1	0
500586	10023	Ring2_Grinding_1	1	0
500587	10023	Ring2_SandStorm_1	1	0
500588	10023	Ring2_Infiltration_1	1	0
500589	10023	Ring2_ChapterofEarth_1	1	0
500590	10023	Ring2_Resuscitation_1	1	0
500591	10023	Ring2_BoostMagic_1	1	0
500592	10023	Ring2_ChapterofWind_1	1	0
500593	10023	Ring2_Dreamofdoll_1	1	0
500594	10023	Ring2_Leviathanroar_1	1	0
500595	10023	Ring2_BattleSmith_1	1	0
500596	10023	Ring2_Destino_1	1	0
500597	10023	Ring2_BurningSpirits_1	1	0
500598	10023	Ring2_Summon_GrimReaper_B_1	1	0
500599	10023	Ring2_Summon_GrimReaper_W_1	1	0
500600	10023	Ring2_ShdowTrigger_1	1	0
500601	10023	Ring2_IceSpirits_1	1	0
500602	10023	Ring2_Encor_1	1	0
500603	10023	Ring2_HwoarangsSpirits_1	1	0
500604	10023	Ring2_CatsEye_1	1	0
500605	10023	Ring2_Summon_Bearworker_1	1	0
500606	10023	Ring2_Feralroar_1	1	0
500607	10023	Ring2_Beast_1	1	0
500608	10023	Ring2_SummonProst_1	1	0
500609	10023	Ring2_SafeGuard_1	1	0
500610	10023	Ring2_Sprint2_1	1	0
500611	10023	Ring2_HighTide_1	1	0
500612	10023	Ring2_Cure_1	1	0
500613	10023	Ring2_Trigger_1	1	0
500614	10023	Ring2_Leadership_1	1	0
500615	10023	Ring2_Alchemy_1	1	0
500616	10023	Ring2_SilentMove_1	1	0
500617	10023	Ring2_Flare_1	1	0
500618	10023	Ring2_Tempest	1	0
500619	10023	Ring2_Cutlass	1	0
500620	10023	Ring2_Tactics_1	1	0
500621	10023	Ring2_Abyss	1	0
500622	10023	Ring2_SoulGuard	1	0
500623	10023	Ring2_Therapy	1	0
500624	10023	Ring2_Sniper	1	0
500625	10023	Ring2_Sabertooth	1	0
500626	10023	Ring2_Destroyer	1	0
500627	10023	Ring2_GuardianStructure	1	0
500628	10023	Ring2_Architecture	1	0
500629	10023	Ring2_Sweeper	1	0
500630	10023	Ring2_PuppetLancer	1	0
500631	10023	Ring2_PuppetShooter	1	0
500632	10023	Ring2_PuppetMagician	1	0
500633	10023	Ring2_PuppetMaster	1	0
500634	10023	Ring2_Diable	1	0
500635	10023	Ring2_FleurGlacier	1	0
500636	10023	Ring2_Frenzy_1	1	0
500637	10023	Ring2_GroundWave_1	1	0
500638	10023	Ring2_MassHealing_1	1	0
500639	10023	Ring2_CleaningTime_1	1	0
500640	10023	Ring2_HighlanderSoul_1	1	0
500641	10023	Ring2_Grill_1	1	0
500642	10023	Ring2_EnchantedArm_1	1	0
500643	10023	Ring2_TranceRobo	1	0
500644	10023	Ring2_DarkAvenger	1	0
500645	10024	THSelene_JPN	1	1
500646	10024	Manual_RapidaEspada	1	0
500647	10024	Manual_Equites	1	0
500648	10024	Manual_Rapiere	1	0
500649	10024	Manual_Arnis	1	0
500650	10024	Manual_HangingGuard	1	0
500651	10024	Manual_Flintlock	1	0
500652	10024	Manual_Gorgeous	1	0
500653	10024	Manual_Semilunar	1	0
500654	10024	Manual_Rapiere2	1	0
500655	10024	Manual_TestedGuard	1	0
500656	10024	Manual_ThePowerofDarkness	1	0
500657	10024	Manual_MagicofOccultism	1	0
500658	10024	Manual_OccultismAssitance	1	0
500659	10024	Manual_Madness	1	0
500661	10024	Manual_EnhancedTactics	1	0
500662	10024	Manual_DemolitionBurst	1	0
500663	10024	Manual_DemolitionBurst2	1	0
500664	10024	Manual_Prelude	1	0
500665	10024	Manual_DeathChopping	1	0
500666	10024	Manual_SuperiorBlaster	1	0
