AR	ASPD	ATK	AddATK	AddSkl1ID	AddSkl1Lv	AddSkl2ID	AddSkl2Lv	AddSkl3ID	AddSkl3Lv	AddSkl4ID	AddSkl4Lv	AddSkl5ID	AddSkl5Lv	AtkSound	BLK	BaseATK	BaseDEF	BeastBane	BlkSound	BlowSound	BrLv	Buff	BuffDesc	BuffFreq	BuffName	CRT	Category1	Category1Name	Category2	Category2Name	ClassID	ClassName	ClassType	DBLHand	DEF	DeadDrop	DefEA	DefIP	DefaultEqpSlot	DemonBane	Desc	DinoBane	DropAngle	DropOffset	DropRareFreq	DropReinforceType	DropRule	DropSocketType	DropSound	Dummy_A_LH	Dummy_A_RH	Dummy_B	Dummy_F	Dummy_N_LH	Dummy_N_RH	EQUP	EffectLength	EmitterName	EngName	EqpType	EquipSound	ExtentionSocketGroup	FesoPrice	FesoSellPrice	FesoVenderable	FileName	FireATK	FireIP	GolemBane	GroupName	HPDrain	HR	HumanBane	IMP	IceATK	IceIP	ImgName	IncAGI	IncCHA	IncCON	IncDEX	IncINT	IncSTR	ItemClass	ItemIndicator	ItemLv	ItemName	ItemType	KDRank	LODDist	LghtATK	LgtIP	LogoutSave	MHP	MKP	MSP	MSPD	MaterialSet	MaxExtentionSocket	MaxR	MaxSocketCount	MaxStack	MinR	Option1ID	Option1MaxValue	Option1MinValue	Option2ID	Option2MaxValue	Option2MinValue	Option3ID	Option3MaxValue	Option3MinValue	OptionGroup	PR	Pair	ParticleCount	ParticleName	Price	PromotionLv	PsyATK	PsyIP	RFIRE	RHP	RICE	RLGHT	RPSY	RSP	RSTAT	Rank	RedFIRE	RedICE	RedLGHT	RedMAG	RedMEL	RedPSY	RedSHT	RendBlind	RendBurning	RendFear	RendFreeze	RendPoison	RendShock	RendStun	ReqToolTip	SaleEA	SaleID	Scale	ScpType	SellPrice	ShldDR	SocketRef	Spec	Suffix	TargetHitEffect	Tradable	UndeadBane	UniqueBone	Unstack	UseGender	UseGravity	UseInverse	UseLv	Venderable	WLv	WeaponTail	Weight	arg1	arg2
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Costume	<$>27297</>	Costume_Face	<$>37425</>	18025	Test_Face	FaceWAR	NO	0	FALSE	1	0	FACE	0	<$>29302</>	0	0	5	0	None	Manual	None	None	N/A	N/A	N/A	Dummy_H	N/A	N/A	TRUE	0	None	Test face	FACE	None	None	2147483647	0	FALSE	it_c_sunglass_war_f	0	0	0	Face	0	0	0	0	0	0	None	1	1	1	1	1	1	<$>27297</>	SYS_item_column_red	0	<$>29302</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>37425</>	1	18025	1	None	0	0	None	<$>101022</>	_NO	None	FALSE	0	None	TRUE	Female	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Costume	<$>27297</>	Costume_Face	<$>37425</>	18043	BernelliBeachSunglass	FaceGuns	NO	0	FALSE	1	3	FACE	0	<$>101023</>	0	0	5	0	None	None	None	None	N/A	N/A	N/A	Dummy_H	N/A	N/A	TRUE	0	None	Bernelli Beach Sunglass	FACE	None	None	2147483647	0	FALSE	it_c_grace_sunglass	0	0	0	Face	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27297</>	SYS_item_column_red	0	<$>29324</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>37425</>	1	18043	1	None	1	0	None	None	_NO	None	TRUE	0	None	TRUE	Female	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Costume	<$>27297</>	Costume_Face	<$>37425</>	18044	AdrianaGlasses	FaceAdriana	NO	0	FALSE	1	3	FACE	0	<$>101024</>	0	0	5	0	None	None	None	None	N/A	N/A	N/A	Dummy_H	N/A	N/A	TRUE	0	None	Adriana's Glasses	FACE	None	None	2147483647	0	FALSE	it_c_adrianagalsses	0	0	0	Face	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27297</>	SYS_item_column_red	0	<$>29803</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>37425</>	1	18044	1	None	1	0	None	None	_NO	None	TRUE	0	None	TRUE	Female	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Costume	<$>27297</>	Costume_Face	<$>37425</>	18046	BerroniffGlasses	FaceBerroniff	NO	0	FALSE	1	0	FACE	0	<$>101025</>	0	0	5	0	None	None	None	None	N/A	N/A	N/A	Dummy_H	N/A	N/A	TRUE	0	None	Berroniff's Glasses	FACE	None	None	2147483647	0	FALSE	it_c_berroniffglass	0	0	0	Face	0	0	0	0	0	0	None	0	0	0	0	2	0	<$>27297</>	SYS_item_column_red	0	<$>29804</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>37425</>	1	18046	1	None	1	0	None	None	_NO	None	TRUE	0	None	TRUE	Female	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Costume	<$>27297</>	Costume_Face	<$>37425</>	172000	Rio_primulaglasses	FaceRio	NO	0	FALSE	1	0	FACE	0	<$>38105</>	0	0	5	0	None	Manual	None	None	N/A	N/A	N/A	Dummy_H	N/A	N/A	TRUE	0	None	Rio Primula Glasses	FACE	None	None	2147483647	0	FALSE	it_c_rio_primula_glasses	0	0	0	Face	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27297</>	SYS_item_column_red	0	<$>38104</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>38106</>	1	172000	1	None	0	0	None	None	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	1	TRUE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Costume	<$>27297</>	Costume_Head	<$>37425</>	172001	Mustache_Ruosiba	FaceRuos	NO	0	FALSE	1	0	HEAD	0	<$>38108</>	0	10	0	0	None	Manual	None	None	N/A	N/A	N/A	Dummy_H	N/A	N/A	TRUE	0	None	Andre de le Oshiba mustache	HEAD	None	None	2147483647	0	FALSE	it_m_mustache	0	0	0	Face	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27297</>	SYS_item_column_red	0	<$>38107</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	10000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>38109</>	1	172001	1.6	None	2500	0	None	<$>101022</>	_NO	None	FALSE	0	None	TRUE	Male	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	5	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Costume	<$>27297</>	Costume_Face	<$>37425</>	18511	Gracielo_Headgear_30day	FaceGra	NO	0	FALSE	1	0	FACE	0	<$>38120</>	0	0	0	0	None	None	None	None	N/A	N/A	N/A	Dummy_H	N/A	N/A	TRUE	0	None	Headgear - 30days	FACE	None	None	50000	0	FALSE	it_c_gracielo_headgear	0	0	0	Face	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27297</>	SYS_item_column_red	0	<$>30771</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>135990</>	1	18511	1	None	0	0	None	<$>101022</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	5	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Costume	<$>27297</>	Costume_Face	<$>37425</>	18512	Gracielo_Bandana_30day	FaceGra	NO	0	FALSE	1	0	FACE	0	<$>38121</>	0	0	0	0	None	None	None	None	N/A	N/A	N/A	Dummy_H	N/A	N/A	TRUE	0	None	Bandana - 30days	FACE	None	None	50000	0	FALSE	it_c_gracielo_bandana	0	0	0	Face	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27297</>	SYS_item_column_red	0	<$>30772</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>135990</>	1	18512	1	None	0	0	None	<$>101022</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Costume	<$>27297</>	Costume_Head	<$>37453</>	18513	Gracielo_GreenIguana_30day	HatGra	NO	0	FALSE	1	0	HEAD	0	<$>38122</>	0	10	0	0	None	NormEqp	None	drop_clothe.wav	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	Green iguana - 30days	HEAD	equip_clothe.wav	None	50000	0	FALSE	it_m_greeniguanahat	0	0	0	Head	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>37453</>	SYS_item_column_red	0	<$>30773</>	None	0	1000	0	0	No	300	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>38123</>	1	18513	1.6	None	0	0	None	<$>101026</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	1	FALSE	10	None	0	0	0
0	0	5	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Costume	<$>27297</>	Costume_Face	<$>37425</>	18514	Lorch_CircleGlasses_30day	FaceLor	NO	0	FALSE	1	0	FACE	0	<$>38124</>	0	0	0	0	None	None	None	None	N/A	N/A	N/A	Dummy_H	N/A	N/A	TRUE	0	None	Circle glasses - 30days	FACE	None	None	50000	0	FALSE	it_c_lorch_circleglasses	0	0	0	Face	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27297</>	SYS_item_column_red	0	<$>30774</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>135992</>	1	18514	1	None	0	0	None	<$>101022</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	5	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Costume	<$>27297</>	Costume_Face	<$>37425</>	18515	Lorch_NoseGlasses_30day	FaceLor	NO	0	FALSE	1	0	FACE	0	<$>38125</>	0	0	0	0	None	None	None	None	N/A	N/A	N/A	Dummy_H	N/A	N/A	TRUE	0	None	Nose glasses - 30days	FACE	None	None	50000	0	FALSE	it_c_lorch_noseglasses	0	0	0	Face	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27297</>	SYS_item_column_red	0	<$>30775</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>135992</>	1	18515	1	None	0	0	None	<$>101022</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	5	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Costume	<$>27297</>	Costume_Face	<$>37425</>	18516	Ramiro_Catface_30day	FaceRam	NO	0	FALSE	1	0	FACE	0	<$>180151</>	0	0	0	0	None	None	None	None	N/A	N/A	N/A	Dummy_H	N/A	N/A	TRUE	0	None	Cat-face - 30days	FACE	None	None	50000	0	FALSE	it_c_ramiro_catface	0	0	0	Face	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27297</>	SYS_item_column_red	0	<$>30776</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>168699</>	1	18516	1	None	0	0	None	<$>101022</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	5	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Costume	<$>27297</>	Costume_Face	<$>37425</>	18517	Ramiro_FakeArrow_30day	FaceRam	NO	0	FALSE	1	0	FACE	0	<$>180152</>	0	0	0	0	None	None	None	None	N/A	N/A	N/A	Dummy_H	N/A	N/A	TRUE	0	None	Fake arrow - 30days	FACE	None	None	50000	0	FALSE	it_c_ramiro_fakearrow	0	0	0	Face	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27297</>	SYS_item_column_red	0	<$>30777</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>168699</>	1	18517	1	None	0	0	None	<$>101022</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	5	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Costume	<$>27297</>	Costume_Face	<$>37425</>	18518	Ramiro_PhobitanCap_30day	FaceRam	NO	0	FALSE	1	0	FACE	0	<$>180153</>	0	0	0	0	None	None	None	None	N/A	N/A	N/A	Dummy_H	N/A	N/A	TRUE	0	None	Phobitan cap - 30days	FACE	None	None	50000	0	FALSE	it_c_ramiro_phobitancap	0	0	0	Face	0	0	0	0	0	0	None	0	0	0	0	0	0	<$>27297</>	SYS_item_column_red	0	<$>30778</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>168699</>	1	18518	1	None	0	0	None	<$>101022</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
