ClassID	ClassName	Comeback	Continuable	Direct	Instance	Layer	MapImage	MapName	MaxAlliance	MaxPlayer	MaxSlotCount	MinPlayer	MissionInfo	MissionResult	MissionRoom	Name	Resurrection	Script	ShowLevel	Tip	ToWin	UniqueRoom
19907	mission_comicalize3event_low	FALSE	NO	FALSE	mission_instance	0	dun_ttr_boss.jpg	mission_comicalize3event_low	1	5	5	1	mi1a10	mr10	mwr1a10	<$>101089</>	TRUE	mission_comicalize3event_low	FALSE	<$>101116</>	<$>101115</>	NO
19908	mission_comicalize3event_mid	FALSE	NO	FALSE	mission_instance	0	dun_ttr_boss.jpg	mission_comicalize3event_mid	1	5	5	1	mi1a10	mr10	mwr1a10	<$>101090</>	TRUE	mission_comicalize3event_mid	FALSE	<$>101116</>	<$>101115</>	NO
19909	mission_comicalize3event_hi	FALSE	NO	FALSE	mission_instance	0	dun_ttr_boss.jpg	mission_comicalize3event_hi	1	5	5	1	mi1a10	mr10	mwr1a10	<$>101091</>	TRUE	mission_comicalize3event_hi	FALSE	<$>101116</>	<$>101115</>	NO
19910	mission_event_asoka	FALSE	NO	TRUE	mission_instance	0	btl_reb01.jpg	mission_event_asoka	1	1	10	1	mi1a10	mr10	mwr1a102	<$>101092</>	TRUE	mission_event_asoka	FALSE	<$>101118</>	<$>101117</>	NO
19911	mission_eventreb01	FALSE	NO	FALSE	mission_instance	0	mission_spotlight_a.jpg	mission_eventreb01	1	15	15	1	miboss	mr30	mwr1a30	<$>101093</>	TRUE	mission_eventreb01	FALSE	<$>101110</>	<$>101109</>	NO
19912	mission_eventcoim01	FALSE	NO	FALSE	mission_instance	0	fld_coim.jpg	mission_eventcoim01	1	15	15	1	miboss	mr30	mwr1a30	<$>101094</>	TRUE	mission_eventcoim01	FALSE	<$>101110</>	<$>101109</>	NO
19913	mission_eventauch01	FALSE	NO	FALSE	mission_instance	0	fld_auch.jpg	mission_eventauch01	1	15	15	1	miboss	mr30	mwr1a30	<$>101095</>	TRUE	mission_eventauch01	FALSE	<$>101110</>	<$>101109</>	NO
19914	mission_comicalize2event_vhi	FALSE	NO	FALSE	mission_instance	0	fld_coim.jpg	mission_comicalize2event_vhi	1	10	10	1	mi1a10	mr10	mwr1a10	<$>101096</>	TRUE	mission_comicalize2event_vhi	FALSE	<$>101120</>	<$>101119</>	NO
19915	mission_liberty_party_pvp	FALSE	NO	FALSE	mission_instance	0	mission_liberty.jpg	mission_liberty_party_pvp	2	15	30	1	mi2a15	mr15	mwr2a15	<$>47557</>	TRUE	mission_liberty_party_pvp	FALSE	<$>101122</>	<$>101121</>	NO
19916	mission_event_asoka_02	FALSE	NO	TRUE	mission_instance	0	dun_ttr01.jpg	mission_event_asoka_02	1	10	10	1	mi1a10	mr10	mwr1a10	<$>101097</>	TRUE	mission_event_asoka_02	FALSE	<$>101124</>	<$>101123</>	NO
19917	lower_event201010_JP	FALSE	NO	FALSE	mission_instance	1	mission_shop3.jpg	lower_event201010_JP	1	5	10	1	mi1a10	mr10	mwr1a10	<$>101098</>	TRUE	lower_event201010_JP	FALSE	<$>101124</>	<$>101125</>	NO
19918	mission_fld_reb_JPN01	FALSE	NO	FALSE	mission_instance	1	fld_reb.jpg	mission_fld_reb_JPN01	1	15	30	1	mi1a30	mr30	mwr1a30	<$>101101</>	TRUE	mission_fld_reb_JPN01	FALSE	<$>101124</>	<$>101126</>	NO
19919	mission_fld_reb_JPN02	FALSE	NO	FALSE	mission_instance	2	fld_reb.jpg	mission_fld_reb_JPN02	1	15	30	1	mi1a30	mr30	mwr1a30	<$>101102</>	TRUE	mission_fld_reb_JPN02	FALSE	<$>101124</>	<$>101126</>	NO
19920	mission_fld_reb_JPN03	FALSE	NO	FALSE	mission_instance	3	fld_reb.jpg	mission_fld_reb_JPN03	1	15	30	1	mi1a30	mr30	mwr1a30	<$>101103</>	TRUE	mission_fld_reb_JPN03	FALSE	<$>101124</>	<$>101126</>	NO
19921	mission_chocolate_JP	FALSE	NO	FALSE	mission_instance	1	btl_shadowtemple.jpg	mission_chocolate_JP	1	15	30	1	mi1a30	mr30	mwr1a30	<$>101104</>	TRUE	mission_chocolate_JP	FALSE	<$>101124</>	<$>101127</>	NO
19922	mission_event1106_01	FALSE	NO	FALSE	mission_instance	1	mission_spotlight_a.jpg	mission_event1106_01	1	15	30	1	mi1a30	mr30	mwr1a30	<$>101105</>	TRUE	mission_event1106_01	FALSE	<$>101124</>	<$>101128</>	NO
19923	mission_event1106_02	FALSE	NO	FALSE	mission_instance	1	fld_coim.jpg	mission_event1106_02	1	15	30	1	mi1a30	mr30	mwr1a30	<$>101106</>	TRUE	mission_event1106_02	FALSE	<$>101124</>	<$>101128</>	NO
19924	mission_event1106_03	FALSE	NO	FALSE	mission_instance	1	fld_auch.jpg	mission_event1106_03	1	15	30	1	mi1a30	mr30	mwr1a30	<$>101107</>	TRUE	mission_event1106_03	FALSE	<$>101124</>	<$>101128</>	NO
19925	Event1108_Lower_JP	FALSE	NO	FALSE	mission_instance	1	mission_shop3.jpg	Event1108_Lower_JP	1	5	10	1	mi1a10	mr10	mwr1a10	<$>101129</>	TRUE	Event1108_Lower_JP	FALSE	<$>101124</>	<$>101125</>	NO
19926	Event1108_Middel_JP	FALSE	NO	FALSE	mission_instance	2	fld_coim.jpg	Event1108_Middel_JP	1	5	10	1	mi1a10	mr10	mwr1a10	<$>101130</>	TRUE	Event1108_Middel_JP	FALSE	<$>101124</>	<$>101125</>	NO
19927	Event1108_Upper_JP	FALSE	NO	FALSE	mission_instance	3	fld_auch.jpg	Event1108_Upper_JP	1	5	10	1	mi1a10	mr10	mwr1a10	<$>101131</>	TRUE	Event1108_Upper_JP	FALSE	<$>101124</>	<$>101125</>	NO
20002	mission_chainrush	FALSE	NO	FALSE	mission_instance	32	mission_btl_chainrush.jpg	mission_chainrush	1	12	12	1	miboss	mr30	mwr1a12	<$>10006</>	TRUE	mission_chainrush	FALSE	<$>48128</>	<$>98253</>	NO
20009	mission_hellbreaker	FALSE	NO	FALSE	mission_instance	33	dun_tbk_boss.jpg	mission_hellbreaker	1	12	12	1	miboss	mr30	mwr1a12	<$>29419</>	TRUE	mission_hellbreaker	FALSE	<$>48366</>	<$>98260</>	NO
32061	mission_jaq_underpass	FALSE	YES	FALSE	mission_instance	39	mission_jaq02.jpg	mission_jaq_underpass	1	12	12	1	miboss	mr30	mwr1a12	<$>29451</>	TRUE	mission_jaq_underpass	FALSE	<$>48128</>	<$>98246</>	NO
40055	mission_daily_bahexpert	FALSE	YES	FALSE	mission_instance	38	mission_dun_bah02.jpg	mission_daily_bahexpert	1	12	12	1	mi1a10	mr30	mwr1a12	<$>5992</>	TRUE	mission_daily_bahexpert	FALSE	<$>48128</>	<$>98291</>	NO
40056	mission_expert_avernus	FALSE	YES	FALSE	mission_instance	37	dun_ttr04.jpg	mission_expert_avernus	1	12	12	1	miboss	mr15	mwr1a12	<$>29448</>	TRUE	mission_expert_avernus	FALSE	<$>98293</>	<$>98292</>	NO
40057	mission_abyss	FALSE	YES	FALSE	mission_instance	36	mission_elemetal_room.jpg	mission_abyss	1	12	12	1	miboss	mr15	mwr1a12	<$>29446</>	TRUE	mission_abyss	FALSE	<$>48424</>	<$>48423</>	NO
