AR	ASPD	ASPD_Opt	ATK	AddATK	AddATK_Opt	AddSkl1ID	AddSkl1Lv	AddSkl2ID	AddSkl2Lv	AddSkl3ID	AddSkl3Lv	AddSkl4ID	AddSkl4Lv	AddSkl5ID	AddSkl5Lv	AtkSound	BLK	BLK_Opt	BaseATK	BaseDEF	BeastBane	BlkSound	BlowSound	BrLv	Buff	BuffDesc	BuffFreq	BuffName	CRT	CRT_Opt	Category1	Category1Name	Category2	Category2Name	ClassID	ClassName	ClassType	DBLHand	DEF	DblAttach	DeadDrop	DefEA	DefIP	DefIP_Opt	DefaultEqpSlot	DemonBane	Desc	DinoBane	DropAngle	DropOffset	DropRareFreq	DropReinforceType	DropRule	DropSocketType	DropSound	Dummy_A_LH	Dummy_A_RH	Dummy_B	Dummy_F	Dummy_N_LH	Dummy_N_RH	EQUP	EffectLength	EmitterName	EnchantLv	EngName	EqpType	EquipSound	ExtentionSocketGroup	FesoPrice	FesoSellPrice	FesoVenderable	FileName	FireATK	FireATK_Opt	FireIP	FireIP_Opt	GolemBane	GroupName	HPDrain	HPDrain_Opt	HR	HR_Opt	HumanBane	IMP	IMP_Opt	IceATK	IceATK_Opt	IceIP	IceIP_Opt	ImgName	IncAGI	IncCHA	IncCON	IncDEX	IncHeal	IncINT	IncLegend	IncMHP	IncMSP	IncSTR	ItemClass	ItemIndicator	ItemLv	ItemName	ItemType	KDRank	LODDist	LghtATK	LghtATK_Opt	LghtIP_Opt	LgtIP	LogoutSave	MHP	MHP_Opt	MKP	MSP	MSPD	MSPD_Opt	MSP_Opt	MaterialSet	MaxExtentionSocket	MaxR	MaxSocketCount	MaxStack	MediumBane	MetalBane	MinR	Option1ID	Option1MaxValue	Option1MinValue	Option2ID	Option2MaxValue	Option2MinValue	Option3ID	Option3MaxValue	Option3MinValue	Option4ID	Option4MaxValue	Option4MinValue	OptionGroup	PR	PR_Opt	Pair	ParticleCount	ParticleName	Price	PromotionLv	PsyATK	PsyATK_Opt	PsyIP	PsyIP_Opt	RFIRE	RFIRE_Opt	RHP	RHP_Opt	RICE	RICE_Opt	RLGHT	RLGHT_Opt	RPSY	RPSY_Opt	RSP	RSTAT	RSTAT_Opt	Rank	RedFIRE	RedICE	RedLGHT	RedMAG	RedMEL	RedPSY	RedSHT	RendBlind	RendBurning	RendFear	RendFreeze	RendPoison	RendShock	RendStun	ReqToolTip	SaleEA	SaleID	Scale	ScpType	SellPrice	SetItemGroup	ShldDR	SocketRef	SoftBane	Spec	Suffix	TargetHitEffect	Tradable	UndeadBane	UniqueBone	Unstack	UseAnim	UseGender	UseGravity	UseInverse	UseLv	Venderable	WLv	WeaponTail	Weight	arg1	arg2
0	0	0	158	0	0	None	0	None	0	None	0	None	0	None	0	atk_maing1.ogg	0	0	24	0	0	block_maing.ogg	hit_maing1.ogg	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_MainG	<$>29658</>	2806	SettlerMainG_Mystic	MainG	NO	0	0	FALSE	1	0	0	LH	0	<$>44368</>	0	170	40	0	None	OldEqp	None	drop_dagger.ogg	Dummy_L_HAND	Dummy_R_HAND	N/A	N/A	Dummy_R_PELVIS	Dummy_L_PELVIS	TRUE	0	None	92	Settler's mysitc Maingauche	SH	None	None	2147483647	0	FALSE	it_w_stiletto	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	<$>29658</>	SYS_item_column_red	0	<$>46167</>	BTYPE	0.5	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MELEE2	0	0	NO	3	None	6250000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>44066</>	1	2806	1.2	None	1	0	0	Weapon	0	<$>45230</>	_NO	None	FALSE	0	None	TRUE	NO	Both	TRUE	TRUE	100	TRUE	30	3_2	0	0	0
0	0	0	178	0	0	None	0	None	0	None	0	None	0	None	0	atk_rapier1.wav	0	0	27	0	0	None	hit_rapier1.wav	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Rapier	<$>29638</>	5011	AncientRapier_Impair	Rapier	NO	0	0	FALSE	1	0	0	RH	0	<$>45928</>	0	-160	95	0	None	OldEqp	None	drop_sword.wav	Dummy_L_HAND	Dummy_R_HAND	N/A	N/A	Dummy_R_PELVIS	Dummy_L_PELVIS	TRUE	0	None	104	Impair Ancient rapier	SH	None	None	2147483647	0	FALSE	it_w_calabrone	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	-10	<$>29638</>	SYS_item_column_red	0	<$>45927</>	BTYPE	0.8	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MELEE3	0	0	NO	5	None	1000000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>31900</>	1	5011	1.5	None	200000	0	0	Weapon	0	<$>45297</>	_NO	None	FALSE	0	None	TRUE	NO	Both	TRUE	TRUE	100	TRUE	31	1_2	0	0	0
0	0	0	86	0	0	None	0	None	0	None	0	None	0	None	0	atk_rapier1.wav	0	0	27	0	0	None	hit_rapier1.wav	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Rapier	<$>29638</>	50201	Fleuret_New	Rapier	NO	0	0	FALSE	1	0	0	RH	0	<$>44143</>	0	-160	95	0	None	None	None	drop_sword.wav	Dummy_L_HAND	Dummy_R_HAND	N/A	N/A	Dummy_R_PELVIS	Dummy_L_PELVIS	TRUE	0	None	44	Fleuret	SH	None	None	2147483647	0	FALSE	it_w_fleuret	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	<$>29638</>	SYS_item_column_red	0	<$>44142</>	BTYPE	0.8	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MELEE	0	0	NO	5	None	3000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>31503</>	1	50201	1.5	None	750	0	0	Weapon	0	<$>46013</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	TRUE	44	TRUE	12	2_4	0	0	0
0	0	0	91	0	0	None	0	None	0	None	0	None	0	None	0	atk_rapier1.wav	0	0	27	0	0	None	hit_rapier1.wav	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Rapier	<$>29638</>	50202	EpeePra_New	Rapier	NO	0	0	FALSE	1	0	0	RH	0	<$>44143</>	0	-160	95	0	None	None	None	drop_sword.wav	Dummy_L_HAND	Dummy_R_HAND	N/A	N/A	Dummy_R_PELVIS	Dummy_L_PELVIS	TRUE	0	None	48	Epee for practice	SH	None	None	2147483647	0	FALSE	it_w_epee	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	<$>29638</>	SYS_item_column_red	0	<$>44145</>	BTYPE	0.8	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MELEE	0	0	NO	5	None	4800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>31607</>	1	50202	1.5	None	1200	0	0	Weapon	0	<$>44144</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	TRUE	48	TRUE	13	2_4	0	0	0
0	0	0	97	0	0	None	0	None	0	None	0	None	0	None	0	atk_rapier1.wav	0	0	27	0	0	None	hit_rapier1.wav	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Rapier	<$>29638</>	50203	EpeeTra_New	Rapier	NO	0	0	FALSE	1	0	0	RH	0	<$>44143</>	0	-160	95	0	None	None	None	drop_sword.wav	Dummy_L_HAND	Dummy_R_HAND	N/A	N/A	Dummy_R_PELVIS	Dummy_L_PELVIS	TRUE	0	None	52	Epee for training	SH	None	None	2147483647	0	FALSE	it_w_epee	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	<$>29638</>	SYS_item_column_red	0	<$>44146</>	BTYPE	0.8	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MELEE	0	0	NO	5	None	8100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>31472</>	1	50203	1.5	None	2025	0	0	Weapon	0	<$>43971</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	TRUE	52	TRUE	14	2_4	0	0	0
0	0	0	102	0	0	None	0	None	0	None	0	None	0	None	0	atk_rapier1.wav	0	0	27	0	0	None	hit_rapier1.wav	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Rapier	<$>29638</>	50204	RapierPra_New	Rapier	NO	0	0	FALSE	1	0	0	RH	0	<$>44143</>	0	-160	95	0	None	None	None	drop_sword.wav	Dummy_L_HAND	Dummy_R_HAND	N/A	N/A	Dummy_R_PELVIS	Dummy_L_PELVIS	TRUE	0	None	56	Rapier for practice	SH	None	None	2147483647	0	FALSE	it_w_rapier	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	<$>29638</>	SYS_item_column_red	0	<$>44148</>	BTYPE	0.8	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MELEE	0	0	NO	5	None	14400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>31610</>	1	50204	1.5	None	3600	0	0	Weapon	0	<$>44147</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	TRUE	56	TRUE	15	2_4	0	0	0
0	0	0	108	0	0	None	0	None	0	None	0	None	0	None	0	atk_rapier1.wav	0	0	27	0	0	None	hit_rapier1.wav	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Rapier	<$>29638</>	50205	RapierTra_New	Rapier	NO	0	0	FALSE	1	0	0	RH	0	<$>44143</>	0	-160	95	0	None	None	None	drop_sword.wav	Dummy_L_HAND	Dummy_R_HAND	N/A	N/A	Dummy_R_PELVIS	Dummy_L_PELVIS	TRUE	0	None	60	Rapier for duel	SH	None	None	2147483647	0	FALSE	it_w_rapier	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	<$>29638</>	SYS_item_column_red	0	<$>44149</>	BTYPE	0.8	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MELEE	0	0	NO	5	None	19200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>31582</>	1	50205	1.5	None	4800	0	0	Weapon	0	<$>43991</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	TRUE	60	TRUE	16	2_4	0	0	0
0	0	0	113	0	0	None	0	None	0	None	0	None	0	None	0	atk_rapier1.wav	0	0	27	0	0	None	hit_rapier1.wav	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Rapier	<$>29638</>	50206	FrambergSabel_New	Rapier	NO	0	0	FALSE	1	0	0	RH	0	<$>44143</>	0	-160	95	0	None	None	None	drop_sword.wav	Dummy_L_HAND	Dummy_R_HAND	N/A	N/A	Dummy_R_PELVIS	Dummy_L_PELVIS	TRUE	0	None	64	Frambergsabel	SH	None	None	2147483647	0	FALSE	it_w_frambergsabel	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	<$>29638</>	SYS_item_column_red	0	<$>44151</>	BTYPE	0.8	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MELEE	0	0	NO	5	None	29400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>31478</>	1	50206	1.5	None	7350	0	0	Weapon	0	<$>44150</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	TRUE	64	TRUE	17	2_4	0	0	0
0	0	0	118	0	0	None	0	None	0	None	0	None	0	None	0	atk_rapier1.wav	0	0	27	0	0	None	hit_rapier1.wav	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Rapier	<$>29638</>	50207	PhraseDArmes_New	Rapier	NO	0	0	FALSE	1	0	0	RH	0	<$>44143</>	0	-160	95	0	None	None	None	drop_sword.wav	Dummy_L_HAND	Dummy_R_HAND	N/A	N/A	Dummy_R_PELVIS	Dummy_L_PELVIS	TRUE	0	None	68	Phrase D' Armes	SH	None	None	2147483647	0	FALSE	it_w_frambergsabel	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	<$>29638</>	SYS_item_column_red	0	<$>44153</>	BTYPE	0.8	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MELEE	0	0	NO	5	None	42000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>31613</>	1	50207	1.5	None	10500	0	0	Weapon	0	<$>44152</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	TRUE	68	TRUE	18	2_4	0	0	0
0	0	0	124	0	0	None	0	None	0	None	0	None	0	None	0	atk_rapier1.wav	0	0	27	0	0	None	hit_rapier1.wav	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Rapier	<$>29638</>	50208	SchweizerSabel_New	Rapier	NO	0	0	FALSE	1	0	0	RH	0	<$>44143</>	0	-160	95	0	None	None	None	drop_sword.wav	Dummy_L_HAND	Dummy_R_HAND	N/A	N/A	Dummy_R_PELVIS	Dummy_L_PELVIS	TRUE	0	None	72	Schweizersabel	SH	None	None	2147483647	0	FALSE	it_w_schweizersabel	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	<$>29638</>	SYS_item_column_red	0	<$>44155</>	BTYPE	0.8	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MELEE	0	0	NO	5	None	51000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>31565</>	1	50208	1.5	None	12750	0	0	Weapon	0	<$>44154</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	TRUE	72	TRUE	19	2_4	0	0	0
0	0	0	129	0	0	None	0	None	0	None	0	None	0	None	0	atk_rapier1.wav	0	0	27	0	0	None	hit_rapier1.wav	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Rapier	<$>29638</>	50209	RafaelSabre_New	Rapier	NO	0	0	FALSE	1	0	0	RH	0	<$>44143</>	0	-160	95	0	None	None	None	drop_sword.wav	Dummy_L_HAND	Dummy_R_HAND	N/A	N/A	Dummy_R_PELVIS	Dummy_L_PELVIS	TRUE	0	None	76	Rafael's sabre	SH	None	None	2147483647	0	FALSE	it_w_schweizersabel	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	<$>29638</>	SYS_item_column_red	0	<$>44157</>	BTYPE	0.8	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MELEE	0	0	NO	5	None	60000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>31566</>	1	50209	1.5	None	15000	0	0	Weapon	0	<$>44156</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	TRUE	76	TRUE	20	2_4	0	0	0
0	0	0	106	0	0	None	0	None	0	None	0	None	0	None	0	atk_rapier1.wav	0	0	27	0	0	None	hit_rapier1.wav	0	Shock	None	10	None	0	0	Weapon	<$>43947</>	Weapon_Rapier	<$>29638</>	50210	Calabrone1_New	Rapier	NO	0	0	FALSE	1	0	0	RH	0	<$>44160</>	0	-160	95	0	None	None	None	drop_sword.wav	Dummy_L_HAND	Dummy_R_HAND	N/A	N/A	Dummy_R_PELVIS	Dummy_L_PELVIS	TRUE	0	None	68	La Calabrone	SH	None	None	2147483647	0	FALSE	it_w_calabrone	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	<$>29638</>	SYS_item_column_red	0	<$>44159</>	BTYPE	0.8	1000	25	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MELEE	0	0	NO	5	None	42000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>31613</>	1	50210	1.5	None	10500	0	0	Weapon	0	<$>44152</>	_NO	HIT_Blood_LGHT	TRUE	0	None	TRUE	NO	Both	TRUE	TRUE	68	TRUE	18	1_2	0	0	0
0	0	0	111	0	0	None	0	None	0	None	0	None	0	None	0	atk_rapier1.wav	0	0	27	0	0	None	hit_rapier1.wav	0	Shock	None	10	None	0	0	Weapon	<$>43947</>	Weapon_Rapier	<$>29638</>	50211	Calabrone2_New	Rapier	NO	0	0	FALSE	1	0	0	RH	0	<$>44161</>	0	-160	95	0	None	None	None	drop_sword.wav	Dummy_L_HAND	Dummy_R_HAND	N/A	N/A	Dummy_R_PELVIS	Dummy_L_PELVIS	TRUE	0	None	72	La Calabrone	SH	None	None	2147483647	0	FALSE	it_w_calabrone	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	<$>29638</>	SYS_item_column_red	0	<$>44159</>	BTYPE	0.8	1000	26	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MELEE	0	0	NO	5	None	51000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>31565</>	1	50211	1.5	None	12750	0	0	Weapon	0	<$>44154</>	_NO	HIT_Blood_LGHT	TRUE	0	None	TRUE	NO	Both	TRUE	TRUE	72	TRUE	19	1_2	0	0	0
0	0	0	115	0	0	None	0	None	0	None	0	None	0	None	0	atk_rapier1.wav	0	0	27	0	0	None	hit_rapier1.wav	0	Shock	None	10	None	0	0	Weapon	<$>43947</>	Weapon_Rapier	<$>29638</>	50212	Calabrone3_New	Rapier	NO	0	0	FALSE	1	0	0	RH	0	<$>44162</>	0	-160	95	0	None	None	None	drop_sword.wav	Dummy_L_HAND	Dummy_R_HAND	N/A	N/A	Dummy_R_PELVIS	Dummy_L_PELVIS	TRUE	0	None	76	La Calabrone	SH	None	None	2147483647	0	FALSE	it_w_calabrone	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	<$>29638</>	SYS_item_column_red	0	<$>44159</>	BTYPE	0.8	1000	27	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MELEE	0	0	NO	5	None	60000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>31566</>	1	50212	1.5	None	15000	0	0	Weapon	0	<$>44156</>	_NO	HIT_Blood_LGHT	TRUE	0	None	TRUE	NO	Both	TRUE	TRUE	76	TRUE	20	1_2	0	0	0
0	0	0	115	0	0	None	0	None	0	None	0	None	0	None	0	atk_rapier1.wav	0	0	27	0	0	None	hit_rapier1.wav	0	Shock	None	15	None	0	0	Weapon	<$>43947</>	Weapon_Rapier	<$>29638</>	50213	Calabrone4_New	Rapier	NO	0	0	FALSE	1	0	0	RH	0	<$>44163</>	0	-160	95	0	None	None	None	drop_sword.wav	Dummy_L_HAND	Dummy_R_HAND	N/A	N/A	Dummy_R_PELVIS	Dummy_L_PELVIS	TRUE	0	None	80	La Calabrone	SH	None	None	2147483647	0	FALSE	it_w_calabrone	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	<$>29638</>	SYS_item_column_red	0	<$>44159</>	BTYPE	0.8	1000	40	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MELEE	0	0	NO	5	None	72000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>31567</>	1	50213	1.5	None	18000	0	0	Weapon	0	<$>44158</>	_NO	HIT_Blood_LGHT	TRUE	0	None	TRUE	NO	Both	TRUE	TRUE	80	TRUE	21	1_2	0	0	0
0	0	0	91	0	0	None	0	None	0	None	0	None	0	None	0	atk_rapier1.wav	0	0	27	0	0	None	hit_rapier1.wav	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Rapier	<$>29638</>	2671	FleuretSlo	Rapier	NO	0	0	FALSE	1	0	0	RH	0	<$>44143</>	0	-160	95	0	None	NormEqp	None	drop_sword.wav	Dummy_L_HAND	Dummy_R_HAND	N/A	N/A	Dummy_R_PELVIS	Dummy_L_PELVIS	TRUE	0	None	48	Fleuret de Asesino	SH	None	None	2147483647	0	FALSE	it_w_fleuret	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	<$>29638</>	SYS_item_column_red	0	<$>46097</>	BTYPE	0.8	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	12001	18	12	12005	4	4	0	0	0	0	0	0	MELEE	0	0	NO	5	None	19200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>31607</>	1	2671	1.5	None	4800	0	0	Weapon	0	<$>43971</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	TRUE	48	TRUE	13	2_4	0	0	0
0	0	0	91	0	0	None	0	None	0	None	0	None	0	None	0	atk_rapier1.wav	0	0	27	0	0	None	hit_rapier1.wav	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Rapier	<$>29638</>	2688	FleuretSav	Rapier	NO	0	0	FALSE	1	0	0	RH	0	<$>44143</>	0	-160	95	0	None	NormEqp	None	drop_sword.wav	Dummy_L_HAND	Dummy_R_HAND	N/A	N/A	Dummy_R_PELVIS	Dummy_L_PELVIS	TRUE	0	None	48	Fleuret de Salvador	SH	None	None	2147483647	0	FALSE	it_w_fleuret	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	<$>29638</>	SYS_item_column_red	0	<$>46113</>	BTYPE	0.8	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	12002	18	12	12003	4	4	0	0	0	0	0	0	MELEE	0	0	NO	5	None	19200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>31607</>	1	2688	1.5	None	4800	0	0	Weapon	0	<$>44144</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	TRUE	48	TRUE	13	2_4	0	0	0
0	0	0	108	0	0	None	0	None	0	None	0	None	0	None	0	atk_rapier1.wav	0	0	27	0	0	None	hit_rapier1.wav	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Rapier	<$>29638</>	2706	RapierPraSlo	Rapier	NO	0	0	FALSE	1	0	0	RH	0	<$>44143</>	0	-160	95	0	None	NormEqp	None	drop_sword.wav	Dummy_L_HAND	Dummy_R_HAND	N/A	N/A	Dummy_R_PELVIS	Dummy_L_PELVIS	TRUE	0	None	60	Rapier for practice de Asesino	SH	None	None	2147483647	0	FALSE	it_w_rapier	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	<$>29638</>	SYS_item_column_red	0	<$>46130</>	BTYPE	0.8	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	12001	21	15	12005	5	5	0	0	0	0	0	0	MELEE	0	0	NO	5	None	76800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>31582</>	1	2706	1.5	None	19200	0	0	Weapon	0	<$>44150</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	TRUE	60	TRUE	16	2_4	0	0	0
0	0	0	108	0	0	None	0	None	0	None	0	None	0	None	0	atk_rapier1.wav	0	0	27	0	0	None	hit_rapier1.wav	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Rapier	<$>29638</>	2723	RapierPraSav	Rapier	NO	0	0	FALSE	1	0	0	RH	0	<$>44143</>	0	-160	95	0	None	NormEqp	None	drop_sword.wav	Dummy_L_HAND	Dummy_R_HAND	N/A	N/A	Dummy_R_PELVIS	Dummy_L_PELVIS	TRUE	0	None	60	Rapier for practice de Salvador	SH	None	None	2147483647	0	FALSE	it_w_rapier	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	<$>29638</>	SYS_item_column_red	0	<$>46146</>	BTYPE	0.8	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	12002	21	15	12003	5	5	0	0	0	0	0	0	MELEE	0	0	NO	5	None	76800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>31582</>	1	2723	1.5	None	19200	0	0	Weapon	0	<$>43991</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	TRUE	60	TRUE	16	2_4	0	0	0
