ADDDam_BM	ALv_BM	AR_BM	ASPD	ASPD_BM	ATK_BM	Action	Arm	AtkLayer	AtkLayer_BM	AtkMedium	AtkMetal	AtkSoft	AtkType	BLK_BM	BLOCK	BlkType	Buff	BuffATK	BuffATKKFrq	BuffATKLv	BuffFreq	BuffMidOffset	BuffTopOffset	CON	MON_ALv	MON_AR	MON_ASPD	MON_AtkLayer	MON_BLK	MON_CRT	MON_DAM	MON_DEF	MON_DLv	MON_DR	MON_DefIP	MON_DefLayer	MON_FireIP	MON_HR	MON_IMP	MON_IceIP	MON_KDRank	MON_LgtIP	MON_MHP	MON_MKP	MON_MSPD	MON_PR	MON_PsyIP	MON_RFIRE	MON_RICE	MON_RLGHT	MON_RPSY	MON_RSTAT	MON_Reflection	MonDam	PCDam	CRTATK	CRTDEF	CRT_BM	ClassID	ClassName	ClassType	Corrosion	Count	Curse_BM	DBSave	DEFHYB_BM	DEFMAG_BM	DEFMEL_BM	DEFPER_BM	DEFSHO_BM	DEF_BM	DLv_BM	DOT_BM	DR_BM	DamageOffset	DefIP_BM	DefLayer	DefLayer_BM	DefType	Drop1ID	Drop1Name	Drop1Per	Drop1Quant	Drop2ID	Drop2Name	Drop2Per	Drop2Quant	Drop3ID	Drop3Name	Drop3Per	Drop3Quant	Drop4ID	Drop4Name	Drop4Per	Drop4Quant	Drop5ID	Drop5Name	Drop5Per	Drop5Quant	Drop6ID	Drop6Name	Drop6Per	Drop6Quant	DropAccFreq	DropCrystalCount	DropCrystalFreq	DropEliteEqpFreq	DropEtcFreq	DropInstFreq	DropNormEqpFreq	DropOldEqpFreq	DropRecipeFreq	EXP	ElemType	EngName	FamilyName	FireIP_BM	Grade	HITDam_BM	HP	HR_BM	HeightOffset1	HeightOffset2	HideInfo	HitOffset	HitProof	Hittable	IMP_BM	IceIP_BM	IsRaidMonster	IsTypeBoss	KDRank	KDownPower	KDownVAngle	KP	KbProof	LODDist	LgtIP_BM	LifeTime	Lv	MAGDam_BM	MELDam_BM	MHPFix	MHP_BM	MKP_BM	MSPD	MSPDFix	MSPD_BM	MSP_BM	MagicDefiance	MartialDefiance	MaterialSet	MaxR	MeleeDefiance	Memory_BM	MinR	MinionCondition	MinionCount	MinionID	MinionID2	MinionID3	MinionID4	MinionID5	MobRank	MonBuffATKKFrq	MonClassKey	MonDam_BM	MonValue1	MonValue2	MonValue3	MonValue4	MoonCurse	Name	PCDam_BM	PR_BM	PsyIP_BM	RBlind_BM	RBurning_BM	RFIRE	RFIRE_BM	RFear_BM	RFreeze_BM	RHP	RHP_BM	RICE	RICE_BM	RLGHT	RLGHT_BM	RPSY	RPSY_BM	RParalysis_BM	RPoison_BM	RSPD	RSP_BM	RSTAT	RSTAT_BM	RShock_BM	RStun_BM	RaceType	Ratio	Reflection	Reflection_BM	Res	Reset_BM	Resist_BM	Rotate	SHTDam_BM	SHT_BM	SPDBM	STR	Scale	SelectFilter	ShadowScale	Shape	ShootDefiance	ShowName	Size	SizeType	SkillArg1	SkillArg2	SkillArg3	SkillArg4	SkillCondition1	SkillCondition2	SkillCondition3	SkillCondition4	SkillFreq1	SkillFreq2	SkillFreq3	SkillFreq4	SkillID1	SkillID2	SkillID3	SkillID4	SplDam	SplLimit	SplRange	SplType	StartID	State_BM	Tactics	TotAbl	ViewInvi	Visible	WSPD	Wpn	WpnType
0	0	0	2080	0	0	0	143	2	0	0	0	0	Splash	0	0	None	Freeze	none	0	0	1	220	330	0.1	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	140021	Monster_elgoom_JPNEVENT1	MAGIC	0	0	0	100	0	0	0	0	0	0	0	0	0	264	0	1	0	SOFT	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	0	0	0	1	0	0	0	0	1	ICE	Elgoom	None	0	1	0	0	0	0	0	0	220	NO	YES	0	0	FALSE	FALSE	0	112	45	0	YES	1540	0	0	50	0	0	0	0	0	206	0	0	0	100	100	None	198	100	0	1	None	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	<$>101146</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	452	0	0	0	0	0	Demon	1	0	0	6	0	0	YES	0	0	99	0.1	1.1	MonAndPC	1	Monster_elgoom_raid	100	YES	S	MEDIUM	0	0	0	0	None	None	None	None	0	0	0	0	0	0	0	0	0.75	2	200	Circle	0	0	MON_HALFHUNT	145.1	TRUE	YES	187	52	ICE
0	0	0	2080	0	0	0	17	2	0	0	0	0	Splash	0	0	None	Freeze	none	0	0	1	220	330	279.1	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	140011	Monster_Eldoom_JPNEVENT2	MAGIC	0	0	0	100	0	0	0	0	0	0	0	0	0	264	0	1	0	SOFT	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	0	0	0	1	0	0	0	0	30	ICE	Eldoom	None	0	1	0	0	0	0	0	0	220	NO	YES	0	0	FALSE	FALSE	0	112	45	0	YES	1540	0	0	115	0	0	0	0	0	206	0	0	0	100	100	None	198	100	0	1	None	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	<$>101147</>	0	0	0	0	0	50	0	0	0	0	0	50	0	50	0	50	0	0	0	452	0	50	0	0	0	Demon	1	0	0	6	0	0	YES	0	0	99	83.1	1.1	MonAndPC	1	Monster_Eldoom_raid	100	YES	S	MEDIUM	0	0	0	0	None	None	None	None	0	0	0	0	0	0	0	0	0.75	2	200	Circle	0	0	MON_HALFHUNT	381.2	TRUE	YES	187	52	ICE
0	0	0	2080	0	0	0	25	2	0	0	0	0	Splash	0	0	None	Freeze	none	0	0	1	220	330	349.7	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	140022	Monster_elgoom_JPNEVENT3	MAGIC	0	0	0	100	0	0	0	0	0	0	0	0	0	264	0	1	0	SOFT	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	0	0	0	1	0	0	0	0	40	ICE	Elgoom	None	0	1	0	0	0	0	0	0	220	NO	YES	0	0	FALSE	FALSE	0	112	45	0	YES	1540	0	0	120	0	0	0	0	0	206	0	0	0	100	100	None	198	100	0	1	None	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	<$>101148</>	0	0	0	0	0	50	0	0	0	0	0	50	0	50	0	50	0	0	0	452	0	50	0	0	0	Demon	1	0	0	6	0	0	YES	0	0	99	117.3	1.1	MonAndPC	1	Monster_elgoom_raid	100	YES	S	MEDIUM	0	0	0	0	None	None	None	None	0	0	0	0	0	0	0	0	0.75	2	200	Circle	0	0	MON_HALFHUNT	494	TRUE	YES	187	52	ICE
0	0	0	2080	0	0	0	35	2	0	0	0	0	Splash	0	0	None	Freeze	none	0	0	1	220	330	823.1	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	140012	Monster_Eldoom_JPNEVENT4	MAGIC	0	0	0	100	0	0	0	0	0	0	0	0	0	264	0	1	0	SOFT	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	0	0	0	1	0	0	0	0	50	ICE	Eldoom	None	0	1	0	0	0	0	0	0	220	NO	YES	0	0	FALSE	FALSE	0	112	45	0	YES	1540	0	0	125	0	0	0	0	0	206	0	0	0	100	100	None	198	100	0	1	None	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	<$>101149</>	0	0	0	0	0	50	0	0	0	0	0	50	0	50	0	50	0	0	0	452	0	50	0	0	0	Demon	1	0	0	6	0	0	YES	0	0	99	173.5	1.1	MonAndPC	1	Monster_Eldoom_raid	100	YES	S	MEDIUM	0	0	0	0	None	None	None	None	0	0	0	0	0	0	0	0	0.75	2	200	Circle	0	0	MON_HALFHUNT	1033.6	TRUE	YES	187	52	ICE
0	0	0	2733	0	0	0	14	1	0	0	0	0	Single	0	0	None	None	none	0	0	0	156	204	24.9	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	140101	Monster_Bandelier_Elite_JPNE	MELEE	0	0	0	100	0	0	0	0	0	0	0	0	0	187	0	1	0	SOFT	14130	SunsetStripeSuit1	250000	1	20514	Lobby_Spotlight_1	400	1	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	25681	0	0	0	3	2	257	8988	514	4.783	NEUTRAL	Bandelier THE SABRE Elite	None	0	2	0	0	0	0	250	0	156	NO	YES	0	0	FALSE	FALSE	10	112	45	0	NO	1680	0	0	35	0	0	0	0	0	96	0	0	0	100	100	None	120	100	0	1	None	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	<$>48918</>	0	0	0	0	0	20	0	0	0	0	0	20	0	20	0	20	0	0	0	420	0	30	0	0	0	Human	1	0	0	7	0	0	YES	0	0	268	7	1.2	PC	1	Monster_Bandelier_Elite	100	YES	S	MEDIUM	0	0	0	0	None	None	None	None	0	0	0	0	0	0	0	0	0	0	0	None	0	0	MON_ELITE	46.9	FALSE	YES	87	41	ATYPE
0	0	0	4067	0	0	0	14	1	0	0	0	0	Single	0	0	None	None	none	0	0	0	156	204	24.9	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	140102	Monster_Sepulveda_Elite_JPNE	MELEE	0	0	0	100	0	0	0	0	0	0	0	0	0	187	0	1	0	SOFT	14130	SunsetStripeSuit1	250000	1	20514	MissionLobby_Spotlight_1	400	1	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	25681	0	0	0	3	2	257	8988	514	4.783	NEUTRAL	Sepulveda THE TWIN Elite	None	0	2	0	0	0	0	250	0	156	NO	YES	0	0	FALSE	FALSE	10	112	45	0	NO	1680	0	0	35	0	0	0	0	0	202	0	0	0	100	100	None	120	100	0	1	None	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	<$>48922</>	0	0	0	0	0	20	0	0	0	0	0	20	0	20	0	20	0	0	0	454	0	30	0	0	0	Human	1	0	0	7	0	0	YES	0	0	103	7	1.2	PC	1	Monster_Sepulveda_Elite	100	YES	S	MEDIUM	0	0	0	0	None	None	None	None	0	0	0	0	0	0	0	0	0	0	0	None	0	0	MON_ELITE	46.9	FALSE	YES	184	61	ATYPE
0	0	0	3333	0	0	0	14	1	0	0	0	0	Single	0	0	None	None	none	0	0	0	196	312	25.9	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	140103	Monster_RogueBombAgent_Elite_JPNE	MELEE	0	0	0	100	0	0	0	0	0	0	0	0	0	235	0	1	0	SOFT	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	26401	0	0	0	3	2	264	9240	792	5.07	NEUTRAL	Rogue : Bomb agent Elite	None	0	2	0	0	0	0	250	0	196	NO	YES	0	0	FALSE	FALSE	10	112	45	0	NO	1680	0	0	50	0	0	0	0	0	517	0	0	0	100	100	None	144	100	0	60	None	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	<$>48929</>	0	0	0	0	0	20	0	0	0	0	0	20	0	20	0	20	0	0	0	470	0	30	0	0	0	Human	1	0	0	7	0	0	YES	0	0	0	8.5	1.2	PC	1	Monster_RogueBombAgent_Elite	100	YES	S	MEDIUM	0	0	0	0	None	None	None	None	0	0	0	0	0	0	0	0	0	0	0	None	0	0	MON_AGGRESSIVE	49.4	FALSE	YES	470	50	ATYPE
0	0	0	3267	0	0	0	14	1	0	0	0	0	Single	0	0	None	None	none	0	0	0	187	245	17.5	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	140104	Monster_Bandelier_mas_Elite_JPNE	MELEE	0	0	0	100	0	0	0	0	0	0	0	0	0	224	0	1	0	SOFT	21923	CouponLv_23	40000	1	16006	Ring_TornadoVortex_1	75000	1	16007	Ring_DragonKick_1	75000	1	16008	Ring_AtomicCrazyRush_1	75000	1	21318	OutrawCigar	2500	1	16129	Ring_Acceleration_1	75000	1	89551	0	0	0	5	4	896	67162	5373	3.891	NEUTRAL	Bandelier THE bully Elite	None	0	2	0	0	0	0	250	0	187	NO	YES	0	0	FALSE	FALSE	10	112	45	0	NO	2016	0	0	97	0	0	0	0	0	834	0	0	0	100	100	None	144	100	0	1	None	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	<$>49132</>	0	0	0	0	0	20	0	0	0	0	0	20	0	20	0	20	0	0	0	758	0	30	0	0	0	Human	1	0	0	7	0	0	YES	0	0	0	6.4	1.44	PC	1	Monster_Bandelier_mas_Elite	100	YES	S	MEDIUM	2	0	0	0	PerNormalAttack	None	None	None	1	0	0	0	40168	0	0	0	0	0	0	None	0	0	MON_AGGRESSIVE	38.9	FALSE	YES	758	49	ATYPE
0	0	0	4800	0	0	0	14	1	0	0	0	0	Splash	0	0	None	None	none	0	0	0	187	245	17.6	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	140105	Monster_Sepulveda_tg_Elite_JPNE	MELEE	0	0	0	100	0	0	0	0	0	0	0	0	0	224	0	1	0	SOFT	21923	CouponLv_23	40000	1	16040	Ring_ArmorCrasher_1	75000	1	16041	Ring_Brandish_1	75000	1	16043	Ring_DreadWorm_1	75000	1	16044	Ring_Genocide_1	75000	1	16038	Ring_Skyliner_1	75000	1	89701	0	0	0	5	4	897	67275	5382	4.439	NEUTRAL	Sepulveda THE bonny Elite	None	0	2	0	0	0	0	250	0	187	NO	YES	0	0	FALSE	FALSE	25	112	45	0	NO	2016	0	0	98	0	0	0	0	0	730	0	0	0	100	100	None	144	100	0	1	None	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	<$>49135</>	0	0	0	0	0	20	0	0	0	0	0	20	0	20	0	20	0	0	0	663	0	30	0	0	0	Human	1	0	0	7	0	0	YES	0	0	0	6.4	1.44	PC	1	Monster_Sepulveda_tg_Elite	100	YES	S	MEDIUM	2	0	0	0	PerNormalAttack	None	None	None	1	0	0	0	40169	0	0	0	0.75	1	150	Circle	0	0	MON_AGGRESSIVE	39	FALSE	YES	663	72	CTYPE
0	0	0	2400	0	0	0	14	1	0	0	0	0	Single	0	0	None	None	none	0	0	0	235	374	17.6	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	140106	Monster_RogueHammerAgent_fm_Elite_JPNE	MELEE	0	0	0	100	0	0	0	0	0	0	0	0	0	282	0	1	0	SOFT	21923	CouponLv_23	40000	1	16046	Ring_BlandirCadena_1	75000	1	16047	Ring_GiganteMarcha_1	75000	1	16048	Ring_TierraChoque_1	75000	1	16051	Ring_CientoPenetrar_1	75000	1	16050	Ring_PalanxLocura_1	75000	1	89851	0	0	0	5	4	899	67387	5391	3.908	NEUTRAL	Rogue : read Elite	None	0	2	0	0	0	0	250	0	235	NO	YES	0	0	FALSE	FALSE	25	112	45	0	NO	2016	0	0	99	0	0	0	0	0	691	0	0	0	100	100	None	288	100	0	0	None	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	<$>49138</>	0	0	0	0	0	20	0	0	0	0	0	20	0	20	0	20	0	0	0	628	0	30	0	0	0	Human	1	0	0	7	0	0	YES	0	0	0	6.5	1.44	PC	1	Monster_RogueHammerAgent_fm_Elite	100	YES	S	MEDIUM	300	0	0	0	CloseTarget	None	None	None	2	0	0	0	40051	0	0	0	0	0	0	None	0	0	MON_AGGRESSIVE	39.1	FALSE	YES	628	36	CTYPE
0	0	0	3400	0	0	0	14	1	0	0	0	0	Single	0	0	None	None	none	0	0	0	187	245	17.5	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	140107	Monster_Bandelier_mag_Elite_JPNE	MELEE	0	0	0	100	0	0	0	0	0	0	0	0	0	224	0	1	0	SOFT	21923	CouponLv_23	40000	1	16127	Ring_Intensify_1	75000	1	16128	Ring_Fortify_1	75000	1	16130	Ring_Meditation_1	75000	1	16124	Ring_Resuscitation_1	75000	1	16126	Ring_MassCure_1	75000	1	89551	0	0	0	5	4	896	67162	5373	3.891	NEUTRAL	Bandelier THE edward Elite	None	0	2	0	0	0	0	250	0	187	NO	YES	0	0	FALSE	FALSE	10	112	45	0	NO	2016	0	0	97	0	0	0	0	0	830	0	0	0	100	100	None	144	100	0	1	None	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	<$>49128</>	0	0	0	0	0	20	0	0	0	0	0	20	0	20	0	20	0	0	0	755	0	30	0	0	0	Human	1	0	0	7	0	0	YES	0	0	0	6.4	1.44	PC	1	Monster_Bandelier_mag_Elite	100	YES	S	MEDIUM	0	0	0	0	None	None	None	None	0	0	0	0	0	0	0	0	0	0	0	None	0	0	MON_AGGRESSIVE	38.9	FALSE	YES	755	51	ATYPE
