AccomplishID	AccomplishName	AccomplishPoint	CheckProperty	CheckType	ClassID	ClassName	Desc	IsContinue	RewardItem	Stage	SysMsg	Title	Type
201	CommPlay	14600	AP_AttendanceCheck, 1460	CommProp	209	Game9	<$>192807</>	TRUE	40781, 4	9	<$>161303</>	<$>161354</>	General
201	CommPlay	18250	AP_AttendanceCheck, 1825	CommProp	210	Game10	<$>192808</>	TRUE	40781, 5	10	<$>161303</>	<$>161356</>	General
301	GetMoney	1	AP_GetMoney, 100000	CommProp	301	GetMoney1	<$>161359</>	FALSE	0, 0	1	<$>161303</>	<$>161358</>	General
301	GetMoney	4	AP_GetMoney, 1000000	CommProp	302	GetMoney2	<$>161361</>	FALSE	0, 0	2	<$>161303</>	<$>161360</>	General
301	GetMoney	7	AP_GetMoney, 5000000	CommProp	303	GetMoney3	<$>161363</>	FALSE	0, 0	3	<$>161303</>	<$>161362</>	General
301	GetMoney	10	AP_GetMoney, 10000000	CommProp	304	GetMoney4	<$>161365</>	FALSE	21803, 1	4	<$>161303</>	<$>161364</>	General
301	GetMoney	25	AP_GetMoney, 50000000	CommProp	305	GetMoney5	<$>161367</>	FALSE	21803, 1	5	<$>161303</>	<$>161366</>	General
301	GetMoney	50	AP_GetMoney, 100000000	CommProp	306	GetMoney6	<$>161369</>	FALSE	21803, 5	6	<$>161303</>	<$>161368</>	General
301	GetMoney	150	AP_GetMoney, 300000000	CommProp	307	GetMoney7	<$>165077</>	FALSE	21803, 5	7	<$>161303</>	<$>163873</>	General
301	GetMoney	250	AP_GetMoney, 500000000	CommProp	308	GetMoney8	<$>165078</>	FALSE	21803, 5	8	<$>161303</>	<$>161370</>	General
301	GetMoney	350	AP_GetMoney, 700000000	CommProp	309	GetMoney9	<$>165079</>	FALSE	21803, 5	9	<$>161303</>	<$>163874</>	General
301	GetMoney	500	AP_GetMoney, 1000000000	CommProp	310	GetMoney10	<$>161373</>	FALSE	21803, 5	10	<$>161303</>	<$>163875</>	General
301	GetMoney	750	AP_GetMoney, 1500000000	CommProp	311	GetMoney11	<$>165080</>	FALSE	21803, 5	11	<$>161303</>	<$>163876</>	General
301	GetMoney	1000	AP_GetMoney, 2000000000	CommProp	312	GetMoney12	<$>161396</>	FALSE	26117, 1	12	<$>161303</>	<$>163877</>	General
501	AP_Point	0	accomplishmentPoint, 1000	CommProp	501	AP_Point1	<$>163879</>	TRUE	23595, 1	1	<$>161303</>	<$>163878</>	General
501	AP_Point	0	accomplishmentPoint, 3000	CommProp	502	AP_Point2	<$>163881</>	TRUE	40807, 1	2	<$>161303</>	<$>163880</>	General
501	AP_Point	0	accomplishmentPoint, 5000	CommProp	503	AP_Point3	<$>163883</>	TRUE	40859, 1	3	<$>161303</>	<$>163882</>	General
501	AP_Point	0	accomplishmentPoint, 10000	CommProp	504	AP_Point4	<$>163885</>	TRUE	22110, 1	4	<$>161303</>	<$>163884</>	General
501	AP_Point	0	accomplishmentPoint, 20000	CommProp	505	AP_Point5	<$>163887</>	TRUE	40808, 1	5	<$>161303</>	<$>163886</>	General
501	AP_Point	0	accomplishmentPoint, 50000	CommProp	506	AP_Point6	<$>163889</>	TRUE	40860, 1	6	<$>161303</>	<$>163888</>	General
501	AP_Point	0	accomplishmentPoint, 100000	CommProp	507	AP_Point7	<$>163891</>	TRUE	26125, 1	7	<$>161303</>	<$>163890</>	General
1101	Undeadkill	1	Undead, 100	MonKill	1101	Undead1	<$>161419</>	FALSE	40761, 1	1	<$>161303</>	<$>161418</>	Battle_PVE
1101	Undeadkill	2	Undead, 1000	MonKill	1102	Undead2	<$>161420</>	FALSE	40761, 1	2	<$>161303</>	U - 1000	Battle_PVE
1101	Undeadkill	3	Undead, 1500	MonKill	1103	Undead3	<$>161421</>	FALSE	40761, 2	3	<$>161303</>	U - 1500	Battle_PVE
1101	Undeadkill	4	Undead, 2000	MonKill	1104	Undead4	<$>161423</>	FALSE	40761, 2	4	<$>161303</>	<$>161422</>	Battle_PVE
1101	Undeadkill	5	Undead, 5000	MonKill	1105	Undead5	<$>161425</>	FALSE	40761, 3	5	<$>161303</>	<$>161424</>	Battle_PVE
1101	Undeadkill	6	Undead, 10000	MonKill	1106	Undead6	<$>161427</>	FALSE	40761, 3	6	<$>161303</>	<$>161426</>	Battle_PVE
1101	Undeadkill	7	Undead, 20000	MonKill	1107	Undead7	<$>161429</>	FALSE	40761, 4	7	<$>161303</>	<$>161428</>	Battle_PVE
1101	Undeadkill	8	Undead, 30000	MonKill	1108	Undead8	<$>161431</>	FALSE	40761, 4	8	<$>161303</>	<$>161430</>	Battle_PVE
1101	Undeadkill	9	Undead, 50000	MonKill	1109	Undead9	<$>161433</>	FALSE	40761, 5	9	<$>161303</>	<$>161432</>	Battle_PVE
1101	Undeadkill	10	Undead, 100000	MonKill	1110	Undead10	<$>161435</>	FALSE	40761, 5	10	<$>161303</>	<$>161434</>	Battle_PVE
1101	Undeadkill	15	Undead, 1000000	MonKill	1111	Undead11	<$>161437</>	FALSE	40766, 1	11	<$>161303</>	<$>161436</>	Battle_PVE
1101	Undeadkill	20	Undead, 10000000	MonKill	1112	Undead12	<$>161439</>	FALSE	40766, 1	12	<$>161303</>	<$>161438</>	Battle_PVE
1101	Undeadkill	25	Undead, 30000000	MonKill	1113	Undead13	<$>161441</>	FALSE	40766, 2	13	<$>161303</>	<$>161440</>	Battle_PVE
1101	Undeadkill	30	Undead, 50000000	MonKill	1114	Undead14	<$>161443</>	FALSE	40766, 2	14	<$>161303</>	<$>161442</>	Battle_PVE
1101	Undeadkill	40	Undead, 80000000	MonKill	1115	Undead15	<$>161445</>	FALSE	40766, 2	15	<$>161303</>	<$>161444</>	Battle_PVE
1101	Undeadkill	50	Undead, 100000000	MonKill	1116	Undead16	<$>161447</>	FALSE	40766, 3	16	<$>161303</>	<$>161446</>	Battle_PVE
1101	Undeadkill	75	Undead, 150000000	MonKill	1117	Undead17	<$>161449</>	FALSE	40766, 3	17	<$>161303</>	<$>161448</>	Battle_PVE
1101	Undeadkill	100	Undead, 200000000	MonKill	1118	Undead18	<$>161451</>	FALSE	40766, 3	18	<$>161303</>	<$>161450</>	Battle_PVE
1101	Undeadkill	125	Undead, 250000000	MonKill	1119	Undead19	<$>161453</>	FALSE	40766, 4	19	<$>161303</>	<$>161452</>	Battle_PVE
1101	Undeadkill	150	Undead, 300000000	MonKill	1120	Undead20	<$>161455</>	FALSE	40766, 4	20	<$>161303</>	<$>161454</>	Battle_PVE
1101	Undeadkill	175	Undead, 350000000	MonKill	1121	Undead21	<$>161457</>	FALSE	40766, 4	21	<$>161303</>	<$>161456</>	Battle_PVE
1101	Undeadkill	200	Undead, 400000000	MonKill	1122	Undead22	<$>161459</>	FALSE	40766, 4	22	<$>161303</>	<$>161458</>	Battle_PVE
1101	Undeadkill	225	Undead, 450000000	MonKill	1123	Undead23	<$>161461</>	FALSE	40766, 4	23	<$>161303</>	<$>161460</>	Battle_PVE
1101	Undeadkill	250	Undead, 500000000	MonKill	1124	Undead24	<$>161463</>	FALSE	40766, 4	24	<$>161303</>	<$>161462</>	Battle_PVE
1101	Undeadkill	275	Undead, 550000000	MonKill	1125	Undead25	<$>161465</>	FALSE	40766, 5	25	<$>161303</>	<$>161464</>	Battle_PVE
1101	Undeadkill	300	Undead, 600000000	MonKill	1126	Undead26	<$>161467</>	FALSE	40766, 5	26	<$>161303</>	<$>161466</>	Battle_PVE
1101	Undeadkill	325	Undead, 650000000	MonKill	1127	Undead27	<$>161469</>	FALSE	40766, 5	27	<$>161303</>	<$>161468</>	Battle_PVE
1101	Undeadkill	350	Undead, 700000000	MonKill	1128	Undead28	<$>161471</>	FALSE	40766, 5	28	<$>161303</>	<$>161470</>	Battle_PVE
1101	Undeadkill	375	Undead, 750000000	MonKill	1129	Undead29	<$>161473</>	FALSE	40766, 5	29	<$>161303</>	<$>161472</>	Battle_PVE
1101	Undeadkill	400	Undead, 800000000	MonKill	1130	Undead30	<$>161475</>	FALSE	40766, 5	30	<$>161303</>	<$>161474</>	Battle_PVE
1101	Undeadkill	425	Undead, 850000000	MonKill	1131	Undead31	<$>161477</>	FALSE	40766, 5	31	<$>161303</>	<$>161476</>	Battle_PVE
1101	Undeadkill	450	Undead, 900000000	MonKill	1132	Undead32	<$>161479</>	FALSE	40766, 5	32	<$>161303</>	<$>161478</>	Battle_PVE
1101	Undeadkill	475	Undead, 950000000	MonKill	1133	Undead33	<$>161481</>	FALSE	40766, 5	33	<$>161303</>	<$>161480</>	Battle_PVE
1101	Undeadkill	500	Undead, 1000000000	MonKill	1134	Undead34	<$>161483</>	FALSE	40771, 1	34	<$>161303</>	<$>161482</>	Battle_PVE
1101	Undeadkill	550	Undead, 1100000000	MonKill	1135	Undead35	<$>161485</>	FALSE	40771, 1	35	<$>161303</>	<$>161484</>	Battle_PVE
1101	Undeadkill	600	Undead, 1200000000	MonKill	1136	Undead36	<$>161487</>	FALSE	40771, 1	36	<$>161303</>	<$>161486</>	Battle_PVE
1101	Undeadkill	650	Undead, 1300000000	MonKill	1137	Undead37	<$>161489</>	FALSE	40771, 1	37	<$>161303</>	<$>161488</>	Battle_PVE
1101	Undeadkill	700	Undead, 1400000000	MonKill	1138	Undead38	<$>161491</>	FALSE	40771, 1	38	<$>161303</>	<$>161490</>	Battle_PVE
1101	Undeadkill	750	Undead, 1500000000	MonKill	1139	Undead39	<$>161493</>	FALSE	40771, 1	39	<$>161303</>	<$>161492</>	Battle_PVE
1101	Undeadkill	800	Undead, 1600000000	MonKill	1140	Undead40	<$>161495</>	FALSE	40771, 1	40	<$>161303</>	<$>161494</>	Battle_PVE
1101	Undeadkill	850	Undead, 1700000000	MonKill	1141	Undead41	<$>161497</>	FALSE	40771, 1	41	<$>161303</>	<$>161496</>	Battle_PVE
1101	Undeadkill	900	Undead, 1800000000	MonKill	1142	Undead42	<$>161499</>	FALSE	40771, 1	42	<$>161303</>	<$>161498</>	Battle_PVE
1101	Undeadkill	950	Undead, 1900000000	MonKill	1143	Undead43	<$>161501</>	FALSE	40771, 1	43	<$>161303</>	<$>161500</>	Battle_PVE
1101	Undeadkill	1000	Undead, 2000000000	MonKill	1144	Undead44	<$>161503</>	FALSE	26102, 1	44	<$>161303</>	<$>161502</>	Battle_PVE
1201	Creaturekill	1	Creature, 100	MonKill	1201	Creature1	<$>161505</>	FALSE	40758, 1	1	<$>161303</>	<$>161504</>	Battle_PVE
1201	Creaturekill	2	Creature, 1000	MonKill	1202	Creature2	<$>161506</>	FALSE	40758, 1	2	<$>161303</>	C - 1000	Battle_PVE
1201	Creaturekill	3	Creature, 1500	MonKill	1203	Creature3	<$>161507</>	FALSE	40758, 2	3	<$>161303</>	C - 1500	Battle_PVE
1201	Creaturekill	4	Creature, 2000	MonKill	1204	Creature4	<$>161509</>	FALSE	40758, 2	4	<$>161303</>	<$>161508</>	Battle_PVE
1201	Creaturekill	5	Creature, 5000	MonKill	1205	Creature5	<$>161511</>	FALSE	40758, 3	5	<$>161303</>	<$>161510</>	Battle_PVE
1201	Creaturekill	6	Creature, 10000	MonKill	1206	Creature6	<$>161513</>	FALSE	40758, 3	6	<$>161303</>	<$>161512</>	Battle_PVE
1201	Creaturekill	7	Creature, 20000	MonKill	1207	Creature7	<$>161515</>	FALSE	40758, 4	7	<$>161303</>	<$>161514</>	Battle_PVE
1201	Creaturekill	8	Creature, 30000	MonKill	1208	Creature8	<$>161517</>	FALSE	40758, 4	8	<$>161303</>	<$>161516</>	Battle_PVE
1201	Creaturekill	9	Creature, 50000	MonKill	1209	Creature9	<$>161519</>	FALSE	40758, 5	9	<$>161303</>	<$>161518</>	Battle_PVE
1201	Creaturekill	10	Creature, 100000	MonKill	1210	Creature10	<$>161521</>	FALSE	40758, 5	10	<$>161303</>	<$>161520</>	Battle_PVE
1201	Creaturekill	15	Creature, 1000000	MonKill	1211	Creature11	<$>161523</>	FALSE	40763, 1	11	<$>161303</>	<$>161522</>	Battle_PVE
1201	Creaturekill	20	Creature, 10000000	MonKill	1212	Creature12	<$>161525</>	FALSE	40763, 1	12	<$>161303</>	<$>161524</>	Battle_PVE
1201	Creaturekill	25	Creature, 30000000	MonKill	1213	Creature13	<$>161527</>	FALSE	40763, 2	13	<$>161303</>	<$>161526</>	Battle_PVE
1201	Creaturekill	30	Creature, 50000000	MonKill	1214	Creature14	<$>161529</>	FALSE	40763, 2	14	<$>161303</>	<$>161528</>	Battle_PVE
1201	Creaturekill	40	Creature, 80000000	MonKill	1215	Creature15	<$>161531</>	FALSE	40763, 2	15	<$>161303</>	<$>161530</>	Battle_PVE
1201	Creaturekill	50	Creature, 100000000	MonKill	1216	Creature16	<$>161533</>	FALSE	40763, 3	16	<$>161303</>	<$>161532</>	Battle_PVE
1201	Creaturekill	75	Creature, 150000000	MonKill	1217	Creature17	<$>161535</>	FALSE	40763, 3	17	<$>161303</>	<$>161534</>	Battle_PVE
1201	Creaturekill	100	Creature, 200000000	MonKill	1218	Creature18	<$>161537</>	FALSE	40763, 3	18	<$>161303</>	<$>161536</>	Battle_PVE
1201	Creaturekill	125	Creature, 250000000	MonKill	1219	Creature19	<$>161539</>	FALSE	40763, 4	19	<$>161303</>	<$>161538</>	Battle_PVE
1201	Creaturekill	150	Creature, 300000000	MonKill	1220	Creature20	<$>161541</>	FALSE	40763, 4	20	<$>161303</>	<$>161540</>	Battle_PVE
1201	Creaturekill	175	Creature, 350000000	MonKill	1221	Creature21	<$>161543</>	FALSE	40763, 4	21	<$>161303</>	<$>161542</>	Battle_PVE
1201	Creaturekill	200	Creature, 400000000	MonKill	1222	Creature22	<$>161545</>	FALSE	40763, 4	22	<$>161303</>	<$>161544</>	Battle_PVE
1201	Creaturekill	225	Creature, 450000000	MonKill	1223	Creature23	<$>161547</>	FALSE	40763, 4	23	<$>161303</>	<$>161546</>	Battle_PVE
1201	Creaturekill	250	Creature, 500000000	MonKill	1224	Creature24	<$>161549</>	FALSE	40763, 4	24	<$>161303</>	<$>161548</>	Battle_PVE
1201	Creaturekill	275	Creature, 550000000	MonKill	1225	Creature25	<$>161551</>	FALSE	40763, 5	25	<$>161303</>	<$>161550</>	Battle_PVE
1201	Creaturekill	300	Creature, 600000000	MonKill	1226	Creature26	<$>161553</>	FALSE	40763, 5	26	<$>161303</>	<$>161552</>	Battle_PVE
1201	Creaturekill	325	Creature, 650000000	MonKill	1227	Creature27	<$>161555</>	FALSE	40763, 5	27	<$>161303</>	<$>161554</>	Battle_PVE
1201	Creaturekill	350	Creature, 700000000	MonKill	1228	Creature28	<$>161557</>	FALSE	40763, 5	28	<$>161303</>	<$>161556</>	Battle_PVE
1201	Creaturekill	375	Creature, 750000000	MonKill	1229	Creature29	<$>161559</>	FALSE	40763, 5	29	<$>161303</>	<$>161558</>	Battle_PVE
1201	Creaturekill	400	Creature, 800000000	MonKill	1230	Creature30	<$>161561</>	FALSE	40763, 5	30	<$>161303</>	<$>161560</>	Battle_PVE
1201	Creaturekill	425	Creature, 850000000	MonKill	1231	Creature31	<$>161563</>	FALSE	40763, 5	31	<$>161303</>	<$>161562</>	Battle_PVE
1201	Creaturekill	450	Creature, 900000000	MonKill	1232	Creature32	<$>161565</>	FALSE	40763, 5	32	<$>161303</>	<$>161564</>	Battle_PVE
1201	Creaturekill	475	Creature, 950000000	MonKill	1233	Creature33	<$>161567</>	FALSE	40763, 5	33	<$>161303</>	<$>161566</>	Battle_PVE
1201	Creaturekill	500	Creature, 1000000000	MonKill	1234	Creature34	<$>161569</>	FALSE	40763, 5	34	<$>161303</>	<$>161568</>	Battle_PVE
1201	Creaturekill	550	Creature, 1100000000	MonKill	1235	Creature35	<$>161571</>	FALSE	40768, 1	35	<$>161303</>	<$>161570</>	Battle_PVE
1201	Creaturekill	600	Creature, 1200000000	MonKill	1236	Creature36	<$>161573</>	FALSE	40768, 1	36	<$>161303</>	<$>161572</>	Battle_PVE
1201	Creaturekill	650	Creature, 1300000000	MonKill	1237	Creature37	<$>161575</>	FALSE	40768, 1	37	<$>161303</>	<$>161574</>	Battle_PVE
1201	Creaturekill	700	Creature, 1400000000	MonKill	1238	Creature38	<$>161577</>	FALSE	40768, 1	38	<$>161303</>	<$>161576</>	Battle_PVE
1201	Creaturekill	750	Creature, 1500000000	MonKill	1239	Creature39	<$>161579</>	FALSE	40768, 1	39	<$>161303</>	<$>161578</>	Battle_PVE
1201	Creaturekill	800	Creature, 1600000000	MonKill	1240	Creature40	<$>161581</>	FALSE	40768, 1	40	<$>161303</>	<$>161580</>	Battle_PVE
1201	Creaturekill	850	Creature, 1700000000	MonKill	1241	Creature41	<$>161583</>	FALSE	40768, 1	41	<$>161303</>	<$>161582</>	Battle_PVE
1201	Creaturekill	900	Creature, 1800000000	MonKill	1242	Creature42	<$>161585</>	FALSE	40768, 1	42	<$>161303</>	<$>161584</>	Battle_PVE
1201	Creaturekill	950	Creature, 1900000000	MonKill	1243	Creature43	<$>161587</>	FALSE	40768, 1	43	<$>161303</>	<$>161586</>	Battle_PVE
1201	Creaturekill	1000	Creature, 2000000000	MonKill	1244	Creature44	<$>161589</>	FALSE	26103, 1	44	<$>161303</>	<$>161588</>	Battle_PVE
1301	Golemkill	1	Golem, 100	MonKill	1301	Golem1	<$>161591</>	FALSE	40759, 1	1	<$>161303</>	<$>161590</>	Battle_PVE
1301	Golemkill	2	Golem, 1000	MonKill	1302	Golem2	<$>161592</>	FALSE	40759, 1	2	<$>161303</>	G - 1000	Battle_PVE
1301	Golemkill	3	Golem, 1500	MonKill	1303	Golem3	<$>161593</>	FALSE	40759, 2	3	<$>161303</>	G - 1500	Battle_PVE
1301	Golemkill	4	Golem, 2000	MonKill	1304	Golem4	<$>161595</>	FALSE	40759, 2	4	<$>161303</>	<$>161594</>	Battle_PVE
1301	Golemkill	5	Golem, 5000	MonKill	1305	Golem5	<$>161597</>	FALSE	40759, 3	5	<$>161303</>	<$>161596</>	Battle_PVE
1301	Golemkill	6	Golem, 10000	MonKill	1306	Golem6	<$>161599</>	FALSE	40759, 3	6	<$>161303</>	<$>161598</>	Battle_PVE
1301	Golemkill	7	Golem, 20000	MonKill	1307	Golem7	<$>161601</>	FALSE	40759, 4	7	<$>161303</>	<$>161600</>	Battle_PVE
1301	Golemkill	8	Golem, 30000	MonKill	1308	Golem8	<$>161603</>	FALSE	40759, 4	8	<$>161303</>	<$>161602</>	Battle_PVE
1301	Golemkill	9	Golem, 50000	MonKill	1309	Golem9	<$>161605</>	FALSE	40759, 5	9	<$>161303</>	<$>161604</>	Battle_PVE
1301	Golemkill	10	Golem, 100000	MonKill	1310	Golem10	<$>161607</>	FALSE	40759, 5	10	<$>161303</>	<$>161606</>	Battle_PVE
1301	Golemkill	15	Golem, 1000000	MonKill	1311	Golem11	<$>161609</>	FALSE	40764, 1	11	<$>161303</>	<$>161608</>	Battle_PVE
1301	Golemkill	20	Golem, 10000000	MonKill	1312	Golem12	<$>161611</>	FALSE	40764, 1	12	<$>161303</>	<$>161610</>	Battle_PVE
1301	Golemkill	25	Golem, 30000000	MonKill	1313	Golem13	<$>161613</>	FALSE	40764, 2	13	<$>161303</>	<$>161612</>	Battle_PVE
1301	Golemkill	30	Golem, 50000000	MonKill	1314	Golem14	<$>161615</>	FALSE	40764, 2	14	<$>161303</>	<$>161614</>	Battle_PVE
1301	Golemkill	40	Golem, 80000000	MonKill	1315	Golem15	<$>161617</>	FALSE	40764, 2	15	<$>161303</>	<$>161616</>	Battle_PVE
1301	Golemkill	50	Golem, 100000000	MonKill	1316	Golem16	<$>161619</>	FALSE	40764, 3	16	<$>161303</>	<$>161618</>	Battle_PVE
1301	Golemkill	75	Golem, 150000000	MonKill	1317	Golem17	<$>161621</>	FALSE	40764, 3	17	<$>161303</>	<$>161620</>	Battle_PVE
1301	Golemkill	100	Golem, 200000000	MonKill	1318	Golem18	<$>161623</>	FALSE	40764, 3	18	<$>161303</>	<$>161622</>	Battle_PVE
1301	Golemkill	125	Golem, 250000000	MonKill	1319	Golem19	<$>161625</>	FALSE	40764, 4	19	<$>161303</>	<$>161624</>	Battle_PVE
1301	Golemkill	150	Golem, 300000000	MonKill	1320	Golem20	<$>161627</>	FALSE	40764, 4	20	<$>161303</>	<$>161626</>	Battle_PVE
1301	Golemkill	175	Golem, 350000000	MonKill	1321	Golem21	<$>161629</>	FALSE	40764, 4	21	<$>161303</>	<$>161628</>	Battle_PVE
1301	Golemkill	200	Golem, 400000000	MonKill	1322	Golem22	<$>161631</>	FALSE	40764, 4	22	<$>161303</>	<$>161630</>	Battle_PVE
1301	Golemkill	225	Golem, 450000000	MonKill	1323	Golem23	<$>161633</>	FALSE	40764, 4	23	<$>161303</>	<$>161632</>	Battle_PVE
1301	Golemkill	250	Golem, 500000000	MonKill	1324	Golem24	<$>161635</>	FALSE	40764, 4	24	<$>161303</>	<$>161634</>	Battle_PVE
1301	Golemkill	275	Golem, 550000000	MonKill	1325	Golem25	<$>161637</>	FALSE	40764, 5	25	<$>161303</>	<$>161636</>	Battle_PVE
1301	Golemkill	300	Golem, 600000000	MonKill	1326	Golem26	<$>161639</>	FALSE	40764, 5	26	<$>161303</>	<$>161638</>	Battle_PVE
1301	Golemkill	325	Golem, 650000000	MonKill	1327	Golem27	<$>161641</>	FALSE	40764, 5	27	<$>161303</>	<$>161640</>	Battle_PVE
1301	Golemkill	350	Golem, 700000000	MonKill	1328	Golem28	<$>161643</>	FALSE	40764, 5	28	<$>161303</>	<$>161642</>	Battle_PVE
1301	Golemkill	375	Golem, 750000000	MonKill	1329	Golem29	<$>161645</>	FALSE	40764, 5	29	<$>161303</>	<$>161644</>	Battle_PVE
1301	Golemkill	400	Golem, 800000000	MonKill	1330	Golem30	<$>161647</>	FALSE	40764, 5	30	<$>161303</>	<$>161646</>	Battle_PVE
1301	Golemkill	425	Golem, 850000000	MonKill	1331	Golem31	<$>161649</>	FALSE	40764, 5	31	<$>161303</>	<$>161648</>	Battle_PVE
1301	Golemkill	450	Golem, 900000000	MonKill	1332	Golem32	<$>161651</>	FALSE	40764, 5	32	<$>161303</>	<$>161650</>	Battle_PVE
1301	Golemkill	475	Golem, 950000000	MonKill	1333	Golem33	<$>161653</>	FALSE	40764, 5	33	<$>161303</>	<$>161652</>	Battle_PVE
1301	Golemkill	500	Golem, 1000000000	MonKill	1334	Golem34	<$>161655</>	FALSE	40764, 5	34	<$>161303</>	<$>161654</>	Battle_PVE
1301	Golemkill	550	Golem, 1100000000	MonKill	1335	Golem35	<$>161657</>	FALSE	40769, 1	35	<$>161303</>	<$>161656</>	Battle_PVE
1301	Golemkill	600	Golem, 1200000000	MonKill	1336	Golem36	<$>161659</>	FALSE	40769, 1	36	<$>161303</>	<$>161658</>	Battle_PVE
1301	Golemkill	650	Golem, 1300000000	MonKill	1337	Golem37	<$>161661</>	FALSE	40769, 1	37	<$>161303</>	<$>161660</>	Battle_PVE
1301	Golemkill	700	Golem, 1400000000	MonKill	1338	Golem38	<$>161663</>	FALSE	40769, 1	38	<$>161303</>	<$>161662</>	Battle_PVE
1301	Golemkill	750	Golem, 1500000000	MonKill	1339	Golem39	<$>161665</>	FALSE	40769, 1	39	<$>161303</>	<$>161664</>	Battle_PVE
1301	Golemkill	800	Golem, 1600000000	MonKill	1340	Golem40	<$>161667</>	FALSE	40769, 1	40	<$>161303</>	<$>161666</>	Battle_PVE
