AR	ASPD	ATK	AddATK	AddSkl1ID	AddSkl1Lv	AddSkl2ID	AddSkl2Lv	AddSkl3ID	AddSkl3Lv	AddSkl4ID	AddSkl4Lv	AddSkl5ID	AddSkl5Lv	AtkSound	BLK	BaseATK	BaseDEF	BeastBane	BlkSound	BlowSound	BrLv	Buff	BuffDesc	BuffFreq	BuffName	CRT	Category1	Category1Name	Category2	Category2Name	ClassID	ClassName	ClassType	DBLHand	DEF	DeadDrop	DefEA	DefIP	DefaultEqpSlot	DemonBane	Desc	DinoBane	DropAngle	DropOffset	DropRareFreq	DropReinforceType	DropRule	DropSocketType	DropSound	Dummy_A_LH	Dummy_A_RH	Dummy_B	Dummy_F	Dummy_LEA	Dummy_N_LH	Dummy_N_RH	Dummy_REA	EQUP	EffectLength	EmitterName	EnchantLv	EngName	EqpType	EquipSound	ExtentionSocketGroup	FesoPrice	FesoSellPrice	FesoVenderable	FileName	FireATK	FireIP	GolemBane	GroupName	HPDrain	HR	HumanBane	IMP	IceATK	IceIP	ImgName	IncAGI	IncAGI_Opt	IncCHA	IncCHA_Opt	IncCON	IncCON_Opt	IncDEX	IncDEX_Opt	IncINT	IncINT_Opt	IncMHP	IncMHP_Opt	IncMSP	IncMSP_Opt	IncSTR	IncSTR_Opt	InfoView	ItemClass	ItemIndicator	ItemLv	ItemName	ItemType	KDRank	LODDist	LghtATK	LgtIP	LogoutSave	MHP	MHP_Opt	MKP	MSP	MSPD	MSP_Opt	MaterialSet	MaxExtentionSocket	MaxR	MaxSocketCount	MaxStack	MinR	Option1ID	Option1MaxValue	Option1MinValue	Option2ID	Option2MaxValue	Option2MinValue	Option3ID	Option3MaxValue	Option3MinValue	OptionGroup	PCAtk	PCDef	PR	Pair	ParticleCount	ParticleName	Price	PromotionLv	PsyATK	PsyIP	RFIRE	RHP	RICE	RLGHT	RPSY	RSP	RSTAT	Rank	RedFIRE	RedICE	RedLGHT	RedMAG	RedMEL	RedPSY	RedSHT	RendBlind	RendBurning	RendFear	RendFreeze	RendPoison	RendShock	RendStun	ReqToolTip	SaleEA	SaleID	Scale	ScpType	SellPrice	SetItemGroup	ShldDR	SocketRef	Spec	Suffix	TargetHitEffect	Tradable	UndeadBane	UniqueBone	Unstack	UseGender	UseGravity	UseInverse	UseLv	Venderable	WLv	WeaponTail	Weight	arg1	arg2
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ear	<$>27300</>	46010	SilverLeaf	Ear	NO	0	FALSE	1	0	EAR	0	<$>34887</>	0	0	0	0	None	Acc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	Dummy_ear1	N/A	N/A	Dummy_ear2	TRUE	0	None	100	Silver Leaf	EAR	None	None	2147483647	0	FALSE	it_a_silverleaf	0	0	0	Ear	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>27300</>	SYS_item_column_red	0	<$>34886</>	None	0	1000	0	0	No	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	0	0	NO	1	None	900000	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>154790</>	1	46010	1	None	165000	0	0	None	<$>185669</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ear	<$>27300</>	46011	Magnolia	Ear	NO	0	FALSE	1	0	EAR	0	<$>34889</>	0	0	0	0	None	Acc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	Dummy_ear1	N/A	N/A	Dummy_ear2	TRUE	0	None	100	Magnolia	EAR	None	None	2147483647	0	FALSE	it_a_magnolia	0	0	0	Ear	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>27300</>	SYS_item_column_red	0	<$>34888</>	None	0	1000	0	0	No	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	0	0	NO	1	None	900000	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>154790</>	1	46011	1	None	165000	0	0	None	<$>185669</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ear	<$>27300</>	46012	ScoutEarring	EarSCT	NO	0	FALSE	1	0	EAR	0	<$>34891</>	0	0	0	0	None	Acc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	Dummy_ear1	N/A	N/A	Dummy_ear2	TRUE	0	None	1	Scout Earring	EAR	None	None	2147483647	0	FALSE	it_a_sctring	0	0	0	Ear	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>27300</>	SYS_item_column_red	0	<$>34890</>	None	0	1000	0	0	No	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	0	0	NO	1	None	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>154791</>	1	46012	1	None	0	0	0	None	<$>185669</>	_NO	None	FALSE	0	None	TRUE	Female	TRUE	TRUE	1	TRUE	1	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ear	<$>27300</>	46013	AdelinaEarring	EarAdel	NO	0	FALSE	1	0	EAR	0	<$>34894</>	0	0	0	0	None	Acc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	Dummy_ear1	N/A	N/A	Dummy_ear2	TRUE	0	None	1	Adelina Earring	EAR	None	None	2147483647	0	FALSE	it_a_adelring	0	0	0	Ear	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>27300</>	SYS_item_column_red	0	<$>34893</>	None	0	1000	0	0	No	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	0	0	NO	1	None	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>154792</>	1	46013	1	None	0	0	0	None	<$>185669</>	_NO	None	FALSE	0	None	TRUE	Female	TRUE	TRUE	1	TRUE	1	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ear	<$>27300</>	46014	Veterang_Earring	Ear	NO	0	FALSE	1	0	EAR	0	<$>148007</>	0	0	20	0	None	Acc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	Dummy_ear1	N/A	N/A	Dummy_ear2	TRUE	0	None	96	Qualified Earring	EAR	None	None	2147483647	0	FALSE	it_a_silverearring	0	0	0	Ear	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	<$>27300</>	SYS_item_column_red	0	<$>34896</>	None	0	1000	0	0	No	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	EAR1	0	0	0	NO	1	None	900000	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32310</>	1	46014	2	None	165000	0	0	None	<$>185669</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	96	TRUE	25	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ear	<$>27300</>	46015	Expert_Earring	Ear	NO	0	FALSE	1	0	EAR	0	<$>148008</>	0	0	20	0	None	Acc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	Dummy_ear1	N/A	N/A	Dummy_ear2	TRUE	0	None	100	Artisan's Earring	EAR	None	None	2147483647	0	FALSE	it_a_goldearring	0	0	0	Ear	0	0	0	0	0	0	it_a_expertearring	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	<$>27300</>	SYS_item_column_red	0	<$>21035</>	None	0	1000	0	0	No	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	EAR2	0	0	0	NO	1	None	900000	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32333</>	1	46015	2	None	165000	0	0	None	<$>185669</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ear	<$>27300</>	46016	Master_Earring	Ear	NO	0	FALSE	1	5	EAR	0	<$>148009</>	0	0	20	0	None	Acc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	Dummy_ear1	N/A	N/A	Dummy_ear2	TRUE	0	None	104	Magic Earring	EAR	None	None	2147483647	0	FALSE	it_a_goldearring	0	5	0	Ear	0	0	0	5	0	5	it_a_masterearring	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	<$>27300</>	SYS_item_column_red	0	<$>34899</>	None	0	1000	0	5	No	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	EAR3	0	0	0	NO	1	None	900000	2	0	5	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32333</>	1	46016	2	None	165000	0	0	None	<$>185669</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ear	<$>27300</>	46017	Devil_Earring	Ear	NO	0	FALSE	1	5	EAR	0	<$>204214</>	0	0	20	0	None	Acc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	Dummy_ear1	N/A	N/A	Dummy_ear2	TRUE	0	None	108	Strata Devil Earring	EAR	None	None	2147483647	0	FALSE	it_m_stratadevilbeltearring	0	5	0	Ear	0	5	0	5	0	5	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	<$>27300</>	SYS_item_column_red	0	<$>34901</>	None	0	1000	0	5	No	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	LEGNEDEAR	0	0	0	NO	1	None	900000	3	0	5	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>43478</>	1	46017	2	None	165000	1	0	None	<$>185669</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ear	<$>27300</>	46018	ArgusEarring_INT2	Ear	NO	0	FALSE	1	5	EAR	0	<$>148011</>	0	0	20	0	None	Acc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	Dummy_ear1	N/A	N/A	Dummy_ear2	TRUE	0	None	108	Enhanced 'The Will of Argus'	EAR	None	None	2147483647	0	FALSE	it_a_arguswill	0	5	0	Ear	0	0	0	5	0	5	it_a_arguswill2	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	TRUE	<$>27300</>	SYS_item_column_red	0	<$>34903</>	None	0	1000	0	5	No	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	EAR6	0	0	0	NO	1	None	900000	3	0	5	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>43478</>	1	46018	2	None	165000	0	0	None	<$>185669</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ear	<$>27300</>	46019	ArgusEarring_STR2	Ear	NO	0	FALSE	1	5	EAR	0	<$>148012</>	0	0	20	0	None	Acc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	Dummy_ear1	N/A	N/A	Dummy_ear2	TRUE	0	None	108	Enhanced 'The Hope of Argus'	EAR	None	None	2147483647	0	FALSE	it_a_argushope	0	5	0	Ear	0	0	0	5	0	5	it_a_expertearring	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	TRUE	<$>27300</>	SYS_item_column_red	0	<$>34905</>	None	0	1000	0	5	No	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	EAR6	0	0	0	NO	1	None	900000	3	0	5	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>43478</>	1	46019	2	None	165000	0	0	None	<$>185669</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Ear	<$>27300</>	46020	AbyssShadow_DEX	Ear	NO	0	FALSE	1	0	EAR	0	<$>148013</>	0	0	20	0	None	Acc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	Dummy_ear1	N/A	N/A	Dummy_ear2	TRUE	0	None	100	The Shadow of Abyss	EAR	None	None	2147483647	0	FALSE	it_a_arguswill	0	0	0	Ear	0	0	0	5	0	0	None	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	TRUE	<$>27300</>	SYS_item_column_red	0	<$>82096</>	None	0	1000	0	0	No	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	EAR4	0	0	0	NO	1	None	900000	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32310</>	1	46020	2	None	165000	0	0	None	<$>185669</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
