Arbitrary	ClassID	ClassName	GroupName	ItemID	ItemName	ItemTab	LimitCount	LimitDay	hot_item
1	58110	SHOP_FESO_ITEMSHOPTEST_58110	FESO_ITEMSHOP	20586	Ssteroid_Liquor	2	0	0	0
1	58111	SHOP_FESO_ITEMSHOPTEST_58111	FESO_ITEMSHOP	23163	Extended_TL	2	0	0	0
1	58112	SHOP_FESO_ITEMSHOPTEST_58112	FESO_ITEMSHOP	20010	HastePotion	2	0	0	0
1	58113	SHOP_FESO_ITEMSHOPTEST_58113	FESO_ITEMSHOP	23269	Potion_HPUP10000	2	0	0	0
1	58114	SHOP_FESO_ITEMSHOPTEST_58114	FESO_ITEMSHOP	23222	Potion_SPUP500	2	0	0	0
1	58115	SHOP_FESO_ITEMSHOPTEST_58115	FESO_ITEMSHOP	23136	TrainingCard_G	1	0	0	0
1	58116	SHOP_FESO_ITEMSHOPTEST_58116	FESO_ITEMSHOP	23141	HonorCard_G	1	0	0	0
1	58117	SHOP_FESO_ITEMSHOPTEST_58117	FESO_ITEMSHOP	20670	EXPCard_Master_Event	1	0	0	0
1	58118	SHOP_FESO_ITEMSHOPTEST_58118	FESO_ITEMSHOP	20043	EXPCard_Master	1	0	0	0
1	58119	SHOP_FESO_ITEMSHOPTEST_58119	FESO_ITEMSHOP	24105	TearsofSaraevent	1	0	0	0
1	58120	SHOP_FESO_ITEMSHOPTEST_58120	FESO_ITEMSHOP	20086	StatusAmpul_Total	2	0	0	0
1	58121	SHOP_FESO_ITEMSHOPTEST_58121	FESO_ITEMSHOP	160051	bePotion_Total	2	0	0	0
1	58122	SHOP_FESO_ITEMSHOPTEST_58122	FESO_ITEMSHOP	20084	SoulCrystal	2	0	0	0
1	58123	SHOP_FESO_ITEMSHOPTEST_58123	FESO_ITEMSHOP	23409	Potable_G_SpiderStk	2	0	0	0
1	58124	SHOP_FESO_ITEMSHOPTEST_58124	FESO_ITEMSHOP	23410	Potable_G_BoarSteak	2	0	0	0
1	58125	SHOP_FESO_ITEMSHOPTEST_58125	FESO_ITEMSHOP	23411	Potable_G_WolfSteak	2	0	0	0
1	58126	SHOP_FESO_ITEMSHOPTEST_58126	FESO_ITEMSHOP	23412	Potable_G_ComodoStk	2	0	0	0
1	58127	SHOP_FESO_ITEMSHOPTEST_58127	FESO_ITEMSHOP	23413	Potable_G_MeatStew	2	0	0	0
1	58128	SHOP_FESO_ITEMSHOPTEST_58128	FESO_ITEMSHOP	23414	Potable_G_friedOcto	2	0	0	0
1	58129	SHOP_FESO_ITEMSHOPTEST_58129	FESO_ITEMSHOP	23415	Potable_G_FSausage	2	0	0	0
1	58130	SHOP_FESO_ITEMSHOPTEST_58130	FESO_ITEMSHOP	23416	Potable_G_friedCorn	2	0	0	0
1	58131	SHOP_FESO_ITEMSHOPTEST_58131	FESO_ITEMSHOP	23417	Potable_G_GApple	2	0	0	0
1	58132	SHOP_FESO_ITEMSHOPTEST_58132	FESO_ITEMSHOP	23418	Potable_G_EggStew	2	0	0	0
1	58133	SHOP_FESO_ITEMSHOPTEST_58133	FESO_ITEMSHOP	23419	Potable_G_Salad	2	0	0	0
1	58134	SHOP_FESO_ITEMSHOPTEST_58134	FESO_ITEMSHOP	23420	Potable_G_CapyFish	2	0	0	0
1	58135	SHOP_FESO_ITEMSHOPTEST_58135	FESO_ITEMSHOP	23421	Potable_G_Caborum	2	0	0	0
1	58136	SHOP_FESO_ITEMSHOPTEST_58136	FESO_ITEMSHOP	160152	Xmas2015Food	2	0	0	0
1	58137	SHOP_FESO_ITEMSHOPTEST_58137	FESO_ITEMSHOP	181131	Recipe_UltimatePot10	1	0	0	0
1	58139	SHOP_FESO_ITEMSHOPTEST_58139	FESO_ITEMSHOP	40110	Peptic	2	0	0	0
1	58140	SHOP_FESO_ITEMSHOPTEST_58140	FESO_ITEMSHOP	160124	Peptic_Enha	2	0	0	0
1	58141	SHOP_FESO_ITEMSHOPTEST_58141	FESO_ITEMSHOP	181078	Recipe_Valeron_Bless_Soft	4	0	0	0
1	58142	SHOP_FESO_ITEMSHOPTEST_58142	FESO_ITEMSHOP	181079	Recipe_Valeron_Bless_Medium	4	0	0	0
1	58143	SHOP_FESO_ITEMSHOPTEST_58143	FESO_ITEMSHOP	181080	Recipe_Valeron_Bless_Hard	4	0	0	0
1	58144	SHOP_FESO_ITEMSHOPTEST_58144	FESO_ITEMSHOP	181170	Recipe_DevilBless	4	0	0	0
1	58145	SHOP_FESO_ITEMSHOPTEST_58145	FESO_ITEMSHOP	20505	ValkyrieCrasher_5	3	0	0	0
1	58146	SHOP_FESO_ITEMSHOPTEST_58146	FESO_ITEMSHOP	21375	Pet_Food	1	0	0	0
1	58147	SHOP_FESO_ITEMSHOPTEST_58147	FESO_ITEMSHOP	20729	TeleportScroll_Ev	3	0	0	0
1	58148	SHOP_FESO_ITEMSHOPTEST_58148	FESO_ITEMSHOP	21046	RecallFrScroll	3	0	0	0
1	58149	SHOP_FESO_ITEMSHOPTEST_58149	FESO_ITEMSHOP	189024	Shiny_Key	1	0	0	0
1	58150	SHOP_FESO_ITEMSHOPTEST_58150	FESO_ITEMSHOP	88024	OtitePerfume	0	0	0	0
1	58151	SHOP_FESO_ITEMSHOPTEST_58151	FESO_ITEMSHOP	23233	Shiny_Crystal_Box	2	0	0	0
1	58152	SHOP_FESO_ITEMSHOPTEST_58152	FESO_ITEMSHOP	185007	ClearRum	1	0	0	0
1	58153	SHOP_FESO_ITEMSHOPTEST_58153	FESO_ITEMSHOP	21215	MaroonGrass	1	0	0	0
1	58154	SHOP_FESO_ITEMSHOPTEST_58154	FESO_ITEMSHOP	74443	RuneWord_Bin	1	0	0	0
1	58155	SHOP_FESO_ITEMSHOPTEST_58155	FESO_ITEMSHOP	21551	TreasureBox_Key	1	0	0	0
1	58156	SHOP_FESO_ITEMSHOPTEST_58156	FESO_ITEMSHOP	75328	MedalOfSilver	1	0	0	0
1	58157	SHOP_FESO_ITEMSHOPTEST_58157	FESO_ITEMSHOP	21365	MysticCrystal02	1	0	0	0
1	58158	SHOP_FESO_ITEMSHOPTEST_58158	FESO_ITEMSHOP	20085	KatovicSoup1	1	0	0	0
1	58159	SHOP_FESO_ITEMSHOPTEST_58159	FESO_ITEMSHOP	21028	RedCloth	1	0	0	0
1	58160	SHOP_FESO_ITEMSHOPTEST_58160	FESO_ITEMSHOP	21029	White_Cloth	1	0	0	0
1	58161	SHOP_FESO_ITEMSHOPTEST_58161	FESO_ITEMSHOP	21225	BlackSap	1	0	0	0
1	58162	SHOP_FESO_ITEMSHOPTEST_58162	FESO_ITEMSHOP	21241	BlueSap	1	0	0	0
1	58163	SHOP_FESO_ITEMSHOPTEST_58163	FESO_ITEMSHOP	25512	BloodredRose	1	0	0	0
1	58164	SHOP_FESO_ITEMSHOPTEST_58164	FESO_ITEMSHOP	25513	PerfectHornOfUnicorn	1	0	0	0
1	58165	SHOP_FESO_ITEMSHOPTEST_58165	FESO_ITEMSHOP	25514	TyrannoClaw	1	0	0	0
1	58166	SHOP_FESO_ITEMSHOPTEST_58166	FESO_ITEMSHOP	74421	WarRareBook	1	0	0	0
1	58167	SHOP_FESO_ITEMSHOPTEST_58167	FESO_ITEMSHOP	74422	MagicRareBook	1	0	0	0
1	58168	SHOP_FESO_ITEMSHOPTEST_58168	FESO_ITEMSHOP	74423	GunshotRareBook	1	0	0	0
1	58169	SHOP_FESO_ITEMSHOPTEST_58169	FESO_ITEMSHOP	21316	DevilsWhisper	1	0	0	0
1	58170	SHOP_FESO_ITEMSHOPTEST_58170	FESO_ITEMSHOP	21181	BoneStick	1	0	0	0
1	58171	SHOP_FESO_ITEMSHOPTEST_58171	FESO_ITEMSHOP	21246	EldoomWing	1	0	0	0
1	58172	SHOP_FESO_ITEMSHOPTEST_58172	FESO_ITEMSHOP	21214	WolfsFur	1	0	0	0
1	58173	SHOP_FESO_ITEMSHOPTEST_58173	FESO_ITEMSHOP	21808	RedJewel3	1	0	0	0
1	58174	SHOP_FESO_ITEMSHOPTEST_58174	FESO_ITEMSHOP	21243	Marble	1	0	0	0
1	58175	SHOP_FESO_ITEMSHOPTEST_58175	FESO_ITEMSHOP	21213	IceCrystal	1	0	0	0
1	58176	SHOP_FESO_ITEMSHOPTEST_58176	FESO_ITEMSHOP	21110	BulkCoal	1	0	0	0
1	58177	SHOP_FESO_ITEMSHOPTEST_58177	FESO_ITEMSHOP	21199	Aidanium_Pure	1	0	0	0
1	58178	SHOP_FESO_ITEMSHOPTEST_58178	FESO_ITEMSHOP	21238	DragonflySilk	1	0	0	0
1	58179	SHOP_FESO_ITEMSHOPTEST_58179	FESO_ITEMSHOP	21201	DemonStone	1	0	0	0
1	58180	SHOP_FESO_ITEMSHOPTEST_58180	FESO_ITEMSHOP	21809	RedJewel4	1	0	0	0
1	58181	SHOP_FESO_ITEMSHOPTEST_58181	FESO_ITEMSHOP	21814	BlueJewel4	1	0	0	0
1	58182	SHOP_FESO_ITEMSHOPTEST_58182	FESO_ITEMSHOP	21819	GreenJewel4	1	0	0	0
1	58183	SHOP_FESO_ITEMSHOPTEST_58183	FESO_ITEMSHOP	74430	RhodolitePiece	1	0	0	0
1	58184	SHOP_FESO_ITEMSHOPTEST_58184	FESO_ITEMSHOP	189127	Leaf_Ref	1	0	0	0
1	58185	SHOP_FESO_ITEMSHOPTEST_58185	FESO_ITEMSHOP	21196	Talt_Pure	1	0	0	0
1	58186	SHOP_FESO_ITEMSHOPTEST_58186	FESO_ITEMSHOP	21200	Etretanium_Pure	1	0	0	0
1	58187	SHOP_FESO_ITEMSHOPTEST_58187	FESO_ITEMSHOP	21197	Ionium_Pure	1	0	0	0
1	58188	SHOP_FESO_ITEMSHOPTEST_58188	FESO_ITEMSHOP	21198	Quartz_Pure	1	0	0	0
1	58189	SHOP_FESO_ITEMSHOPTEST_58189	FESO_ITEMSHOP	21613	FireStone	1	0	0	0
1	58190	SHOP_FESO_ITEMSHOPTEST_58190	FESO_ITEMSHOP	21614	IceStone	1	0	0	0
1	58191	SHOP_FESO_ITEMSHOPTEST_58191	FESO_ITEMSHOP	21615	WindStone	1	0	0	0
1	58192	SHOP_FESO_ITEMSHOPTEST_58192	FESO_ITEMSHOP	21616	PsyStone	1	0	0	0
1	58193	SHOP_FESO_ITEMSHOPTEST_58193	FESO_ITEMSHOP	21106	SilverPiece	1	0	0	0
1	58194	SHOP_FESO_ITEMSHOPTEST_58194	FESO_ITEMSHOP	21686	Elecstonepow	1	0	0	0
1	58195	SHOP_FESO_ITEMSHOPTEST_58195	FESO_ITEMSHOP	21184	Corn	1	0	0	0
1	58196	SHOP_FESO_ITEMSHOPTEST_58196	FESO_ITEMSHOP	21125	Cabosse	1	0	0	0
1	58197	SHOP_FESO_ITEMSHOPTEST_58197	FESO_ITEMSHOP	21252	GoldenApple	1	0	0	0
1	58198	SHOP_FESO_ITEMSHOPTEST_58198	FESO_ITEMSHOP	185004	ComodoMeet	1	0	0	0
1	58199	SHOP_FESO_ITEMSHOPTEST_58199	FESO_ITEMSHOP	189098	GreatClearRum	1	0	0	0
1	58200	SHOP_FESO_ITEMSHOPTEST_58200	FESO_ITEMSHOP	21656	Girlheart	1	0	0	0
1	58201	SHOP_FESO_ITEMSHOPTEST_58201	FESO_ITEMSHOP	185006	Honey2	1	0	0	0
1	58202	SHOP_FESO_ITEMSHOPTEST_58202	FESO_ITEMSHOP	21679	OldJournal4	1	0	0	0
1	58203	SHOP_FESO_ITEMSHOPTEST_58203	FESO_ITEMSHOP	21680	OldJournal5	1	0	0	0
1	58204	SHOP_FESO_ITEMSHOPTEST_58204	FESO_ITEMSHOP	21681	OldJournal6	1	0	0	0
1	58205	SHOP_FESO_ITEMSHOPTEST_58205	FESO_ITEMSHOP	189104	GreatCocka_Egg	1	0	0	0
1	58206	SHOP_FESO_ITEMSHOPTEST_58206	FESO_ITEMSHOP	189106	GreatCabbage	1	0	0	0
1	58207	SHOP_FESO_ITEMSHOPTEST_58207	FESO_ITEMSHOP	189103	GreatCabosse	1	0	0	0
1	58208	SHOP_FESO_ITEMSHOPTEST_58208	FESO_ITEMSHOP	21664	Beet	1	0	0	0
1	58209	SHOP_FESO_ITEMSHOPTEST_58209	FESO_ITEMSHOP	21698	WheatFlour	1	0	0	0
1	58210	SHOP_FESO_ITEMSHOPTEST_58210	FESO_ITEMSHOP	185003	Brawn	1	0	0	0
1	58211	SHOP_FESO_ITEMSHOPTEST_58211	FESO_ITEMSHOP	185001	SpiderMeet	1	0	0	0
1	58212	SHOP_FESO_ITEMSHOPTEST_58212	FESO_ITEMSHOP	21234	MatamorphosisStone	1	0	0	0
1	58213	SHOP_FESO_ITEMSHOPTEST_58213	FESO_ITEMSHOP	189023	CookStone	1	0	0	0
1	58214	SHOP_FESO_ITEMSHOPTEST_58214	FESO_ITEMSHOP	21053	CraftedBurkle	1	0	0	0
1	58215	SHOP_FESO_ITEMSHOPTEST_58215	FESO_ITEMSHOP	21062	WristGuard	1	0	0	0
1	58216	SHOP_FESO_ITEMSHOPTEST_58216	FESO_ITEMSHOP	21065	AnkleGuard	1	0	0	0
1	58217	SHOP_FESO_ITEMSHOPTEST_58217	FESO_ITEMSHOP	21058	CraftedChain	1	0	0	0
1	58218	SHOP_FESO_ITEMSHOPTEST_58218	FESO_ITEMSHOP	23475	Spinel_Reydeavaricia	1	0	0	0
1	58219	SHOP_FESO_ITEMSHOPTEST_58219	FESO_ITEMSHOP	157182	Constellationofproof	1	0	0	0
1	58220	SHOP_FESO_ITEMSHOPTEST_58220	FESO_ITEMSHOP	21663	Wolfmeat	1	0	0	0
1	58221	SHOP_FESO_ITEMSHOPTEST_58221	FESO_ITEMSHOP	189133	Elementium	1	0	0	0
1	58222	SHOP_FESO_ITEMSHOPTEST_58222	FESO_ITEMSHOP	189112	kryptonite	1	0	0	0
1	58223	SHOP_FESO_ITEMSHOPTEST_58223	FESO_ITEMSHOP	20065	Nervine	1	0	0	0
1	58224	SHOP_FESO_ITEMSHOPTEST_58224	FESO_ITEMSHOP	21884	Stalatite	1	0	0	0
1	58225	SHOP_FESO_ITEMSHOPTEST_58225	FESO_ITEMSHOP	21883	SnakeScale	1	0	0	0
1	58227	SHOP_FESO_ITEMSHOPTEST_58227	FESO_ITEMSHOP	21662	Capypotato	1	0	0	0
1	58228	SHOP_FESO_ITEMSHOPTEST_58228	FESO_ITEMSHOP	20674	Spinel_Graychief_Cas	3	0	0	0
1	58229	SHOP_FESO_ITEMSHOPTEST_58229	FESO_ITEMSHOP	20677	Spinel_Capri	3	0	0	0
1	58230	SHOP_FESO_ITEMSHOPTEST_58230	FESO_ITEMSHOP	20678	Spinel_GiantEnc	3	0	0	0
1	58231	SHOP_FESO_ITEMSHOPTEST_58231	FESO_ITEMSHOP	20679	Spinel_MRizer	3	0	0	0
1	58232	SHOP_FESO_ITEMSHOPTEST_58232	FESO_ITEMSHOP	20680	Spinel_TestNo122	3	0	0	0
1	58233	SHOP_FESO_ITEMSHOPTEST_58233	FESO_ITEMSHOP	20681	Spinel_Battleship142	3	0	0	0
1	58234	SHOP_FESO_ITEMSHOPTEST_58234	FESO_ITEMSHOP	20682	Spinel_BossWolf	3	0	0	0
1	58235	SHOP_FESO_ITEMSHOPTEST_58235	FESO_ITEMSHOP	20683	Spinel_QEaterB	3	0	0	0
1	58236	SHOP_FESO_ITEMSHOPTEST_58236	FESO_ITEMSHOP	20684	Spinel_QEaterE	3	0	0	0
1	58237	SHOP_FESO_ITEMSHOPTEST_58237	FESO_ITEMSHOP	20685	Spinel_QEaterT	3	0	0	0
1	58238	SHOP_FESO_ITEMSHOPTEST_58238	FESO_ITEMSHOP	20686	Spinel_PMandoreria	3	0	0	0
1	58239	SHOP_FESO_ITEMSHOPTEST_58239	FESO_ITEMSHOP	20687	Spinel_Sharffen	3	0	0	0
1	58240	SHOP_FESO_ITEMSHOPTEST_58240	FESO_ITEMSHOP	20688	Spinel_Ureusminion	3	0	0	0
1	58241	SHOP_FESO_ITEMSHOPTEST_58241	FESO_ITEMSHOP	20689	Spinel_UreusEgg	3	0	0	0
1	58242	SHOP_FESO_ITEMSHOPTEST_58242	FESO_ITEMSHOP	20690	Spinel_MiniGriffon	3	0	0	0
1	58243	SHOP_FESO_ITEMSHOPTEST_58243	FESO_ITEMSHOP	20691	Spinel_Griffon	3	0	0	0
1	58244	SHOP_FESO_ITEMSHOPTEST_58244	FESO_ITEMSHOP	23469	Spinel_Imoogi	3	0	0	0
1	58245	SHOP_FESO_ITEMSHOPTEST_58245	FESO_ITEMSHOP	23470	Spinel_QueenBee	3	0	0	0
1	58246	SHOP_FESO_ITEMSHOPTEST_58246	FESO_ITEMSHOP	23471	Spinel_DisplacedValkyrie	3	0	0	0
1	58247	SHOP_FESO_ITEMSHOPTEST_58247	FESO_ITEMSHOP	23472	Spinel_CaptainTcapywarrior	3	0	0	0
1	58248	SHOP_FESO_ITEMSHOPTEST_58248	FESO_ITEMSHOP	23473	Spinel_AngryAcorchado	3	0	0	0
1	58249	SHOP_FESO_ITEMSHOPTEST_58249	FESO_ITEMSHOP	23474	Spinel_RageGehcos	3	0	0	0
1	58250	SHOP_FESO_ITEMSHOPTEST_58250	FESO_ITEMSHOP	23476	Spinel_Elmorc	3	0	0	0
1	58251	SHOP_FESO_ITEMSHOPTEST_58251	FESO_ITEMSHOP	23477	Spinel_Wahlanshe	3	0	0	0
1	58252	SHOP_FESO_ITEMSHOPTEST_58252	FESO_ITEMSHOP	23478	Spinel_Avalanche Revenant	3	0	0	0
1	58253	SHOP_FESO_ITEMSHOPTEST_58253	FESO_ITEMSHOP	23479	Spinel_Vampire Bat Lord Elite	3	0	0	0
1	58254	SHOP_FESO_ITEMSHOPTEST_58254	FESO_ITEMSHOP	23480	Spinel_GrimRipperLeader	3	0	0	0
1	58255	SHOP_FESO_ITEMSHOPTEST_58255	FESO_ITEMSHOP	23481	Spinel_MightyVictor	3	0	0	0
1	58256	SHOP_FESO_ITEMSHOPTEST_58256	FESO_ITEMSHOP	20671	Spinel_Medusa	3	0	0	0
1	58257	SHOP_FESO_ITEMSHOPTEST_58257	FESO_ITEMSHOP	20672	Spinel_Sphinx	3	0	0	0
1	58258	SHOP_FESO_ITEMSHOPTEST_58258	FESO_ITEMSHOP	20673	Spinel_Minotauros	3	0	0	0
1	58259	SHOP_FESO_ITEMSHOPTEST_58259	FESO_ITEMSHOP	20590	Spinel_CockatriesShock_Elite	3	0	0	0
1	58260	SHOP_FESO_ITEMSHOPTEST_58260	FESO_ITEMSHOP	160000	Spinel_Swampangler_JPN	3	0	0	0
1	58261	SHOP_FESO_ITEMSHOPTEST_58261	FESO_ITEMSHOP	20693	Spinel_DiseaseTcapy	3	0	0	0
1	58262	SHOP_FESO_ITEMSHOPTEST_58262	FESO_ITEMSHOP	20592	Spinel_Carpenterwasp_Elite	3	0	0	0
1	58263	SHOP_FESO_ITEMSHOPTEST_58263	FESO_ITEMSHOP	160048	Spinel_Abyssbear	3	0	0	0
1	58264	SHOP_FESO_ITEMSHOPTEST_58264	FESO_ITEMSHOP	160049	Spinel_Abysswolf	3	0	0	0
1	58265	SHOP_FESO_ITEMSHOPTEST_58265	FESO_ITEMSHOP	160062	Spinel_Monster_PhobitanChieftain_mag	3	0	0	0
