AR	ASPD	ATK	AddATK	AddSkl1ID	AddSkl1Lv	AddSkl2ID	AddSkl2Lv	AddSkl3ID	AddSkl3Lv	AddSkl4ID	AddSkl4Lv	AddSkl5ID	AddSkl5Lv	AtkSound	BLK	BaseATK	BaseDEF	BeastBane	BlkSound	BlowSound	BrLv	Buff	BuffDesc	BuffFreq	BuffName	CRT	Category1	Category1Name	Category2	Category2Name	ClassID	ClassName	ClassType	DBLHand	DEF	DeadDrop	DefEA	DefIP	DefaultEqpSlot	DemonBane	Desc	DinoBane	DropAngle	DropOffset	DropRareFreq	DropReinforceType	DropRule	DropSocketType	DropSound	Dummy_A_LH	Dummy_A_RH	Dummy_B	Dummy_F	Dummy_N_LH	Dummy_N_RH	EQUP	EffectLength	EmitterName	EngName	EqpType	EquipSound	ExtentionSocketGroup	FesoPrice	FesoSellPrice	FesoVenderable	FileName	FireATK	FireIP	GolemBane	GroupName	HPDrain	HR	HumanBane	IMP	IceATK	IceIP	ImgName	IncAGI	IncCHA	IncCON	IncDEX	IncINT	IncSTR	InfoView	ItemClass	ItemIndicator	ItemLv	ItemName	ItemType	KDRank	LODDist	LghtATK	LgtIP	LogoutSave	MHP	MKP	MSP	MSPD	MaterialSet	MaxExtentionSocket	MaxR	MaxSocketCount	MaxStack	MinR	Option1ID	Option1MaxValue	Option1MinValue	Option2ID	Option2MaxValue	Option2MinValue	Option3ID	Option3MaxValue	Option3MinValue	OptionGroup	PR	Pair	ParticleCount	ParticleName	Price	PromotionLv	PsyATK	PsyIP	RFIRE	RHP	RICE	RLGHT	RPSY	RSP	RSTAT	Rank	RedFIRE	RedICE	RedLGHT	RedMAG	RedMEL	RedPSY	RedSHT	RendBlind	RendBurning	RendFear	RendFreeze	RendPoison	RendShock	RendStun	ReqToolTip	SaleEA	SaleID	Scale	ScpType	SellPrice	ShldDR	SocketRef	Spec	Suffix	TargetHitEffect	Tradable	UndeadBane	UniqueBone	Unstack	UseGender	UseGravity	UseInverse	UseLv	Venderable	WLv	WeaponTail	Weight	arg1	arg2
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>27429</>	Etc_Recipe	<$>39943</>	86058	Recipe_RedJewel3	Recipe	NO	0	FALSE	1	0	None	0	<$>40528</>	0	0	0	0	None	Recipe	None	drop_etc.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Recipe - Ruby	None	None	None	2147483647	0	FALSE	it_e_scrollmap	0	0	0	Recipe	0	0	0	0	0	0	it_e_scrollmap	0	0	0	0	0	0	TRUE	<$>39943</>	SYS_item_column_green	0	<$>40530</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	9000	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>140444</>	1	86058	1	None	2750	0	None	<$>39946</>	_NO	None	TRUE	0	None	FALSE	Both	TRUE	TRUE	60	TRUE	15	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>27429</>	Etc_Recipe	<$>39943</>	86059	Recipe_RedJewel4	Recipe	NO	0	FALSE	1	0	None	0	<$>40528</>	0	0	0	0	None	Recipe	None	drop_etc.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Recipe - Royal ruby	None	None	None	2147483647	0	FALSE	it_e_scrollmap	0	0	0	Recipe	0	0	0	0	0	0	it_e_scrollmap	0	0	0	0	0	0	TRUE	<$>39943</>	SYS_item_column_green	0	<$>40531</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	90000	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>140444</>	1	86059	1	None	27500	0	None	<$>39946</>	_NO	None	TRUE	0	None	FALSE	Both	TRUE	TRUE	80	TRUE	20	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>27429</>	Etc_Recipe	<$>39943</>	86060	Recipe_RedJewel5	Recipe	NO	0	FALSE	1	0	None	0	<$>40528</>	0	0	0	0	None	Recipe	None	drop_etc.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Recipe - Archangel heart	None	None	None	2147483647	0	FALSE	it_e_scrollmap	0	0	0	Recipe	0	0	0	0	0	0	it_e_scrollmap	0	0	0	0	0	0	TRUE	<$>39943</>	SYS_item_column_green	0	<$>40532</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	9000000	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>140444</>	1	86060	1	None	220000	0	None	<$>39946</>	_NO	None	TRUE	0	None	FALSE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>27429</>	Etc_Recipe	<$>39943</>	86061	Recipe_BlueJewel2	Recipe	NO	0	FALSE	1	0	None	0	<$>40528</>	0	0	0	0	None	Recipe	None	drop_etc.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Recipe - Sapphire piece	None	None	None	2147483647	0	FALSE	it_e_scrollmap	0	0	0	Recipe	0	0	0	0	0	0	it_e_scrollmap	0	0	0	0	0	0	TRUE	<$>39943</>	SYS_item_column_green	0	<$>40533</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	900	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>140444</>	1	86061	1	None	275	0	None	<$>39946</>	_NO	None	TRUE	0	None	FALSE	Both	TRUE	TRUE	40	TRUE	10	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>27429</>	Etc_Recipe	<$>39943</>	86062	Recipe_BlueJewel3	Recipe	NO	0	FALSE	1	0	None	0	<$>40528</>	0	0	0	0	None	Recipe	None	drop_etc.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Recipe - Sapphire	None	None	None	2147483647	0	FALSE	it_e_scrollmap	0	0	0	Recipe	0	0	0	0	0	0	it_e_scrollmap	0	0	0	0	0	0	TRUE	<$>39943</>	SYS_item_column_green	0	<$>40534</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	9000	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>140444</>	1	86062	1	None	2750	0	None	<$>39946</>	_NO	None	TRUE	0	None	FALSE	Both	TRUE	TRUE	60	TRUE	15	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>27429</>	Etc_Recipe	<$>39943</>	86063	Recipe_BlueJewel4	Recipe	NO	0	FALSE	1	0	None	0	<$>40528</>	0	0	0	0	None	Recipe	None	drop_etc.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Recipe - Royal sapphire	None	None	None	2147483647	0	FALSE	it_e_scrollmap	0	0	0	Recipe	0	0	0	0	0	0	it_e_scrollmap	0	0	0	0	0	0	TRUE	<$>39943</>	SYS_item_column_green	0	<$>40535</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	90000	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>140444</>	1	86063	1	None	27500	0	None	<$>39946</>	_NO	None	TRUE	0	None	FALSE	Both	TRUE	TRUE	80	TRUE	20	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>27429</>	Etc_Recipe	<$>39943</>	86064	Recipe_BlueJewel5	Recipe	NO	0	FALSE	1	0	None	0	<$>40528</>	0	0	0	0	None	Recipe	None	drop_etc.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Recipe - Seed of Yggdrasil	None	None	None	2147483647	0	FALSE	it_e_scrollmap	0	0	0	Recipe	0	0	0	0	0	0	it_e_scrollmap	0	0	0	0	0	0	TRUE	<$>39943</>	SYS_item_column_green	0	<$>40536</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	9000000	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>140444</>	1	86064	1	None	220000	0	None	<$>39946</>	_NO	None	TRUE	0	None	FALSE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>27429</>	Etc_Recipe	<$>39943</>	86065	Recipe_GreenJewel2	Recipe	NO	0	FALSE	1	0	None	0	<$>40528</>	0	0	0	0	None	Recipe	None	drop_etc.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Recipe - Emerald piece	None	None	None	2147483647	0	FALSE	it_e_scrollmap	0	0	0	Recipe	0	0	0	0	0	0	it_e_scrollmap	0	0	0	0	0	0	TRUE	<$>39943</>	SYS_item_column_green	0	<$>40537</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	900	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>140444</>	1	86065	1	None	275	0	None	<$>39946</>	_NO	None	TRUE	0	None	FALSE	Both	TRUE	TRUE	40	TRUE	10	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>27429</>	Etc_Recipe	<$>39943</>	86066	Recipe_GreenJewel3	Recipe	NO	0	FALSE	1	0	None	0	<$>40528</>	0	0	0	0	None	Recipe	None	drop_etc.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Recipe - Emerald	None	None	None	2147483647	0	FALSE	it_e_scrollmap	0	0	0	Recipe	0	0	0	0	0	0	it_e_scrollmap	0	0	0	0	0	0	TRUE	<$>39943</>	SYS_item_column_green	0	<$>40538</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	9000	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>140444</>	1	86066	1	None	2750	0	None	<$>39946</>	_NO	None	TRUE	0	None	FALSE	Both	TRUE	TRUE	60	TRUE	15	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>27429</>	Etc_Recipe	<$>39943</>	86067	Recipe_GreenJewel4	Recipe	NO	0	FALSE	1	0	None	0	<$>40528</>	0	0	0	0	None	Recipe	None	drop_etc.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Recipe - Royal Emerald	None	None	None	2147483647	0	FALSE	it_e_scrollmap	0	0	0	Recipe	0	0	0	0	0	0	it_e_scrollmap	0	0	0	0	0	0	TRUE	<$>39943</>	SYS_item_column_green	0	<$>40539</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	90000	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>140444</>	1	86067	1	None	27500	0	None	<$>39946</>	_NO	None	TRUE	0	None	FALSE	Both	TRUE	TRUE	80	TRUE	20	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>27429</>	Etc_Recipe	<$>39943</>	86068	Recipe_GreenJewel5	Recipe	NO	0	FALSE	1	0	None	0	<$>40528</>	0	0	0	0	None	Recipe	None	drop_etc.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Recipe - Seiren's scale	None	None	None	2147483647	0	FALSE	it_e_scrollmap	0	0	0	Recipe	0	0	0	0	0	0	it_e_scrollmap	0	0	0	0	0	0	TRUE	<$>39943</>	SYS_item_column_green	0	<$>40540</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	9000000	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>140444</>	1	86068	1	None	220000	0	None	<$>39946</>	_NO	None	TRUE	0	None	FALSE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>27429</>	Etc_Recipe	<$>39943</>	86069	Recipe_CamisadeSoldado_Cos	Recipe	NO	0	FALSE	1	0	None	0	<$>179488</>	0	0	0	0	None	Recipe	None	drop_etc.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Recipe - Camisa de Soldado Costume	None	None	None	2147483647	0	FALSE	it_e_scrollmap	0	0	0	Recipe	0	0	0	0	0	0	it_e_scrollmap	0	0	0	0	0	0	TRUE	<$>39943</>	SYS_item_column_green	0	<$>40541</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	90000	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>140444</>	1	86069	1	None	27500	0	None	<$>39946</>	_NO	None	TRUE	0	None	FALSE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Etc	<$>27429</>	Etc_Recipe	<$>39943</>	86070	Recipe_TheGladiator_Cos	Recipe	NO	0	FALSE	1	0	None	0	<$>179488</>	0	0	0	0	None	Recipe	None	drop_etc.ogg	N/A	N/A	N/A	N/A	N/A	N/A	FALSE	0	None	Recipe - The Gladiator Costume	None	None	None	2147483647	0	FALSE	it_e_scrollmap	0	0	0	Recipe	0	0	0	0	0	0	it_e_scrollmap	0	0	0	0	0	0	TRUE	<$>39943</>	SYS_item_column_green	0	<$>40543</>	None	0	1000	0	0	No	0	0	0	1	None	0	0	0	32767	0	0	0	0	0	0	0	0	0	0	None	0	NO	1	None	90000	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>140444</>	1	86070	1	None	27500	0	None	<$>39946</>	_NO	None	TRUE	0	None	FALSE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
