AR	ASPD	ASPD_Opt	ATK	AddATK	AddSkl1ID	AddSkl1Lv	AddSkl2ID	AddSkl2Lv	AddSkl3ID	AddSkl3Lv	AddSkl4ID	AddSkl4Lv	AddSkl5ID	AddSkl5Lv	AtkSound	BLK	BaseATK	BaseDEF	BeastBane	BlkSound	BlowSound	BrLv	Buff	BuffDesc	BuffFreq	BuffName	CRT	Category1	Category1Name	Category2	Category2Name	ClassID	ClassName	ClassType	DBLHand	DEF	DeadDrop	DefEA	DefIP	DefaultEqpSlot	DemonBane	Desc	DinoBane	DropAngle	DropOffset	DropRareFreq	DropReinforceType	DropRule	DropSocketType	DropSound	Dummy_A_LH	Dummy_A_RH	Dummy_B	Dummy_F	Dummy_N_LH	Dummy_N_RH	EQUP	EffectLength	EmitterName	EnchantLv	EnchantType	EngName	EqpType	EquipSound	EvationSkill_BM	ExtentionSocketGroup	FesoPrice	FesoSellPrice	FesoVenderable	FileName	FireATK	FireIP	GolemBane	GroupName	HPDrain	HP_Opt	HR	HumanBane	IMP	IMP_Opt	IceATK	IceIP	ImgName	IncAGI	IncCHA	IncCON	IncDEX	IncINT	IncMHP	IncMHP_Opt	IncMSP	IncMSP_Opt	IncSTR	InfoView	ItemClass	ItemIndicator	ItemLv	ItemName	ItemType	KDRank	LODDist	LghtATK	LgtIP	LogoutSave	MHP	MHP2_Opt	MHP_Opt	MKP	MSP	MSPD	MSPD_Opt	MSP_Opt	MSP_Opt2	MaterialSet	MaxExtentionSocket	MaxR	MaxSocketCount	MaxStack	MinR	Option1ID	Option1MaxValue	Option1MinValue	Option2ID	Option2MaxValue	Option2MinValue	Option3ID	Option3MaxValue	Option3MinValue	OptionGroup	PCAtk	PCDef	PR	PR_Opt	Pair	ParticleCount	ParticleName	Price	PromotionLv	PsyATK	PsyIP	RFIRE	RHP	RICE	RLGHT	RPSY	RSP	RSTAT	Rank	RedFIRE	RedICE	RedLGHT	RedMAG	RedMEL	RedPSY	RedSHT	RendBlind	RendBurning	RendFear	RendFreeze	RendPoison	RendShock	RendStun	ReqToolTip	SaleEA	SaleID	Scale	ScpType	SellPrice	SetItemGroup	ShldDR	SocketRef	Spec	Suffix	TargetHitEffect	Tradable	UndeadBane	UniqueBone	Unstack	UseGender	UseGravity	UseInverse	UseLv	Venderable	WLv	WeaponTail	Weight	arg1	arg2
0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	3	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Boots3	<$>32376</>	19512	ChainBoots_Low	MBoots	NO	4	FALSE	1	0	BOOTS	0	<$>32375</>	0	10	0	0	None	NormEqp	None	drop_metalarmor2.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	40	None	Chain boots	BOOTS	equip_clothe.ogg	0	None	2147483647	0	FALSE	it_m_chainboots	0	0	0	Boots	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	TRUE	<$>32365</>	SYS_item_column_red	19	<$>32374</>	None	0	1000	0	0	No	0	0	0	0	0	0.95	0	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	BOOTS	0	0	0	0	NO	1	None	1620	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>154536</>	1	19512	1.6	None	495	0	0	None	<$>32368</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	40	TRUE	10	None	0	0	0
0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	3	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Boots3	<$>32376</>	19513	SchivarlierGrieves	MBoots	NO	9	FALSE	1	0	BOOTS	0	<$>147943</>	0	10	0	0	None	NormEqp	None	drop_metalarmor2.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	100	None	Schivarlier grieves	BOOTS	equip_clothe.ogg	0	None	2147483647	0	FALSE	it_m_metalgrieves	0	0	0	Boots	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	TRUE	<$>32365</>	SYS_item_column_red	0	<$>32387</>	None	0	1000	0	0	No	0	0	0	0	0	0.95	0	0	0	None	0	0	0	1	0	22001	10	5	22002	15	5	0	0	0	None	0	0	0	0	NO	1	None	225000	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>31900</>	1	19513	1.6	None	68750	0	0	None	<$>32368</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	1	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Boots1	<$>32365</>	19514	MysticShoes	Boots	NO	3	FALSE	1	0	BOOTS	0	<$>147944</>	0	10	0	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	100	None	Mystic shoes	BOOTS	equip_clothe.ogg	0	None	2147483647	0	FALSE	it_m_shoes	0	0	0	Boots	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	TRUE	<$>32365</>	SYS_item_column_red	0	<$>32389</>	None	0	1000	0	0	No	0	0	0	0	0	1	0	0	0	None	0	0	0	1	0	22001	10	5	22002	15	5	0	0	0	BOOTS	0	0	0	0	NO	1	None	225000	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32310</>	1	19514	1.6	None	68750	0	0	None	<$>32368</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	2	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Boots2	<$>32372</>	19515	TrackingBoots	LBoots	NO	6	FALSE	1	0	BOOTS	0	<$>147945</>	0	10	0	0	None	NormEqp	None	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	100	None	Tracking boots	BOOTS	equip_clothe.ogg	0	None	2147483647	0	FALSE	it_m_leatherboots	0	0	0	Boots	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	TRUE	<$>32365</>	SYS_item_column_red	0	<$>32391</>	None	0	1000	0	0	No	0	0	0	0	0	1	0	0	0	None	0	0	0	1	0	22001	10	5	22002	15	5	22004	10	5	None	0	0	0	0	NO	1	None	225000	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32314</>	1	19515	1.6	None	68750	0	0	None	<$>32368</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	2	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Boots2	<$>32372</>	19516	AssasinBoots	LBoots	NO	2	FALSE	1	0	BOOTS	0	<$>147946</>	0	10	0	0	None	NormEqp	None	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	100	None	Assassin boots	BOOTS	equip_clothe.ogg	0	None	2147483647	0	FALSE	it_m_hardleatherboots	0	0	0	Boots	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	TRUE	<$>32365</>	SYS_item_column_red	0	<$>32393</>	None	0	1000	0	0	No	0	0	0	0	0	1	0	0	0	None	0	0	0	1	0	22002	20	10	22003	10	5	0	0	0	None	0	0	0	0	NO	1	None	225000	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32314</>	1	19516	1.6	None	68750	0	0	None	<$>32368</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	1	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Boots1	<$>32365</>	19517	Test_Shoes	Boots	NO	1	FALSE	1	0	BOOTS	0	<$>32395</>	0	10	0	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	1	None	Test shoes	BOOTS	equip_clothe.ogg	0	None	2147483647	0	FALSE	it_m_shoes	0	0	0	Boots	0	0	0	0	0	0	0	0	None	1	1	1	1	1	0	0	0	0	1	FALSE	<$>32365</>	SYS_item_column_red	0	<$>32395</>	None	0	1000	0	0	No	0	0	0	0	0	1	0	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	BOOTS	0	0	0	0	NO	1	None	18	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>154677</>	1	19517	1.6	None	5	0	0	None	<$>32368</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	1	TRUE	1	None	0	0	0
0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	3	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Boots3	<$>32376</>	19518	Expert_Boots_Metal	MBoots	NO	10	FALSE	1	0	BOOTS	0	<$>147947</>	0	10	0	0	None	NormEqp	None	drop_metalarmor2.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	100	None	Artisan's Grieves	BOOTS	equip_clothe.ogg	0	None	2147483647	0	FALSE	it_m_chainboots	0	0	0	Boots	0	0	0	0	1	0	0	0	it_m_expertgrieves	0	0	0	0	0	0	0	0	0	0	TRUE	<$>32365</>	SYS_item_column_red	0	<$>32396</>	None	0	1000	0	0	No	0	0	0	0	0	0.98	0	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	BOOTSM1	0	0	0	0	NO	1	None	90000	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32014</>	1	19518	1.6	None	27500	0	0	None	<$>32368</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	2	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Boots2	<$>32372</>	19519	Expert_Boots_Leather	LBoots	NO	7	FALSE	1	0	BOOTS	0	<$>147948</>	0	10	0	0	None	NormEqp	None	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	100	None	Artisan's Leather Boots	BOOTS	equip_clothe.ogg	0	None	2147483647	0	FALSE	it_m_leatherboots	0	0	0	Boots	0	0	0	0	1	0	0	0	it_m_expertleatherboots	0	0	0	0	0	0	0	0	0	0	TRUE	<$>32365</>	SYS_item_column_red	0	<$>32398</>	None	0	1000	0	0	No	0	0	0	0	0	1	0	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	BOOTSL1	0	0	0	0	NO	1	None	90000	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32336</>	1	19519	1.6	None	27500	0	0	None	<$>32368</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	1	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Boots1	<$>32365</>	19520	Expert_Boots_Soft	Boots	NO	4	FALSE	1	0	BOOTS	0	<$>147949</>	0	10	0	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	100	None	Artisan's Shoes	BOOTS	equip_clothe.ogg	0	None	2147483647	0	FALSE	it_m_shoes	0	0	0	Boots	0	0	0	0	1	0	0	0	it_m_expertshoes	0	0	0	0	0	0	0	0	0	0	TRUE	<$>32365</>	SYS_item_column_red	0	<$>32400</>	None	0	1000	0	0	No	0	0	0	0	0	1	0	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	BOOTSS1	0	0	0	0	NO	1	None	90000	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32333</>	1	19520	1.6	None	27500	0	0	None	<$>32368</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	3	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Boots3	<$>32376</>	19521	Master_Boots_Metal	MBoots	NO	12	FALSE	1	0	BOOTS	0	<$>147950</>	0	10	0	0	None	NormEqp	None	drop_metalarmor2.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	104	None	Magic Grieves	BOOTS	equip_clothe.ogg	0	None	2147483647	0	FALSE	it_m_chainboots	0	0	0	Boots	0	0	0	0	2	0	0	0	it_m_mastergrieves	0	0	0	0	0	0	0	0	0	0	TRUE	<$>32365</>	SYS_item_column_red	0	<$>32402</>	None	0	1000	0	0	No	0	0	0	0	0	1	0	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	BOOTSM2	0	0	0	0	NO	1	None	90000	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32014</>	1	19521	1.6	None	27500	0	0	None	<$>32368</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	2	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Boots2	<$>32372</>	19522	Master_Boots_Leather	LBoots	NO	9	FALSE	1	0	BOOTS	0	<$>147951</>	0	10	0	0	None	NormEqp	None	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	104	None	Magic Leather Boots	BOOTS	equip_clothe.ogg	0	None	2147483647	0	FALSE	it_m_leatherboots	0	0	0	Boots	0	0	0	0	2	0	0	0	it_m_masterleatherboots	0	0	0	0	0	0	0	0	0	0	TRUE	<$>32365</>	SYS_item_column_red	0	<$>32404</>	None	0	1000	0	0	No	0	0	0	0	0	1	0	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	BOOTSL2	0	0	0	0	NO	1	None	90000	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32336</>	1	19522	1.6	None	27500	0	0	None	<$>32368</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	1	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Boots1	<$>32365</>	19523	Master_Boots_Soft	Boots	NO	6	FALSE	1	0	BOOTS	0	<$>147952</>	0	10	0	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	104	None	Magic Shoes	BOOTS	equip_clothe.ogg	0	None	2147483647	0	FALSE	it_m_shoes	0	0	0	Boots	0	0	0	0	2	0	0	0	it_m_mastershoes	0	0	0	0	0	0	0	0	0	0	TRUE	<$>32365</>	SYS_item_column_red	0	<$>32406</>	None	0	1000	0	0	No	0	0	0	0	0	1	0	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	BOOTSS2	0	0	0	0	NO	1	None	90000	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32333</>	1	19523	1.6	None	27500	0	0	None	<$>32368</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	1	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Boots1	<$>32365</>	19524	Devil_Boots	Boots	NO	12	FALSE	1	0	BOOTS	0	<$>204196</>	0	10	0	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	108	None	Strata Devil Boots	BOOTS	equip_clothe.ogg	0	None	2147483647	0	FALSE	it_m_stratadevilboots	0	0	0	Boots	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	TRUE	<$>32365</>	SYS_item_column_red	0	<$>32408</>	None	0	1000	0	0	No	0	0	0	0	0	1	0	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	LEGENDBOOT	0	0	0	0	NO	1	None	90000	3	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32347</>	1	19524	1.6	None	27500	1	0	None	<$>32368</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	1	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Boots1	<$>32365</>	19525	Armonia_Boots	Boots	NO	12	FALSE	1	0	BOOTS	0	<$>204197</>	0	10	0	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	108	None	Armonia Boots	BOOTS	equip_clothe.ogg	0	None	2147483647	0	FALSE	it_m_stratadevilboots	0	0	0	Boots	0	0	0	0	0	0	0	0	it_a_armBoots	0	0	0	0	0	0	0	0	0	0	TRUE	<$>32365</>	SYS_item_column_red	0	<$>116944</>	None	0	1000	0	0	No	0	0	0	0	0	1	0	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	ARM_BOOT	0	0	0	0	NO	1	None	90000	4	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>154676</>	1	19525	1.6	None	27500	4	0	None	<$>32368</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	1	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Boots1	<$>32365</>	19526	Zodiac_Boots	Boots	NO	12	FALSE	1	0	BOOTS	0	<$>204198</>	0	10	0	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	108	None	Zodiac Boots	BOOTS	equip_clothe.ogg	0	None	2147483647	0	FALSE	it_m_stratadevilboots	0	0	0	Boots	0	0	0	0	0	0	0	0	it_m_ZodiacBoots	0	0	0	0	0	0	0	0	0	0	TRUE	<$>32365</>	SYS_item_column_red	0	<$>179260</>	None	0	1000	0	0	No	0	0	0	0	0	1	0	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	ELITECONBOOT	0	0	0	0	NO	1	None	90000	3	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32347</>	1	19526	1.6	None	27500	7	0	None	<$>32368</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	1	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Boots1	<$>32365</>	19527	Evil_Boots	Boots	NO	12	FALSE	1	0	BOOTS	0	<$>195206</>	0	10	0	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	104	None	Evil Boots	BOOTS	equip_clothe.ogg	0	None	2147483647	0	FALSE	it_m_stratadevilboots	0	0	0	Boots	0	0	0	0	0	0	0	0	it_m_blackdevilboots	0	0	0	0	0	0	0	0	0	0	TRUE	<$>32365</>	SYS_item_column_red	0	<$>195205</>	None	0	1000	0	0	No	0	0	0	0	0	1	0	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	LEGENDBOOT	0	0	0	0	NO	1	None	90000	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32333</>	1	19527	1.6	None	27500	3	0	None	<$>32368</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	1	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Boots1	<$>32365</>	19533	SettlerShoes	Boots	NO	1	FALSE	1	0	BOOTS	0	<$>147955</>	0	10	0	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	1	None	Settler's Shoes	BOOTS	equip_clothe.ogg	0	None	2147483647	0	FALSE	it_m_shoes	0	0	0	Boots	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	TRUE	<$>32365</>	SYS_item_column_red	0	<$>32418</>	None	0	1000	0	0	No	0	0	0	0	0	1.05	0	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	NO	1	None	90000	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>154677</>	1	19533	1.6	None	1	0	0	None	<$>32368</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	1	TRUE	20	None	0	0	0
0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	1	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Boots1	<$>32365</>	19537	Bristia_Boots	Boots	NO	12	FALSE	1	0	BOOTS	0	<$>204199</>	0	10	0	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	104	None	Bristia Boots	BOOTS	equip_clothe.ogg	0	None	2147483647	0	FALSE	it_m_shoes	0	0	0	Boots	0	0	0	0	2	0	0	0	it_m_bristiaboots	0	0	0	0	0	0	0	0	0	0	TRUE	<$>32365</>	SYS_item_column_red	0	<$>104751</>	None	0	1000	0	0	No	0	0	0	0	0	1	0	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	BOOTSS2	0	0	0	0	NO	1	None	90000	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32333</>	1	19537	1.6	None	27500	2	0	None	<$>32368</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	1	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Boots1	<$>32365</>	19538	Bahamar_Boots	Boots	NO	13	FALSE	1	0	BOOTS	0	<$>110738</>	0	10	0	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	108	None	Bahamar Boots	BOOTS	equip_clothe.ogg	0	None	2147483647	0	FALSE	it_m_demonhuntergrieves	0	0	0	Boots	0	0	0	0	5	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>32365</>	SYS_item_column_red	0	<$>110737</>	None	0	1000	0	0	No	0	0	0	0	0	1	0	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	LEGENDBOOT	0	0	0	0	NO	1	None	90000	3	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>43478</>	1	19538	1.6	None	27500	0	0	None	<$>32368</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	1	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Boots1	<$>32365</>	19539	Contract_Boots	Boots	NO	12	FALSE	1	0	BOOTS	0	<$>233374</>	0	10	0	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	108	None	Contract Boots	BOOTS	equip_clothe.ogg	0	None	2147483647	0	FALSE	it_a_contboots	0	0	0	Boots	0	0	0	0	3	0	0	0	None	0	0	0	0	0	3000	0	0	0	0	FALSE	<$>32365</>	SYS_item_column_red	0	<$>118395</>	None	0	1000	0	0	No	0	0	0	0	0	1.2	0	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	2	2	10	0	NO	1	None	90000	3	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>43478</>	1	19539	1.6	None	1	0	0	None	<$>32368</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	1	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Boots1	<$>32365</>	19540	Tyrant_Boots	Boots	NO	15	FALSE	1	0	BOOTS	0	<$>147958</>	0	10	0	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	108	None	Tyrant Boots	BOOTS	equip_clothe.ogg	0	None	2147483647	0	FALSE	it_m_pioneerwalker	0	0	0	Boots	0	0	0	0	5	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>32365</>	SYS_item_column_red	0	<$>120087</>	None	0	1000	0	0	No	0	0	0	0	0	1.15	0	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	LEGENDBOOT	0	0	0	0	NO	1	None	100000	3	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>43478</>	1	19540	1.6	None	25000	0	0	None	<$>32368</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	1	0	None	None	0	None	None	0	None	0	Armor	<$>31452</>	Armor_Boots1	<$>32365</>	19541	Experimental_Magic_Boots	Boots	NO	6	FALSE	1	0	BOOTS	0	<$>147959</>	0	10	0	0	None	NormEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	104	None	Experimental Magic Boots	BOOTS	equip_clothe.ogg	0	None	2147483647	0	FALSE	it_m_shoes	0	0	0	Boots	0	0	0	0	2	0	0	0	it_m_mastershoes	0	0	0	0	0	0	0	0	0	0	FALSE	<$>32365</>	SYS_item_column_red	0	<$>133611</>	None	0	1000	0	0	No	0	0	0	0	0	1	0	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	NO	1	None	30000000	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>32333</>	1	19541	1.6	None	1000000	0	0	None	<$>32368</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
