ClassID	ClassName	ClassType	Direction	Hide	IconType	MapName	Name	PosX	PosY	PosZ	Script	ShopName
13	MISSION_RAT01_NPC_13	AUCH_SOLM	311	FALSE	minimap_npc.bmp	<$>64441</>	None	-12924	7305	1933	MISSION_RAT01_NPC	None
14	MISSION_RAT01_NPC_14	AUCH_SOLM	311	FALSE	None	None	None	-12281	7957	1933	MISSION_RAT01_NPC	None
15	MISSION_RAT01_NPC_15	AUCH_SOLM	312	FALSE	minimap_mission.bmp	None	None	-2568	-2411	1304	MISSION_RAT01_NPC	<$>64437</>
16	MISSION_RAT01_NPC_16	AUCH_SOLM	221	FALSE	minimap_npc.bmp	<$>64461</>	None	-8548	5988	1385	MISSION_RAT01_NPC	None
17	MISSION_RAT01_NPC_17	AUCH_SOLM	50	FALSE	None	None	None	504	-6566	1056	MISSION_RAT01_NPC	None
18	MISSION_RAT01_NPC_18	AUCH_SOLM	50	FALSE	minimap_npc.bmp	<$>64460</>	None	704	-6766	1056	MISSION_RAT01_NPC	None
19	MISSION_RAT01_NPC_19	AUCH_SOLM	221	FALSE	minimap_npc.bmp	<$>64462</>	None	-8382	5834	1385	MISSION_RAT01_NPC	None
20	MISSION_RAT01_NPC_20	AUCH_SOLM	101	FALSE	minimap_npc.bmp	<$>51582</>	None	3576	-12156	1476	MISSION_RAT01_NPC	None
21	MISSION_RAT01_NPC_21	AUCH_SOLM	140	FALSE	minimap_npc.bmp	<$>13409</>	None	-7329	4334	1385	MISSION_RAT01_NPC	None
22	MISSION_RAT01_NPC_22	AUCH_SOLM	223	FALSE	minimap_npc.bmp	<$>64457</>	None	15256	4532	2244	MISSION_RAT01_NPC	None
23	MISSION_RAT01_NPC_23	COM_BOYa2	177	FALSE	None	None	None	-2014	-2431	1304	MISSION_RAT01_NPC	None
24	MISSION_RAT01_NPC_24	COM_BOYa2	221	FALSE	None	None	None	3416	-5890	1372	MISSION_RAT01_NPC	None
25	MISSION_RAT01_NPC_25	COM_GIRLa1	132	FALSE	None	None	None	-2192	-2808	1304	MISSION_RAT01_NPC	None
26	MISSION_RAT01_NPC_26	COM_GIRLa1	332	FALSE	None	None	None	-4119	-4325	1196	MISSION_RAT01_NPC	None
27	MISSION_RAT01_NPC_27	COM_GIRLa1	44	FALSE	None	None	None	4706	-4954	1810	MISSION_RAT01_NPC	None
28	MISSION_RAT01_NPC_28	COM_GIRLa2	236	FALSE	None	None	None	-2401	-2146	1304	MISSION_RAT01_NPC	None
29	MISSION_RAT01_NPC_29	COM_GIRLa2	224	FALSE	minimap_npc.bmp	<$>64430</>	None	1543	-5751	1080	MISSION_RAT01_NPC	None
30	MISSION_RAT01_NPC_30	COM_JOHNNY	231	FALSE	minimap_npc.bmp	None	None	12230	-740	2050	MISSION_RAT01_NPC	<$>64458</>
31	MISSION_RAT01_NPC_31	COM_OLDMANa	84	FALSE	minimap_npc.bmp	<$>64436</>	None	-2605	-3041	1304	MISSION_RAT01_NPC	None
32	MISSION_RAT01_NPC_32	COM_OLDMANa	301	FALSE	minimap_npc.bmp	<$>64445</>	None	7043	-5761	1827	MISSION_RAT01_NPC	None
33	MISSION_RAT01_NPC_33	COM_RESCUE	318	FALSE	minimap_npc.bmp	<$>10810</>	None	-10002	5819	1379	MISSION_RAT01_NPC	None
34	MISSION_RAT01_NPC_34	com_youngman1	62	FALSE	minimap_npc.bmp	<$>64420</>	None	2112	2979	1441	MISSION_RAT01_NPC	<$>64420</>
35	MISSION_RAT01_NPC_35	com_youngman1	213	FALSE	None	None	None	3302	-7596	1056	MISSION_RAT01_NPC	None
36	MISSION_RAT01_NPC_36	ESP_AUCTION2	85	FALSE	minimap_npc.bmp	<$>64424</>	None	7309	-2082	2586	MISSION_RAT01_NPC	None
37	MISSION_RAT01_NPC_37	ETC_npc_slotmachine_set1	86	FALSE	None	None	None	8577	1895	1966	MISSION_RAT01_NPC	None
38	MISSION_RAT01_NPC_38	ETC_npc_slotmachine_set1	250	FALSE	None	None	None	-3779	6677	1386	MISSION_RAT01_NPC	None
39	MISSION_RAT01_NPC_39	INCHANT_NPC	261	FALSE	minimap_enchant.bmp	None	None	8600	2916	1954	MISSION_RAT01_NPC	<$>10796</>
40	MISSION_RAT01_NPC_40	leblanc_fgt	228	FALSE	minimap_npc.bmp	None	None	-5635	1760	1306	MISSION_RAT01_NPC	<$>64855</>
41	MISSION_RAT01_NPC_41	leblanc_mus	137	FALSE	minimap_npc.bmp	None	None	-6478	1167	1306	MISSION_RAT01_NPC	<$>64856</>
42	MISSION_RAT01_NPC_42	leblanc_sct	137	FALSE	minimap_npc.bmp	None	None	-6160	1481	1306	MISSION_RAT01_NPC	<$>64857</>
43	MISSION_RAT01_NPC_43	leblanc_war	228	FALSE	minimap_npc.bmp	None	None	-6027	2101	1306	MISSION_RAT01_NPC	<$>64858</>
44	MISSION_RAT01_NPC_44	leblanc_wiz	48	FALSE	minimap_npc.bmp	None	None	-7055	1055	1306	MISSION_RAT01_NPC	<$>64859</>
45	MISSION_RAT01_NPC_45	npc_auch_alc_set	88	FALSE	minimap_reinforce.bmp	<$>64429</>	None	5814	2433	1751	MISSION_RAT01_NPC	<$>64429</>
46	MISSION_RAT01_NPC_46	npc_brazier_set	252	FALSE	None	None	None	7759	3089	1920	MISSION_RAT01_NPC	None
47	MISSION_RAT01_NPC_47	npc_clair	181	FALSE	minimap_socket.bmp	<$>11140</>	None	-3304	6295	1371	MISSION_RAT01_NPC	<$>11140</>
48	MISSION_RAT01_NPC_48	npc_com_anvil	261	FALSE	None	None	None	9882	2613	2081	MISSION_RAT01_NPC	None
49	MISSION_RAT01_NPC_49	npc_com_ballot_box	91	FALSE	None	None	None	6984	-2092	2586	MISSION_RAT01_NPC	None
50	MISSION_RAT01_NPC_50	npc_com_ballot_box	91	FALSE	None	None	None	7142	-2083	2586	MISSION_RAT01_NPC	None
51	MISSION_RAT01_NPC_51	npc_com_manc1_set	261	FALSE	minimap_jewel.bmp	None	None	10178	2541	2082	MISSION_RAT01_NPC	<$>51619</>
52	MISSION_RAT01_NPC_52	npc_com_oldwomana1_set	0	FALSE	minimap_npc.bmp	<$>64426</>	None	-5802	6895	1380	MISSION_RAT01_NPC	None
53	MISSION_RAT01_NPC_53	npc_feso_maria	124	FALSE	None	None	None	-9409	2048	1379	MISSION_RAT01_NPC	<$>10798</>
54	MISSION_RAT01_NPC_54	npc_forge_nofireX	81	FALSE	None	None	None	7593	2143	1946	MISSION_RAT01_NPC	None
55	MISSION_RAT01_NPC_55	npc_forge_nofireY	231	FALSE	None	None	None	-3071	6087	1363	MISSION_RAT01_NPC	None
56	MISSION_RAT01_NPC_56	npc_leo_wagon	58	FALSE	None	None	None	-6515	5199	1379	MISSION_RAT01_NPC	None
57	MISSION_RAT01_NPC_57	npc_removebox	152	FALSE	None	None	None	-7024	4339	1385	MISSION_RAT01_NPC	None
58	MISSION_RAT01_NPC_58	npc_treasureshop	168	FALSE	minimap_enchant.bmp	<$>64422</>	None	-8351	2578	1304	MISSION_RAT01_NPC	None
59	MISSION_RAT01_NPC_59	REB_AUCTION	62	FALSE	minimap_market.bmp	<$>64453</>	None	159	3441	1332	MISSION_RAT01_NPC	<$>64453</>
60	MISSION_RAT01_NPC_60	REB_BANK	21	FALSE	None	None	None	28	-1972	1279	MISSION_RAT01_NPC	None
61	MISSION_RAT01_NPC_61	REB_BOYa2	0	FALSE	minimap_npc.bmp	<$>64440</>	None	3107	719	1563	MISSION_RAT01_NPC	None
62	MISSION_RAT01_NPC_62	REB_BOYa2	104	FALSE	None	None	None	-822	4940	1339	MISSION_RAT01_NPC	None
63	MISSION_RAT01_NPC_63	REB_BOYa2	231	FALSE	None	None	None	11859	-578	2050	MISSION_RAT01_NPC	None
64	MISSION_RAT01_NPC_64	REB_GIRLa1	0	FALSE	None	None	None	5109	382	2586	MISSION_RAT01_NPC	None
65	MISSION_RAT01_NPC_65	REB_GIRLa2	170	FALSE	None	None	None	5223	368	2586	MISSION_RAT01_NPC	None
66	MISSION_RAT01_NPC_66	REB_MANa	42	FALSE	None	None	None	-2838	-2661	1304	MISSION_RAT01_NPC	None
67	MISSION_RAT01_NPC_67	REB_PEOP4_NORMAL	3	FALSE	None	None	None	-4195	-1499	1304	MISSION_RAT01_NPC	None
68	MISSION_RAT01_NPC_68	REB_SERM	318	FALSE	minimap_npc.bmp	<$>64428</>	None	-10765	5814	1494	MISSION_RAT01_NPC	None
69	MISSION_RAT01_NPC_69	REB_SERM	62	FALSE	minimap_npc.bmp	<$>64421</>	None	1321	3180	1386	MISSION_RAT01_NPC	<$>64421</>
70	MISSION_RAT01_NPC_70	Rico_letizia2	270	FALSE	minimap_npc.bmp	None	None	6950	3233	1849	MISSION_RAT01_NPC	<$>64456</>
71	MISSION_RAT01_NPC_71	WAYPOINT_ONROAD	277	FALSE	minimap_waypoint.bmp	<$>51907</>	None	-6833	4707	1379	MISSION_RAT01_NPC	None
72	MISSION_RAT01_NPC_72	WEP_NPC	250	FALSE	minimap_weapon.bmp	None	None	7598	3120	1905	MISSION_RAT01_NPC	<$>64451</>
73	MISSION_RAT01_NPC_73	TutorialTrigger_Black	44	FALSE	None	None	None	-1801	-5717	1171	MISSION_RAT_CREATE_RAT	None
