ClassID	ClassName	ClassType	Direction	Hide	IconType	MapName	Name	PosX	PosY	PosZ	Script	ShopName
33	EntranceArrow34	TutorialArrow_01	178	FALSE	None	None	None	800	-5970	984	ENTRANCEARROW	None
34	EntranceArrow35	TutorialArrow_01	89	FALSE	None	None	None	-11	-7552	1310	ENTRANCEARROW	None
35	EntranceArrow36	TutorialArrow_01	88	FALSE	None	None	None	4715	-1565	1022	ENTRANCEARROW	None
36	EntranceArrow37	TutorialArrow_01	39	FALSE	None	None	None	3951	-2559	1023	ENTRANCEARROW	None
37	EntranceArrow38	TutorialArrow_01	2	FALSE	None	None	None	2581	-2636	903	ENTRANCEARROW	None
38	EntranceArrow39	TutorialArrow_01	89	FALSE	None	None	None	2650	-4342	903	ENTRANCEARROW	None
39	EntranceArrow40	TutorialArrow_01	43	FALSE	None	None	None	2354	-7053	1074	ENTRANCEARROW	None
40	EntranceArrow41	TutorialArrow_01	89	FALSE	None	None	None	-2711	-2774	903	ENTRANCEARROW	None
41	EntranceArrow42	TutorialArrow_01	37	FALSE	None	None	None	-2378	-945	1043	ENTRANCEARROW	None
42	EntranceArrow43	TutorialArrow_01	357	FALSE	None	None	None	-1822	-556	994	ENTRANCEARROW	None
43	EntranceArrow44	TutorialArrow_01	359	FALSE	None	None	None	-1014	2137	658	ENTRANCEARROW	None
44	EntranceArrow45	TutorialArrow_01	179	FALSE	None	None	None	863	2126	658	ENTRANCEARROW	None
45	EntranceArrow53	TutorialArrow_01	89	FALSE	None	None	None	2624	-5974	903	ENTRANCEARROW	None
46	ESP_OFFICER03	AUCH_HUNT1	354	FALSE	None	<$>64413</>	<$>64413</>	4196	-56	984	ESP_OFFICER_MODE01	None
47	ESP_OFFICER04	AUCH_HUNT1	270	FALSE	None	<$>64413</>	<$>64413</>	-17	34	991	ESP_OFFICER_MODE01	None
48	ESP_OFFICER05	AUCH_HUNT1	264	FALSE	None	<$>64413</>	<$>64413</>	-2709	-1301	1043	ESP_OFFICER_MODE01	None
49	ESP_OFFICER06	COIM_HUNT1	0	FALSE	None	<$>64414</>	<$>64414</>	-2091	-7537	997	ESP_OFFICER_MODE02	None
50	ESP_OFFICER07	COIM_HUNT1	175	FALSE	None	<$>64414</>	<$>64414</>	1937	-7456	1074	ESP_OFFICER_MODE02	None
51	ESP_OFFICER08	COIM_HUNT1	268	FALSE	None	<$>64414</>	<$>64414</>	-13	-6906	1310	ESP_OFFICER_MODE02	None
52	ESP_OFFICER09	TUTO_WARP_01	0	FALSE	None	<$>64415</>	<$>64415</>	-552	-9859	1323	ESP_T01_OFFICER	None
53	ESP_OFFICER10	TUTO_GUIDE_01	0	FALSE	None	<$>64416</>	<$>64416</>	-552	-10323	1323	ESP_T02_OFFICER	None
54	TUTO_HELP	COIM_SOLM2	1	FALSE	None	<$>64417</>	<$>64417</>	-552	-11180	1323	TUTO_HELP	None
55	TUTO_BARRACK	COIM_SOLM2	355	FALSE	None	<$>64418</>	<$>64418</>	-552	-10751	1323	TUTO_BARRACK	None
