AR	ASPD	ATK	AddATK	AddSkl1ID	AddSkl1Lv	AddSkl2ID	AddSkl2Lv	AddSkl3ID	AddSkl3Lv	AddSkl4ID	AddSkl4Lv	AddSkl5ID	AddSkl5Lv	AtkSound	BLK	BaseATK	BaseDEF	BeastBane	BlkSound	BlowSound	BrLv	Buff	BuffDesc	BuffFreq	BuffName	CRT	Category1	Category1Name	Category2	Category2Name	ClassID	ClassName	ClassType	DBLHand	DEF	DeadDrop	DefEA	DefIP	DefaultEqpSlot	DemonBane	Desc	DinoBane	DropAngle	DropOffset	DropRareFreq	DropReinforceType	DropRule	DropSocketType	DropSound	Dummy_A_LH	Dummy_A_RH	Dummy_B	Dummy_F	Dummy_N_LH	Dummy_N_RH	EQUP	EffectLength	EmitterName	EnchantLv	EngName	EqpType	EquipSound	ExtentionSocketGroup	FesoPrice	FesoSellPrice	FesoVenderable	FileName	FireATK	FireIP	GolemBane	GroupName	HPDrain	HR	HumanBane	IMP	IceATK	IceIP	ImgName	IncAGI	IncAGI_Opt	IncCHA	IncCHA_Opt	IncCON	IncCON_Opt	IncDEX	IncDEX_Opt	IncINT	IncINT_Opt	IncMHP	IncMHP_Opt	IncMSP	IncMSP_Opt	IncSTR	IncSTR_Opt	InfoView	ItemClass	ItemIndicator	ItemLv	ItemName	ItemType	KDRank	LODDist	LghtATK	LgtIP	LogoutSave	MHP	MHP_Opt	MKP	MSP	MSPD	MSP_Opt	MaterialSet	MaxExtentionSocket	MaxR	MaxSocketCount	MaxStack	MinR	Option1ID	Option1MaxValue	Option1MinValue	Option2ID	Option2MaxValue	Option2MinValue	Option3ID	Option3MaxValue	Option3MinValue	OptionGroup	PCAtk	PCDef	PR	Pair	ParticleCount	ParticleName	Price	PromotionLv	PsyATK	PsyIP	RFIRE	RHP	RICE	RLGHT	RPSY	RSP	RSTAT	Rank	RedFIRE	RedICE	RedLGHT	RedMAG	RedMEL	RedPSY	RedSHT	RendBlind	RendBurning	RendFear	RendFreeze	RendPoison	RendShock	RendStun	ReqToolTip	SaleEA	SaleID	Scale	ScpType	SellPrice	SetItemGroup	ShldDR	SocketRef	Spec	Suffix	TargetHitEffect	Tradable	UndeadBane	UniqueBone	Unstack	UseGender	UseGravity	UseInverse	UseLv	Venderable	WLv	WeaponTail	Weight	arg1	arg2
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Necklace	<$>38744</>	15327	protector_pendant_1	Necklace	NO	10	FALSE	1	0	NECK	0	<$>151222</>	0	0	0	0	None	Acc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	1	protector's pendant	NECK	None	None	2147483647	0	FALSE	it_a_necklace2	0	0	0	Necklace	0	0	0	5	0	0	None	0	0	0	0	0	0	0	0	0	0	1500	0	0	0	0	0	FALSE	<$>38744</>	SYS_item_column_red	0	<$>81540</>	None	0	1000	0	0	No	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	0	0	NO	1	None	3600	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	15327	1	None	1100	0	2	None	<$>38746</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
1	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Necklace	<$>38744</>	15275	NecklaceofSettler	Necklace	NO	0	FALSE	1	0	NECK	0	<$>38947</>	0	0	0	0	None	Manual	None	drop_bracelet.wav	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	1	Necklace of Settler	NECK	None	None	2147483647	0	FALSE	it_a_necklace1	0	0	0	Necklace	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>38744</>	SYS_item_column_red	0	<$>38946</>	None	0	1000	0	0	No	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	0	0	NO	1	None	4000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>76228</>	1	15275	1	None	1000	0	1	None	<$>38746</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Necklace	<$>38744</>	15294	NeckExpert_MELEE_7	Necklace	NO	0	FALSE	1	0	NECK	0	<$>105703</>	0	0	0	0	None	Acc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	100	Cut Necklace of resist melee attack	NECK	None	None	2147483647	0	FALSE	it_a_necklace2	0	0	0	Necklace	0	0	0	0	0	0	it_a_necklace1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>38744</>	SYS_item_column_red	0	<$>38906</>	None	0	1000	0	0	No	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	NECK2	0	0	0	NO	1	None	10000000	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	7	0	0	0	0	0	0	0	0	0	<$>38908</>	1	15294	1	None	150000	0	0	None	<$>38746</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Necklace	<$>38744</>	15295	NeckExpert_SHOOT_7	Necklace	NO	0	FALSE	1	0	NECK	0	<$>105704</>	0	0	0	0	None	Acc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	100	Cut Necklace of resist shoot attack	NECK	None	None	2147483647	0	FALSE	it_a_necklace2	0	0	0	Necklace	0	0	0	0	0	0	it_a_necklace2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>38744</>	SYS_item_column_red	0	<$>38909</>	None	0	1000	0	0	No	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	NECK2	0	0	0	NO	1	None	10000000	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	7	0	0	0	0	0	0	0	<$>38908</>	1	15295	1	None	150000	0	0	None	<$>38746</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
1	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Necklace	<$>38744</>	15307	Devil_Neck	Necklace	NO	0	FALSE	1	0	NECK	0	<$>38934</>	0	0	0	0	None	Acc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	108	Strata Devil Necklace	NECK	None	None	2147483647	0	FALSE	it_m_stratadevilbeltnecklace	0	0	0	Necklace	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>38744</>	SYS_item_column_red	0	<$>38933</>	None	0	1000	0	0	No	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	LEGENDNECK	0	0	0	NO	1	None	1000000	3	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>38935</>	1	15307	1	None	150000	1	2	None	<$>38746</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
2	10	10	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Necklace	<$>38744</>	15328	Fight_pendant_1	Necklace	NO	0	FALSE	1	5	NECK	0	<$>79859</>	0	0	0	0	None	Acc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	1	Fight's pendant	NECK	None	None	2147483647	0	FALSE	it_a_necklace2	0	5	0	Necklace	0	0	0	0	0	5	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>38744</>	SYS_item_column_red	0	<$>81541</>	None	0	1000	0	5	No	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	None	0	0	0	NO	1	None	4000	0	0	5	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	1	15328	1	None	1000	0	0	None	<$>38746</>	_NO	None	FALSE	0	None	TRUE	Both	TRUE	TRUE	1	FALSE	0	None	0	0	0
1	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Necklace	<$>38744</>	15337	Bristia_pendant	Necklace	NO	0	FALSE	1	0	NECK	0	<$>105721</>	0	0	0	0	None	Acc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	104	Bristia Necklace	NECK	None	None	2147483647	0	FALSE	it_a_necklace2	0	0	0	Necklace	0	0	0	0	0	0	it_a_bristiapendant	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>38744</>	SYS_item_column_red	0	<$>104822</>	None	0	1000	0	0	No	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	NECK3	0	0	0	NO	1	None	1000000	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>38908</>	1	15337	1	None	150000	2	2	None	<$>38746</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
2	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Necklace	<$>38744</>	15338	Bahamar_Necklace	Necklace	NO	0	FALSE	1	0	NECK	0	<$>108394</>	0	0	0	0	None	Acc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	108	Bahamar Necklace	NECK	None	None	2147483647	0	FALSE	it_a_necklace2	0	0	0	Necklace	0	0	0	0	0	0	it_m_psychicsnakeelt	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>38744</>	SYS_item_column_red	0	<$>108393</>	None	0	1000	0	0	No	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	LEGENDNECK	0	0	0	NO	1	None	1000000	4	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>117151</>	1	15338	1	None	150000	0	2	None	<$>38746</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
2	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Necklace	<$>38744</>	15339	Tyrant_Necklace	Necklace	NO	0	FALSE	1	0	NECK	0	<$>112510</>	0	0	0	0	None	Acc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	108	Tyrant Necklace	NECK	None	None	2147483647	0	FALSE	it_a_necklace2	0	0	0	Necklace	0	0	0	0	0	0	it_m_pioneernecklace	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>38744</>	SYS_item_column_red	0	<$>112509</>	None	0	1000	0	0	No	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	LEGENDNECK	0	0	0	NO	1	None	1000000	4	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>117151</>	1	15339	1	None	150000	0	3	None	<$>38746</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Necklace	<$>38744</>	15332	NeckExpert_RMAGIC_7	Necklace	NO	0	FALSE	1	0	NECK	0	<$>105719</>	0	0	0	0	None	Acc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	100	Cut Necklace of resist magic attack	NECK	None	None	2147483647	0	FALSE	it_a_necklace2	0	0	0	Necklace	0	0	0	0	0	0	it_a_necklace4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>38744</>	SYS_item_column_red	0	<$>93640</>	None	0	1000	0	0	No	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	NECK2	0	0	0	NO	1	None	10000000	2	0	0	0	0	0	0	0	0	0	6	7	7	7	0	0	7	0	0	0	0	0	0	0	0	<$>38908</>	1	15332	1	None	150000	0	0	None	<$>38746</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
6	0	25	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	0	None	None	0	None	None	0	None	0	Acc	<$>34864</>	Acc_Necklace	<$>27184</>	15349	Valeron_Neck	Necklace	NO	0	FALSE	1	25	NECK	0	<$>203003</>	0	0	0	0	None	Acc	None	drop_bracelet.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	504	Valeron Necklace	NECK	None	None	2147483647	0	FALSE	it_m_stratadevilbeltnecklace	0	25	0	Necklace	0	0	0	15	0	25	it_a_ileNecklace	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	<$>27184</>	SYS_item_column_red	0	<$>203002</>	None	0	1000	0	25	No	0	0	0	0	1	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	JPN_NEWNECK	0	0	0	NO	1	None	900000	4	0	25	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>154676</>	1	15349	1	None	165000	0	5	None	<$>185673</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	25	None	0	0	0
