ADDDam_BM	ADDMHP_BM	ALv_BM	AR_BM	ASPD	ASPD_BM	ATK_BM	Action	Arm	AtkLayer	AtkLayer_BM	AtkMedium	AtkMetal	AtkSoft	AtkType	BLK_BM	BLOCK	BlkType	Buff	BuffATK	BuffATKKFrq	BuffATKLv	BuffFreq	BuffMidOffset	BuffTopOffset	CON	MON_ALv	MON_AR	MON_ASPD	MON_AtkLayer	MON_BLK	MON_CRT	MON_DAM	MON_DEF	MON_DLv	MON_DR	MON_DefIP	MON_DefLayer	MON_FireIP	MON_HR	MON_IMP	MON_IceIP	MON_KDRank	MON_LgtIP	MON_MHP	MON_MKP	MON_MSPD	MON_PR	MON_PsyIP	MON_RFIRE	MON_RICE	MON_RLGHT	MON_RPSY	MON_RSTAT	MON_Reflection	MonDam	PCDam	CRTATK	CRTDEF	CRT_BM	ClassID	ClassName	ClassType	Count	DBSave	DEFHYB_BM	DEFMAG_BM	DEFMEL_BM	DEFPER_BM	DEFSHO_BM	DEF_BM	DLv_BM	DOT_BM	DR_BM	DamageInfoType	DamageOffset	DefIP_BM	DefLayer	DefLayer_BM	DefType	Drop1ID	Drop1Name	Drop1Per	Drop1Quant	Drop2ID	Drop2Name	Drop2Per	Drop2Quant	Drop3ID	Drop3Name	Drop3Per	Drop3Quant	Drop4ID	Drop4Name	Drop4Per	Drop4Quant	Drop5ID	Drop5Name	Drop5Per	Drop5Quant	Drop6ID	Drop6Name	Drop6Per	Drop6Quant	DropAccFreq	DropCrystalCount	DropCrystalFreq	DropEliteEqpFreq	DropEtcFreq	DropInstFreq	DropNormEqpFreq	DropOldEqpFreq	DropRecipeFreq	EXP	ElemType	EngName	FamilyName	FireIP_BM	Grade	HITDam_BM	HP	HR_BM	HeightOffset1	HeightOffset2	HideHPBar	HideInfo	HitOffset	HitProof	Hittable	IMP_BM	IceIP_BM	IsRaidMonster	IsTypeBoss	KDRank	KDownPower	KDownVAngle	KP	KbProof	LODDist	LgtIP_BM	LifeTime	Lv	MAGDam_BM	MELDam_BM	MHPFix	MHP_BM	MKP_BM	MSPD	MSPDFix	MSPD_BM	MSP_BM	MagicDefiance	MartialDefiance	MaterialSet	MaxR	MeleeDefiance	MinR	MinionCondition	MinionCount	MinionID	MinionID2	MinionID3	MinionID4	MinionID5	MobRank	MonBuffATKKFrq	MonClassKey	MonDam_BM	MonValue1	MonValue2	MonValue3	MonValue4	MonValue5	MonValue6	Name	PCDam_BM	PR_BM	PsyIP_BM	RFIRE	RFIRE_BM	RHP	RHP_BM	RICE	RICE_BM	RLGHT	RLGHT_BM	RPSY	RPSY_BM	RSPD	RSP_BM	RSTAT	RSTAT_BM	RaceType	Ratio	Reflection	Reflection_BM	Res	Rotate	SHTDam_BM	SPDBM	STR	Scale	SelectFilter	ShadowScale	Shape	ShootDefiance	ShowName	Size	SizeType	SkillArg1	SkillArg2	SkillArg3	SkillArg4	SkillCondition1	SkillCondition2	SkillCondition3	SkillCondition4	SkillFreq1	SkillFreq2	SkillFreq3	SkillFreq4	SkillID1	SkillID2	SkillID3	SkillID4	SplDam	SplLimit	SplRange	SplType	StartID	State_BM	Tactics	TotAbl	ViewInvi	Visible	WSPD	Wpn	WpnType
0	0	0	60	2440	0	300	0	16	2	0	0	0	0	Splash	0	0	None	Fear	none	0	0	10	555	660	420001	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	40	54310	Mon_quirittaio_GrimRipper3	MELEE	0	100	0	0	0	0	0	340	0	0	60	ALL	666	1000	1	0	HARD	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	1	NEUTRAL	Grim-ripper	None	1000	1	0	0	0	0	0	None	0	555	NO	YES	1000	1000	TRUE	TRUE	25	112	45	0	NO	2100	1000	0	100	0	0	0	10000	0	102	0	0	0	40	40	None	188	40	0	None	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	<$>234066</>	0	0	1000	50	40	0	10000000	50	40	50	40	45	40	207	0	50	40	Demon	1	0	0	5	YES	0	86	60	1.5	MonAndPC	1	Event_GrimRipperWhite_raid	40	YES	S	MEDIUM	0	0	0	0	None	None	None	None	0	0	0	0	0	0	0	0	1	5	300	Circle	0	0	MON_AGGRESSIVE	291	TRUE	YES	92	60	CTYPE
0	0	0	60	6280	0	300	0	45	2	0	0	0	0	Splash	0	0	None	None	Stun	50	5	0	140	2016	567003	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	40	54311	Mon_quirittaio_GiantKeeper1	MELEE	0	100	0	0	0	0	0	340	0	0	60	ALL	168	1000	1	0	MEDIUM	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	1	NEUTRAL	HILL Giant Keeper	None	1000	1	0	0	0	0	0	None	0	140	YES	YES	1000	1000	TRUE	TRUE	25	112	45	0	YES	1960	1000	0	150	0	0	0	10000	0	605	0	0	0	40	40	None	560	40	0	None	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	<$>234070</>	0	0	1000	120	40	0	10000000	120	40	120	40	45	40	465	0	120	40	Golem	1	0	0	10	YES	0	0	52	1.4	MonAndPC	1	Monster_GiantKeeper	40	YES	XL	LARGE	2	0	0	0	PerNormalAttack	None	None	None	66	0	0	0	40434	0	0	0	1	10	800	Circle	0	0	MON_AGGRESSIVE	7892.5	TRUE	YES	465	230	CTYPE
0	0	0	60	6280	0	300	0	32	2	0	0	0	0	Splash	0	0	None	None	Stun	50	5	0	100	1440	547003	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	40	54312	Mon_quirittaio_GiantKeeper	MELEE	0	100	0	0	0	0	0	340	0	0	60	ALL	120	1000	1	0	MEDIUM	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	1	NEUTRAL	GIANT KEEPER	None	1000	1	0	0	0	0	0	None	0	100	YES	YES	1000	1000	TRUE	TRUE	25	100	45	0	YES	1400	1000	0	150	0	0	0	10000	0	365	0	0	0	40	40	None	400	40	0	None	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	<$>234071</>	0	0	1000	70	40	0	10000000	70	40	25	40	45	40	332	0	70	40	Golem	1	0	0	10	YES	0	0	62	1	MonAndPC	1	Monster_GiantKeeper	40	YES	XL	LARGE	2	0	0	0	PerNormalAttack	None	None	None	66	0	0	0	40327	0	0	0	2	30	1000	Circle	0	0	MON_AGGRESSIVE	30077	TRUE	YES	332	180	CTYPE
0	0	0	60	6280	0	300	0	30	2	0	0	0	0	Splash	0	0	None	None	Stun	50	5	0	50	720	527003	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	40	54313	Mon_quirittaio_HillGiant	MELEE	0	100	0	0	0	0	0	340	0	0	60	ALL	60	1000	1	0	SOFT	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	1	NEUTRAL	HILL GIANT	None	1000	1	0	0	0	0	0	None	0	50	YES	YES	1000	1000	TRUE	TRUE	25	100	45	0	YES	10000	1000	0	150	0	0	0	10000	0	183	0	0	0	40	40	None	200	40	0	None	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	<$>234072</>	0	0	1000	60	40	0	10000000	60	40	25	40	45	40	166	0	60	40	Golem	1	0	0	9	YES	0	0	48	0.7	MonAndPC	1	Monster_HillGiant	40	YES	XL	LARGE	2	0	0	0	PerNormalAttack	None	None	None	66	0	0	0	40048	0	0	0	0.75	15	800	Circle	0	0	MON_AGGRESSIVE	2821.2	TRUE	YES	166	173	CTYPE
0	0	0	60	2100	0	60	0	30	2	0	0	0	0	Single	0	0	None	None	none	0	0	0	120	168	100000	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	40	54314	mon_cassandra	MELEE	0	100	0	0	0	0	0	200	0	0	60	ALL	144	1000	1	0	MEDIUM	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	NEUTRAL	Cassandra	None	1000	1	0	0	0	0	250	None	0	120	NO	YES	1000	1000	FALSE	FALSE	50	112	45	0	NO	1400	1000	0	195	0	0	0	10000	0	579.9	0	0	0	40	40	None	135	40	45	None	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	<$>230495</>	0	0	1000	95	40	10000	10000000	95	40	95	40	95	40	446.1	0	95	40	Human	1	0	0	40	YES	0	0	200	1	MonAndPC	1	mon_cassandra	40	YES	S	MEDIUM	100	100	100	100	PerNormalAttack	PerNormalAttack	PerNormalAttack	AwayTarget	20	20	20	20	42334	42335	42336	42337	0	0	0	None	0	0	MON_AGGRESSIVE	2500	TRUE	YES	446.1	250	CTYPE
0	0	0	60	1520	0	60	0	37	2	0	0	0	25	Splash	0	0	None	None	Fear	15	5	0	170	268	296000	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	40	54315	Mon_quirittaio01_midboss01	MAGIC	0	100	0	0	0	0	0	220	0	0	60	ALL	204	1000	1	0	MEDIUM	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	FIRE	CERBERA	None	1000	1	0	0	0	0	0	None	0	170	YES	YES	1000	1000	TRUE	TRUE	0	112	45	0	YES	2500	1000	0	150	0	0	0	10000	0	276	0	0	0	40	40	None	500	40	0	None	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	<$>234073</>	0	0	1000	99	40	0	10000000	25	40	99	40	45	40	2160	0	99	40	Creature	1	0	0	6	YES	0	532	158	3	MonAndPC	1	Monster_FireCerbera_raid	40	YES	M	MEDIUM	3	300	0	0	PerNormalAttack	CloseTarget	None	None	20	5	0	0	42505	42500	0	0	2	9	600	Circle	0	0	MON_AGGRESSIVE	1087.3	TRUE	YES	251	192	FIRE
0	0	0	60	4067	0	60	0	30	2	0	0	0	25	Splash	0	0	None	None	BingMa	15	5	0	220	270	273600	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	40	54316	Mon_quirittaio01_midboss02	MAGIC	0	100	0	0	0	0	0	220	0	0	60	ALL	260	1000	1	0	SOFT	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	NEUTRAL	Dinodon	None	1000	1	0	0	0	0	250	None	0	220	NO	YES	1000	1000	TRUE	TRUE	0	112	45	0	YES	1400	1000	0	150	0	0	0	10000	0	159	0	0	0	40	40	None	700	40	0	None	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	<$>234074</>	0	0	1000	99	40	0	10000000	99	40	25	40	45	40	352	0	99	40	Creature	1	0	0	12	YES	0	100	137	3	PC	1	Monster_dinodon	40	YES	S	MEDIUM	0	0	0	0	None	None	None	None	0	0	0	0	0	0	0	0	2	9	600	Circle	0	0	MON_AGGRESSIVERUN	35.3	TRUE	YES	144	181	ICE
0	0	0	60	2067	0	60	0	33	2	0	0	0	0	Splash	0	0	None	None	ArmorCrasher	15	5	0	150	225	303125	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	40	54317	Mon_quirittaio01_Boss	MELEE	0	100	0	0	0	0	0	220	0	0	60	ALL	180	1000	1	0	SOFT	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	NEUTRAL	Saberboar Elite	None	1000	2	0	0	0	0	250	None	0	150	NO	YES	1000	1000	TRUE	TRUE	0	112	45	0	NO	2100	1000	0	150	0	0	0	10000	0	137	0	0	0	40	40	None	600	40	0	None	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	<$>234075</>	0	0	1000	25	40	0	10000000	99	40	99	40	45	40	651	0	99	40	Creature	1	0	0	7	YES	0	296	167	5	PC	1	Monster_SaberBoar_Elite	40	YES	S	SMALL	0	0	0	0	None	None	None	None	0	0	0	0	0	0	0	0	3	9	500	Circle	0	0	MON_QUIRITTAIO_1_BOSS	70.9	TRUE	YES	124	181	ATYPE
0	0	0	65	2680	0	70	0	34	2	0	0	0	0	Splash	0	0	None	None	Confusion	15	5	0	270	338	300042	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	40	54318	Mon_quirittaio02_midboss01	MELEE	0	100	0	0	0	0	0	230	0	0	65	ALL	324	1000	1	0	HARD	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	NEUTRAL	JabberwockCap	None	1000	1	0	0	0	0	0	None	0	270	NO	YES	1000	1000	TRUE	TRUE	0	112	45	0	YES	2100	1000	0	150	0	0	0	10000	0	226	0	0	0	40	40	None	500	40	0	None	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	<$>234076</>	0	0	1000	99	40	0	10000000	25	40	99	40	45	40	696	0	99	40	Undead	1	0	0	8	YES	0	166	151	3	PC	1.3	Monster_Jabberwockcap	40	YES	M	MEDIUM	0	0	0	0	None	None	None	None	0	0	0	0	0	0	0	0	2	2	300	Circle	0	0	MON_MIDBOSS	508.9	TRUE	YES	206	188	ATYPE
0	0	0	65	2440	0	70	0	35	2	0	0	0	0	Splash	0	0	None	None	Panic	15	5	0	225	285	284572	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	40	54319	Mon_quirittaio02_midboss02	MELEE	0	100	0	0	0	0	0	230	0	0	65	ALL	270	1000	1	0	HARD	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	NEUTRAL	Eigleschvarlier	None	1000	1	0	0	0	0	0	None	0	225	YES	YES	1000	1000	TRUE	TRUE	0	112	45	0	YES	2100	1000	0	150	0	0	0	10000	0	229	0	0	0	40	40	None	500	40	0	None	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	<$>234077</>	0	0	1000	99	40	0	10000000	25	40	99	40	45	40	746	0	99	40	Golem	1	0	0	9	YES	0	181	147	3	PC	1	Monster_EigleschivarlierAttacker1_raid	40	YES	S	MEDIUM	2	0	0	0	PerNormalAttack	None	None	None	20	0	0	0	42502	0	0	0	2	8	300	Circle	0	0	MON_MISSION_03	2106.4	TRUE	YES	208	153	CTYPE
0	0	0	65	1600	0	70	0	38	2	0	0	0	0	Splash	0	0	None	None	Paralysis	15	5	0	154	360	312547	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	40	54320	Mon_quirittaio02_Boss	MELEE	0	100	0	0	0	0	0	230	0	0	65	ALL	185	1000	1	0	MEDIUM	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	NEUTRAL	Goden Spider	None	1000	1	0	0	0	0	0	None	0	154	NO	YES	1000	1000	TRUE	TRUE	0	112	45	0	YES	2500	1000	0	150	0	0	0	10000	0	427	0	0	0	40	40	None	1800	40	0	None	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	<$>234078</>	0	0	1000	25	40	0	10000000	99	40	99	40	45	40	388	0	99	40	Creature	1	0	0	8	YES	0	0	155	4	PC	1	Monster_ZebraEaterElder2	40	YES	M	MEDIUM	2	0	0	0	PerNormalAttack	None	None	None	30	0	0	0	42506	0	0	0	2	4	700	Circle	0	0	MON_MISSION_212	555	TRUE	YES	388	192	ATYPE
0	0	0	70	2160	0	80	0	35	2	0	0	0	0	Single	0	0	None	None	none	0	0	0	150	200	309429	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	40	54321	Mon_quirittaio03_midboss01	MELEE	0	100	0	0	0	0	0	240	0	0	70	ALL	180	1000	1	0	SOFT	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	NEUTRAL	Thoracotomy	None	1000	1	0	0	0	0	0	None	0	150	NO	YES	1000	1000	TRUE	TRUE	25	112	45	0	YES	2500	1000	0	150	0	0	0	10000	0	53	0	0	0	40	40	None	600	40	0	None	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	<$>234079</>	0	0	1000	99	40	0	10000000	25	40	99	40	45	40	110	0	99	40	Undead	1	0	0	8	YES	0	89	455	2	MonAndPC	1	Quest_thoracotomy	40	YES	S	SMALL	2	0	0	0	PerNormalAttack	None	None	None	20	0	0	0	42506	0	0	0	2	4	600	None	0	0	MON_MISSION_03	581.9	TRUE	YES	48	219	ATYPE
