CheckProperty1	CheckProperty2	CheckProperty3	CheckPropertyDesc1	CheckPropertyDesc2	CheckPropertyDesc3	CheckPropertyValue1	CheckPropertyValue2	CheckPropertyValue3	ClassID	ClassName	DropItem1	DropItem2	DropItem3	DropItemCount1	DropItemCount2	DropItemCount3	DropItemRate1	DropItemRate2	DropItemRate3	DropMonster1	DropMonster2	DropMonster3	ItemCount1	ItemCount2	ItemCount3	MonsterCount1	MonsterCount2	MonsterCount3	Property1	Property2	Property3	Property4	Property5	Property6	PropertyValue1	PropertyValue2	PropertyValue3	PropertyValue4	PropertyValue5	PropertyValue6	QuestName	RewardCommPoint	SaveCount1	SaveCount2	SaveCount3	Stage	TargetItem1	TargetItem2	TargetItem3	TargetMonster1	TargetMonster2	TargetMonster3
None	None	None	None	None	None	0	0	0	32	Quest_00023_3	Mastery_Leaf	Mastery_Leaf	None	1	1	0	1	1	0	Mission_Mandrelrira_raid	Monster_greatmandra_raid	None	0	0	0	1	1	1	Quest_00023	None	None	None	None	None	4	0	0	0	0	0	Quest_00023	0	1	1	1	3	None	None	None	Mission_queenzeater2_c_raid	Mission_queenzeater2_a_raid	Mission_queenzeater2_b_raid
None	None	None	None	None	None	0	0	0	34	Quest_00023_5	None	None	None	0	0	0	0	0	0	None	None	None	0	0	0	2	10	0	Quest_00023	None	None	None	None	None	6	0	0	0	0	0	Quest_00023	0	1	1	0	5	None	None	None	monster_serpentwormegg	Monster_Serpentwormminion	None
None	None	None	None	None	None	0	0	0	35	Quest_00023_6	Mastery_Feather	None	None	1	0	0	1	0	0	Monster_griffon3_raid	None	None	0	0	0	1	1	0	Quest_00023	None	None	None	None	None	7	0	0	0	0	0	Quest_00023	0	1	1	0	6	None	None	None	Monster_griffon3_raid	Monster_griffon2_raid	None
None	None	None	None	None	None	0	0	0	38	Quest_00024_3	None	None	None	0	0	0	0	0	0	None	None	None	0	0	0	1	0	0	Quest_00024	None	None	None	None	None	4	0	0	0	0	0	Quest_00024	0	1	0	0	3	None	None	None	Monster_Elmorc	None	None
None	None	None	None	None	None	0	0	0	40	Quest_00042_1	None	None	None	0	0	0	0	0	0	None	None	None	0	0	0	1	0	0	Quest_00042	None	None	None	None	None	2	0	0	0	0	0	Quest_00042	0	1	0	0	1	None	None	None	Monster_DilosLatemn_Real	None	None
None	None	None	None	None	None	0	0	0	41	Quest_00042_2	None	None	None	0	0	0	0	0	0	None	None	None	0	0	0	1	0	0	Quest_00042	None	None	None	None	None	3	0	0	0	0	0	Quest_00042	0	1	0	0	2	None	None	None	Monster_TreasureGolem_Boss	None	None
None	None	None	None	None	None	0	0	0	42	Quest_00042_3	None	None	None	0	0	0	0	0	0	None	None	None	0	0	0	1	0	0	Quest_00042	None	None	None	None	None	4	0	0	0	0	0	Quest_00042	0	1	0	0	3	None	None	None	Monster_Chimera01_Boss	None	None
None	None	None	None	None	None	0	0	0	43	Quest_00042_4	None	None	None	0	0	0	0	0	0	None	None	None	0	0	0	1	0	0	Quest_00042	None	None	None	None	None	5	0	0	0	0	0	Quest_00042	0	1	0	0	4	None	None	None	Monster_FranMothtein_Boss	None	None
None	None	None	None	None	None	0	0	0	44	Quest_00043_2	None	None	None	0	0	0	0	0	0	None	None	None	0	0	0	1	0	0	Quest_00043	None	None	None	None	None	3	0	0	0	0	0	Quest_00043	0	1	0	0	2	None	None	None	Mission_queenzeater2_a_raid	None	None
None	None	None	None	None	None	0	0	0	45	Quest_00043_3	None	None	None	0	0	0	0	0	0	None	None	None	0	0	0	1	0	0	Quest_00043	None	None	None	None	None	4	0	0	0	0	0	Quest_00043	0	1	0	0	3	None	None	None	Monster_SharffenbergerADV_raid	None	None
None	None	None	None	None	None	0	0	0	46	Quest_00043_4	None	None	None	0	0	0	0	0	0	None	None	None	0	0	0	1	0	0	Quest_00043	None	None	None	None	None	5	0	0	0	0	0	Quest_00043	0	1	0	0	4	None	None	None	Monster_griffon3_raid	None	None
None	None	None	None	None	None	0	0	0	47	Quest_00044_2	None	None	None	0	0	0	0	0	0	None	None	None	0	0	0	1	0	0	Quest_00044	None	None	None	None	None	3	0	0	0	0	0	Quest_00044	0	1	0	0	2	None	None	None	Monster_Betelgeuse	None	None
None	None	None	None	None	None	0	0	0	48	Quest_00044_3	None	None	None	0	0	0	0	0	0	None	None	None	0	0	0	1	0	0	Quest_00044	None	None	None	None	None	4	0	0	0	0	0	Quest_00044	0	1	0	0	3	None	None	None	Monster_General_Guard	None	None
None	None	None	None	None	None	0	0	0	110005	Quest_12610_1	Piece_Stonegas	Piece_Rhodolite	None	10	10	0	100	100	0	Monster_Bacchanalia	Monster_Koboldchief_Elder	None	0	0	0	0	0	0	Quest_12610	None	None	None	None	None	2	0	0	0	0	0	Quest_12610	0	0	0	0	1	None	None	None	None	None	None
None	None	None	None	None	None	0	0	0	110006	Quest_12617_1	None	None	None	0	0	0	0	0	0	None	None	None	600	4	0	0	0	0	None	None	None	None	None	None	0	0	0	0	0	0	Quest_12617	0	0	0	0	1	TimePiece_Rose	Abrasive_Impair	None	None	None	None
None	None	None	None	None	None	0	0	0	110007	Quest_12618_1	None	None	None	0	0	0	0	0	0	None	None	None	600	4	0	0	0	0	None	None	None	None	None	None	0	0	0	0	0	0	Quest_12618	0	0	0	0	1	TimePiece_Arbremon	Abrasive_Impair	None	None	None	None
None	None	None	None	None	None	0	0	0	110008	Quest_12619_1	None	None	None	0	0	0	0	0	0	None	None	None	600	4	0	0	0	0	None	None	None	None	None	None	0	0	0	0	0	0	Quest_12619	0	0	0	0	1	TimePiece_Sauterelle	Abrasive_Impair	None	None	None	None
None	None	None	None	None	None	0	0	0	110009	Quest_12620_1	None	None	None	0	0	0	0	0	0	None	None	None	600	4	0	0	0	0	None	None	None	None	None	None	0	0	0	0	0	0	Quest_12620	0	0	0	0	1	TimePiece_Nephthys	Abrasive_Impair	None	None	None	None
None	None	None	None	None	None	0	0	0	110010	Quest_12621_1	None	None	None	0	0	0	0	0	0	None	None	None	600	4	0	0	0	0	None	None	None	None	None	None	0	0	0	0	0	0	Quest_12621	0	0	0	0	1	TimePiece_Cortes	Abrasive_Impair	None	None	None	None
None	None	None	None	None	None	0	0	0	110011	Quest_12622_1	None	None	None	0	0	0	0	0	0	None	None	None	600	4	0	0	0	0	None	None	None	None	None	None	0	0	0	0	0	0	Quest_12622	0	0	0	0	1	TimePiece_Dw	Abrasive_Impair	None	None	None	None
None	None	None	None	None	None	0	0	0	110012	Quest_12623_1	None	None	None	0	0	0	0	0	0	None	None	None	600	4	0	0	0	0	None	None	None	None	None	None	0	0	0	0	0	0	Quest_12623	0	0	0	0	1	TimePiece_Masu	Abrasive_Impair	None	None	None	None
None	None	None	None	None	None	0	0	0	11502	Quest_00003_1	RWeapon	HBomb	RSLetter	1	1	1	1	1	1	Monster_Republican	Monster_Republican	Monster_RogueBombAgent	0	0	0	0	0	0	None	None	None	None	None	None	0	0	0	0	0	0	Quest_00003	0	0	0	0	1	None	None	None	None	None	None
None	None	None	None	None	None	0	0	0	21014	Quest_21014_1	Drop_of_forest	None	None	10	0	0	100	0	0	Monster_Myconid	None	None	10	5	0	0	0	0	None	None	None	None	None	None	0	0	0	0	0	0	Quest_21014	0	0	0	0	1	Stalatite	SnakeScale	None	None	None	None
None	None	None	None	None	None	0	0	0	90111	Quest_21029_1	None	None	None	0	0	0	0	0	0	None	None	None	0	0	0	100	100	0	YQ_Nena	None	None	None	None	None	23	0	0	0	0	0	Quest_21029	0	1	1	0	1	None	None	None	Monster_Myconid_Gold	Monster_bahplant	None
None	None	None	None	None	None	0	0	0	90112	Quest_21029_2	None	None	None	0	0	0	0	0	0	None	None	None	0	0	0	1	1	1	Quest_21029	YQ_Nena	None	None	None	None	3	24	0	0	0	0	Quest_21029	0	1	1	1	2	None	None	None	mission_bah_mission_day_02	mission_bah_mission_day_03	mission_bah_mission_day_04
None	None	None	None	None	None	0	0	0	501	Quest_01002_1	LimestoneofQuarry	None	None	3	0	0	1	0	0	Monster_LeafingCroc	None	None	0	0	0	0	0	0	None	None	None	None	None	None	0	0	0	0	0	0	Quest_01002	0	0	0	0	1	None	None	None	None	None	None
None	None	None	None	None	None	0	0	0	502	Quest_01003_2	ConstructionR	None	None	3	0	0	1	0	0	Mission_Fallenrock2	None	None	0	0	0	0	0	0	None	None	None	None	None	None	0	0	0	0	0	0	Quest_01003	0	0	0	0	2	None	None	None	None	None	None
None	None	None	None	None	None	0	0	0	504	Quest_01006_1	None	None	None	0	0	0	0	0	0	None	None	None	0	0	0	5	5	5	EQ_Jack	EM_Jack	None	None	None	None	23	2	0	0	0	0	Quest_01006	0	5	5	5	1	None	None	None	Monster_Tcapyleader3	Monster_Tcapycruel	Monster_Tcapywarrior2
None	None	None	None	None	None	0	0	0	505	Quest_01007_1	DracobateliteLeg	None	None	1	0	0	1	0	0	Monster_Dracobatelite_Elite	None	None	0	0	0	0	0	0	EQ_Jack	EM_Jack	None	None	None	None	25	2	0	0	0	0	Quest_01007	0	0	0	0	1	None	None	None	None	None	None
None	None	None	None	None	None	0	0	0	506	Quest_01011_2	Q_Ura_Mustache	Q_Eins_Nail	None	1	1	0	1	1	0	Monster_Argusbrain_Mission	Monster_Einschwer_raid	None	0	0	0	0	0	0	Quest_01011	None	None	None	None	None	3	0	0	0	0	0	Quest_01011	0	0	0	0	2	None	None	None	None	None	None
None	None	None	None	None	None	0	0	0	1001	Quest_04501_1	Brimstone	None	None	1	0	0	1	0	0	Monster_ZebraEater	None	None	0	0	0	0	0	0	None	None	None	None	None	None	0	0	0	0	0	0	Quest_04501	0	0	0	0	1	None	None	None	None	None	None
None	None	None	None	None	None	0	0	0	1002	Quest_04503_3	TargaIronPiece	TargaIronPiece	None	5	5	0	1	1	0	Monster_Heretic	Monster_Heretic_Elite	None	0	0	0	0	0	0	None	None	None	None	None	None	0	0	0	0	0	0	Quest_04503	0	0	0	0	3	None	None	None	None	None	None
None	None	None	None	None	None	0	0	0	1003	Quest_04504_1	MilhouAxe	SepulvedaDagger	BandelierSword	3	3	3	1	1	1	Monster_Milhou	Monster_Sepulveda	Monster_Bandelier	0	0	0	0	0	0	None	None	None	None	None	None	0	0	0	0	0	0	Quest_04504	0	0	0	0	1	None	None	None	None	None	None
None	None	None	None	None	None	0	0	0	1501	Quest_10002_1	Vedanium	Vedanium	Vedanium	3	3	3	1	1	1	Monster_VedanobahKnight	Monster_Vedanobah	Monster_VedanobahRogue	0	0	0	0	0	0	None	None	None	None	None	None	0	0	0	0	0	0	Quest_10002	0	0	0	0	1	None	None	None	None	None	None
None	None	None	None	None	None	0	0	0	1502	Quest_10003_1	BlazingRuby	None	None	1	0	0	1	0	0	Monster_Zealot_boss	None	None	0	0	0	0	0	0	None	None	None	None	None	None	0	0	0	0	0	0	Quest_10003	0	0	0	0	1	None	None	None	None	None	None
None	None	None	None	None	None	0	0	0	1503	Quest_10004_1	Hematite	None	None	3	0	0	1	0	0	Monster_Masquerader	None	None	0	0	0	0	0	0	None	None	None	None	None	None	0	0	0	0	0	0	Quest_10004	0	0	0	0	1	None	None	None	None	None	None
None	None	None	None	None	None	0	0	0	1504	Quest_10005_1	Pigmentgeranium	Pigmenthydrangea	Pigmentaster	1	1	5	1	1	1	Monster_GeraSwampMon	Monster_HydraSwampMon	Monster_ChrySwampMon	0	0	0	0	0	0	XQ_Auch01rock	XM_Auch01rock	None	None	None	None	11	1	0	0	0	0	Quest_10005	0	0	0	0	1	None	None	None	None	None	None
None	None	None	None	None	None	0	0	0	1506	Quest_10006_3	Oldwine	Oldwine	None	3	3	0	1	1	0	Monster_ZaviDiGavi	Monster_Dumanon	None	0	0	0	0	0	0	None	None	None	None	None	None	0	0	0	0	0	0	Quest_10006	0	0	0	0	3	None	None	None	None	None	None
None	None	None	None	None	None	0	0	0	1507	Quest_10007_1	Silvercandlea	rococofurniture	None	1	1	0	1	1	0	Monster_HauntedCandle	Monster_HauntedDesk	None	0	0	0	0	0	0	None	None	None	None	None	None	0	0	0	0	0	0	Quest_10007	0	0	0	0	1	None	None	None	None	None	None
None	None	None	None	None	None	0	0	0	1508	Quest_10009_1	demonoil	Hardwood	None	3	3	0	1	1	0	Monster_Demonische	Quest_Tree01	None	0	0	0	0	0	0	None	None	None	None	None	None	0	0	0	0	0	0	Quest_10009	0	0	0	0	1	None	None	None	None	None	None
None	None	None	None	None	None	0	0	0	1509	Quest_10011_2	Losted_Valuable	Losted_Gem	None	3	3	0	1,1	1	0	Monster_Sepulveda_tg,Monster_RogueHammerAgent_fm	Monster_RogueSlashAgent_sg	None	0	0	0	0	0	0	XQ_Serious	XM_Serious	Quest_10011	None	None	None	23	2	3	0	0	0	Quest_10011	0	0	0	0	2	None	None	None	None	None	None
None	None	None	None	None	None	0	0	0	1510	Quest_10012_1	Shiny_Pearl	Shiny_Pearl	Shiny_Pearl	20	20	20	1	1	1	Monster_Cragen	Monster_Octopus	Monster_Oannes	0	0	0	0	0	0	YQ_Militia	YM_Militia	Quest_10012	None	None	None	13	1	2	0	0	0	Quest_10012	0	0	0	0	1	None	None	None	None	None	None
None	None	None	None	None	None	0	0	0	9002	Quest_02004_1	None	None	None	0	0	0	0	0	0	None	None	None	0	0	0	10	5	5	None	None	None	None	None	None	0	0	0	0	0	0	Quest_02004	0	5	5	5	1	None	None	None	Monster_Phobitan	Monster_LittlePlaqueRouge	Monster_LittlePlaqueNoir
None	None	None	None	None	None	0	0	0	9003	Quest_02005_1	KataiRubber	Hardsteel	None	3	3	0	1	1	0	Monster_PhobitanRogue	Monster_PhobitanKnight	None	0	0	0	0	0	0	None	None	None	None	None	None	0	0	0	0	0	0	Quest_02005	0	0	0	0	1	None	None	None	None	None	None
None	None	None	None	None	None	0	0	0	9005	Quest_02007_2	WildboarMolar	LaminatedJezebelium	Robotenjewel	5	5	1	1	1	1	Monster_SaberBoar	Monster_CaseOctopus	Monster_PhobitanKnight	0	0	0	0	0	0	None	None	None	None	None	None	0	0	0	0	0	0	Quest_02007	0	0	0	0	2	None	None	None	None	None	None
None	None	None	None	None	None	0	0	0	9006	Quest_02008_1	CragenSucker	OctopusCrystal	None	5	5	0	1	1	0	Monster_Cragen	Monster_Octopus	None	0	0	0	0	0	0	ZQ_Yeganeh	ZM_Yeganeh	None	None	None	None	14	1	0	0	0	0	Quest_02008	0	0	0	0	1	None	None	None	None	None	None
None	None	None	None	None	None	0	0	0	9007	Quest_02009_1	MonegarmHorn	GrimRipperScythe	None	3	1	0	1	1	0	Monster_Monegarm	Monster_GrimRipper	None	0	0	0	0	0	0	ZQ_Yeganeh	ZM_Yeganeh	None	None	None	None	24	2	0	0	0	0	Quest_02009	0	0	0	0	1	None	None	None	None	None	None
None	None	None	None	None	None	0	0	0	50201	Quest_50201_1	None	None	None	0	0	0	0	0	0	None	None	None	0	0	0	10	10	10	Quest_50201	XQ_Sherryn	None	None	None	None	2	14	0	0	0	0	Quest_50201	0	1	1	1	1	None	None	None	Monster_Demonische	Monster_GaviDiLight	Monster_LightZebraEater
None	None	None	None	None	None	0	0	0	50206	Quest_89304_3	Q_Sherlinscout_1	None	None	3	0	0	100	0	0	Monster_LavaleafofChaos	None	None	0	0	0	0	0	0	XQ_Sherlin	XM_Sherlin	Quest_89304	None	None	None	31	3	4	0	0	0	Quest_89304	0	0	0	0	3	None	None	None	None	None	None
None	None	None	None	None	None	0	0	0	2001	Quest_02503_1	FreshOcto	FreshOcto	None	5	5	0	1	1	0	Monster_CaseOctopus	Monster_CaskOctopus	None	0	0	0	0	0	0	None	None	None	None	None	None	0	0	0	0	0	0	Quest_02503	0	0	0	0	1	None	None	None	None	None	None
None	None	None	None	None	None	0	0	0	2002	Quest_02505_1	WildBoar	WildBoar	None	3	3	0	1	1	0	Monster_SaberBoar	Monster_SaberBoar_Elite	None	1	1	1	0	0	0	None	None	None	None	None	None	0	0	0	0	0	0	Quest_02505	0	0	0	0	1	QuestMilk	QuestPasta	ParmesanCheese	None	None	None
None	None	None	None	None	None	0	0	0	2003	Quest_02506_1	JackolanternEye	BurnedSkull	DingoMeat	1	3	5	1	1	1	monster_beachball_jackolantern	Monster_fireskeletonbg	Monster_dingo	0	0	0	0	0	0	YQ_Panfilo	YM_Panfilo	None	None	None	None	24	2	0	0	0	0	Quest_02506	0	0	0	0	1	None	None	None	None	None	None
None	None	None	None	None	None	0	0	0	2004	Quest_02507_1	GimletTail	None	None	3	0	0	1	0	0	Monster_gimlet	None	None	0	0	0	0	0	0	YQ_Panfilo	YM_Panfilo	None	None	None	None	26	2	0	0	0	0	Quest_02507	0	0	0	0	1	None	None	None	None	None	None
None	None	None	None	None	None	0	0	0	2005	Quest_02508_1	GahbirusGallBladder	None	None	3	0	0	1	0	0	Monster_gahbirus	None	None	0	0	0	0	0	0	YQ_Panfilo	YM_Panfilo	None	None	None	None	28	2	0	0	0	0	Quest_02508	0	0	0	0	1	None	None	None	None	None	None
None	None	None	None	None	None	0	0	0	2006	Quest_02510_1	None	None	None	0	0	0	0	0	0	None	None	None	1	0	0	0	0	0	None	None	None	None	None	None	0	0	0	0	0	0	Quest_02510	0	0	0	0	1	Potable_G_SpiderStk	None	None	None	None	None
None	None	None	None	None	None	0	0	0	2007	Quest_02512_1	None	None	None	0	0	0	0	0	0	None	None	None	1	0	0	0	0	0	None	None	None	None	None	None	0	0	0	0	0	0	Quest_02512	0	0	0	0	1	Potable_G_BoarSteak	None	None	None	None	None
None	None	None	None	None	None	0	0	0	2008	Quest_02514_1	None	None	None	0	0	0	0	0	0	None	None	None	1	0	0	0	0	0	None	None	None	None	None	None	0	0	0	0	0	0	Quest_02514	0	0	0	0	1	Potable_G_WolfSteak	None	None	None	None	None
None	None	None	None	None	None	0	0	0	2009	Quest_02516_1	None	None	None	0	0	0	0	0	0	None	None	None	1	0	0	0	0	0	None	None	None	None	None	None	0	0	0	0	0	0	Quest_02516	0	0	0	0	1	Potable_G_ComodoStk	None	None	None	None	None
None	None	None	None	None	None	0	0	0	2010	Quest_02518_1	None	None	None	0	0	0	0	0	0	None	None	None	1	0	0	0	0	0	None	None	None	None	None	None	0	0	0	0	0	0	Quest_02518	0	0	0	0	1	Potable_G_MeatStew	None	None	None	None	None
None	None	None	None	None	None	0	0	0	2011	Quest_02520_1	None	None	None	0	0	0	0	0	0	None	None	None	1	0	0	0	0	0	None	None	None	None	None	None	0	0	0	0	0	0	Quest_02520	0	0	0	0	1	Potable_G_friedOcto	None	None	None	None	None
None	None	None	None	None	None	0	0	0	2012	Quest_02522_1	None	None	None	0	0	0	0	0	0	None	None	None	1	0	0	0	0	0	None	None	None	None	None	None	0	0	0	0	0	0	Quest_02522	0	0	0	0	1	Potable_G_FSausage	None	None	None	None	None
None	None	None	None	None	None	0	0	0	2013	Quest_02524_1	None	None	None	0	0	0	0	0	0	None	None	None	1	0	0	0	0	0	None	None	None	None	None	None	0	0	0	0	0	0	Quest_02524	0	0	0	0	1	Potable_G_friedCorn	None	None	None	None	None
None	None	None	None	None	None	0	0	0	2014	Quest_02526_1	None	None	None	0	0	0	0	0	0	None	None	None	1	0	0	0	0	0	None	None	None	None	None	None	0	0	0	0	0	0	Quest_02526	0	0	0	0	1	Potable_G_GApple	None	None	None	None	None
None	None	None	None	None	None	0	0	0	2015	Quest_02528_1	None	None	None	0	0	0	0	0	0	None	None	None	1	0	0	0	0	0	None	None	None	None	None	None	0	0	0	0	0	0	Quest_02528	0	0	0	0	1	Potable_G_EggStew	None	None	None	None	None
None	None	None	None	None	None	0	0	0	2016	Quest_02530_1	None	None	None	0	0	0	0	0	0	None	None	None	1	0	0	0	0	0	None	None	None	None	None	None	0	0	0	0	0	0	Quest_02530	0	0	0	0	1	Potable_G_Salad	None	None	None	None	None
None	None	None	None	None	None	0	0	0	2017	Quest_02532_1	None	None	None	0	0	0	0	0	0	None	None	None	1	0	0	0	0	0	None	None	None	None	None	None	0	0	0	0	0	0	Quest_02532	0	0	0	0	1	Potable_G_CapyFish	None	None	None	None	None
None	None	None	None	None	None	0	0	0	2502	Quest_03502_1	FanaticNeckbandA	FanaticAnchorA	FanaticHeadA	1	1	1	1	1	1	Monster_Fanatic	Monster_Fanatic	Monster_Fanatic	0	0	0	0	0	0	Quest_03502	None	None	None	None	None	2	0	0	0	0	0	Quest_03502	0	0	0	0	1	None	None	None	None	None	None
None	None	None	None	None	None	0	0	0	2503	Quest_03502_2	FanaticLegguardA	FanaticMailA	FanaticPieceA	1	1	1	1	1	1	Monster_Frenzy	Monster_Frenzy	Monster_Heretic	0	0	0	0	0	0	None	None	None	None	None	None	0	0	0	0	0	0	Quest_03502	0	0	0	0	2	None	None	None	None	None	None
None	None	None	None	None	None	0	0	0	2506	Quest_03505_2	liquefactiontalt	chainofevil	None	5	1	0	1	1	0	Monster_Merman	Mission_GrimRipperBlack	None	0	0	0	0	0	0	XQ_Monstone	XM_Monstone	YQ_Eusebio	YM_Eusebio	None	None	20	2	20	2	0	0	Quest_03505	0	0	0	0	2	None	None	None	None	None	None
None	None	None	None	None	None	0	0	0	3001	Quest_08502_1	EscudoPecher	None	None	1	0	0	1	0	0	Monster_EscudoPecher	None	None	0	0	0	0	0	0	None	None	None	None	None	None	0	0	0	0	0	0	Quest_08502	0	0	0	0	1	None	None	None	None	None	None
None	None	None	None	None	None	0	0	0	3002	Quest_08505_1	Q_SashaTiara	None	None	10	0	0	1	0	0	Monster_Tor_Field_LadySasha	None	None	0	0	0	0	0	0	ZQ_Alejandro	ZM_Alejandro	Quest_08505	None	None	None	14	1	2	0	0	0	Quest_08505	0	0	0	0	1	None	None	None	None	None	None
None	None	None	None	None	None	0	0	0	3003	Quest_08506_3	None	None	None	0	0	0	0	0	0	None	None	None	0	0	0	10	10	0	ZQ_Alejandro	ZM_Alejandro	ZQ_Sharif	ZM_Sharif	Quest_08506	None	18	1	13	1	4	0	Quest_08506	0	5	5	0	3	None	None	None	Monster_Myconid_Gold	Monster_bahplant	None
None	None	None	None	None	None	0	0	0	3005	Quest_08508_1	Q_AleSubFlower	None	None	1	0	0	2	0	0	Monster_bahplant	None	None	0	0	0	0	0	0	ZQ_Alejandro	ZM_Alejandro	Quest_08508	None	None	None	29	2	2	0	0	0	Quest_08508	0	0	0	0	1	None	None	None	None	None	None
None	None	None	None	None	None	0	0	0	3006	Quest_08508_3	Q_AleSubFlower	None	None	1	0	0	2	0	0	Monster_bahplant	None	None	0	0	0	0	0	0	ZQ_Alejandro	ZM_Alejandro	Quest_08508	None	None	None	32	3	4	0	0	0	Quest_08508	0	0	0	0	3	None	None	None	None	None	None
None	None	None	None	None	None	0	0	0	3501	Quest_06501_1	PasiarShell	PasiarShell	None	5	5	0	1	1	0	Monster_Pasiar	Monster_Pasiar_Elite	None	0	0	0	0	0	0	None	None	None	None	None	None	0	0	0	0	0	0	Quest_06501	0	0	0	0	1	None	None	None	None	None	None
