AR	ASPD	ASPD_Opt	ATK	AddATK	AddATK_Opt	AddSkl1ID	AddSkl1Lv	AddSkl2ID	AddSkl2Lv	AddSkl3ID	AddSkl3Lv	AddSkl4ID	AddSkl4Lv	AddSkl5ID	AddSkl5Lv	AtkSound	BLK	BLK_Opt	BaseATK	BaseDEF	BeastBane	BlessType	BlkSound	BlowSound	BrLv	Buff	BuffDesc	BuffFreq	BuffName	CRT	CRT_Opt	Category1	Category1Name	Category2	Category2Name	ClassID	ClassName	ClassType	DBLHand	DEF	DeadDrop	DefEA	DefIP	DefIP_Opt	DefaultEqpSlot	DemonBane	Desc	DinoBane	DropAngle	DropOffset	DropRareFreq	DropReinforceType	DropRule	DropSocketType	DropSound	Dummy_A_LH	Dummy_A_RH	Dummy_B	Dummy_F	Dummy_N_LH	Dummy_N_RH	EQUP	EffectLength	EmitterName	EnchantLv	EngName	EqpType	EquipSound	ExtentionSocketGroup	FesoPrice	FesoSellPrice	FesoVenderable	FileName	FireATK	FireATK_Opt	FireIP	FireIP_Opt	GolemBane	GroupName	HPDrain	HPDrain_Opt	HR	HR_Opt	HumanBane	IMP	IMP_Opt	IceATK	IceATK_Opt	IceIP	IceIP_Opt	ImgName	IncAGI	IncCHA	IncCON	IncDEX	IncINT	IncLegend	IncMHP	IncMHP_Opt	IncMSP	IncSTR	InfoView	ItemClass	ItemIndicator	ItemLv	ItemName	ItemType	KDRank	LODDist	LghtATK	LghtATK_Opt	LghtIP_Opt	LgtIP	LogoutSave	MHP	MHP_Opt	MKP	MSP	MSPD	MSPD_Opt	MSP_Opt	MaterialSet	MaxExtentionSocket	MaxR	MaxSocketCount	MaxStack	MinR	MonDef	Option1ID	Option1MaxValue	Option1MinValue	Option2ID	Option2MaxValue	Option2MinValue	Option3ID	Option3MaxValue	Option3MinValue	OptionGroup	PCDef	PR	PR_Opt	Pair	ParticleCount	ParticleName	Price	PromotionLv	PsyATK	PsyATK_Opt	PsyIP	PsyIP_Opt	RFIRE	RFIRE_Opt	RHP	RHP_Opt	RICE	RICE_Opt	RLGHT	RLGHT_Opt	RPSY	RPSY_Opt	RSP	RSTAT	RSTAT_Opt	Rank	RedFIRE	RedICE	RedLGHT	RedMAG	RedMEL	RedPSY	RedSHT	ReinProtectLv	RendBlind	RendBurning	RendFear	RendFreeze	RendPoison	RendShock	RendStun	ReqToolTip	SaleEA	SaleID	Scale	ScpType	SellPrice	SetItemGroup	ShldDR	SocketRef	Spec	Suffix	TargetHitEffect	Tradable	UndeadBane	UniqueBone	Unstack	UseGender	UseGravity	UseInverse	UseLv	Venderable	WLv	WeaponTail	Weight	arg1	arg2
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	31	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Leather	<$>31454</>	64512	LeBlancFGT2	Leather	NO	197	FALSE	1	0	0	BODY	0	<$>31934</>	0	70	-10	0	None	EliteEqp	None	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	100	Elite Le Blanc Leather Armor	BODY	equip_leather.ogg	None	2147483647	0	FALSE	it_m_leblanc2	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>31454</>	SYS_item_column_red	0	<$>179121</>	MEDIUM	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	ARMOR	0	0	0	NO	1	None	50000000	0	0	0	0	0	36	0	0	0	36	0	36	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>31900</>	1	64512	1.1	None	200000	0	0	Armor	<$>31940</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	30	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	20	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Leather	<$>31454</>	64513	LeBlancFGT3	Leather	NO	125	FALSE	1	0	0	BODY	0	<$>31952</>	0	70	-10	0	None	EliteEqp	None	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	100	Le Scarce Leather Armor	BODY	equip_leather.ogg	None	2147483647	0	FALSE	it_m_leblanc3	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>31454</>	SYS_item_column_red	0	<$>179126</>	MEDIUM	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	ARMOR	0	0	0	NO	1	None	6000000	0	0	0	0	0	50	0	0	0	50	0	50	0	6	0	0	6	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>31900</>	1	64513	1.1	None	200000	0	0	Armor	<$>31940</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	30	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	26	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Coat	<$>29667</>	64522	LeBlancWIZ2	Coat	NO	168	FALSE	1	0	0	BODY	0	<$>31934</>	0	70	-10	0	None	EliteEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	100	Elite Le Blanc Coat	BODY	equip_coat.ogg	None	2147483647	0	FALSE	it_m_leblanc2	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29667</>	SYS_item_column_red	0	<$>179122</>	SOFT	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	CLOTHE	0	0	0	NO	1	None	50000000	0	0	0	0	0	36	0	0	0	36	0	36	0	0	0	0	12	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>31942</>	1	64522	1.1	None	200000	0	0	Armor	<$>31943</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	30	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	17	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Coat	<$>29667</>	64523	LeBlancWIZ3	Coat	NO	107	FALSE	1	0	0	BODY	0	<$>31952</>	0	70	-10	0	None	EliteEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	100	Le Scarce Coat	BODY	equip_coat.ogg	None	2147483647	0	FALSE	it_m_leblanc3	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29667</>	SYS_item_column_red	0	<$>179127</>	SOFT	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	CLOTHE	0	0	0	NO	1	None	6000000	0	0	0	0	0	50	0	0	0	50	0	50	0	6	0	0	19	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>31942</>	1	64523	1.1	None	200000	0	0	Armor	<$>31943</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	30	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	31	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Leather	<$>31454</>	64532	LeBlancSCT2	Leather	NO	197	FALSE	1	0	0	BODY	0	<$>31934</>	0	70	-10	0	None	EliteEqp	None	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	100	Elite Le Blanc Leather Armor	BODY	equip_leather.ogg	None	2147483647	0	FALSE	it_m_leblanc2	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>31454</>	SYS_item_column_red	0	<$>179123</>	MEDIUM	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	ARMOR	0	0	0	NO	1	None	50000000	0	0	0	0	0	36	0	0	0	36	0	36	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>31945</>	1	64532	1.1	None	200000	0	0	Armor	<$>31940</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	30	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	20	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Leather	<$>31454</>	64533	LeBlancSCT3	Leather	NO	125	FALSE	1	0	0	BODY	0	<$>31952</>	0	70	-10	0	None	EliteEqp	None	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	100	Le Scarce Leather Armor	BODY	equip_leather.ogg	None	2147483647	0	FALSE	it_m_leblanc3	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>31454</>	SYS_item_column_red	0	<$>179128</>	MEDIUM	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	ARMOR	0	0	0	NO	1	None	6000000	0	0	0	0	0	50	0	0	0	50	0	50	0	6	0	0	6	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>31945</>	1	64533	1.1	None	200000	0	0	Armor	<$>31940</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	30	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	26	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Coat	<$>29667</>	64542	LeBlancMUS2	Coat	NO	168	FALSE	1	0	0	BODY	0	<$>31934</>	0	70	-10	0	None	EliteEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	100	Elite Le Blanc Coat	BODY	equip_coat.ogg	None	2147483647	0	FALSE	it_m_leblanc2	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29667</>	SYS_item_column_red	0	<$>179124</>	SOFT	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	CLOTHE	0	0	0	NO	1	None	50000000	0	0	0	0	0	36	0	0	0	36	0	36	0	0	0	0	12	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>31947</>	1	64542	1.1	None	200000	0	0	Armor	<$>31943</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	30	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	17	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Coat	<$>29667</>	64543	LeBlancMUS3	Coat	NO	107	FALSE	1	0	0	BODY	0	<$>31952</>	0	70	-10	0	None	EliteEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	100	Le Scarce Coat	BODY	equip_coat.ogg	None	2147483647	0	FALSE	it_m_leblanc3	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29667</>	SYS_item_column_red	0	<$>179129</>	SOFT	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	CLOTHE	0	0	0	NO	1	None	6000000	0	0	0	0	0	50	0	0	0	50	0	50	0	6	0	0	19	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>31947</>	1	64543	1.1	None	200000	0	0	Armor	<$>31943</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	30	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	26	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Robe	<$>29668</>	64552	LeBlancWAR2	Robe	NO	168	FALSE	1	0	0	BODY	0	<$>31934</>	0	70	-10	0	None	EliteEqp	None	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	100	Elite Le Blanc Robe	BODY	equip_coat.ogg	None	2147483647	0	FALSE	it_m_leblanc2	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29668</>	SYS_item_column_red	0	<$>179125</>	SOFT	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	CLOTHE	0	0	0	NO	1	None	50000000	0	0	0	0	0	48	0	0	0	48	0	48	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>31949</>	1	64552	1.1	None	200000	0	0	Armor	<$>31950</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	30	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	17	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Robe	<$>29668</>	64553	LeBlancWAR3	Robe	NO	107	FALSE	1	0	0	BODY	0	<$>31952</>	0	70	-10	0	None	EliteEqp	None	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	100	Le Scarce Robe	BODY	equip_coat.ogg	None	2147483647	0	FALSE	it_m_leblanc3	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29668</>	SYS_item_column_red	0	<$>179130</>	SOFT	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	CLOTHE	0	0	0	NO	1	None	6000000	0	0	0	0	0	60	0	0	0	60	0	60	0	6	0	0	6	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>31949</>	1	64553	1.1	None	200000	0	0	Armor	<$>31950</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	30	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	31	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Leather	<$>31454</>	64656	Arcanero_FGT_Veteran	Leather	NO	197	FALSE	1	0	0	BODY	0	<$>31989</>	0	0	0	0	None	EliteEqp	None	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	100	Elite Arcanero Plate	BODY	equip_leather.ogg	None	2147483647	0	FALSE	it_m_arcaneroplate	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	1500	0	100	0	FALSE	<$>31454</>	SYS_item_column_red	0	<$>31988</>	MEDIUM	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	ARMOR	0	0	0	NO	1	None	2320000	0	0	0	0	0	32	0	0	0	32	0	32	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>31900</>	1	64656	1	None	200000	0	0	Armor	<$>31940</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	30	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	26	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Coat	<$>29667</>	64657	Variltorta_MUS_Veteran	Coat	NO	168	FALSE	1	0	0	BODY	0	<$>31989</>	0	0	0	0	None	EliteEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	100	Elite Variltorta	BODY	equip_coat.ogg	None	2147483647	0	FALSE	it_m_variltorta	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	1500	0	100	0	FALSE	<$>29667</>	SYS_item_column_red	0	<$>31990</>	SOFT	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	CLOTHE	0	0	0	NO	1	None	1600000	0	0	0	0	0	32	0	0	0	32	0	32	0	0	0	0	10	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>31947</>	1	64657	1	None	200000	0	0	Armor	<$>31943</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	30	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	31	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Leather	<$>31454</>	64658	Clarcana_SCT_Veteran	Leather	NO	197	FALSE	1	0	0	BODY	0	<$>31989</>	0	0	0	0	None	EliteEqp	None	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	100	Elite Clarcana	BODY	equip_leather.ogg	None	2147483647	0	FALSE	it_m_clarcana	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	1500	0	100	0	FALSE	<$>31454</>	SYS_item_column_red	0	<$>31991</>	MEDIUM	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	ARMOR	0	0	0	NO	1	None	2320000	0	0	0	0	0	32	0	0	0	32	0	32	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>31945</>	1	64658	1	None	200000	0	0	Armor	<$>31940</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	30	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	26	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Coat	<$>29667</>	64659	Deinclian_WIZ_Veteran	Coat	NO	168	FALSE	1	0	0	BODY	0	<$>31989</>	0	0	0	0	None	EliteEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	100	Elite Deinclian	BODY	equip_coat.ogg	None	2147483647	0	FALSE	it_m_deinclian	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	1500	0	100	0	FALSE	<$>29667</>	SYS_item_column_red	0	<$>31992</>	SOFT	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	CLOTHE	0	0	0	NO	1	None	4000000	0	0	0	0	0	32	0	0	0	32	0	32	0	0	0	0	12	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>31942</>	1	64659	1	None	200000	0	0	Armor	<$>31943</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	30	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	26	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Robe	<$>29668</>	64660	Ruidestencia_WAR_Veteran	Robe	NO	168	FALSE	1	0	0	BODY	0	<$>31989</>	0	0	0	0	None	EliteEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	100	Elite Ruidestencia	BODY	equip_coat.ogg	None	2147483647	0	FALSE	it_m_ruidestencia	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	1500	0	100	0	FALSE	<$>29668</>	SYS_item_column_red	0	<$>31993</>	SOFT	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	CLOTHE	0	0	0	NO	1	None	4000000	0	0	0	0	0	44	0	0	0	44	0	44	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>31949</>	1	64660	1	None	200000	0	0	Armor	<$>31950</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	30	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	31	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Leather	<$>31454</>	64701	LeNoir_FGT	Leather	NO	190	FALSE	1	0	0	BODY	0	<$>31995</>	0	70	-10	0	None	EliteEqp	None	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	100	Le Noir Leather Armor	BODY	equip_leather.ogg	None	2147483647	0	FALSE	it_m_lenoir	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>31454</>	SYS_item_column_red	0	<$>179133</>	MEDIUM	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	ARMOR	0	0	0	NO	1	None	2320000	0	0	0	0	0	36	0	0	0	36	0	36	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>31900</>	1	64701	1.1	None	200000	0	0	Armor	<$>31977</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	29	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	31	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Leather	<$>31454</>	64702	LeNoir_SCT	Leather	NO	190	FALSE	1	0	0	BODY	0	<$>31995</>	0	70	-10	0	None	EliteEqp	None	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	100	Le Noir Leather Armor 	BODY	equip_leather.ogg	None	2147483647	0	FALSE	it_m_lenoir	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>31454</>	SYS_item_column_red	0	<$>179134</>	MEDIUM	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	ARMOR	0	0	0	NO	1	None	1600000	0	0	0	0	0	36	0	0	0	36	0	36	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>31945</>	1	64702	1.1	None	200000	0	0	Armor	<$>31977</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	29	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	26	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Coat	<$>29667</>	64704	LeNoir_MUS	Coat	NO	163	FALSE	1	0	0	BODY	0	<$>31995</>	0	70	-10	0	None	EliteEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	100	Le Noir Coat	BODY	equip_coat.ogg	None	2147483647	0	FALSE	it_m_lenoir	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29667</>	SYS_item_column_red	0	<$>179135</>	SOFT	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	CLOTHE	0	0	0	NO	1	None	2320000	0	0	0	0	0	36	0	0	0	36	0	36	0	0	0	0	10	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>31947</>	1	64704	1.1	None	200000	0	0	Armor	<$>31982</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	29	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	26	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Coat	<$>29667</>	64705	LeNoir_WIZ	Coat	NO	163	FALSE	1	0	0	BODY	0	<$>31995</>	0	70	-10	0	None	EliteEqp	None	drop_clothe.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	100	Le Noir Coat	BODY	equip_coat.ogg	None	2147483647	0	FALSE	it_m_lenoir	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29667</>	SYS_item_column_red	0	<$>179136</>	SOFT	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	CLOTHE	0	0	0	NO	1	None	4000000	0	0	0	0	0	40	0	0	0	40	0	40	0	0	0	0	15	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>31942</>	1	64705	1.1	None	200000	0	0	Armor	<$>31982</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	29	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	26	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Robe	<$>29668</>	64706	LeNoir_WAR	Robe	NO	163	FALSE	1	0	0	BODY	0	<$>31995</>	0	70	-10	0	None	EliteEqp	None	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	100	Le Noir Robe	BODY	equip_coat.ogg	None	2147483647	0	FALSE	it_m_lenoir	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29668</>	SYS_item_column_red	0	<$>179137</>	SOFT	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	CLOTHE	0	0	0	NO	1	None	4000000	0	0	0	0	0	48	0	0	0	48	0	48	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>31949</>	1	64706	1.1	None	200000	0	0	Armor	<$>31987</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	29	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	35	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Metal	<$>29669</>	64728	CastillaFate_Metal	Metal	NO	240	FALSE	1	0	0	BODY	0	<$>185446</>	0	70	0	0	None	EliteEqp	None	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	104	Fate of Castilla	BODY	equip_coat.ogg	None	2147483647	0	FALSE	it_m_castilla	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29669</>	SYS_item_column_red	0	<$>76159</>	HARD	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	ARMOR	0	0	0	NO	1	None	4000000	2	0	0	0	0	24	0	0	0	24	0	24	0	0	0	0	0	0	6	0	0	0	0	10	0	0	2	0	0	0	0	0	0	0	<$>76160</>	1	64728	1.1	None	200000	0	0	Armor	<$>32028</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	100	TRUE	33	None	0	0	0
