ADDDam_BM	ADDMHP_BM	ALv_BM	AR_BM	ASPD	ASPD_BM	ATK_BM	Action	Arm	AtkLayer	AtkLayer_BM	AtkMedium	AtkMetal	AtkSoft	AtkType	BLK_BM	BLOCK	BlkType	Buff	BuffATK	BuffATKKFrq	BuffATKLv	BuffFreq	BuffMidOffset	BuffTopOffset	CON	MON_ALv	MON_AR	MON_ASPD	MON_AtkLayer	MON_BLK	MON_CRT	MON_DAM	MON_DEF	MON_DLv	MON_DR	MON_DefIP	MON_DefLayer	MON_FireIP	MON_HR	MON_IMP	MON_IceIP	MON_KDRank	MON_LgtIP	MON_MHP	MON_MKP	MON_MSPD	MON_PR	MON_PsyIP	MON_RFIRE	MON_RICE	MON_RLGHT	MON_RPSY	MON_RSTAT	MON_Reflection	MonDam	PCDam	CRTATK	CRTDEF	CRT_BM	ClassID	ClassName	ClassType	Count	DBSave	DEFHYB_BM	DEFMAG_BM	DEFMEL_BM	DEFPER_BM	DEFSHO_BM	DEF_BM	DLv_BM	DOT_BM	DR_BM	DamageInfoType	DamageOffset	DefIP_BM	DefLayer	DefLayer_BM	DefType	Drop1ID	Drop1Name	Drop1Per	Drop1Quant	Drop2ID	Drop2Name	Drop2Per	Drop2Quant	Drop3ID	Drop3Name	Drop3Per	Drop3Quant	Drop4ID	Drop4Name	Drop4Per	Drop4Quant	Drop5ID	Drop5Name	Drop5Per	Drop5Quant	Drop6ID	Drop6Name	Drop6Per	Drop6Quant	DropAccFreq	DropCrystalCount	DropCrystalFreq	DropEliteEqpFreq	DropEtcFreq	DropInstFreq	DropNormEqpFreq	DropOldEqpFreq	DropRecipeFreq	EXP	ElemType	EngName	FamilyName	FireIP_BM	Grade	HITDam_BM	HP	HR_BM	HeightOffset1	HeightOffset2	HideHPBar	HideInfo	HitOffset	HitProof	Hittable	IMP_BM	IceIP_BM	IsRaidMonster	IsTypeBoss	KDRank	KDownPower	KDownVAngle	KP	KbProof	LODDist	LgtIP_BM	LifeTime	Lv	MAGDam_BM	MELDam_BM	MHPFix	MHP_BM	MKP_BM	MSPD	MSPDFix	MSPD_BM	MSP_BM	MagicDefiance	MartialDefiance	MaterialSet	MaxR	MeleeDefiance	MinR	MinionCondition	MinionCount	MinionID	MinionID2	MinionID3	MinionID4	MinionID5	MobRank	MonBuffATKKFrq	MonClassKey	MonDam_BM	MonValue1	MonValue2	MonValue3	MonValue4	MonValue5	MonValue6	Name	PCDam_BM	PR_BM	PsyIP_BM	RFIRE	RFIRE_BM	RHP	RHP_BM	RICE	RICE_BM	RLGHT	RLGHT_BM	RPSY	RPSY_BM	RSPD	RSP_BM	RSTAT	RSTAT_BM	RaceType	Ratio	Reflection	Reflection_BM	Res	Rotate	SHTDam_BM	SPDBM	STR	Scale	SelectFilter	ShadowScale	Shape	ShootDefiance	ShowName	Size	SizeType	SkillArg1	SkillArg2	SkillArg3	SkillArg4	SkillCondition1	SkillCondition2	SkillCondition3	SkillCondition4	SkillFreq1	SkillFreq2	SkillFreq3	SkillFreq4	SkillID1	SkillID2	SkillID3	SkillID4	SplDam	SplLimit	SplRange	SplType	StartID	State_BM	Tactics	TotAbl	ViewInvi	Visible	WSPD	Wpn	WpnType
0	0	0	0	2667	0	0	0	18	1	0	0	0	0	Single	0	0	None	None	none	0	0	0	196	279	15	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	10124	Monster_FreezingRogue	MELEE	0	100	0	0	0	0	0	0	0	0	0	None	235	0	1	0	MEDIUM	10423	Genocider	150000	1	0	None	0	0	11504	VenomShooter1	200000	1	0	None	0	0	0	None	0	0	0	None	0	0	70201	4	293	6123	9	27	410	2449	80730	8.95	NEUTRAL	Groandoric	DP_VedanobahI	0	1	0	0	0	0	250	None	0	196	NO	YES	0	0	FALSE	FALSE	15	112	45	0	NO	1000	0	0	85	0	0	0	0	0	231	0	0	0	100	100	None	270	100	45	None	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	<$>48596</>	0	0	0	16	0	0	0	16	0	16	0	5	0	604	0	5	0	Human	1	0	0	5	YES	0	131	8	1.8	PC	1	Monster_FreezingRogue	100	YES	S	MEDIUM	70	0	0	0	HP	None	None	None	1	0	0	0	40000	0	0	0	0	0	0	None	0	0	MON_AGGRESSIVE	41	FALSE	YES	210	40	BTYPE
0	0	0	0	2667	0	0	0	18	1	0	0	0	0	Single	0	0	None	None	none	0	0	0	196	279	15	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	10125	Monster_ElectricRogue	MELEE	0	100	0	0	0	0	0	0	0	0	0	None	235	0	1	0	MEDIUM	10422	Kaladbolg4	150000	1	21606	QualifiedCloth	100	1	11604	ParalyseGun1	200000	1	0	None	0	0	0	None	0	0	0	None	0	0	70201	4	293	6123	9	27	410	2449	80730	8.95	NEUTRAL	Achebald	DP_VedanobahL	0	1	0	0	0	0	250	None	0	196	NO	YES	0	0	FALSE	FALSE	15	112	45	0	NO	1000	0	0	85	0	0	0	0	0	231	0	0	0	100	100	None	270	100	45	None	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	<$>48597</>	0	0	0	16	0	0	0	16	0	16	0	5	0	604	0	5	0	Human	1	0	0	5	YES	0	131	8	1.8	PC	1	Monster_ElectricRogue	100	YES	S	MEDIUM	70	0	0	0	HP	None	None	None	1	0	0	0	40000	0	0	0	0	0	0	None	0	0	MON_AGGRESSIVE	41	FALSE	YES	210	40	BTYPE
0	0	0	0	3733	0	0	0	13	2	0	0	0	0	Single	0	0	None	None	none	0	0	0	139	182	40.4	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	10131	Monster_FlyingSickle	MELEE	0	100	0	0	0	0	0	0	0	0	0	None	167	0	1	0	SOFT	0	None	0	0	20407	Spinel_FlyingSickle	200	1	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	8077	1	62	1063	8	32	410	425	0	5.375	NEUTRAL	Flying sickle	DP_Flyingsickle	0	1	0	0	0	0	250	None	0	139	NO	YES	0	0	FALSE	FALSE	10	112	45	0	NO	1400	0	0	5	0	0	0	0	0	259	0	0	0	100	100	None	60	100	0	None	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	<$>48599</>	0	0	0	16	0	0	0	16	0	16	0	15	0	356	0	15	0	Creature	1	0	0	5	YES	0	35	4	1	PC	1	Monster_FlyingSickle	100	YES	S	SMALL	0	0	0	0	None	None	None	None	0	0	0	0	0	0	0	0	0	0	0	None	0	0	MON_PASSIVE	57.4	TRUE	YES	235	56	ATYPE
0	0	0	0	3733	0	0	0	13	2	0	0	0	0	Single	0	0	None	None	none	0	0	0	278	364	27.2	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	10141	Monster_GreenFlyingSickle	MELEE	0	100	0	0	0	0	0	0	0	0	0	None	334	0	2	0	SOFT	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	8077	1	62	1063	8	32	410	425	0	4.727	NEUTRAL	Green Sickle	DP_Flyingsickle	0	1	0	0	0	-230	0	None	0	278	NO	YES	0	0	FALSE	FALSE	10	112	45	0	NO	2500	0	0	5	0	0	0	0	0	519	0	0	0	100	100	None	120	100	0	None	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	<$>48603</>	0	0	0	16	0	0	0	16	0	16	0	15	0	714	0	15	0	Creature	1	0	0	5	YES	0	35	6.2	2	PC	1	Monster_GreenFlyingSickle	100	YES	S	SMALL	0	0	0	0	None	None	None	None	0	0	0	0	0	0	0	0	0	0	0	None	0	0	MON_PASSIVE	46.4	TRUE	YES	472	56	ATYPE
0	0	0	0	2533	0	0	0	14	1	0	0	0	0	Single	0	0	None	None	none	0	0	0	68	107	40.4	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	10151	Monster_HellHound	MELEE	0	100	0	0	0	0	0	0	0	0	0	None	82	0	1	0	MEDIUM	21109	IronPiece	10	1	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	4875	1	64	1250	5	25	410	500	0	5.794	NEUTRAL	Hell Hound	DP_HellHound	0	1	0	0	0	0	250	None	0	68	NO	YES	0	0	FALSE	FALSE	10	112	45	0	NO	1400	0	0	8	0	0	0	0	0	110	0	0	0	100	100	None	150	100	0	None	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	<$>48606</>	0	0	0	16	0	0	0	16	0	16	0	15	0	865	0	15	0	Creature	1	0	0	5	YES	0	534	4.1	1	PC	1	Monster_HellHound	100	YES	M	SMALL	2	0	0	0	PerNormalAttack	None	None	None	5	0	0	0	40012	0	0	0	0	0	0	None	0	0	MON_AGGRESSIVERUN	58.5	FALSE	YES	100	38	ATYPE
0	0	0	0	2533	0	0	0	16	1	0	0	0	0	Single	0	0	None	None	none	0	0	0	82	128	52.4	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	10152	Monster_HellHound_Elite	MELEE	1	100	0	0	0	0	0	0	0	0	0	None	98	0	1	0	MEDIUM	21109	IronPiece	5	1	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	2438	1	24	417	2	5	410	167	0	17.448	NEUTRAL	Hound Elite	DP_HellHound	0	2	0	0	0	0	250	None	0	82	NO	YES	0	0	FALSE	FALSE	10	112	45	0	NO	1680	0	0	8	0	0	0	0	0	132	0	0	0	100	100	None	180	100	0	TS_NONE	2	10151	0	0	0	0	1	0	0	0	0	0	0	0	0	0	<$>48607</>	0	0	0	36	0	0	0	36	0	36	0	35	0	1037	0	45	0	Creature	1	0	0	7	YES	0	535	5	1.2	PC	1	Monster_HellHound_Elite	100	YES	M	SMALL	2	0	0	0	PerNormalAttack	None	None	None	5	0	0	0	40012	0	0	0	0	0	0	None	0	0	MON_ELITE	73.4	FALSE	YES	120	38	ATYPE
0	0	0	0	2533	0	0	0	14	1	0	0	0	0	Single	0	0	None	None	none	0	0	0	82	128	31	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	10153	Monster_Demonische	MELEE	0	100	0	0	0	0	0	0	0	0	0	None	98	0	1	0	MEDIUM	21605	ReinforcedLeather	200	1	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	31969	3	110	820	5	21	410	820	37498	10.17	NEUTRAL	Demonische	DP_HellHoundF	0	1	0	0	0	0	250	None	0	82	NO	YES	0	0	FALSE	FALSE	10	112	45	0	NO	1680	0	0	55	0	0	0	0	0	132	0	0	0	100	100	None	180	100	0	None	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	<$>48608</>	0	0	0	22	0	0	0	22	0	22	0	15	0	1037	0	15	0	Creature	1	0	0	5	YES	0	535	6.2	1.2	PC	1	Monster_Demonische	100	YES	M	MEDIUM	2	0	0	0	PerNormalAttack	None	None	None	5	0	0	0	40016	0	0	0	0	0	0	None	0	0	MON_AGGRESSIVERUN	51.2	FALSE	YES	120	38	ATYPE
0	0	0	0	2533	0	0	0	14	1	0	0	0	0	Single	0	0	None	None	none	0	0	0	95	150	19.8	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	10154	Monster_Harrower	MELEE	0	100	0	0	0	0	0	0	0	0	0	None	114	0	1	0	MEDIUM	10213	Calabrone4	150000	1	10522	MuerteBalada4	150000	1	12325	Pluto5	200000	1	0	None	0	0	0	None	0	0	0	None	0	0	41761	4	138	5795	5	18	410	2318	81641	10.042	NEUTRAL	Harrower	DP_HellHoundI	0	1	0	0	0	0	250	None	0	95	NO	YES	0	0	FALSE	FALSE	10	112	45	0	NO	1960	0	0	80	0	0	0	0	0	155	0	0	0	100	100	None	210	100	0	None	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	<$>48609</>	0	0	0	26	0	0	0	26	0	26	0	15	0	1210	0	15	0	Creature	1	0	0	5	YES	0	531	7.9	1.4	PC	1	Monster_Harrower	100	YES	M	SMALL	2	0	0	0	PerNormalAttack	None	None	None	5	0	0	0	40016	0	0	0	0	0	0	None	0	0	MON_AGGRESSIVERUN	41.7	FALSE	YES	141	38	ATYPE
0	0	0	0	2533	0	0	0	14	1	0	0	0	0	Single	0	0	None	None	none	0	0	0	95	150	19.8	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	10155	Monster_Tvanjesty	MELEE	0	100	0	0	0	0	0	0	0	0	0	None	114	0	1	0	MEDIUM	10322	BloodyEdge4	150000	1	10624	Persqabz4	150000	1	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	41761	4	138	5795	5	18	410	2318	81641	10.042	NEUTRAL	Tvanjesty	DP_HellHoundL	0	1	0	0	0	0	250	None	0	95	NO	YES	0	0	FALSE	FALSE	10	112	45	0	NO	1960	0	0	80	0	0	0	0	0	155	0	0	0	100	100	None	210	100	0	None	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	<$>48610</>	0	0	0	26	0	0	0	26	0	26	0	15	0	1210	0	15	0	Creature	1	0	0	5	YES	0	531	7.9	1.4	PC	1	Monster_Tvanjesty	100	YES	M	SMALL	2	0	0	0	PerNormalAttack	None	None	None	5	0	0	0	40016	0	0	0	0	0	0	None	0	0	MON_AGGRESSIVERUN	41.7	FALSE	YES	141	38	ATYPE
0	0	0	0	2533	0	0	0	14	1	0	0	0	0	Single	0	0	None	None	none	0	0	0	82	128	39.4	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	10161	Monster_Marcurse	MELEE	0	100	0	0	0	0	0	0	0	0	0	None	98	0	1	0	MEDIUM	0	None	0	0	20408	Spinel_Marcurse	5000	1	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	4895	1	66	1375	5	25	410	550	0	5.919	NEUTRAL	Marcurse	DP_Marcurse	0	1	0	0	0	0	250	None	0	82	NO	YES	0	0	FALSE	FALSE	10	112	45	0	NO	1680	0	0	10	0	0	0	0	0	132	0	0	0	100	100	None	180	100	0	None	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	<$>48613</>	0	0	0	16	0	0	0	16	0	16	0	15	0	1037	0	15	0	Creature	1	0	0	5	YES	0	535	4.2	1.2	PC	1	Monster_Marcurse	100	YES	M	SMALL	2	0	0	0	PerNormalAttack	None	None	None	5	0	0	0	40011	0	0	0	0	0	0	None	0	0	MON_AGGRESSIVERUN	57.6	FALSE	YES	120	38	ATYPE
0	0	0	0	2533	0	0	0	16	1	0	0	0	0	Single	0	0	None	None	none	0	0	0	95	150	51.4	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	10162	Monster_Marcurse_Elite	MELEE	5	100	0	0	0	0	0	0	0	0	0	None	114	0	1	0	MEDIUM	0	None	0	0	20408	Spinel_Marcurse	2500	1	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	2448	1	26	458	2	5	410	183	0	17.766	NEUTRAL	Marcurse Elite	DP_Marcurse	0	2	0	0	0	0	250	None	0	95	NO	YES	0	0	FALSE	FALSE	10	112	45	0	NO	1960	0	0	10	0	0	0	0	0	155	0	0	0	100	100	None	210	100	0	TS_NONE	2	10161	10121	10183	10113	10031	1	0	0	0	0	0	0	0	0	0	<$>48614</>	0	0	0	36	0	0	0	36	0	36	0	35	0	1210	0	45	0	Creature	1	0	0	7	YES	0	531	5.1	1.4	PC	1	Monster_Marcurse_Elite	100	YES	M	MEDIUM	2	0	0	0	PerNormalAttack	None	None	None	5	0	0	0	40011	0	0	0	0	0	0	None	0	0	MON_ELITE	72.5	FALSE	YES	141	38	ATYPE
0	0	0	0	2267	0	0	0	13	1	0	0	0	0	Single	0	0	None	None	none	0	0	0	117	180	40.4	SCR_Get_MON_ALv	SCR_Get_MON_AR	SCR_Get_MON_ASPD	SCR_Get_MON_AtkLayer	SCR_Get_MON_BLK	SCR_Get_MON_CRT	SCR_Get_MON_DAM	SCR_Get_MON_DEF	SCR_Get_MON_DLv	SCR_Get_MON_DR	SCR_Get_MON_DefIP	SCR_Get_MON_DefLayer	SCR_Get_MON_FireIP	SCR_Get_MON_HR	SCR_Get_MON_IMP	SCR_Get_MON_IceIP	SCR_Get_MON_KDRank	SCR_Get_MON_LgtIP	SCR_Get_MON_MHP	SCR_Get_MON_MKP	SCR_Get_MON_MSPD	SCR_Get_MON_PR	SCR_Get_MON_PsyIP	SCR_Get_MON_RFIRE	SCR_Get_MON_RICE	SCR_Get_MON_RLGHT	SCR_Get_MON_RPSY	SCR_Get_MON_RSTAT	SCR_Get_MON_Reflection	SCR_Get_MON_MonDam	SCR_Get_MON_PCDam	0	0	0	10171	Monster_LeafingCroc	MELEE	0	100	0	0	0	0	0	0	0	0	0	None	140	0	1	0	SOFT	0	None	0	0	20409	Spinel_LeafingCroc	5000	1	0	None	0	0	0	None	0	0	0	None	0	0	0	None	0	0	4856	1	62	1125	5	25	410	450	0	5.514	NEUTRAL	Leafing croc	DP_Croc	0	1	0	0	0	0	250	None	0	117	NO	YES	0	0	FALSE	FALSE	10	112	45	0	NO	2500	0	0	6	0	0	0	0	0	554	0	0	0	100	100	None	135	100	2	None	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	<$>48616</>	0	0	0	16	0	0	0	16	0	16	0	15	0	504	0	15	0	Creature	1	0	0	5	YES	0	0	4	1.8	PC	1	Monster_LeafingCroc	100	YES	S	SMALL	0	0	0	0	None	None	None	None	0	0	0	0	0	0	0	0	0	0	0	None	0	0	MON_AGGRESSIVERUN	57.4	FALSE	YES	504	34	ATYPE
