AR	ASPD	ASPD_Opt	ATK	AddATK	AddATK_Opt	AddSkl1ID	AddSkl1Lv	AddSkl2ID	AddSkl2Lv	AddSkl3ID	AddSkl3Lv	AddSkl4ID	AddSkl4Lv	AddSkl5ID	AddSkl5Lv	AtkSound	BLK	BLK_Opt	BaseATK	BaseDEF	BeastBane	BlkSound	BlowSound	BrLv	Buff	BuffDesc	BuffFreq	BuffName	CRT	CRT_Opt	Category1	Category1Name	Category2	Category2Name	ClassID	ClassName	ClassType	DBLHand	DEF	DblAttach	DeadDrop	DefEA	DefIP	DefIP_Opt	DefaultEqpSlot	DemonBane	Desc	DinoBane	DropAngle	DropOffset	DropRareFreq	DropReinforceType	DropRule	DropSocketType	DropSound	Dummy_A_LH	Dummy_A_RH	Dummy_B	Dummy_F	Dummy_N_LH	Dummy_N_RH	EQUP	EffectLength	EmitterName	EnchantLv	EngName	EqpType	EquipSound	FesoPrice	FesoSellPrice	FesoVenderable	FileName	FireATK	FireATK_Opt	FireIP	FireIP_Opt	GolemBane	GroupName	HPDrain	HPDrain_Opt	HR	HR_Opt	HumanBane	IMP	IMP_Opt	IceATK	IceATK_Opt	IceIP	IceIP_Opt	ImgName	IncAGI	IncCHA	IncCON	IncDEX	IncHeal	IncINT	IncLegend	IncMHP	IncMSP	IncSTR	ItemClass	ItemIndicator	ItemLv	ItemName	ItemType	KDRank	LODDist	LghtATK	LghtATK_Opt	LghtIP_Opt	LgtIP	LogoutSave	MHP	MHP_Opt	MKP	MSP	MSPD	MSPD_Opt	MSP_Opt	MaterialSet	MaxR	MaxSocketCount	MaxStack	MediumBane	MetalBane	MinR	Option1ID	Option1MaxValue	Option1MinValue	Option2ID	Option2MaxValue	Option2MinValue	Option3ID	Option3MaxValue	Option3MinValue	Option4ID	Option4MaxValue	Option4MinValue	OptionGroup	PR	PR_Opt	Pair	ParticleCount	ParticleName	Price	PromotionLv	PsyATK	PsyATK_Opt	PsyIP	PsyIP_Opt	RFIRE	RFIRE_Opt	RHP	RHP_Opt	RICE	RICE_Opt	RLGHT	RLGHT_Opt	RPSY	RPSY_Opt	RSP	RSTAT	RSTAT_Opt	Rank	RedFIRE	RedICE	RedLGHT	RedMAG	RedMEL	RedPSY	RedSHT	RendBlind	RendBurning	RendFear	RendFreeze	RendPoison	RendShock	RendStun	ReqToolTip	SaleEA	SaleID	Scale	ScpType	SellPrice	SetItemGroup	ShldDR	SocketRef	SoftBane	Spec	Suffix	TargetHitEffect	Tradable	UndeadBane	UniqueBone	Unstack	UseAnim	UseGender	UseGravity	UseInverse	UseLv	Venderable	WLv	WeaponTail	Weight	arg1	arg2
0	0	0	168	0	0	None	0	None	0	None	0	None	0	None	0	atk_maing1.wav	0	0	26	0	0	block_maing.wav	hit_maing1.wav	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_MainG	<$>29658</>	13333	Tarot_WheelOfFortune	MainG	NO	0	0	FALSE	1	0	0	LH	0	<$>45207</>	0	170	40	0	None	EliteEqp	None	drop_dagger.wav	Dummy_L_HAND	Dummy_R_HAND	N/A	N/A	Dummy_R_PELVIS	Dummy_L_PELVIS	TRUE	0	None	104	LA RUEDA DE LA FORTUNA	SH	None	2147483647	0	FALSE	it_w_fortune	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	<$>29658</>	SYS_item_column_red	0	<$>45229</>	BTYPE	0.5	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	3	1	0	0	0	12001	30	30	12002	30	30	12010	1	1	0	0	0	MELEE	0	0	NO	3	None	1120000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>45204</>	1	13333	1	None	150000	0	0	Weapon	0	<$>45230</>	_NO	None	TRUE	0	None	TRUE	None	Both	TRUE	TRUE	100	TRUE	30	None	0	0	0
0	0	0	359	0	0	None	0	None	0	None	0	None	0	None	0	atk_rifle1.wav	0	0	56	0	0	block_knuckle.wav	hit_sword1.wav	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Rifle	<$>29644</>	13334	Tarot_TheJustice	Rifle	YES	0	0	FALSE	1	0	0	RH	0	<$>45207</>	0	90	5	0	None	EliteEqp	None	drop_rifle.wav	N/A	Dummy_R_HAND_RIFLE	N/A	N/A	N/A	Dummy_BACK_RIFLE	TRUE	10	None	104	LA FUERZA	SH	None	2147483647	0	FALSE	it_w_justicebayonet	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	<$>29644</>	SYS_item_column_red	0	<$>45231</>	BTYPE	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	3	1	0	0	0	13001	30	30	13002	30	30	13011	1	1	0	0	0	SHOOT	0	0	NO	5	None	1040000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>45214</>	1	13334	1.2	None	150000	0	0	Weapon	0	<$>45232</>	_NO	None	TRUE	0	None	TRUE	None	Both	TRUE	TRUE	100	TRUE	30	None	0	0	0
0	0	0	168	0	0	None	0	None	0	None	0	None	0	None	0	atk_dagger1.wav	0	0	26	0	0	block_dagger.wav	hit_dagger1.wav	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Dagger	<$>29642</>	13335	Tarot_TheHangedMan	Dagger	NO	0	0	FALSE	1	0	0	RH	0	<$>45207</>	0	10	40	0	None	EliteEqp	None	drop_dagger.wav	Dummy_L_HAND	Dummy_R_HAND	N/A	N/A	Dummy_BACK_Dagger_L	Dummy_BACK_Dagger_R	TRUE	0	None	104	EL COLGADO	SH	None	2147483647	0	FALSE	it_w_thehangedman	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	<$>29642</>	SYS_item_column_red	0	<$>45233</>	ATYPE	0.9	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	3	1	0	0	0	12001	30	30	12002	30	30	12010	1	1	0	0	0	MELEE	0	0	NO	3	None	2000000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>45234</>	1	13335	1	None	150000	0	0	Weapon	0	<$>45235</>	_NO	None	TRUE	0	None	TRUE	None	Both	TRUE	TRUE	100	TRUE	30	None	0	0	0
0	-10	0	349	0	0	None	0	None	0	None	0	None	0	None	0	atk_polearm1.wav	0	0	52	0	0	block_polearm.wav	hit_polearm1.wav	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Polearm	<$>29641</>	13336	Tarot_Death	Polearm	YES	0	0	FALSE	1	0	0	RH	0	<$>45237</>	0	5	-50	0	None	EliteEqp	None	drop_polearm.wav	N/A	Dummy_R_HAND	N/A	N/A	N/A	Dummy_BACK_POL	TRUE	0	None	104	LA MUERTE	SH	None	2147483647	0	FALSE	it_w_deathpolearm	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	<$>29641</>	SYS_item_column_red	0	<$>45236</>	CTYPE	1.4	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	3	1	0	0	0	12001	30	30	12002	30	30	12010	1	1	0	0	0	MELEE	0	0	NO	3	None	1440000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>45211</>	1	13336	1	None	150000	0	0	Weapon	0	<$>45037</>	_NO	None	TRUE	0	None	TRUE	None	Both	TRUE	TRUE	100	TRUE	30	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	atk_shield1.wav	10	0	0	4	0	block_shield.wav	hit_shield1.wav	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Shield	<$>29647</>	13337	Tarot_Temperance	Shield	NO	29	0	FALSE	1	0	0	LH	0	<$>45239</>	0	-5	5	0	None	EliteEqp	None	drop_shield_l.wav	Dummy_L_FOREARM	N/A	N/A	N/A	N/A	N/A	TRUE	10	None	104	LA TEMPLANZA	SH	None	2147483647	0	FALSE	it_w_temperance	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	<$>29647</>	SYS_item_column_red	0	<$>45238</>	None	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	1	0	0	0	20001	10	10	20005	30	30	20012	1	1	0	0	0	SHIELD	0	0	NO	1	None	1040000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>45211</>	1	13337	1	None	150000	0	1	Shield	0	<$>43954</>	_NO	None	TRUE	0	None	TRUE	None	Both	TRUE	FALSE	100	TRUE	30	None	0	0	0
0	0	0	253	0	0	None	0	None	0	None	0	None	0	None	0	atk_pistol1.wav	0	0	40	0	0	None	None	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Pistol	<$>29643</>	13338	Tarot_TheDevil	Pistol	NO	0	0	FALSE	1	0	0	RH	0	<$>45207</>	0	75	3	0	None	EliteEqp	None	drop_pistol.wav	Dummy_L_HAND_PISTOL	Dummy_R_HAND_PISTOL	N/A	N/A	Dummy_R_PELVIS	Dummy_L_PELVIS	TRUE	10	None	104	EL DIABLO	SH	None	2147483647	0	FALSE	it_w_thedevil	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	<$>29643</>	SYS_item_column_red	0	<$>45240</>	BTYPE	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	3	1	0	0	0	13001	30	30	13002	30	30	13011	1	1	0	0	0	SHOOT	0	0	NO	3	None	1040000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>45241</>	1	13338	2	None	150000	0	0	Weapon	0	<$>45242</>	_NO	None	TRUE	0	None	TRUE	None	Both	TRUE	TRUE	100	TRUE	30	None	0	0	0
0	0	0	190	0	0	None	0	None	0	None	0	None	0	None	0	atk_rapier1.wav	0	0	30	0	0	block_rapier.wav	hit_rapier1.wav	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Rapier	<$>29638</>	13339	Tarot_TheTower	Rapier	NO	0	0	FALSE	1	0	0	RH	0	<$>45244</>	0	-160	95	0	None	EliteEqp	None	drop_sword.wav	Dummy_L_HAND	Dummy_R_HAND	N/A	N/A	Dummy_R_PELVIS	Dummy_L_PELVIS	TRUE	0	None	104	LA TORRE	SH	None	2147483647	0	FALSE	it_w_thetower	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	<$>29638</>	SYS_item_column_red	0	<$>45243</>	BTYPE	0.8	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	3	1	0	0	0	12001	30	30	12002	30	30	12010	1	1	0	0	0	MELEE	0	0	NO	5	None	1040000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>45211</>	1	13339	1	None	150000	0	0	Weapon	0	<$>45245</>	_NO	None	TRUE	0	None	TRUE	None	Both	TRUE	TRUE	100	TRUE	30	None	0	0	0
0	0	0	147	0	0	None	0	None	0	None	0	None	0	None	0	atk_kick1.wav	0	0	23	1	0	block_knuckle.wav	hit_kick1.wav	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Legguard	<$>29649</>	13340	Tarot_TheStar	Leguard	YES	7	0	FALSE	1	0	0	RH	0	<$>45247</>	0	0	0	0	None	EliteEqp	None	drop_bracelet.wav	Dummy_R_CALF	Dummy_L_CALF	N/A	N/A	Dummy_R_CALF	Dummy_L_CALF	TRUE	10	None	104	LA ESTRELLA	SH	None	2147483647	0	FALSE	it_w_thestar	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	<$>29649</>	SYS_item_column_red	0	<$>45246</>	ATYPE	1	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	3	1	0	0	0	12001	30	30	12002	30	30	12010	1	1	0	0	0	MELEE	0	0	NO	3	None	1040000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>45204</>	1	13340	1	None	150000	0	0	Weapon	0	<$>45248</>	_NO	None	TRUE	0	None	TRUE	None	Both	TRUE	FALSE	100	TRUE	30	None	0	0	0
0	0	0	183	0	0	None	0	None	0	None	0	None	0	None	0	atk_fist1.wav	0	0	29	0	0	block_knuckle.wav	hit_knuckle1.wav	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Knuckle	<$>29648</>	13341	Tarot_TheMoon	Knuckle	NO	0	0	FALSE	1	0	0	RH	0	<$>45247</>	0	180	5	0	None	EliteEqp	None	drop_bracelet.wav	Dummy_L_HAND	Dummy_R_HAND	N/A	N/A	Dummy_L_HAND	Dummy_R_HAND	TRUE	10	None	104	LA LUNA	SH	None	2147483647	0	FALSE	it_w_themoon	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	<$>29648</>	SYS_item_column_red	0	<$>45249</>	ATYPE	1	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	3	1	0	0	0	12001	30	30	12002	30	30	12010	1	1	0	0	0	MELEE	0	0	NO	1	None	1120000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>45204</>	1	13341	1.8	None	150000	0	0	Weapon	0	<$>45250</>	_NO	None	TRUE	0	None	TRUE	None	Both	TRUE	FALSE	100	TRUE	30	None	0	0	0
0	0	0	237	0	0	None	0	None	0	None	0	None	0	None	0	atk_elembrc1.wav	0	0	40	0	0	None	hit_elembrc1.wav	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Brac4	<$>44014</>	13342	Tarot_TheSun	ElemBrc	NO	0	0	FALSE	1	0	0	RH	0	<$>45207</>	0	75	3	0	None	EliteEqp	None	drop_bracelet.wav	Dummy_L_Brace	Dummy_R_Brace	N/A	N/A	Dummy_L_Brace	Dummy_R_Brace	TRUE	0	None	104	EL SOL	SH	None	2147483647	0	FALSE	it_w_thesun	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	<$>44014</>	SYS_item_column_red	0	<$>45251</>	PSY	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	3	1	0	0	0	14001	30	30	14002	30	30	14006	1	1	0	0	0	PSY	0	0	NO	1	None	1750000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>45252</>	1	13342	1.5	None	150000	0	0	Weapon	0	<$>76507</>	_NO	None	TRUE	0	None	TRUE	None	Both	TRUE	FALSE	100	TRUE	30	None	0	0	0
0	0	0	253	0	0	None	0	None	0	None	0	None	0	None	0	atk_javelin1.wav	0	0	40	0	0	block_sword.wav	atk_javelin1.wav	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Javelin	<$>29660</>	13343	Tarot_Judgement	Javelin	NO	0	0	FALSE	1	0	0	RH	0	<$>45207</>	0	160	40	0	None	EliteEqp	None	drop_sword.wav	N/A	Dummy_R_HAND	N/A	N/A	N/A	Dummy_BACK_JAV	TRUE	0	None	104	EL JUICIO	SH	None	2147483647	0	FALSE	it_w_judgement	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	<$>29660</>	SYS_item_column_red	0	<$>45254</>	ATYPE	0.8	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	3	1	0	0	0	12001	30	30	12002	30	30	12010	1	1	0	0	0	MELEE	0	0	NO	3	None	1120000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>45211</>	1	13343	1.8	None	150000	0	0	Weapon	0	<$>45255</>	_NO	None	TRUE	0	None	TRUE	None	Both	TRUE	TRUE	100	TRUE	30	None	0	0	0
0	0	0	253	0	0	None	0	None	0	None	0	None	0	None	0	atk_pistol1.wav	0	0	40	0	0	None	None	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Pistol	<$>29643</>	63211	SilverStriker_JPN	Pistol	NO	0	0	FALSE	1	0	0	RH	0	<$>46589</>	0	90	5	0	None	EliteEqp	None	drop_pistol.wav	Dummy_L_HAND_PISTOL	Dummy_R_HAND_PISTOL	N/A	N/A	Dummy_R_PELVIS	Dummy_L_PELVIS	TRUE	10	None	92	Silver Striker	SH	None	2147483647	0	FALSE	it_w_goldenstriker	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	<$>29643</>	SYS_item_column_red	0	<$>46588</>	BTYPE	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	it_w_silverstriker	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SHOOT	0	0	NO	3	Item_Grim1	975000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>45056</>	1	63211	1.8	None	150000	0	0	Weapon	0	<$>45242</>	_NO	None	TRUE	20	None	TRUE	None	Both	TRUE	TRUE	92	TRUE	30	None	0	0	0
0	0	0	254	0	0	None	0	None	0	None	0	None	0	None	0	atk_sword1.wav	0	0	37	0	0	block_sword.wav	hit_sword1.wav	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Blunt	<$>29659</>	63218	Toyhammer_JPN	Blunt	NO	0	0	FALSE	1	0	0	RH	0	<$>46603</>	0	170	120	0	None	EliteEqp	None	drop_sword.wav	Dummy_L_HAND	Dummy_R_HAND	N/A	N/A	Dummy_R_PELVIS	Dummy_L_PELVIS	TRUE	0	None	92	Toy Hammer	SH	None	2147483647	0	FALSE	it_w_toyhammer	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	<$>29659</>	SYS_item_column_red	0	<$>46602</>	CTYPE	1.5	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MELEE	0	0	NO	5	star_for	10000000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	7	<$>31900</>	1	63218	1.2	None	200000	0	0	Weapon	0	<$>46202</>	_NO	None	TRUE	0	None	TRUE	None	Both	TRUE	FALSE	100	TRUE	30	3_1	0	0	0
0	0	0	299	0	0	None	0	None	0	None	0	None	0	None	0	atk_rod1.wav	0	0	44	0	0	None	hit_rod1.wav	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Rod	<$>29652</>	63225	DrangonRod_JPN	Rod	YES	0	0	FALSE	1	0	0	RH	0	<$>46615</>	0	-30	50	0	None	EliteEqp	None	drop_staff.wav	N/A	Dummy_R_HAND	N/A	N/A	N/A	Dummy_R_HAND	TRUE	10	None	100	Dragonic Rod	SH	None	2147483647	0	FALSE	it_w_dragonrod	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	<$>29652</>	SYS_item_column_red	0	<$>46615</>	PSY	0	1000	0	0	0	0	No	0	0	0	20	1	0	0	None	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	PSY	0	0	NO	7	None	10000000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>31942</>	1	63225	1	None	150000	0	0	Weapon	0	<$>46466</>	_ROD	None	TRUE	0	None	TRUE	NO	Both	TRUE	TRUE	100	TRUE	32	None	0	0	0
0	-15	0	452	0	0	None	0	None	0	None	0	None	0	None	0	atk_thsword1.wav	0	0	56	0	0	block_thsword.wav	hit_thsword1.wav	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_THSword	<$>29640</>	120018	AngelZweihander_JPN	THSword	YES	0	0	FALSE	1	0	0	RH	0	<$>46772</>	0	180	75	0	None	EliteEqp	None	drop_thsword.wav	N/A	Dummy_R_HAND	N/A	N/A	N/A	Dummy_BACK_THS	TRUE	0	None	104	Angel Zweihander	SH	None	2147483647	0	FALSE	it_w_angelzweihander	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	<$>29640</>	SYS_item_column_red	0	<$>46771</>	CTYPE	1.4	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MELEE	0	0	NO	1	angel_sward	10000000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>46773</>	1	120018	1.5	None	200000	0	0	Weapon	0	<$>45139</>	_NO	None	TRUE	0	None	TRUE	None	Both	TRUE	TRUE	100	TRUE	33	1_1	0	0	0
0	0	0	305	0	0	None	0	None	0	None	0	None	0	None	0	atk_rod1.wav	0	0	44	0	0	None	hit_rod1.wav	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Rod	<$>29652</>	120019	AngelRod_JPN	Rod	YES	0	0	FALSE	1	0	0	RH	0	<$>46774</>	0	-30	50	0	None	EliteEqp	None	drop_staff.wav	N/A	Dummy_R_HAND	N/A	N/A	N/A	Dummy_R_HAND	TRUE	10	None	104	Angel Rod	SH	None	2147483647	0	FALSE	it_w_angelrod	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	<$>29652</>	SYS_item_column_red	0	<$>34556</>	PSY	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	PSY	0	0	NO	1	angel_weapon	10000000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>46775</>	1	120019	1	None	200000	0	0	Weapon	0	<$>46776</>	_ROD	None	TRUE	0	None	TRUE	None	Both	TRUE	TRUE	100	TRUE	33	None	0	0	0
0	0	0	386	0	0	None	0	None	0	None	0	None	0	None	0	atk_rifle1.wav	0	0	56	0	0	None	None	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Rifle	<$>29644</>	120020	AngelRifle_JPN	Rifle	YES	0	0	FALSE	1	0	0	RH	0	<$>46778</>	0	90	5	0	None	EliteEqp	None	drop_rifle.wav	N/A	Dummy_R_HAND_RIFLE	N/A	N/A	N/A	Dummy_BACK_RIFLE	TRUE	10	None	104	Angel Rifle	SH	None	2147483647	0	FALSE	it_w_angelrifle	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	<$>29644</>	SYS_item_column_red	0	<$>46777</>	BTYPE	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SHOOT	0	0	NO	3	angel_rifle	10000000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>46779</>	1	120020	1.2	None	200000	0	0	Weapon	0	<$>46780</>	_NO	None	TRUE	0	None	TRUE	None	Both	TRUE	TRUE	100	TRUE	33	None	0	0	0
0	-5	0	193	0	0	None	0	None	0	None	0	None	0	None	0	atk_dagger1.wav	0	0	26	0	0	block_dagger.wav	hit_dagger1.wav	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Dagger	<$>29642</>	120022	AngelDagger_JPN	Dagger	NO	0	0	FALSE	1	0	0	RH	0	<$>46784</>	0	10	40	0	None	EliteEqp	None	drop_dagger.wav	Dummy_L_HAND	Dummy_R_HAND	N/A	N/A	Dummy_BACK_Dagger_L	Dummy_BACK_Dagger_R	TRUE	0	None	104	Angel Dagger	SH	None	2147483647	0	FALSE	it_w_angeldagger	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	<$>29642</>	SYS_item_column_red	0	<$>46783</>	ATYPE	0.9	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MELEE	0	0	NO	3	angel_sward	10000000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>46773</>	1	120022	1.2	None	200000	0	0	Weapon	0	<$>46786</>	_NO	None	TRUE	0	None	TRUE	None	Both	TRUE	TRUE	100	TRUE	33	None	0	0	0
0	-10	0	376	0	0	None	0	None	0	None	0	None	0	None	0	atk_polearm1.wav	0	0	52	0	0	block_polearm.wav	hit_polearm1.wav	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Polearm	<$>29641</>	120023	AngelHalberd_JPN	Polearm	YES	0	0	FALSE	1	0	0	RH	0	<$>46788</>	0	-5	5	0	None	EliteEqp	None	drop_polearm.wav	N/A	Dummy_R_HAND	N/A	N/A	N/A	Dummy_BACK_POL	TRUE	0	None	104	Angel Halberd	SH	None	2147483647	0	FALSE	it_w_angelhalberd	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	<$>29641</>	SYS_item_column_red	0	<$>46787</>	CTYPE	1.4	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MELEE	0	0	NO	3	angel_sward	10000000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>46773</>	1	120023	1.5	None	200000	0	0	Weapon	0	<$>46789</>	_NO	None	TRUE	0	None	TRUE	None	Both	TRUE	TRUE	100	TRUE	33	None	0	0	0
0	0	0	256	0	0	None	0	None	0	None	0	None	0	None	0	atk_elembrc1.wav	0	0	40	0	0	None	hit_elembrc1.wav	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Brac4	<$>44014</>	120026	angelbracelet_JPN	ElemBrc	NO	0	0	FALSE	1	0	0	RH	0	<$>46798</>	0	75	3	0	None	EliteEqp	None	drop_bracelet.wav	Dummy_L_Brace	Dummy_R_Brace	N/A	N/A	Dummy_L_Brace	Dummy_R_Brace	TRUE	0	None	104	Angel Bracelet	SH	None	2147483647	0	FALSE	it_w_angelbracelet	10	0	0	0	0	Weapon	0	0	0	0	0	0	0	10	0	0	0	None	0	0	0	0	0	0	0	0	0	0	<$>44014</>	SYS_item_column_red	0	<$>46797</>	PSY	0	1000	10	0	0	0	No	0	0	0	0	1	0	0	None	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	PSY	0	0	NO	1	angel_weapon2	10000000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>46854</>	1	120026	1.2	None	200000	0	0	Weapon	0	<$>76521</>	_NO	None	TRUE	0	None	TRUE	None	Both	TRUE	FALSE	100	TRUE	33	None	0	0	0
